ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Ingenious,ತೀಕ್ಷ್ಣಮತಿಯ; ಚತುರ; ಕುಶಾಗ್ರಮತಿಯ,,,,,,,,,Yes
,Ingratitude,ಕೃತಘ್ನತೆ,,,,,,,,,Yes
,Ingredient,ಘಟಕಾಂಶ; ಮಿಶ್ರಣಾಂಶ,,,,,,,,,Yes
,Ingress,ಒಳಹೋಗುವುದು; ಪ್ರವೇಶ,,,,,,,,,Yes
,Inhabit,ನಿವಾಸಿಸು; ನೆಲಸು; ಬೀಡುಬಿಡು,,,,,,,,,Yes
,Inhabitant,ನಿವಾಸಿ; ಒಕ್ಕಲು,,,,,,,,,Yes
,Inherent,ಅಂತರ್ಗತ; ಸ್ವತಸ್ಸಿದ್ಧಿ; ಅಂತಸ್ಸಿದ್ಧ,,,,,,,,,Yes
,Inherent Lacuna,ಹುಟ್ಟು ಲೋಪ; ಅಂತರ್ದೋಷ; ಅಂತರ್ನಿಹಿತ ಲೋಪ,,,,,,,,,Yes
,Inherit,ಉತ್ತರಾಧಿಕಾರವಾಗಿ ಪಡೆ; ವಾರಸುದಾರನಾಗಿ ಪಡೆ,,,,,,,,,Yes
,Inheritance,ಪಿತ್ರಾರ್ಜಿತ,,,,,,,,,Yes
,Inheritor,ಉತ್ತರಾಧಿಕಾರಿ ವಾರಸುದಾರ,,,,,,,,,Yes
,Inhibit,ನಿಷೇಧಿಸು; ಪ್ರತಿಬಂಧಿಸು; ತಡೆ; ಅಡ್ಡಿಮಾಡು,,,,,,,,,Yes
,Inhuman,ಅಮಾನುಷ; ನಿರ್ದಯ,,,,,,,,,Yes
,Inimical,1. ಹಾನಿಕರವಾದ; 2. ದ್ವೇಷದ; ವೈರದ,,,,,,,,,Yes
,Initial,1. ಮೊದಲಿನ 2. ಹೆಸರಿನ ಮೊದಲು ಅಕ್ಷರಗಳು 3. ಚಿಕ್ಕರುಜು; ಚಿಕ್ಕಸಹಿ,,,,,,,,,Yes
,Initiate,1. ಆರಂಭಿಸು; ಮೊದಲು ಮಾಡು; ಉಪಕ್ರಮಿಸು 2. ದೀಕ್ಷೆ ಕೊಡು,,,,,,,,,Yes
,Initiative,ಕರ್ತೃತ್ವ ಶಕ್ತಿ; ಉಪಕ್ರಮಶಕ್ತಿ,,,,,,,,,Yes
,Injunction,ತಡೆ ಆಜ್ಞೆ; ನಿರ್ಬಂಧಾಜ್ಞೆ,,,,,,,,,Yes
,Injure,1.ಗಾಯಗೊಳಿಸು 2. ನಷ್ಟಪಡಿಸು; ಹಾನಿಮಾಡು,,,,,,,,,Yes
,Injustice,ಅನ್ಯಾಯ,,,,,,,,,Yes
,Inland,ಅಂತರ್ದೇಶೀಯ,,,,,,,,,Yes
,Innate,ಸಹಜ; ಸ್ವಭಾವಸಿದ್ಧವಾದ; ಹುಟ್ಟಿನಿಂದ ಬಂದ,,,,,,,,,Yes
,Innocence,ನಿರ್ದೋಷತೆ; ಮುಗ್ಧತೆ,,,,,,,,,Yes
,Innovation,ಹೊಸಶೋಧ; ಹೊಸಬದಲಾವಣೆ; ಹೊಸ ರೀತಿ,,,,,,,,,Yes
,Inordinate,ಮಿತಮೀರಿದ; ಅತಿಯಾದ,,,,,,,,,Yes
,Inquiring Officer,ವಿಚಾರಣಾಧಿಕಾರಿ,,,,,,,,,Yes
,Inquiry,ವಿಚಾರಣೆ; ಶೋಧನೆ; ತನಿಖೆ; ವಿಚಾರಿಸುವುದು; ಕೇಳಿ ತಿಳಿದುಕೊಳ್ಳುವುದು,,,,,,,,,Yes
,Insane,1. ಹುಚ್ಚ; ಮತಿವಿಕಲ 2. ಹುಚ್ಚು,,,,,,,,,Yes
,Insanitary,ಅನಾರೋಗ್ಯಕರ; ಹಸನಲ್ಲದ; ಅಸ್ವಚ್ಛ,,,,,,,,,Yes
,Inscription,1. ಲೇಖನ; ದಾಖಲೆ ಪುಸ್ತಕದಲ್ಲಿ ಬರೆದಿಡುವುದು 2. ಶಿಲಾಶಾಸನ; ಕೆತ್ತಿದ ಮಾತುಗಳು; ಶಾಸನ,,,,,,,,,Yes
,Insecticide,ಕೀಟನಾಶಕ,,,,,,,,,Yes
,Insemination,ವೀರ್ಯಸೇಚನ; ಗರ್ಭಧಾರಣ,,,,,,,,,Yes
,Inseparable,ಅಗಲಿಸಲಾಗದ; ಬೇರ್ಪಡಿಸಲಾಗದ; ಬಿಡಿಸಲಾಗದ,,,,,,,,,Yes
,Insert,ಒಳಸೇರಿಸು. ತುರುಕು,,,,,,,,,Yes
,Insiduous,ವಂಚನೆಯ; ದ್ರೋಹದ,,,,,,,,,Yes
,Insight,ಒಳನೋಟ; ಒಳದೃಷ್ಟಿ; ಅಂತರ್ದೃಷ್ಟಿ,,,,,,,,,Yes
,Insignia,ಅಧಿಕಾರ; ಚಿಹ್ನೆ/ಲಾಂಛನಗಳು,,,,,,,,,Yes
,Insinuation,1. ಸೂಕ್ಷ್ಮದೂಷಣೆ; 2. ಪ್ರಚೋಧಿತ ಆರೋಪಣೆ 3. ಅಪ್ರತ್ಯಕ್ಷವಾಗಿ ನುಸುಳಿಸುವುದು,,,,,,,,,Yes
,Insolent,ಉದ್ಧಟ; ಸೊಕ್ಕಿನ,,,,,,,,,Yes
,Insolvency,ದಿವಾಳಿತನ,,,,,,,,,Yes
,Insolvent,ದಿವಾಳಿ,,,,,,,,,Yes
,Inspection,ತಪಾಸಣೆ; ನಿರೀಕ್ಷಣೆ,,,,,,,,,Yes
,Inspection Bungalow,ನಿರೀಕ್ಷಣಾಲಯ; ಇನ್ಸ್ಪೆಕ್ಷನ್ ಬಂಗಲೆ,,,,,,,,,Yes
,Inspection Report,ತಪಾಸಣಾ ವರದಿ; ನಿರೀಕ್ಷಣಾ ವರದಿ,,,,,,,,,Yes
,Inspection Tour,ನಿರೀಕ್ಷಣಾ ಪ್ರವಾಸ,,,,,,,,,Yes
,Inspector,ತಪಾಸಣಾಧಿಕಾರಿ; ನಿರೀಕ್ಷಣಾಧಿಕಾರಿ,,,,,,,,,Yes
,Inspector General,ಮಹಾ ನಿರೀಕ್ಷಕ; ಇನ್ಸ್ಪೆಕ್ಟರ್ ಜನರಲ್,,,,,,,,,Yes
,Inspectorate,ನಿರೀಕ್ಷಣಾ ಕಚೇರಿ,,,,,,,,,Yes
,Inspiration,ಸ್ಫೂರ್ತಿ; ಪ್ರೇರಣೆ,,,,,,,,,Yes
,Instability,ಅಸ್ಥಿರತೆ,,,,,,,,,Yes
,Instahnent,ಕಂತು; ಕಿಸ್ತು,,,,,,,,,Yes
,Installation,ಸ್ಥಾಪನೆ; ಪ್ರತಿಷ್ಠಾಪನೆ,,,,,,,,,Yes
,Instance,1. ಪ್ರೇರಣೆ; ಸೂಚನೆ 2. ದೃಷ್ಟಾಂತ; ಉದಾಹರಣೆ,,,,,,,,,Yes
,Instant,ಈಗಿನ; ಈ ಕೂಡಲೇ;ತತ್ಕ್ಷಣ,,,,,,,,,Yes
,Instead Of,ಬದಲಾಗಿ; ಪ್ರತಿಯಾಗಿ,,,,,,,,,Yes
,Instigate,ದುರ್ಬೋಧಿಸು; ಪ್ರೇರೇಪಿಸು; ಚಿತಾವಣೆ ಮಾಡು,,,,,,,,,Yes
,Instinct,ಪ್ರವೃತ್ತಿ; ಸಹಜಗುಣಲ ಹುಟ್ಟಗುಣ ಸ್ವಭಾವ,,,,,,,,,Yes
,Institute,1. ಸಂಸ್ಥೆ; ಸಂಘ 2. ಸ್ಥಾಪಿಸು; ಏರ್ಪಡಿಸು; ಪ್ರತಿಷ್ಠಿಸು 3. ಹೂಡು; ನಡೆಸಲು ಆರಂಭಿಸು,,,,,,,,,Yes
,Institute A Suit,ದಾವೆ ಹೂಡು,,,,,,,,,Yes
,Instrtunent,1. ಉಪಕರಣ; ಸಾಧನ; ಸಲಕರಣೆ 2. ಲಿಖಿತಪತ್ರ; ಲೇಖ,,,,,,,,,Yes
,Instruction,1. ಸೂಚನೆ; ತಿಳಿವಳಿಕೆ; ಆಜ್ಞೆ 2. ಶಿಕ್ಷಣ; ಬೋಧನೆ,,,,,,,,,Yes
,Instructive,ತಿಳಿವಳಿಕೆ ಕೊಡುವ; ಶಿಕ್ಷಣ ಕೊಡುವ; ಕಲಿಸುವ; ಮಾರ್ಗದರ್ಶಕ,,,,,,,,,Yes
,Instrument,1. ಲೇಖ 2. ಸಾಧನ,,,,,,,,,Yes
,Instruments,ಉಪಕರಣಗಳು,,,,,,,,,Yes
,Insubordinate,ಅವಿಧೇಯ,,,,,,,,,Yes
,Insubstantial,ಅವಾಸ್ತವಿಕ; ಹುರುಳಿಲ್ಲದ,,,,,,,,,Yes
,Insufferable,ಸಹಿಸಲಾಗದ; ತಾಳಲಾಗದ,,,,,,,,,Yes
,Insufficiency,ನ್ಯೂನತೆ; ಕೊರತೆ,,,,,,,,,Yes
,Insulate,ಕವಚಹಾಕು; ಬೇರ್ಪಡಿಸು; ಅವಾಹಕದ ಮೂಲಕ ಪ್ರತ್ಯೇಕಿಸು,,,,,,,,,Yes
,Insuperable,ಪರಿಹರಿಸಲಾಗದ; ಮೀರಿಸಲಾಗದ; ದುಸ್ತರ,,,,,,,,,Yes
,Insurance,ವಿಮೆ; ಇನ್ಷೂರನ್ಸ್,,,,,,,,,Yes
,Insurance Cover,ವಿಮಾ ರಕ್ಷಣೆ,,,,,,,,,Yes
,Insurance Policy,ವಿಮಾ ಪಾಲಿಸಿ; ವಿಮಾ ಕರಾರು ಪತ್ರ; ಇನ್ಷೂರನ್ಸ್ಪಾಲಿಸಿ,,,,,,,,,Yes
,Insure,ವಿಮೆ ಮಾಡು; ವಿಮೆ ಇಳಿಸು,,,,,,,,,Yes
,Insured Letter,ವಿಮೆ ಮಾಡಿದ ಪತ್ರ,,,,,,,,,Yes
,Insurmountable,ದುಸ್ತರ; ಜಯಿಸಲಾಗದ; ಅಸಾಧ್ಯವಾದ,,,,,,,,,Yes
,Insurrection,ಬಂಡಾಯ; ದಂಗೆ; ವಿಪ್ಲವ,,,,,,,,,Yes
,Intake,1. ಪ್ರವೇಶಾವಕಾಶ 2. ಪ್ರವೇಶ ಸಂಖ್ಯಾ ಮೊತ್ತ,,,,,,,,,Yes
,Intangible,ಅಗೋಚರ; ಕಾಣದ,,,,,,,,,Yes
,Integral,ಸಂಪೂರ್ಣ; ಸಮಗ್ರ,,,,,,,,,Yes
,Integration,1. ಏಕೀಕರಣ; ಸಮೀಕರಣ 2. ಭಾವೈಕ್ಯತೆ,,,,,,,,,Yes
,Integrity,"1. ದೃಢನಿಷ್ಠೆ, ಪ್ರಾಮಾಣಿಕತೆ 2. ಸಮಗ್ರತೆ",,,,,,,,,Yes
,Intellect,ಬುದ್ಧಿಶಕ್ತಿ; ಪ್ರಜ್ಞೆ,,,,,,,,,Yes
,Intelligence Bureau,ಗುಪ್ತವಾರ್ತಾ ಸಂಸ್ಥೆ,,,,,,,,,Yes
,Intend,ಉದ್ದೇಶಿಸು; ಸಂಕಲ್ಪಿಸು,,,,,,,,,Yes
,Intensify,ತೀವ್ರಗೊಳಿಸು; ದಟ್ಟವಾಗಿಸು,,,,,,,,,Yes
,Intensity,ತೀವ್ರತೆ; ಸಾಂದ್ರತೆ; ಗಾಢತೆ,,,,,,,,,Yes
,Intensive Drive,ತೀವ್ರ ಪ್ರಯತ್ನ; ತೀವ್ರ ಆಂದೋಲನ,,,,,,,,,Yes
,Intention,ಆಶಯ; ಇಂಗಿತ; ಉದ್ದೇಶ,,,,,,,,,Yes
,Intentional,ಉದ್ದೇಶಪೂರ್ವಕ,,,,,,,,,Yes
,Inter,1. ನಡುವೆ; ಮಧ್ಯೆ 2. ಪರಸ್ಪರ 3. ಅಂತರ,,,,,,,,,Yes
,Inter Alia,ಇನ್ನಿತರವುಗಳ ಜೊತೆಗೆ,,,,,,,,,Yes
,Inter-Caste Marriage,ಅಂತರ್ಜಾತೀಯ ವಿವಾಹ,,,,,,,,,Yes
,Interblend,ಸಂಮಿಶ್ರಣ ಮಾಡು,,,,,,,,,Yes
,Intercede,ಮಧ್ಯಸ್ಥಿಕೆ ಮಾಡು; ಮಧ್ಯೆ ಪ್ರವೇಶಿಸು,,,,,,,,,Yes
,Intercept,1. ಅಡ್ಡಗಟ್ಟು; ನಿರೋಧಿಸು; ನಿಲ್ಲಿಸಿ ಬಿಡು 2. ಕತ್ತರಿಸು,,,,,,,,,Yes
,Interchange,1. ಪರಸ್ಪ ವಿನಿಮಯ; ಅಂತರ್ವಿನಿಮಯ/ಬದಲಾವಣೆ 2. ಅದಲುಬದಲು ಮಾಡು,,,,,,,,,Yes
,Intercommunication,ಅಂತರ್ ಸಂಪರ್ಕ; ಅಂತರ್ ವ್ಯವಹಾರ; ಆಂತರಿಕ ಪತ್ರ ವ್ಯವಹಾರ,,,,,,,,,Yes
,Intercourse,1. ಸಮಾಗಮ; ಸಂಯೋಗ; 2. ಸಂಭೋಗ,,,,,,,,,Yes
,Interdependencer,ಪರಸ್ಪರ ಅವಲಂಬನೆ; ಅನ್ಯೋನ್ಯ ಆಶ್ರಯ,,,,,,,,,Yes
,Interest,1. ಬಡ್ಡಿ 2. ಅಭಿರುಚಿ; ಆಸಕ್ತಿ; ಕುತೂಹಲ 3. ಹಿತ; ಹಿತಾಸಕ್ತಿ,,,,,,,,,Yes
,Interfere,ಹಸ್ತಕ್ಷೇಪ ಮಾಡು; ನಡುವೆ ಕೈಹಾಕು; ಮಧ್ಯೆ ಬರು,,,,,,,,,Yes
,Interim,ಮಧ್ಯಕಾಲೀನ,,,,,,,,,Yes
,Interim Government,ನಡುಗಾಲದ ಸರ್ಕಾರ; ಮಧ್ಯಕಾಲೀನ ಸರ್ಕಾರ,,,,,,,,,Yes
,Interim Order,ನಡುಗಾಲದ ಆದೇಶ; ಮಧ್ಯಕಾಲೀನ ಆಜ್ಞೆ,,,,,,,,,Yes
,Interior,1. ಒಳಭಾಗ; ಒಳದೇಶ; ಒಳನಾಡು 2. ಒಳಗಿನ,,,,,,,,,Yes
,Interleaf,ನಡುಹಾಳೆ,,,,,,,,,Yes
,Interlocutory,1. ವಾದಕಾಲೀನ 2. ಸಂಭಾಷಣಾ ರೂಪದ,,,,,,,,,Yes
,Interlude,ಮಧ್ಯಾಂತರ ಘಟನೆ/ಕಾರ್ಯ,,,,,,,,,Yes
,Intermediary,ಮಧ್ಯಸ್ಥ; ಮಧ್ಯವರ್ತಿ,,,,,,,,,Yes
,Intermittent,ಬಿಟ್ಟು ಬಿಟ್ಟುಬರುವ; ತಡೆ ತಡೆದು ಬರುವ,,,,,,,,,Yes
,Internal,ಆಂತರಿಕ; ಒಳ,,,,,,,,,Yes
,International,ಅಂತಾರಾಷ್ಟ್ರೀಯ,,,,,,,,,Yes
,Internment,ಸ್ಥಾನ ಬಂಧನ; ಪ್ರದೇಶ ನಿರ್ಬಂದ,,,,,,,,,Yes
,Interpellation,ಅಡ್ಡಪ್ರಶ್ನೆ,,,,,,,,,Yes
,Interpolate,ಮಧ್ಯೆ ಸೇರಿಸಲು ಪ್ರಕ್ಷೇಪಗೊಳಿಸು,,,,,,,,,Yes
,Interpose,1. ಅಡ್ಡಮಾತಾಡು; ಅಡ್ಡಬರು 2. ಮಧ್ಯ ಸೇರು,,,,,,,,,Yes
,Interpret,ವ್ಯಾಖ್ಯಾನಿಸು; ಅರ್ಥವನ್ನು ಬಿಡಿಸು; ಅರ್ಥ ವಿವರಣೆ ನೀಡು,,,,,,,,,Yes
,Interpretation,ನಿರ್ವಚನ; ಅರ್ಥವಿವರಣೆ; ವ್ಯಾಖ್ಯಾನ,,,,,,,,,Yes
,Interpreter,1. ವ್ಯಾಖ್ಯಾನಕಾರ 2. ದುಭಾಷಿ,,,,,,,,,Yes
,Interrogate,ಪ್ರಶ್ನಿಸು; ಪ್ರಶ್ನೆಹಾಕಿ ಪರೀಕ್ಷಿಸು,,,,,,,,,Yes
,Interruption,ತಡೆ; ಅಡ್ಡಿ; ವಿಘ್ನ; ತೊಂದರೆ; ಅಡಚಣೆ,,,,,,,,,Yes
,Interse,ಪರಸ್ಪರ; ತಮ್ಮತಮ್ಮಳಗೆ; ತಮ್ಮ ತಮ್ಮಲ್ಲಿ; ಅವರವರಲ್ಲಿ,,,,,,,,,Yes
,Interstate,ಅಂತರ್ರಾಜ್ಯದ,,,,,,,,,Yes
,Interval,ವಿರಾಮ; ಅವಕಾಶ; ಬಿಡುವು; ಮಧ್ಯಾಂತರ,,,,,,,,,Yes
,Intervene,ಮಧ್ಯೆ ಪ್ರವೇಶಿಸು; ಮಧ್ಯೆ ಬರು; ನಡುವೆ ಬರು; ಅಡ್ಡಬರು,,,,,,,,,Yes
,Interview,ಸಂದರ್ಶನ,,,,,,,,,Yes
,Intimacy,ನಿಕಟ ಪರಿಚಯ; ಗಾಢ ಸ್ನೇಹ,,,,,,,,,Yes
,Intimation,ತಿಳಿವಳಿಕೆ; ಸೂಚನೆ; ಮಾಹಿತಿ,,,,,,,,,Yes
,Intimidate,ಭಯಪಡಿಸು; ಬೆದರಿಸು; ಹೆದರಿಸು,,,,,,,,,Yes
,Intolerance,ಅಸಹನೆ; ಅಸಹಿಷ್ಣುತೆ,,,,,,,,,Yes
,Intoxicate,ಮತ್ತಗೊಳಿಸು; ಮದವೇರಿಸು; ಅಮಲೇರಿಸು,,,,,,,,,Yes
,Intractable,1. ತಿದ್ದಲಾಗದ; ಮಾರ್ಗಕ್ಕೆ ತರಲಾಗದ 2. ಸುಲಭವಾಗಿ ಬಗೆಹರಿಸಲಾಗದ,,,,,,,,,Yes
,Intransigent,1. ಪಟ್ಟುಬಿಡದ 2. ಹಠವಾದಿ,,,,,,,,,Yes
,Intravires,ವಿಧಿವತ್ತಾಗಿ ಅಧಿಕಾರಕ್ಕೊಳಪಡುವ,,,,,,,,,Yes
,Intricate,ತೊಡಕಿನ; ಜಟಿಲ; ಗಹನ,,,,,,,,,Yes
,Intrigue,ಒಳಸಂಚು; ಸಂಚು; ಕುತಂತ್ರ,,,,,,,,,Yes
,Intrinsic,ಸಹಜ; ವಾಸ್ತವಿಕ; ನೈಜ,,,,,,,,,Yes
,Introduce,1. ಮಂಡಿಸು; 2. ಆಚರಣೆಗೆ ತರು 3. ಪ್ರಾರಂಬಿಸು 4. ಪರಿಚಯ ಮಾಡಿಸು,,,,,,,,,Yes
,Introductory,ಪ್ರಾಸ್ತಾವಿಕ; ಪ್ರಾರಂಭದ,,,,,,,,,Yes
,Introspect,ಆತ್ಮಪರೀಕ್ಷೆ ಮಾಡಿಕೊ; ಆತ್ಮಶೋಧನೆ ಮಾಡಿಕೊ,,,,,,,,,Yes
,Intrude,ಅನಧಿಕೃತ; ಅಕ್ರಮ ಪ್ರವೇಶ ಮಾಡು,,,,,,,,,Yes
,Inundate,ನೆರೆಯಿಂದ ತುಂಬು,,,,,,,,,Yes
,Invalid,1. ಅಮಾನ್ಯ; ಅಸಿಂಧು 2. ಅಸಮರ್ಥ; ಬಲಹೀನ; ಬಲಗೆಟ್ಟ; ಅಶಕ್ತ,,,,,,,,,Yes
,Invalid Pension,ಅಶಕ್ತತಾ ನಿವೃತ್ತಿವೇತನ,,,,,,,,,Yes
,Invariably,ತಪ್ಪದೆ; ಬದಲಾಗದೆ,,,,,,,,,Yes
,Invective,ಕಟುಮಾತು; ನಿಂದನೆ,,,,,,,,,Yes
,Invent,1.ಸೃಷ್ಟಿಸು; ಕಲ್ಪಿಸು; ಹುಟ್ಟಿಸಿ ಹೇಳು 2. ಶೋಧಿಸು,,,,,,,,,Yes
,Inventory,1. ವಿವರಣ ಪಟ್ಟಿ; ತಪಶೀಲು ಪಟ್ಟಿ 2. ಆಸ್ತಿಪಟ್ಟಿ; ಸಾಮಾನುಪಟ್ಟಿ,,,,,,,,,Yes
,Inverse,ವಿಪರ್ಯಯ; ತಲೆಕೆಳಗಾದ; ವಿಲೋಮ,,,,,,,,,Yes
,Inverted Comma,ಉದ್ಧರಣ ಚಿಹ್ನೆ,,,,,,,,,Yes
,Invest,ತೊಡಗಿಸು; ಕೊಡು; ನಿಹಿತಗೊಳಿಸು,,,,,,,,,Yes
,Investigating Audit,ತಪಾಸಣಾ ಲೆಕ್ಕಪರಿಶೋಧನೆ,,,,,,,,,Yes
,Investigation,ತನಿಖೆ; ಪರಿಶೋಧನೆ,,,,,,,,,Yes
,Investiture,ದೀಕ್ಷಾಬಂಧನ; ಅಧಿಕಾರ ಪ್ರತಿಷ್ಠಾಪನೆ,,,,,,,,,Yes
,Investment,ಬಂಡವಾಳ ಹೂಡಿಕೆ; ಬಂಡವಾಳ,,,,,,,,,Yes
,Invidious,1. ರೋಷಕಾರಕ 2. ಭೇದಕಾರಕ,,,,,,,,,Yes
,Invigilation,ಸಂವೀಕ್ಷಣೆ,,,,,,,,,Yes
,Invigilator,ಸಂವೀಕ್ಷಕ,,,,,,,,,Yes
,Invigorate,ಚೇತನ ಕೊಡು; ಬಲಗೊಳಿಸು; ಬಲಕೊಡು,,,,,,,,,Yes
,Invincible,ಅಜೇಯ,,,,,,,,,Yes
,Inviolable,ಉಲ್ಲಂಘಿಸಲಾಗದ; ಅತಿಕ್ರಮಿಸಲಾಗದ,,,,,,,,,Yes
,Invisible,ಕಾಣದ; ಅದೃಶ್ಯ; ಅಗೋಚರ,,,,,,,,,Yes
,Invite,1.ಆಮಂತ್ರಿಸು; ಆಹ್ವಾನಿಸು 2. ಸೆಳೆ,,,,,,,,,Yes
,Invocation,ಆಹ್ವಾನ; ಪ್ರಾರ್ಥನೆ,,,,,,,,,Yes
,Invoice,ಸರಕು ಪಟ್ಟಿ; ಸಾಮಾನುಪಟ್ಟಿ; ಖರೀದಿಪಟ್ಟಿ; ಬೆಲೆಪಟ್ಟಿ,,,,,,,,,Yes
,Involuntary,ಅನೈಚ್ಛಿಕ,,,,,,,,,Yes
,Involve,1. ಸಿಕ್ಕಿಸು; ಸಿಕ್ಕಿಬೀಳು 2. ಒಳಗೊಂಡಿರು; ಅಡಕವಾಗು,,,,,,,,,Yes
,Inward,ಆಗಮ; ಒಳ; ಒಳಮುಖ; ಒಳಬರುವ,,,,,,,,,Yes
,Inward Register,ಆವಕ ರಿಜಿಸ್ಟರು; ಸ್ವೀಕೃತಿ ರಿಜಿಸ್ಟರು,,,,,,,,,Yes
,Ipso Facto,ಅದೇ ಸಂಗತಿಯಿಂದ; ಅದೇ ಸಂಬಂಧದಿಂದ; ತತ್ಸಂಗತಿಯಿಂದ; ತದ್ ವಿಷಯದಿಂದ,,,,,,,,,Yes
,Irksome,ಕಿರುಕುಳಗೊಳಿಸುವ,,,,,,,,,Yes
,Ironical,ವ್ಯಂಗ್ಯಪೂರ್ಣವಾದ; ವ್ಯಂಗ್ಯವಾದ,,,,,,,,,Yes
,Irony,ಅಣಕ; ವಿಡಂಬನೆ; ವ್ಯಂಗ್ಯ; ಕಟಕಿ,,,,,,,,,Yes
,Irrational,ಅಸಂಬದ್ಧ; ತರ್ಕಹೀನ,,,,,,,,,Yes
,Irrefutable,ಖಂಡಿಸಲಾಗದ; ನಿರಾಕರಿಸಲು ಸಾಧ್ಯವಿಲ್ಲದ,,,,,,,,,Yes
,Irregular,ಅಕ್ರಮ; ಅನಿಯಮಿತ; ಅನಿಯತ,,,,,,,,,Yes
,Irrelevant,ಅಪ್ರಾಸಂಗಿಕ; ಅಪ್ರಸ್ತುತ; ಅಸಂಬಂದ್ಧ; ಅಸಂಗತ,,,,,,,,,Yes
,Irreparable,ತುಂಬಲಾಗದ; ಸರಿಮಾಡಲಾಗದ,,,,,,,,,Yes
,Irresistible,ಪ್ರತಿಭಟಿಸಲಾಗದ; ತಡೆಹಿಡಿಯಲಾಗದ,,,,,,,,,Yes
,Irresponsible,ಹೊಣೇಗೆಡಿ; ಬೇಜವಾಬ್ದಾರಿ,,,,,,,,,Yes
,Irresponsive,ಪ್ರತಿಕ್ರಿಯೆ ತೋರದ,,,,,,,,,Yes
,Irretrievable,ಮರಳಿ ಪಡೆಯಲಾಗದ; ಹಿಂದೆಗೆಯಲಾಗದ,,,,,,,,,Yes
,Irrevocable,ವಿಪರ್ಯಯಗೊಳಿಸಲಾಗದ; ಹಿಂದಕ್ಕೆ ತೆಗೆದುಕೊಳ್ಳಲಾಗದ,,,,,,,,,Yes
,Irrigation,ನೀರಾವರಿ,,,,,,,,,Yes
,Irritate,ಸಿಟ್ಟಿಗೆಬ್ಬಿಸು; ರೇಗಿಸು; ಕಿರುಕುಳಕೊಡು; ಕೆರಳಿಸು,,,,,,,,,Yes
,Isolate,ಪ್ರತ್ಯೇಕಿಸು; ಬೇರ್ಪಡಿಸು,,,,,,,,,Yes
,Isolation Hospital,ಪ್ರತ್ಯೇಕಿತ ಆಸ್ಪತ್ರೆ,,,,,,,,,Yes
,Issue,1. ವಿಷಯ; ವಿವಾದಾಂಶ 2. ಸಂತಾನ 3. ಸಂಚಿಕೆ 4. ನೀಡಿಕೆ 5. ಹೊರಡಿಸು; ಜಾರಿಮಾಡು,,,,,,,,,Yes
,Issue Rate,ನೀಡಿಕೆ ದರ,,,,,,,,,Yes
,Issue Stage,ಹೊರಡುವ ಹಂತ; ನಿರ್ಗಮನ ಹಂತ,,,,,,,,,Yes
,Italics,ಓರೆ ಲಿಪಿ,,,,,,,,,Yes
,Item,ವಿಷಯ; ಅಂಶ; ವಸ್ತು; ಬಾಬು,,,,,,,,,Yes
,Itinerant,ಸಂಚಾರಿ; ಸುತ್ತುತ್ತಿರುವ,,,,,,,,,Yes
,Itinerary,ಪ್ರಯಾಣ ವಿವರ,,,,,,,,,Yes
,Jacket,ಹೊರಕವಚ; ಹೊರಹೊದಿಕೆ,,,,,,,,,Yes
,Jahgir,ಜಹಗೀರು,,,,,,,,,Yes
,Jail,ಸೆರೆಮನೆ; ಕಾರಾಗೃಹ; ಜೈಲು; ಬಂದೀಖಾನೆ,,,,,,,,,Yes
,Jailer,ಸೆರೆಮನೆ ಪಾಲಕ; ಕಾರಾಗೃಹ ಪಾಲಕ; ಜೈಲರು,,,,,,,,,Yes
,Jam,1. ಹಣ್ಣುಪಾಕ 2. ನೂಕುನುಗ್ಗಲು; ಕಿಕ್ಕಿರಿದು ತುಂಬಿದ; ಇರುಕು; ಅಮುಕು,,,,,,,,,Yes
,Jamboree,ಉತ್ಸವ; ಸಮಾರಂಭ; ದೊಡ್ಡಪಾತ್ರೆ,,,,,,,,,Yes
,Jargon,1. ಪಾರಿಭಾಷಿಕ ಅಡಂಬರ 2. ಅರ್ಥವಾಗದ ಮಾತು,,,,,,,,,Yes
,Jaundice,ಕಾಮಾಲೆ,,,,,,,,,Yes
,Jealousy,ಅಸೂಯೆ; ಈರ್ಷ್ಯೆ; ಮಾತ್ಸರ್ಯ,,,,,,,,,Yes
,Jemadar,ಜಮೇದಾರ,,,,,,,,,Yes
,Jeopardy,ವಿಪತ್ತು; ಗಂಡಾಂತರ; ಅಪಾಯ,,,,,,,,,Yes
,Jest,ಪರಿಹಾಸ್ಯ; ಲೇವಡಿ; ಗೇಲಿ,,,,,,,,,Yes
