ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Extract,,"1. (ರಸ, ಮೊ.ವನ್ನು) ಹಿಂಡಿ ತೆಗೆ 2. ಕಿತ್ತುಕೊಳ್ಳು 3. ಉದ್ಧೃತ ಭಾಗ",,,,,,,
,,Eye-ball,,ಕಣ್ಣುಗುಡ್ಡೆ,,,,,,,
,,Face,,1. ಎದುರಿಸು 2. ಮುಖ; ಮೋರೆ,,,,,,,
,,Facial artery,,ಮುಖದ ಅಪಧಮನಿ,,,,,,,
,,Facility,,ಸೌಲಭ್ಯ,,,,,,,
,,Factory,,ಕಾರ್ಖಾನೆ,,,,,,,
,,Fag,,1. ದಣಿ; ಆಯಾಸಪಡು 2. ದಣಿಸು; ಆಯಾಸಪಡಿಸು,,,,,,,
,,Fail,,ಫೇಲ್‌; 1. ತೇರ್ಗಡೆಯಾಗದಿರುವುದು 2. ತಪ್ಪು; ವಿಫಲನಾಗು,,,,,,,
,,Fainting,,1. ಮೂರ್ಛೆ ಹೋಗು; ಪ್ರಜ್ಞೆತಪ್ಪು 2. ಮೂರ್ಛೆ,,,,,,,
,,Fall in,,"ಫಾಲ್‌ಇನ್‌; ಕವಾಯತು, ಮೊ.ಗಳಲ್ಲಿ ಸಾಲಾಗಿ ಸಾವಧಾನ ಸ್ಥಿತಿಯಲ್ಲಿ ನಿಲ್ಲಲು ಕೊಡುವ ಆಜ್ಞೆ",,,,,,,
,,Fall out,,"ಫಾಲ್‌ಔಟ್; ‌ 1. ಕವಾಯತು, ಮೊ.ಗಳಲ್ಲಿ ಸಾಲು ಬಿಟ್ಟುಹೋಗಲು ಕೊಡುವ ಆಜ್ಞೆ
2. ನ್ಯೂಕ್ಲಿಯರ್‌ ಅಣುಬಾಂಬು ಸ್ಫೋಟದಿಂದ ಉಂಟಾಗುವ ಅಣು ಕಿರಣದ ಪ್ರಸರಣ",,,,,,,
,,False tooth,,ಹುಸಿಹಲ್ಲು; ಕಟ್ಟಿಸಿದ ಹಲ್ಲು; ಕೃತಕ ಹಲ್ಲು,,,,,,,
,,False rib,,ಎದೆಮೂಳೆಗೆ ಸೇರಿಕೊಂಡಿಲ್ಲದ ಪಕ್ಕೆಲುಬು,,,,,,,
,,Farmer,,ರೈತ; ವ್ಯವಸಾಯಗಾರ,,,,,,,
,,Femoral artery,,ತೊಡೆಯ ಅಪಧಮನಿ,,,,,,,
,,Ferry,,1. ದೋಣಿಯಲ್ಲಿ ಸಾಗು ಯಾ ಸಾಗಿಸು 2. ಹಾಯ್ಗಡ; ನೀರನ್ನು ಹರಿಗೋಲಿನಲ್ಲಿ ದಾಟುವ ಸ್ಥಳ,,,,,,,
,,Festering wound,,ಕೀತುಕೊಂಡ ಗಾಯ,,,,,,,
,,Fibre,,ನಾರು; ದಾರ; ಎಳೆ,,,,,,,
,,Fibre rope,,ನಾರಿನ ಹಗ್ಗ,,,,,,,
,,Fibula,,ಕಣಕಾಲಿನ ಹೊರಗಿನ ಎಲುಬು,,,,,,,
,,Figure of eight knot :,,ಎ೦ಟು(8) ಅಂಕಿಯಾಕಾರದ ಗಂಟು,,,,,,,
,,Film strip,,ಚಲನಚಿತ್ರ ಪಟ್ಟಿ,,,,,,,
,,Fire,,ಬೆಂಕಿ,,,,,,,
,,Fire brigade,,ಅಗ್ನಿಶಾಮಕ ದಳ,,,,,,,
,,Firefighting,,ಅಗ್ನಿಶಮನ,,,,,,,
,,Fire-guard,,ಬೆಂಕಿ ತಡೆ,,,,,,,
,,Fireman,,ಫೈರ್‌ಮನ್‌; ಬೆಂಕಿ ಆರಿಸುವವನು,,,,,,,
,,Fireman's lift,,ಫೈರ್‌ಮನ್ಸ್‌ ಲಿಫ್ಟ್‌: ಬೆಂಕಿ ಆರಿಸುವವನು ಆಪತ್ತಿಗೆ ಒಳಗಾದವರನ್ನು ಎತ್ತಿ ಒಯ್ಯುವ ರೀತಿ,,,,,,,
,,Fireproof,,ಅಗ್ನಿನಿರೋಧಕ; ಬೆಂಕಿಯನ್ನು ತಡೆಯುವ ; ಸುಡದ,,,,,,,
,,Fire services,,ಅಗ್ನಿಶಾಮಕ ಸೇವೆಗಳು,,,,,,,
,,First aid,,ಪ್ರಥಮ ಚಿಕಿತ್ಸೆ,,,,,,,
,,First aid box,,ಪ್ರಥಮ ಚಿಕಿತ್ಸೆ ಪೆಟ್ಟಿಗೆ,,,,,,,
,,First aider,,ಪ್ರಥಮ ಚಿಕಿತ್ಸೆ ಮಾಡುವವನು,,,,,,,
,,First aid pouch,,ಪ್ರಥಮ ಚಿಕಿತ್ಸೆ ಸಾಮಗ್ರಿ ಚೀಲ,,,,,,,
,,First field dressing,,ಸಿದ್ಧಮಾಡಿದ ಔಷಧಯುಕ್ತ ಪಟ್ಟಿ,,,,,,,
,,First information report (FIR),,ಪ್ರಥಮ ಮಾಹಿತಿ ವರದಿ (ಪ್ರಮಾವ),,,,,,,
,,Fisherman's bend,,ಬೆಸ್ತನ ಕುಣಿಕೆ,,,,,,,
,,Fish hook,,ಫಿಶ್‌ ಹುಕ್‌: 1. ಮೀನುಗಾಳದ ಕೊಕ್ಕೆ 2. ಲಂಗರನ್ನು ಎತ್ತುವ ಸಲಕರಣೆಯ ಕೊಕ್ಕೆ,,,,,,,
,,Fit,,ಯೋಗ್ಯ ; ಅರ್ಹ,,,,,,,
,,Fitments,,ಪೀಠ ಸಾಮಗ್ರಿ ; ಸಜ್ಜು,,,,,,,
,,Fitness certificate,,ಅರ್ಹತಾ ಪ್ರಮಾಣಪತ್ರ,,,,,,,
,,Flag,,ಧ್ವಜ ; ಬಾವುಟ,,,,,,,
,,Flame,,ಜ್ವಾಲೆ ; ಹುರಿ,,,,,,,
,,Flexion,,"1. ಬಾಗು; ಡೊಂಕು 2. (ಮು. ಕೈಕಾಲಿನ, ಕೀಲಿನ) ಬಾಗಿದ ಸ್ಥಿತಿ",,,,,,,
,,Flood control,,ಪ್ರವಾಹ ನಿಯಂತ್ರಣ,,,,,,,
,,Floating rib,,ಚಲಿಸುವ ಪಕ್ಕೆಲುಬು,,,,,,,
,,Fluid,,ದ್ರವ,,,,,,,
,,Flying fox,,ಪ್ಲೈಯಿಂಗ್‌ಫಾಕ್ಸ್‌; ಗಾಯಾಳುಗಳನ್ನು ಒಂದು ಹಗ್ಗದ ಮೂಲಕ ಮೇಲಿನಿಂದ ಕೆಳಕ್ಕೆ ಇಳಿಸುವ ವಿಧಾನ,,,,,,,
,,Flying squad,,ವೇಗಗಾಮಿ ದಳ,,,,,,,
,,Foam,,ನೊರೆ; ಬುರುಗು,,,,,,,
,,Folding boat,,ಮಡಿಚುದೋಣಿ; ಮಡಿಚಿಕೊಂಡು ಒಯ್ಯಬಹುದಾದ ದೋಣಿ,,,,,,,
,,Food-sanitation,,ಅಹಾರ ನೈರ್ಮಲ್ಯ ರಕ್ಷಣೆ,,,,,,,
,,Foot,,ಪಾದ; ಅಡಿ,,,,,,,
,,Foot gear,,"ಫ್ರುಟ್‌ಗಿಯರ್‌; ಕಾಲಿಗೆ ಹಾಕಿಕೊಳ್ಳುವ, ತೊಡುವ ವಸ್ತುಗಳು (ಪಾದರಕ್ಷೆ, ಕಾಲ್ಚೀಲ ಮೊ.)",,,,,,,
,,Force,,1. ಒತ್ತಾಯ / ಬಲಾತ್ಕಾರ ಮಾಡು 2. ಒತ್ತಾಯ; ಬಲಾತ್ಕಾರ 3. ದಳ; ಬಲ,,,,,,,
,,Fore and aft method,,ಫೋರ್‌ ಅಂಡ್‌ ಆಫ್ಟ್ ಮೆತಡ್‌; (ಅಪಘಾತಕ್ಕೆ ಒಳಗಾದವರನ್ನು) ಡೋಲಿಯ ರೀತಿಯಲ್ಲಿ ಒಯ್ಯುವುದು,,,,,,,
,,Forearm,,1. ಮೊದಲೇ ಶಸ್ತ್ರ ಸಜ್ಜಿತನಾಗು 2. ಮುಂಗೈ; ಮು೦ದೋಳು,,,,,,,
,,Forefinger,,ತೋರುಬೆರಳು,,,,,,,
,,Foregoing,,ಮೊದಲೇ ಹೇಳಿದ,,,,,,,
,,Forehead,,ಹಣೆ,,,,,,,
,,Foreign body,,(ಮು. ಅಂಗಾಶಗಳಲ್ಲಿ) ಹೊರವಸ್ತು; ಬಾಹ್ಯಪದಾರ್ಥ,,,,,,,
,,Forfeit,,1. ಮುಟ್ಟುಗೋಲು ಹಾಕು 2. ಕಳೆದುಕೊ,,,,,,,
,,Form,,1. ರೂಪಿಸು 2. ನಮೂನೆ,,,,,,,
,,Foul,,ಕೊಳಕಾದ; ಮಲಿನವಾದ,,,,,,,
,,Four handed seat,,ಫೋರ್‌ಹ್ಯಾಂಡೆಡ್ ಸೀಟ್; ನಾಲ್ಗೈಯಾಸನ; ಅಪಘಾತಕ್ಕೊಳಗಾದವರನ್ನು ಕೊಂಡೊಯ್ಯಲು ಇಬ್ಬರು ತಮ್ಮ ತೋಳುಗಳನ್ನು ಸೇರಿಸಿ ಮಾಡುವ ಆಸನ,,,,,,,
,,Four point suspension method,,"ಫೋರ್‌ಪಾಯಿಂಟ್‌ ಸಸ್ಪೆನ್ಶನ್‌ ಮೆತಡ್‌, ಅಪಘಾತಕ್ಕೊಳಗಾದವರನ್ನು ಸ್ಟ್ರೆಚರ್‌ ಮುಖಾಂತರ ಮೇಲಿನಿಂದ ಕೆಳಗೆ ಇಳಿಸುವಾಗ ಎರಡು ಭಿನ್ನ ಮೂಲೆಗಳಿಗೆ ಹಗ್ಗ ಕಟ್ಟಿ ಇಳಿಸುವ ಒಂದು ರಕ್ಷಣಾ ವಿಧಾನ.",,,,,,,
,,Fracture,,ಮೂಳೆಮುರಿತ,,,,,,,
,,Frame,,1. ರಚಿಸು; ರೂಪಿಸು 2. ಚೌಕಟ್ಟು; ಕಟ್ಟು,,,,,,,
,,Friction,,ಘರ್ಷಣೆ; ತಿಕ್ಕಾಟ,,,,,,,
,,Frog's march,,ಕಪ್ಪೆನಡಿಗೆ,,,,,,,
,,Frost bite,,ಹಿಮವ್ರಣ; ವಿಪರೀತ ಚಳಿಯಿಂದ ಚರ್ಮದ ತಳದಲ್ಲಾದ ಊತ ; ಕೊಳೆಯುವ ವ್ರಣ,,,,,,,
,,Fulcrum,,ಕೀಲಕ; ಸನ್ನೆಗೋಲು ತಿರುಗುವ ಆಧಾರ ಬಿಂದು,,,,,,,
,,Function,,1. ಕೆಲಸಮಾಡು 2. ಕೆಲಸ 3. ಸಮಾರಂಭ,,,,,,,
,,Funeral drill procedure,,ಉತ್ತರಕ್ರಿಯೆ ಕವಾಯತು ರೀತಿ,,,,,,,
,,Fungi,,ಶಿಲೀಂಧ್ರ; ಬೂಷ್ಟು ಮೂ.,,,,,,,
,,Fuse,,"ಫ್ಯೂಜ್; 1. ಜಾವಿಗೆಬತ್ತಿ: ಸಿಡಿಗುಂಡಿಗೂ ಬಂಡೆ, ಮೊ.ವನ್ನು, ಒಡೆಯುವ ಸಿಡಿಮದ್ದು ಮೊ.ಗಳಿಗೂ ಬೆಂಕಿಯಿಡುವುದಕ್ಕಾಗಿ ಮಾಡಿರುವ ದಾಹ್ಯ ವಸ್ತುಗಳನ್ನೊಳಗೊಂಡ ಕೊಳವೆ, ಬತ್ತಿ ಮೊ. 2. ರಕ್ಷಾತಂತು; ವಿದ್ಯುತ್ಪ್ರವಾಹವು ನಿರಪಾಯದ ಮಿತಿಯನ್ನು, ಮೀರಿದಾಗ, ಆ ಶಾಖದಿಂದ ಕರಗಿ ಪ್ರವಾಹವಿಚ್ಛಿತ್ತಿ ಮಾಡಲು ಪ್ರವಾಹ ಮಾರ್ಗದಲ್ಲಿ ಸೇರಿಸಿರುವ ತಂತಿ, ಕಂಬಿ,ತಗಡು, ಮೊ.",,,,,,,
,,Fusee,,ದಪ್ಪತಲೆಯ ಬೆಂಕಿಕಡ್ಡಿ,,,,,,,
,,Garter,,ಗಾರ್ಟ್‌ರ್‌; ಕಾಲುಚೀಲದ ಬಿಗಿಪಟ್ಟಿ,,,,,,,
,,Gas,,ಅನಿಲ,,,,,,,
,,Gate,,ಗೇಟ್‌; ಹೆಬ್ಬಾಗಿಲು; ಮಹಾದ್ವಾರ,,,,,,,
,,Gauze,,"ನವಿರುಜಾಲರಿ; ""ರೇಷ್ಮೆ ನೂಲು,ತಂತಿ ಮೊ. ಗಳಿಂದ ಮಾಡಿದ, ನವಿರಾದ ಪಾರದರ್ಶಕವಾದ ನೇಯ್ಗೆ",,,,,,,
,,Generality,,ಸಾಮಾನ್ಯತೆ; ವ್ಯಾಪಕತೆ,,,,,,,
,,General salute and Teporting,,ಸಾಮಾನ್ಯ ವಂದನೆ ಮತ್ತು ವರದಿ ಮಾಡುವುದು,,,,,,,
,,Ghee tin raft,,ತುಪ್ಪದ ಡಬ್ಬದ ತೆಪ್ಪ,,,,,,,
,,Giddiness,,ತಲೆತಿರುಗುವಿಕೆ,,,,,,,
,,Gland nut,,ಗ್ರಂಥಿ ತಿರುಪು,,,,,,,
,,Glare,,1. ಹೊಳೆ; ಪ್ರಕಾಶಿಸು 2. ಅತಿ ತೀಕ್ಷ್ಣಪ್ರಭೆ,,,,,,,
,,Govern,,1. ಆಳು; ಅಧಿಕಾರ ನಡೆಸು 2. ನಿಯಂತ್ರಿಸು,,,,,,,
,,Gradual,,ಕ್ರಮಕ್ರಮವಾದ; ಕ್ರಮೇಣ ಮುಂದುವರಿಯುವ,,,,,,,
,,Grant-in-aid,,ಸಹಾಯಾನುದಾನ,,,,,,,
,,Grazing,,1. ಮೇಯುವಿಕೆ 2. ಮೇಯಿಸುವಿಕೆ 3. ಹುಲ್ಲುಗಾವಲು,,,,,,,
,,Green,,ಹಸಿರು,,,,,,,
,,Greenstick fracture,,ಗ್ರೀನ್‌ಸ್ಟಿಕ್‌ ಫ್ರ್ಯಾಕ್ಟರ್‌; (ಮು. ಮಕ್ಕಳಲ್ಲಿ) ಒಂದು ಕಡೆ ಮುರಿದು ಮತ್ತೊಂದು ಕಡೆ ಕೇವಲ ಬಾಗಿ ಕೊಂಡಿರುವ ಮೂಳೆ ಮುರಿತ,,,,,,,
,,Grenade,,ಗ್ರೆನೇಡ್‌; ಕೈಯಿಂದ ಎಸೆಯುವ ಯಾ ಬಂದೂಕಿನಿಂದ ಹಾರಿಸುವ ಒಂದು ಸಣ್ಣಸಿಡಿಗುಂಡು,,,,,,,
,,Grievance,,ಅಸಮಾಧಾನಕಾರಣ; ದೂರು; ಕು೦ದುಕೊರತೆ,,,,,,,
,,Grievous injury,,ತೀವ್ರಗಾಯ,,,,,,,
,,Gnistle,,ಮೆಲ್ಲೆಲುಬು; ಮೃದ್ವಸ್ಥಿ,,,,,,,
,,Groin,,ತೊಡೆಸಂದು; ಗೆಜ್ಜೆ,,,,,,,
,,Ground burst,,ಭೂಸ್ಫೋಟನೆ; ಭೂಮಿಯಲ್ಲಿ ಸ್ಫೋಟಸುವುದು,,,,,,,
,,Gruel,,ಗಂಜಿ ; ಅಂಬಲಿ,,,,,,,
,,Guard,,ಗಾರ್ಡ್‌: 1. ರಕ್ಷಿಸು; ಕಾವಲಿರು 2. ರಕ್ಷಕ; ಕಾವಲುಗಾರ 3. ರಕ್ಷೆ; ಕಾವಲು,,,,,,,
,,Guard file,,ರಕ್ಷಾಕಡತ,,,,,,,
,,Guard-house,,ಕಾಪಿನ/ ಪಹರೆಯ ಮನೆ,,,,,,,
,,Guard mounting procedure,,ಪಹರೆ ನಿಲ್ಲಿಸುವ ವಿಧಾನ,,,,,,,
,,Guard of honour,,ಗೌರವರಕ್ಷೆ,,,,,,,
,,Guard-room,,ಕಾಪಿನ / ಪಹರೆಯ ಕೋಣೆ,,,,,,,
,,Guardsman,,ಕಾಪಿನದಳದ / ಪಹರೆಯ ಸಿಪಾಯಿ,,,,,,,
,,Guard-tent,,ಕಾಪಿನ/ ಪಹರೆಯ ಡೇರೆ,,,,,,,
,,Guardian,,ಪೋಷಕ; ಪಾಲಕ,,,,,,,
,,Guest house,,ಅತಿಥಿಗೃಹ,,,,,,,
,,Guide,,1. ಮಾರ್ಗದರ್ಶನ ಮಾಡು 2. ಮಾರ್ಗದರ್ಶಕ; ಮಾರ್ಗದರ್ಶಿ 3. ಕೈಪಿಡಿ,,,,,,,
,,Guilty,,1. ದೋಷಯುಕ್ತ 2. ತಪ್ಪಿತಸ್ಥ; ಅಪರಾಧಿ,,,,,,,
,,Guilty intention,,ದೋಷಯುಕ್ತ ಉದ್ದೇಶ,,,,,,,
,,Guilty of delay,,ವಿಳಂಬದ ತಪ್ಪಿತಸ್ಥ,,,,,,,
,,Gum,,1. ಒಸಡುಮಾಂಸ 2. ಗೋಂದು; ಅಂಟು,,,,,,,
,,Gum boot,,ಗಮ್‌ಬೂಟು; ಮೊಳಕಾಲಿನವರೆಗೆ ಬರುವ ರಬ್ಬರು ಲೇಪಿಸಿ ತಯಾರಿಸಿದ ಒಂದು ಬಗೆಯ ಬೂಟು,,,,,,,
,,Gun,,1. ಬಂದೂಕು; ಕೋವಿ; ತುಪಾಕಿ 2. ಫಿರಂಗಿ; ತೋಪು,,,,,,,
,,Gunny knot,,ಗೋಣಿಗಂಟು; ಗೋಣೆದಾರದ ಗಂಟು,,,,,,,
,,Gunshot,,ಬಂದೂಕಿನ ಹೊಡೆತ,,,,,,,
,,Gyne lashing,,ಜಿನ್‌ ಲ್ಯಾಶಿಂಗ್‌; ಮೂರು ಕುಣಿಕೆಯ ಕಟ್ಟು,,,,,,,
,,Guy,,"ಗೈ: ಡೇರೆ / ಮೊ.ವನ್ನು ಅದರ ಸ್ಥಳದಲ್ಲಿರುವಂತೆ ಭದ್ರಪಡಿಸಲು ಕಟ್ಟುವ ಹಗ್ಗ, ಸರಪಳಿ ಮೊ.",,,,,,,
,,Haemorrhage,,ರಕ್ತಸ್ರಾವ,,,,,,,
,,Half round file,,ಅರೆಸುತ್ತಿನ ಅರ; ಒಂದು ಮಗ್ಗುಲು ಚಪ್ಪಟಿಯಾಗಿ ಮತ್ತೊಂದು ಮಗ್ಗುಲು ಉಬ್ಬಿರುವ ಅರ,,,,,,,
,,Hall,,ನಡುಮನೆ; ಹಜಾರ,,,,,,,
,,Halt,,1. ನಿಲ್ಲು 2. ನಿಲ್ಲಿಸು 3. ನಿಲ್ಲುವುದು,,,,,,,
,,Hammer,,ಸುತ್ತಿಗೆ,,,,,,,
,,Hand,,ಹಸ್ತ; ಕರ; ಕೈ,,,,,,,
,,Hand axe,,ಕೈಗೊಡಲಿ,,,,,,,
,,Hand grenade,,ಹ್ಯಾಂಡ್‌ ಗ್ರೆನೇಡ್‌; ಕೈಯಿಂದ ಎಸೆಯುವ ಗ್ರಾನೇಡು,,,,,,,
,,Handicap,,ಅನನುಕೂಲ; ಅಡ್ಡಿ,,,,,,,
,,Handkerchief,,ಕರವಸ್ತ್ರ ಕೈಚೌಕ,,,,,,,
,,Handpump,,ಕೈ ಪಂಪು,,,,,,,
,,Handsaw,,ಕೈಗರಗಸ; ರಂಪ,,,,,,,
,,Haunch bone,,ತೊಡೆಯಿಂದ ಸೊಂಟದ ಮಧ್ಯದ ಎಲುಬು,,,,,,,
,,Haversack,,ಹೆಗಲ ಚೀಲ; ಚಿನ್ನು ಚೀಲ,,,,,,,
,,Head,,ತಲೆ ; ಮಂಡೆ,,,,,,,
,,Heart,,ಹೃದಯ,,,,,,,
,,Heat stroke,,ಉಷ್ಣಾಘಾತ; ಝಳದ ಹೊಡೆತ,,,,,,,
,,Heavy axe,,ಭಾರವಾದ ಕೊಡಲಿ,,,,,,,
,,Heavy block for fulcrum,,ಕೀಲಕದ ಭಾರಿ ರಾಟಿ,,,,,,,
,,Heel bone,,ಹಿಮ್ಮಡಿ ಎಲುಬು,,,,,,,
,,Helmet,,ಹೆಲ್ಮೆಟ್‌; ಶಿರಸ್ತ್ರಾಣ,,,,,,,
,,Hem,,ಅ೦ಚುಕಟ್ಟು,,,,,,,
,,Hernia,,ಹರ್ನಿಯ; ಅಂತ್ರವೃದ್ಧಿ,,,,,,,
,,High explosive missile,,ಅತಿಸ್ಫೋಟಕ ಕ್ಷಿಪಣಿ,,,,,,,
,,Hinge joint,,ತಿರುಗಣಿ ಕೀಲು,,,,,,,
,,Hinge ladder method,,ಹಿಂಜ್‌ ಲ್ಯಾಡರ್‌ ಮೆತಡ್‌; ತಿರುಗಣಿ ಏಣಿ ವಿಧಾನ; ಕಟ್ಟಡಗಳ ಅಪಘಾತಗಳಲ್ಲಿ ಸಿಕ್ಕಿ ಗಾಯಗೊಂಡವರನ್ನು ತಿರುಗಣಿ ಏಣಿ ಸಹಾಯದಿಂದ ಪಾರುಮಾಡುವ ವಿಧಾನ,,,,,,,
,,Hip,,ಚಪ್ಪೆ; ತೊಡೆಯ ಹೊರಭಾಗ,,,,,,,
,,Hip-joint,,ಚಪ್ಪೆ ಕೀಲು,,,,,,,
,,History,,ವೃತ್ತಾಂತ,,,,,,,
,,Holdfast,,"ಹೋಲ್ಡ್ ಫಾಸ್ಟ್‌, ಬಂಧನಿ; ಭದ್ರವಾಗಿ ಹಿಡಿದುಕೊಳ್ಳುವ ಸಾಧನ ಯಾ ವಿಧಾನ",,,,,,,
,,Hollow of the shoulder,,ಹೆಗಲುಗುಣಿ,,,,,,,
,,Hollow rod,,ಪೊಳ್ಳುಕಂಬಿ,,,,,,,
,,Hood,,ಮುಸುಕು; ಮೇಲ್ಗವಸು,,,,,,,
,,Hoop,,ಕಬ್ಬಿಣದ ಬಳೆ,,,,,,,
