ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Kernal,ತಿರುಳು,,,,,,,,,
,Kersany,"ಹುಚ್ಚೆಳ್ಳು, ಗುರೆಳ್ಳು",,,,,,,,,
,Khedda operation,ಕಾಡಾನೆಗಳನ್ನು ಹಿಡಿಯುವ ಕಾರ್ಯಚರಣೆ,,,,,,,,,
,Kick back,"ಪ್ರತಿಕ್ಷೇಪ, ಹಿಂದೂಡುವ",,,,,,,,,
,Kiln dry,ಆವಿಗೆಯಲ್ಲಿ ಒಣಗಿಸಿದ,,,,,,,,,
,Kiln seasoning,ಆವಿಗೆಯಲ್ಲಿ ಹದಗೊಳಿಸುವಿಕೆ,,,,,,,,,
,"Kiln, seed",ಬೀಜ ಆವಿಗೆ,,,,,,,,,
,Kink,ತಿರುಚಿ ಬೀಳು,,,,,,,,,
,Knot,ಗಂಟು,,,,,,,,,
,Knowlestar,ನೋಲ್ಸಟಾರ್,,,,,,,,,
,Kolanut,ಕೋಲಕಾಯಿ,,,,,,,,,
,Krait,ಕಟ್ಟು ಹಾವು,,,,,,,,,
,Krill,ಕಡಲ ತೈಲ್ಚೀವಿ,,,,,,,,,
,Kumri,ಸ್ಥಾನಾಂತರ ಸಾಗುವಳಿ,,,,,,,,,
,Kuskus,"ಲಾಮಂಚ, ಲಾವಂಚಬೇರು, ಸಜ್ಜೆಹುಲ್ಲು",,,,,,,,,
,Kyanizing,ಮರಸಂಸ್ಕರಣಗೊಳಿಸುವಿಕೆ,,,,,,,,,
,Labium,ಕೆಳತುಟಿ,,,,,,,,,
,Labrum,ಮೇಲ್ತುಟಿ,,,,,,,,,
,Lac,ಅರಗು,,,,,,,,,
,"Lac, brood",ಬೀಜ ಅರಗು,,,,,,,,,
,"Lac, brood tree",ಬೀಜ ಅರಗು ವೃಕ್ಷ,,,,,,,,,
,Laccifer lacca (Lac insect),ಅರಗಿನ ಹುಳು,,,,,,,,,
,Lac cultivation,ಅರಗಿನ ವ್ಯವಸಾಯ,,,,,,,,,
,Lac infection,ಅರಗು ಸೋಂಕು,,,,,,,,,
,Lac insect,ಅರಗು ಕೀಟ,,,,,,,,,
,Lac stick,ಅರಗು ಕಡ್ಡಿ,,,,,,,,,
,Laminated bending,ಸ್ತರಿತ ಬಾಗುವಿಕೆ,,,,,,,,,
,"Land, fallow",ಬೀಳು ಬಿಟ್ಟ ಭೂಮಿ,,,,,,,,,
,"Land, marginal","ಸೀಮಾಂತ ಭೂಮಿ, ಅಂಚು ಭೂಮಿ, ಹಕ್ಕಲು ಭೂಮಿ",,,,,,,,,
,"Land, marshy",ಜವಳು / ಜೌಗು ಭೂಮಿ,,,,,,,,,
,"Land, park",ಉದ್ಯಾನ ಭೂಮಿ,,,,,,,,,
,"Land, reclamation",ಪುನರ್ ಅಭಿವೃದ್ಧಿಗೊಳಿಸಿದ ಭೂಮಿ,,,,,,,,,
,Land relief,ಭೂ ವಿನ್ಯಾಸ,,,,,,,,,
,Land scape,"ಭೂಚಿತ್ರ, ಭೂ ಮೇಲ್ಮೈರಚನೆ",,,,,,,,,
,"Land, submarginal","ಉಪಸೀಮಾಂತ (ಕೃಷಿ) ಭೂಮಿ, ಉಪಹಕ್ಕಲು ಭೂಮಿ, ಉಪಅಂಚು ಭೂಮಿ",,,,,,,,,
,"Land, subsistance",ಜೀವನಾಧಾರ ಭೂಮಿ,,,,,,,,,
,"Land, waste","ವ್ಯರ್ಥಭೂಮಿ, ಬಂಜರು ಭೂಮಿ",,,,,,,,,
,"Land, wood",ಕಾಡು / ಅರಣ್ಯ ಭೂಮಿ,,,,,,,,,
,Landing,"ನೆಲದಾಣ, ಇಳಿದಾಣ",,,,,,,,,
,Land slide,"ಭೂಸ್ಖಲನ, ಭೂಕುಸಿತ",,,,,,,,,
,Land slip,ಭೂಕುಸಿತ,,,,,,,,,
,Larvae,ಮರಿಹುಳುಗಳು,,,,,,,,,
,Latent bud,ಗುಪ್ತ ಮೊಗ್ಗು,,,,,,,,,
,Laterite,ಜಂಬಿಟ್ಟಿಗೆ,,,,,,,,,
,Laterite soil,ಜಂಬಿಟ್ಟಿಗೆ ಮಣ್ಣು,,,,,,,,,
,Laterization,"ಲ್ಯಾಟಿರೈಟೀಕರಣ, ಜಂಬಿಟ್ಟಿಗೀಕರಣ",,,,,,,,,
,Late wood,ತಡವಾಗಿ ರಚನೆಯಾದ ದಾರು,,,,,,,,,
,Latex,"ಸಸ್ಯಕ್ಷೀರ, / ಗಿಡದ ಹಾಲು",,,,,,,,,
,"Lath, seeding",ತೆಳುವಾಗಿ ಬಿತ್ತುವಿಕ ಸಾಧನ,,,,,,,,,
,"Lath, sowing (lath seeding)",ತೇಳುವಾಗಿ ಬಿತ್ತುವಿಕೆ,,,,,,,,,
,Latosol,ಲೇಟೋಸಾಲ್,,,,,,,,,
,Lava,ಶಿಲಾರಸ,,,,,,,,,
,Law of forest,ಅರಣ್ಯ / ವನ ಕಾನೂನು,,,,,,,,,
,Law of jungle,ಕಾಡಿನ ಕಾನೂನು,,,,,,,,,
,Lay,"ಇಡುವಿಕೆ, ಹಾಕುವಿಕೆ",,,,,,,,,
,"Layering, air","ಗೂಟಿ, ಕಸಿ",,,,,,,,,
,"Lay, left hand",ಎಡದಿಕ್ಕಿಗೆ ಇಡುವಿಕೆ,,,,,,,,,
,"Lay, ordinary",ಸಾಮಾನ್ಯ ಇಡುವಿಕೆ,,,,,,,,,
,"Lay, regular",ನಿಯಮಿತ ಇಡುವಿಕೆ,,,,,,,,,
,"Lay, reverse",ವ್ಯತಿರಿಕ್ತಮಾಡುವಿಕೆ,,,,,,,,,
,"Lay, right hand","ಬಲದಿಕ್ಕಿಗೆ ಇಡುವಿಕೆ, ಬಲದಿಕ್ಕಿಗೆ ಒರಗಿಸುವಿಕೆ",,,,,,,,,
,Layer,"ಸ್ತರ, ವರಸೆ, ಪದರ",,,,,,,,,
,"Layer, annual",ವಾರ್ಷಿಕ ಸ್ತರ / ಪದರ,,,,,,,,,
,"Layer, field",ಕ್ಷೇತ್ರಸ್ತರ,,,,,,,,,
,"Layer, soil",ಮಣ್ಣುಸ್ತರ,,,,,,,,,
,Leaching,ಒಳಸೋಸುವಿಕೆ,,,,,,,,,
,Leader shoot,ಅಗ್ರ ಪ್ರಕಾಂಡ,,,,,,,,,
,"Leader, forked",ಕವಲೊಡೆದ ಅಗ್ರಪ್ರಕಾಂಡ,,,,,,,,,
,Leading shoot (leader),ಅಗ್ರ ಪ್ರಕಾಂಡ,,,,,,,,,
,Leaf blade,ಎಲೆಯಲಗು,,,,,,,,,
,Leaf curl,ಎಲೆಸುರುಳಿ ರೋಗ,,,,,,,,,
,Leaf mould,"ತರಗೆಲೆ ಗೊಬ್ಬರ, ಎಲೆಗೊಬ್ಬರ",,,,,,,,,
,Leaf spot,ಎಲೆಚುಕ್ಕೆ ರೋಗ,,,,,,,,,
,Ledger section,ಖಾತಾ ವಿಭಾಗ,,,,,,,,,
,Leeward,ಗಾಳಿಹೊಡೆತದಿಂದ ರಕ್ಷಿಸಲ್ಪಟ್ಟ,,,,,,,,,
,Leat hand lay,ಎಡದಿಕ್ಕಿಗೆ ಇಡುವಿಕೆ,,,,,,,,,
,Lemon grass,"ನಿಂಬೆಹುಲ್ಲು, ಸಂಬಾರಹುಲ್ಲು, ಮಜ್ಜಿಗೆ ಹುಲ್ಲು",,,,,,,,,
,Length of lay,ಇಡುವ ಉದ್ದ,,,,,,,,,
,Levant berries,"ಗರುಡಫಲ, ಕಾಕಮಾರಿ, ಚಿಪುಲ ಕೊಳ್ಳಿ",,,,,,,,,
,Liane (liana),"ದಾರುಬಳ್ಳಿ, ಮರಬಳ್ಳಿ",,,,,,,,,
,Life cycle,ಜೀವನ ಚಕ್ರ,,,,,,,,,
,Life form,ಜೀವನ ರೂಪ,,,,,,,,,
,Life history,ಜೀವನ ಚರಿತ್ರೆ,,,,,,,,,
,Lift,"ಎತ್ತಿಗೆ, ಎತ್ತುವಿಕೆ",,,,,,,,,
,Lift truck,"ಎತ್ತುವ ಟ್ರಕ್, ಎತ್ತುವ ವಾಹನ",,,,,,,,,
,Light crown thinning,ಹಗುರ / ಲಘು ಮುಕುಟ ತೆಳವು ಮಾಡುವಿಕೆ,,,,,,,,,
,Light demander,ಪ್ರಕಾಶಾಪೇಕ್ಷೀ,,,,,,,,,
,Light fuel oil,ಹಗುರ ಇಂಧನ ತೈಲ,,,,,,,,,
,Light increment,ಪ್ರಕಾಶ ಸಂವೃದ್ಧಿ,,,,,,,,,
,Light requirement,ಪ್ರಕಾಶ ಅಪೇಕ್ಷೆ / ಅಗತ್ಯತೆ,,,,,,,,,
,Light soil,ಹಗುರ ಮಣ್ಣು,,,,,,,,,
,Light thinning,ಲಘು ತೆಳುವು ಮಾಡುವಿಕೆ,,,,,,,,,
,Lignification,ಲಿಗ್ನಿನ್ ಕೂಡಿಕೊಳ್ಳುವಿಕೆ,,,,,,,,,
,Lignite tar,ಲಿಗ್ಮೈಟ್ ಟಾರು,,,,,,,,,
,Lignite tar ceosote,ಲಿಗ್ಮೈಟ್ ಟಾರ್ ಕ್ರಿಯಾಸೋಟ್,,,,,,,,,
,Lignosulphonic acid,ಲಿಗ್ನೋಸಲ್ಫೋನಿಕ್ ಆಮ್ಲ,,,,,,,,,
,Limbing,ರೆಂಬೆ ಕತ್ತರಿಸುವಿಕೆ,,,,,,,,,
,Lime concretion,ಸುಣ್ಣಸಾಂದ್ರೀಕರಣ,,,,,,,,,
,Lime requirement,"ಸುಣ್ಣಾಪೇಕ್ಷಿ, ಸುಣ್ಣದ ಅಗತ್ಯತೆ",,,,,,,,,
,"Limit, fiducial",ವಿಶ್ವಾಸನೀಯ ಮಿತಿ,,,,,,,,,
,"Limit, girth",ಸುತ್ತಳತೆ ಪರಿಮಿತಿ,,,,,,,,,
,"Limit, toxic",ವಿಷಕಾರಕ ಪರಿಮಿತಿ,,,,,,,,,
,"Line, compartment",ಕಕ್ಷರೇಖೆ,,,,,,,,,
,"Line, control",ನಿಯಂತ್ರಣ ರೇಖೆ,,,,,,,,,
,"Line, indicator",ಸೂಚಕ ರೇಖೆ,,,,,,,,,
,"Line, main",ಮುಖ್ಯ ರೇಖೆ,,,,,,,,,
,"Line, pure",ಶುದ್ಧ ಸಾಲು,,,,,,,,,
,Line out,ಸಾಲಿನಿಂದ ಹೊರಗೆ,,,,,,,,,
,"Line, planting",ನಾಟಿಸಾಲು,,,,,,,,,
,Line plot survey,"ಪಂಕ್ತಿತಾಕು ಸರ್ವೇಕ್ಷಣೆ, ಸಾಲು ತಾಕು ಸಮೀಕ್ಷೆ",,,,,,,,,
,Line sowing,ಸಾಲು ಬಿತ್ತನೆ,,,,,,,,,
,Linear correlation analysis,ರೇಖೀಯ ಸಹಸಂಬಂಧ ವಿಶ್ಲೇಷಣೆ,,,,,,,,,
,Linear sample plot,ರೇಖೀಯ ಮಾದರಿ ತಾಕು,,,,,,,,,
,Lingam tree,"ನೀರುಜಾಣೆ, ಹೊಳೆ ತುಂಬಿ, ತುಡೆಮದಿರಂಗಿ, ನೀರ್ವಾಲ",,,,,,,,,
,Linkage,ಸಹಲಗ್ನತೆ,,,,,,,,,
,Liquification,ದ್ರವೀಕರಣ,,,,,,,,,
,Liquorice,"ಅತಿಮಧುರ ಜೇಷ್ಠ ಮಧು, ಯಷ್ಠಿಮಧು",,,,,,,,,
,Lithosequence,ಶಿಲಾನುಕ್ರಮ,,,,,,,,,
,Lithosere,"ಶಿಲಾಶ್ರೇಣಿ, ಶಿಲಾಕ್ರಮಣ",,,,,,,,,
,Lithsol (Skelital soil),ಶಿಲಾಮಣ್ಣು,,,,,,,,,
,Litter,"ಕಾಡಿನ ತರಗು, ಕಸಕಡ್ಡಿ",,,,,,,,,
,Litter,ಒಂದು ಸೂಲಿನಲ್ಲಿ ಈದ ಮರಿಗಳು,,,,,,,,,
,Littoral,ಸಾಗರತೀರದ,,,,,,,,,
,Littoral forest,ಸಾಗರ ತೀರದರಣ್ಯ,,,,,,,,,
,Load,ಭಾರ,,,,,,,,,
,"Loader, log",ದಿಮ್ಮಿ ತುಂಬುವ ಯಂತ್ರ,,,,,,,,,
,Loading,ತುಂಬುವಿಕೆ,,,,,,,,,
,Loam,ಗೋಡು,,,,,,,,,
,"Loam, tropical red",ಉಷ್ಣವಲಯದ ಕೆಂಪುಗೋಡು,,,,,,,,,
,Loamy,ಗೋಡುಯುತ,,,,,,,,,
,Local volume table,ಸ್ಥಳೀಯ ಗಾತ್ರ ಕೋಷ್ಟಕ,,,,,,,,,
,Locality,ಸ್ಥಳ,,,,,,,,,
,"Locality, factor of",ಸ್ಥಳಕಾರಕ,,,,,,,,,
,Locality class,ಸ್ಥಳ ವರ್ಗ,,,,,,,,,
,Lociation,ಸ್ಥಾನಿಕ ಸಂಘ,,,,,,,,,
,Locies,"ಸ್ಥಾನಿಕ, ಸಂಘಕ",,,,,,,,,
,Lodge,ಅಡ್ಡಬೀಳುವಿಕೆ,,,,,,,,,
,Lodged tree,ಅಡ್ಡಬಿದ್ದಮರ,,,,,,,,,
,Log,"ದಿಮ್ಮಿ, ದಿಮ್ಮಿಮಾಡುವಿಕೆ, ನಾಟು",,,,,,,,,
,"Log, butt","ಆಧಾರ ದಿಮ್ಮಿ, ಕೆಳಗಿನ ದಿಮ್ಮಿ",,,,,,,,,
,"Log, merchantable",ಮಾರಾಟ ಯೋಗ್ಯ ದಿಮ್ಮಿ,,,,,,,,,
,Log peeler,ತೊಗಟೆ ತೆಗೆಯುವ ದಿಮ್ಮಿಯ ಸಾಧನ,,,,,,,,,
,"Log, saw",ಗರಗಸದಿಂದ ಕೊಯ್ದದಿಮ್ಮಿ,,,,,,,,,
,"Log, squared",ಚೌಕಾಕಾರಕ್ಕೆ ಕೊಯ್ದ ದಿಮ್ಮಿ,,,,,,,,,
,"Log, stranded",ನಿಂತುಹೋದಸಿ / ಸಿಕ್ಕಿಕೊಂಡ ದಿಮ್ಮಿ,,,,,,,,,
,"Log, top","ಶೀರ್ಷ್ದಿಮ್ಮಿ, ಮೇಲಿನದಿಮ್ಮಿ",,,,,,,,,
,"Log, trap","ಪಾಶಕ ದಿಮ್ಮಿ, ಕ್ರಿಮಿಕೀಟ ಹಿಡಿಯಲು ಬಿಟ್ಟ ದಿಮ್ಮಿ",,,,,,,,,
,Logging,"ಮರಕಡಿಯುವಿಕೆ, ಮರ ಕಡಿದು ನಾಟಾ ಮಾಡುವುದು",,,,,,,,,
,"Logging, basic",ಮೂಲ ದಿಮ್ಮಿ ಕಡಿಯುವಿಕೆ,,,,,,,,,
,"Logging, full tree",ಪೂರ್ಣವೃಕ್ಷ ದಿಮ್ಮಿ ಕಡಿಯುವಿಕೆ,,,,,,,,,
,"Logging, hot",ಅವಿರತ ಮರ ಕಡಿಯುವಿಕೆ,,,,,,,,,
,"Logging, integrated",ಸಮಗ್ರ ದಿಮ್ಮಿ ಕಡಿಯುವಿಕೆ,,,,,,,,,
,"Logging, selective",ಆಯ್ದ ಮರ ಕೊಯ್ಯುವಿಕೆ,,,,,,,,,
,"Logging, short wood",ತುಂಡುದಿಮ್ಮಿ ಕೊಯ್ಯುವಿಕೆ,,,,,,,,,
,"Logging, skyline",ಆಕಾಶವಾಹ ದಿಮ್ಮಿ ಕಡಿದು ಸಾಗಿಸುವಿಕೆ,,,,,,,,,
,"Logging, tree length",ಪೂರ್ಣಸ್ತಂಭದಿಮ್ಮಿ ಕಡಿಯುವಿಕೆ,,,,,,,,,
,"Logging, water","1. ನೀರು ನೀಲ್ಲುವಿಕೆ, ಜೌಗಾಗುವಿಕೆ 2. ಮರಕಡಿದು ನೀರಿನಲ್ಲಿ ಸಾಗಿಸುವಿಕೆ",,,,,,,,,
,"Logging, arch",ಕಮಾನಾಕಾರದಲ್ಲಿ / ಬಿಲ್ಲಾಕಾರದಲ್ಲಿ ದಿಮ್ಮಿ ತಯಾರಿಕೆ,,,,,,,,,
,"Logging, branch",ಕೊಂಬೆ ಕಡಿದು ಸಾಗಿಸುವಿಕೆ,,,,,,,,,
,Logging depot,ದಿಮ್ಮಿ ಕತ್ತರಿಸುವ ಡಿಪೊ,,,,,,,,,
,Logging officer,ಮರಕಡಿಯುವ ಅಧಿಕಾರಿ,,,,,,,,,
,Log jack,"ದಿಮ್ಮಿ ಹಿಡಿಯುವ ಸಾಧನ , ಲಾಗ್ ಜಾಕ್",,,,,,,,,
,Log loader,ದಿಮ್ಮಿ ತುಂಬುವ ಯಂತ್ರ,,,,,,,,,
,Log rule,ದಿಮ್ಮಿ ನಿಯಮ,,,,,,,,,
,Log treatment,"ದಿಮ್ಮಿ ಸಂಸ್ಕರಣೆ, ದಿಮ್ಮಿ ಉಪಚಾರ",,,,,,,,,
,Looking glass tree,"ಕನ್ನಡಿ ಎಲೆ, ಚಂದ್ರಮರ",,,,,,,,,
,Lop and top,ಸವರಿದ ತುದಿಬುಡ,,,,,,,,,
,Love - lies - bleeding,"ಚಿಲಿಕೆ ಸೊಪ್ಪು, ಕೀಳುಹರಿವೆ, ಸಿರುಕೀರೆ",,,,,,,,,
,Lowry process,ಲೌರಿ ಪ್ರಕ್ರಿಯೆ,,,,,,,,,
,Low temperature tar,ಕಡಿಮೆ ಶಾಖದ ಟಾರ್,,,,,,,,,
,Lumber,"ಕತ್ತರಿಸಿದ ದಿಮ್ಮಿ, ದಿಮ್ಮಿ ತಯಾರಿಸುವಿಕೆ",,,,,,,,,
,Lumbering,ದಿಮ್ಮಿ ಕೊರೆಯುವಿಕೆ,,,,,,,,,
,Lumber yard,ಕತ್ತರಿಸಿದ ದಿಮ್ಮಿ ಅಂಗಳ,,,,,,,,,
,Lupine,ಸೀಮೆ ಬಟಾಣಿ,,,,,,,,,
,Mace,"ಜಾಜಿಕಾಯಿ ಪತ್ರೆ, ಜಾಪತ್ರೆ",,,,,,,,,
,Machete,ಒಂದು ಬಗೆಯ ಮಚ್ಚುಗತ್ತಿ,,,,,,,,,
,Mackerel,ಬಂಗುಡೆ ಮೀನು,,,,,,,,,
,"Machine, incising",ಕತ್ತರಿಸುವ ಯಂತ್ರ,,,,,,,,,
,Maggot,ಮರಿಹುಳು (ಕಾಲಿಲ್ಲದ),,,,,,,,,
,Magnolia flower,"ಕೆಂಡಸಂಪಿಗೆ, ಬಿಳಿಸಂಪಿಗೆ, ಸಂಪಿಗೆ",,,,,,,,,
,Maiden hair fern,ಹಂಸರಾಜ,,,,,,,,,
,Mai (mean annual increment),ಮಧ್ಯಸ್ಥ / ಸರಾಸರಿ ವಾರ್ಷಿಕ ಸಂವೃದ್ಧಿ,,,,,,,,,
,Main crop,ಮುಖ್ಯ ಬೆಳೆ,,,,,,,,,
,Main felling,ಮುಖ್ಯ ಕಡಿತ,,,,,,,,,
,Main line,ಮುಖ್ಯ ರೇಖೆ,,,,,,,,,
,Major forest produce,ಪ್ರಧಾನ ಅರಣ್ಯೋತ್ಪತ್ತಿ,,,,,,,,,
,Major yield,ಮುಖ್ಯ / ಪ್ರಧಾನ ಇಳುವರಿ,,,,,,,,,
,Male bamboo,ಕಾಗದದ ಬಿದಿರು,,,,,,,,,
,Mammalia,ಸಸ್ತನಿ ವರ್ಗ,,,,,,,,,
,Mammals,ಸಸ್ತನಿಗಳು,,,,,,,,,
,"Management, forest",ಅರಣ್ಯ ನಿರ್ವಹಣೆ,,,,,,,,,
,"Management, method of",ನಿರ್ವಹಣಾ ರೀತಿ / ವಿಧಾನ,,,,,,,,,
,"Management, objects of",ನಿರ್ವಹಣೆ ಧ್ಯೇಯಗಳು,,,,,,,,,
,"Management, range",ನಿರ್ವಹಣ ಹರವು / ವ್ಯಾಪ್ತಿ,,,,,,,,,
,"Managment, sustained yield",ಸತತ ಇಳಿವರಿಯ ನಿರ್ವಹಣೆ,,,,,,,,,
,"Management, watershed",ಜಲಾನಯನ ಪ್ರದೇಶ ನಿರ್ವಹಣೆ,,,,,,,,,
,"Management, wild life",ವನ್ಯಪ್ರಾಣಿ ನಿರ್ವಹಣೆ,,,,,,,,,
,Management map,ನಿರ್ವಹಣ ಭೂಪಟ,,,,,,,,,
,Management plan,ನಿರ್ವಹಣೆ ಯೋಜನೆ,,,,,,,,,
,Mandible,ಕಶೇರುಕಗಳ ಕೆಳದವಡೆ,,,,,,,,,
,Mangrove,"ಕಂಡಲೆ, ಸೊರಪಿನ್ನ, ಉಪ್ಪುಕಾಂಡ್ಲೆ",,,,,,,,,
,Mangrove forest,ಸಮುದ್ರ ಕೊಲ್ಲಿಯ ಕಾಡು,,,,,,,,,
,Mantle,ಆವರಣ,,,,,,,,,
,"Manlte, soil",ಮಣ್ಣು ಆವರಣ,,,,,,,,,
,Manure,ಗೊಬ್ಬರ,,,,,,,,,
,"Map, control",ನಿಯಂತ್ರಣ ಭೂಪಟ,,,,,,,,,
,"Map, management",ನಿರ್ವಹಣ ಭೂಪಟ,,,,,,,,,
,"Map, regeneration",ಮರುಸಂತತಿ ಭೂಪಟ,,,,,,,,,
,"Map, site","ಸ್ಥಳಭೂಪಟ, ನಿವೇಶನ ನಕ್ಷೆ",,,,,,,,,
,"Map, stock",ಅರಣ್ಯ ಸಂಪತ್ತು ಭೂಪಟ / ನಕ್ಷೆ,,,,,,,,,
,"Map, suitability",ಉಪಯುಕ್ತತಾ ಭೂಪಟ / ನಕ್ಷೆ,,,,,,,,,
,"Map, type","ಸೂಕ್ತತೆ ನಕ್ಷೆ, ಮಾದರಿ ನಕ್ಷೆ",,,,,,,,,
,"Map, working plan",ಕಾರ್ಯಯೋಜನೆ ಭೂಪಟ / ನಕ್ಷೆ,,,,,,,,,
,Marginal land,"ಸೀಮಾಂತ ಭೂಮಿ, ಅಂಚು ಭೂಮಿ",,,,,,,,,
,Margosa tree,"ಬೇವು, ಕಹಿಬೇವು, ಬಿಳಿಬೇವು",,,,,,,,,
,Marine borer,"ಕಡಲು ಕೊರಕ, ರಂಧ್ರ ಕೊರೆಯುವ ಸಮುದ್ರದ ಹುಳು",,,,,,,,,
,"Mark, property","ಸಂಪತ್ತು ಚಿಹ್ನೆ, ಆಸ್ತಿ (ಸ್ವತ್ತಿನ) ಗುರುತು",,,,,,,,,
,Market value,ಮಾರುಕಟ್ಟೆ ಮೌಲ್ಯ / ಬೆಲೆ,,,,,,,,,
,Marketable volume,ವಿಲೇವಾರಿ ಮಾಡಲು ಯೋಗ್ಯವಾದ ಗಾತ್ರ,,,,,,,,,
,Marking,ಗುರುತು ಹಾಕುವಿಕೆ,,,,,,,,,
,"Marking, hammer",ಸುತ್ತಿಗೆ ಗುರುತು,,,,,,,,,
,"Marking, timber",ದಿಮ್ಮಿಗೆ ಗುರುತು ಮಾಡುವಿಕೆ,,,,,,,,,
,Marl,ಸುಣ್ಣಜೇಡಿಮಣ್ಣು,,,,,,,,,
,Marsh plant,ಜವುಗು ಸಸ್ಯ,,,,,,,,,
,Marsupials,ಜೋಗುಳಿ ಚೀಲದ ಸಸ್ತನಿಗಳು,,,,,,,,,
,Massive,"ಸ್ಥೂಲ, ಬೃಹತ್ತಾದ",,,,,,,,,
,Matching book,ಪುಸ್ತಕ ಹೋಲಿಸುವುದು,,,,,,,,,
,"Material, exploitable",ಶೋಷಣಸಾಧ್ಯ / ಉಪಯೋಜಕ ಸಾಮಾಗ್ರಿ,,,,,,,,,
,"Matter, soil organic",ಮಣ್ಣು ಸವಾಯವ ಪದಾರ್ಥ,,,,,,,,,
,Mattock,ಒಂದು ಬಗೆಯ ಪಿಕಾಸಿ,,,,,,,,,
,Mature soil,ಪರಿಪಕ್ವ ಮಣ್ಣು,,,,,,,,,
,Maturity,ಪರಿಪಕ್ವತೆ,,,,,,,,,
,Maturity economic,ಆರ್ಥಿಕ ಪರಿಪಕ್ವತೆ,,,,,,,,,
,"Maturity, finacial",ಹಣಕಾಸು ಪಕ್ವತೆ,,,,,,,,,
,Mauritious grass,"ನೀರು ಹುಲ್ಲು, ಮಾರಿಷಸ್ ಹುಲ್ಲು",,,,,,,,,
,Maxilla,ಕೆಳದವಡೆ,,,,,,,,,
,Maximum thinning,ಗರಿಷ್ಠ ತೆಳವು ಮಾಡುವಿಕೆ,,,,,,,,,
,Mean,ಮಧ್ಯಸ್ಥ,,,,,,,,,
,"Mean, arithmetic",ಗಣತೀಯ ಮಧ್ಯಸ್ಥ,,,,,,,,,
,"Mean, geometric","ಜ್ಯಾಮಿತೀಯ ಮಧ್ಯಸ್ಥ, ರೇಖಾಗಣಿತೀಯ ಮಧ್ಯಸ್ಥ",,,,,,,,,
,"Mean, harmonic",ಸಮರಸ ಮಧ್ಯಸ್ಥ,,,,,,,,,
,"Mean, population",ಸಂಖ್ಯಾ ಮಧ್ಯಸ್ಥ,,,,,,,,,
,"Mean, sample",ಮಾದರೀಯ ಮಧ್ಯಸ್ಥ,,,,,,,,,
,"Mean, true","ನಿಜಮಧ್ಯಸ್ಥ, ಶುದ್ಧ ಮಧ್ಯಸ್ಥ",,,,,,,,,
,"Mean, weightred",ಭಾರಿತ ಮಧ್ಯಸ್ಥ,,,,,,,,,
,Mean deviation,ಮಧ್ಯಸ್ಥ ದಿಕ್ಚುತಿ,,,,,,,,,
,Mean diameter,ಮಧ್ಯಸ್ಥ ವ್ಯಾಸ,,,,,,,,,
,Mean girth,ಮಧ್ಯಸ್ಥ ಪರಿಧಿ / ಸುತ್ತಳತೆ,,,,,,,,,
,Measure board,"ಬೋರ್ಡ್ ಮಾಪನ, ಹಲಗೆ ಅಳತೆ",,,,,,,,,
,"Measure, true",ವಾಸ್ತವಿಕ ಅಳತೆ,,,,,,,,,
,Measuring tank,"ಮಾಪನ ಟ್ಯಾಂಕ್, ಅಳತೆ ತೊಟ್ಟಿ",,,,,,,,,
,Mechanical adhesion,ಯಾಂತ್ರಿಕ ಅಂಟಿಕೊಳ್ಳುವಿಕೆ,,,,,,,,,
,Mechanical thinning,ಯಾಂತ್ರಿಕ ತೆಳುವು ಮಾಡುವಿಕೆ,,,,,,,,,
,Median,ಮಧ್ಯಕ,,,,,,,,,
,Medicinal plants,ಔಷಧೀಯ / ಮೂಲಿಕಾ ಸಸ್ಯಗಳು,,,,,,,,,
,Medullary rays,ದಿಂಡು ಕಿರಣಗಳು,,,,,,,,,
,Meiosis,"ಅರ್ಧಸೂತ್ರಣ, ಅರ್ಧವಿಭಜನೆ",,,,,,,,,
,Melanism,ರಕ್ತದೋಷದಿಂದಾದ ಕಪ್ಪು ದ್ರವ್ಯ,,,,,,,,,
,Mendelian inheritance,ಮೆಂಡಲೀಯ ವಂಶವಾಹಿಕತೆ,,,,,,,,,
,Mensuration officer,ಅರಣ್ಯ ಕ್ಷೇತ್ರಗಣಿತ ಅಧಿಕಾರಿ,,,,,,,,,
,Mensuration section,ಕ್ಷೇತ್ರಗಣಿತ ವಿಭಾಗ,,,,,,,,,
,Merchantable,"ವಿಕ್ರಮಯೋಗ್ಯ, ಮಾರಾಟಸಾಧ್ಯ",,,,,,,,,
