ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Morphological adaptation,ಆಕೃತಿ ರಚನಾ ಹೊಂದಾಣಿಕೆ,,,,,,,,,
,Morphology,ಅಂಗರಚನಾ / ರೂಪರಚನಾ ವಿಜ್ಞಾನ,,,,,,,,,
,Mortgage,"ಅಡಮಾನ, ಗಿರವಿ, ಆಧಾರ",,,,,,,,,
,Mosambi,ಮೋಸಂಬಿ,,,,,,,,,
,Mosquito,"ಸೊಳ್ಳೆ, ಗುಂಗಾಡು",,,,,,,,,
,Mosture regime,ಆರ್ದ್ರತೆ ಪರಿಸ್ಥಿತಿ,,,,,,,,,
,Moth,"ಪತಂಗ, ಚಿಟ್ಟೆ",,,,,,,,,
,Moth bean,"ತುರಕ ಹೆಸರು, ಮಡಕಿ",,,,,,,,,
,Mottle,"ಮಚ್ಚೆ, ಬಣ್ಣಬಣ್ಣದ",,,,,,,,,
,Mottling,"ಮಚ್ಚೆ, ವಿನ್ಯಾಸ",,,,,,,,,
,Mould,ಎರಕ,,,,,,,,,
,Mould,ಬೂಷ್ಟು,,,,,,,,,
,Moulting,ಪೊರೆ ಕಳಚುವಿಕೆ,,,,,,,,,
,Moulting,ಹೊರಚರ್ಮ ಕಳಚುವಿಕೆ,,,,,,,,,
,Mound culture,ದಿನ್ನೆ ಕೃಷಿ / ಸಾಕಣೆ,,,,,,,,,
,Mount layering,ಕುಪ್ಪೆ ವಿಧಾನದಲ್ಲಿ ಬೇರುಬರುವಂತೆ ಮಾಡುವಿಕೆ,,,,,,,,,
,Mower,ಹುಲ್ಲು ಕತ್ತರಿಕೆ ಯಂತ್ರ,,,,,,,,,
,Mowing,ಯಂತ್ರದಿಂದ ಹುಲ್ಲು ಕತ್ತರಿಸು,,,,,,,,,
,Mucilage,"ಲೋಳೆ, ಅಂಟುದ್ರವ",,,,,,,,,
,Muck soil,"ಮಕ್ ಮಣ್ಣು, ಕಳಿತ ಸಾವಯವ ಅಂಶ ಹೊಂದಿರುವ ಮಣ್ಣು",,,,,,,,,
,Muddy,"ಮಣ್ಣಾದ, ಕೆಸರಾಗಿರುವ",,,,,,,,,
,Muffle,ಶಬ್ಧ ಕುಂದಿಸು,,,,,,,,,
,Mulberry,"ಹಿಪ್ಪುನೇರಳೆ, ಉಪ್ಪನೇರಳೆ ಗಿಡ",,,,,,,,,
,Mulch,"ಹೊದಿಕೆ, ಆಚ್ಛಾದನೆ",,,,,,,,,
,Mulch farming,ಹೊದಿಕೆ ಬೇಸಾಯ,,,,,,,,,
,Mulch tillage,ಕೂಳೆ ಇರುವಂತೆ ಉಳುಮೆ,,,,,,,,,
,Mulching,ಹೊದಿಸುವಿಕೆ,,,,,,,,,
,Mull,ಖನಿಜ ಸವೃದ್ಧ,,,,,,,,,
,Multi storey cropping,ಬಹು ಅಂತಸ್ತು ಬೇಸಾಯ,,,,,,,,,
,Multiple correlation,ಬಹು ಸಹಸಂಬಂಧ,,,,,,,,,
,Multiple cropping,ಬಹು ಬೆಳೆ ಬೇಸಾಯ,,,,,,,,,
,Multiple cropping index,ಬಹು ಬೆಳೆ ಬೇಸಾಯ ಸೂಚ್ಯಂಕ,,,,,,,,,
,Multiple cross,ಬಹುಸಂಕರಣೆ / ಸಂಕರ,,,,,,,,,
,Multiple resistance,ಬಹು ಪ್ರತಿರೋಧ,,,,,,,,,
,Multivariate,ಬಹುವಿಧ,,,,,,,,,
,Multizygotic,ಬಹುಯುಗ್ಮಕ,,,,,,,,,
,Mummification,"ಮಮ್ಮೀಕರಣ, ಶವಸಂರಕ್ಷಣೆ",,,,,,,,,
,Mummified fruit,ರಕ್ಷಿತ / ಬತ್ತಿದ ಹಣ್ಣು,,,,,,,,,
,Muscovite,ಕಾಗೆ ಬಂಗಾರ,,,,,,,,,
,Mushroom,"ಅಣಬೆ, ನಾಯಿ ಕೊಡೆ",,,,,,,,,
,Mushroom,"ಅಣಬೆ, ನಾಯಿಕೊಡೆ",,,,,,,,,
,Musk,ಕರಬೂಜ,,,,,,,,,
,Musk melon,"ಕರಬೂಜ, ಕೆಕ್ಕೆರಿಕೆ ಹಣ್ಣು",,,,,,,,,
,Mustard,ಸಾಸುವೆ,,,,,,,,,
,Mutagen,"ಉತ್ಪರಿವರ್ತನ ಜನಕ, ಉತ್ಪರಿವರ್ತನಕಾರಕ",,,,,,,,,
,Mutant,ಉತ್ಪರಿವರ್ತನ ಜೀವಿ,,,,,,,,,
,Mutation,ಉತ್ಪರಿವರ್ತನೆ,,,,,,,,,
,Mutual inhbition,ಪರಸ್ಪರ ಪ್ರತಿರೋಧ,,,,,,,,,
,Mutualism,ಸಹಜೀವನ,,,,,,,,,
,Mycelium,"ಕವಕ ಜಾಲ, ತಂತುಜಾಲ",,,,,,,,,
,Mycologist,ಶಿಲೀಂಧ್ರ ಶಾಸ್ತ್ರಜ್ಞ,,,,,,,,,
,Mycology,ಶಿಲೀಂಧ್ರ ವಿಜ್ಞಾನ,,,,,,,,,
,Mycoplasma,"ಬ್ಯಾಕ್ಟೀರಿಯಾ ಮತ್ತು ವೈರಸ್ ನಡುವಣ ಜೀವಿ, ಮೈಕೋಪ್ಲಾಸ್ಮ",,,,,,,,,
,Mycorrhiza,"ಕವಕ ಬೇರು, ಕವಕ ಶಿಲೀಂಧ್ರ, ಮೈಕೊರೈಜಾ",,,,,,,,,
,Myrtle,ನಿತ್ಯಹಸುರಿನ ವಿದೇಶಿ ಮೆಹಂದಿ ಮರ,,,,,,,,,
,Nagai camphor,ಕರ್ಪೂರ,,,,,,,,,
,Nanotechnology,"ಅತಿ ಸೂಕ್ಷ್ಮ ತಂತ್ರಜ್ಞಾನ, ನ್ಯಾನೊ ತಂತ್ರಜ್ಞಾನ",,,,,,,,,
,Napier grass,ನೇಪಿಯರ್ ಹುಲ್ಲು,,,,,,,,,
,Napiform,ಕುಂಭ ರೂಪ,,,,,,,,,
,Narcissus,ಒಂದು ಬಿಳಿಹೂವಿನ ಗೆಡ್ಡೆ ಜಾತಿ ಸಸ್ಯ,,,,,,,,,
,Narcotic,"ಮಾದಕ, ಇಂದ್ರಿಯ ಸ್ತಂಭನಕಾರಿ",,,,,,,,,
,Nastic movement,ಅನ್ಯಮೂಲ ಪ್ರಭಾವಿತ ಚಲನೆ,,,,,,,,,
,National demonstration,ರಾಷ್ಟ್ರೀಯ ಪ್ರಾತ್ಯಕ್ಷಿತೆ,,,,,,,,,
,Nationalization (of land),ರಾಷ್ಟ್ರೀಕರಣ (ಭೂಮಿಯ),,,,,,,,,
,Natural,ಪ್ರಾಕೃತಿಕ,,,,,,,,,
,Natural erosion,ಪ್ರಾಕೃತಿಕ ಕೊಚ್ಚಣೆ,,,,,,,,,
,Natural farming,"ಸಹಜ ಕೃಷಿ, ಪ್ರಾಕೃತಿಕ ಕೃಷಿ",,,,,,,,,
,Natural resources,ಪ್ರಾಕೃತಿಕ ಸಂಪನ್ಮೂಲಗಳು,,,,,,,,,
,Natural selection,ಪ್ರಾಕೃತಿಕ ಸಸ್ಯರಾಶಿ,,,,,,,,,
,Natural vegetation,"ಕುತ್ತಿಗೆ, ಗೋಣು, ಕಂಠ",,,,,,,,,
,Neck,ಅಂಗಾಂಶ / ಊತಕ ಕೊಳೆತ,,,,,,,,,
,Necrosis,ಮಕರಂದ,,,,,,,,,
,Nectar,ನಿಷೇಧಾತ್ಮಕ ಸಸ್ಯ ರಾಸಾಯನಿಕ ಹಾನಿ,,,,,,,,,
,Negative allelopathy,ಜಂತುನಾಶಕ,,,,,,,,,
,Nematode,"ಜಂತುಹುಳು, ದುಂಡು ಹುಳು, ತಂತುಹುಳು",,,,,,,,,
,Nematode resistant rootstock,ಜಂತು ನಿರೋಧಕ ಬೇರು ಕಾಂಡ,,,,,,,,,
,Nematologist,ಜಂತುಹುಳು ಶಾಸ್ತ್ರಜ್ಞ,,,,,,,,,
,Nematology,ಜಂತು ವಿಜ್ಞಾನ,,,,,,,,,
,Neoteny,ಬಾಲಚರ್ಯೆ,,,,,,,,,
,Net assimilation rate (NAR),ನಿವ್ವಳ ರಕ್ತಗತ / ಜೀರ್ಣಿಸಿಕೊಳ್ಳುವಿಕೆ ದರ,,,,,,,,,
,Net gain,ನಿವ್ವಳ ಲಾಭ,,,,,,,,,
,Net income (farm income),ನಿವ್ವಳ ಆದಾಯ (ಕೃಷಿ ಆದಾಯ),,,,,,,,,
,Net irrigation requirement,ನಿವ್ವಳ ನೀರಾವರಿ ಅವಶ್ಯಕತೆ,,,,,,,,,
,Net productivity,ನಿವ್ವಳ ಉತ್ಪಾದಕತೆ,,,,,,,,,
,Net return,ನಿವ್ವಳ ಪ್ರತಿಫಲ,,,,,,,,,
,Netting,ಬಲೆ ಹರಡುವುದು,,,,,,,,,
,Neuron,ನರಕೋಶ,,,,,,,,,
,Neutral,"ತಟಸ್ಥ, ನಿಷ್ಪಕ್ಷಪಾತ",,,,,,,,,
,Neutral soil,ಧಾರಣಶಕ್ತಿ ತಟಸ್ಥ ಮಣ್ಣು,,,,,,,,,
,Neutralism,ತಟಸ್ಥತೆ,,,,,,,,,
,Neutralization,"ತಟಸ್ಥೀಕರಣ, ವಿಗುಣಗೊಳಿಸುವಿಕೆ",,,,,,,,,
,Neutron moisture meter,ನ್ಯೂಟ್ರಾನ್ ಆರ್ದ್ರಮಾಪಕ,,,,,,,,,
,Niche,ಗೂಡು,,,,,,,,,
,Nicotine,ನಿಕೋಟಿನ್,,,,,,,,,
,Nigella,ಕರಿ ಜೀರಿಗೆ,,,,,,,,,
,Niger,"ಹುಚ್ಚೆಳ್ಳು, ಗುರೆಳ್ಳು",,,,,,,,,
,Night jasmine,"ರಾತ್ರಿ ರಾಣಿ ಹೂ, ಸಂಜೆ ಪಾರಿಜಾತ",,,,,,,,,
,Night soil,ಮಲ,,,,,,,,,
,Nipa palm,ನೀರಾ ತೆಂಗಿನಕಾಯಿ,,,,,,,,,
,Nitrate assimilation,ನೈಟ್ರೇಟ್ ಹೀರಿಕೆ,,,,,,,,,
,Nitrate reduction,ನೈಟ್ರೇಟ್ ಅಪಕರ್ಷಣೆ,,,,,,,,,
,Nitrate toxicity,ನೈಟ್ರೇಟ್ ವಿಷಮತೆ,,,,,,,,,
,Nitre,ನೈಟರ್,,,,,,,,,
,Nitrification inhibitor,ನೈಟ್ರಿಫಿಕೇಶನ್ ನಿಷೇಧಕ,,,,,,,,,
,Nitrogen assimilation,ಸಾರಜನಕ ಹೀರಿಕೆ,,,,,,,,,
,Nitrogen cycle,ಸಾರಜನಕ ಚಕ್ರ,,,,,,,,,
,Nitrogen deficiency,ಸಾರಜನಕ ಕೊರತೆ,,,,,,,,,
,Nitrogen fixation,ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ,,,,,,,,,
,Nitrogen fixation,ಅಸಹಜೀವಿ ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ,,,,,,,,,
,Nitrogenous,ಸಾರಜನಕೀಯ,,,,,,,,,
,No - till planting,ಉಳುಮೆಯಿಲ್ಲದ ಬಿತ್ತನೆ,,,,,,,,,
,Nobilization,ಉತ್ಕೃಷ್ಟೀಕರಣ,,,,,,,,,
,Nocturnal,ನಿಶಾಚರ,,,,,,,,,
,Node,"ಗಂಟು, ಗೆಣ್ಣು",,,,,,,,,
,Nodulated plant,ಗಂಟು ಸಸ್ಯ,,,,,,,,,
,Nodulation,ಗಂಟು ಗಂಟಾಗುವಿಕೆ,,,,,,,,,
,Nodule,"ಕಿಗ್ಗಂಟು, ಸಣ್ಣಗಂಟು",,,,,,,,,
,Nomadion,ಅಲೆಮಾರಿ,,,,,,,,,
,Nomenclature,ನಾಮಕರಣ ಪದ್ಧತಿ,,,,,,,,,
,Non - acid forming fertilizer,ಆಮ್ಲಕಾರಿಯಲ್ಲದ ಗೊಬ್ಬರ,,,,,,,,,
,Non - conjugation,ಕೂಡಿಕೊಳ್ಳದ,,,,,,,,,
,Non - descript (animal),ಇನ್ನೂ ವಿವರಿಸದ (ಪ್ರಾಣಿ),,,,,,,,,
,Non - essential element,ಅವಶ್ಯಕವಲ್ಲದ ಧಾತು,,,,,,,,,
,Non - homogenous,ಸಮರೂಪಿಯಲ್ಲದ,,,,,,,,,
,Non - homologus,ಸಜಾತೀಯವಲ್ಲದ,,,,,,,,,
,Non - polar compound,ಧೃವೀಯವಲ್ಲದ ಸಂಯುಕ್ತ ವಸ್ತು,,,,,,,,,
,Non - renewable energy,ನವೀಕರಿಸಲಾಗದ ಶಕ್ತಿ,,,,,,,,,
,Non - selective contact herbicide,ನಿರ್ದಿಷ್ಟವಲ್ಲದ ಸ್ಪರ್ಶ ಸಸ್ಯನಾಶಕ,,,,,,,,,
,Non - symbiotic,ನಿರ್ದಿಷ್ಟವಲ್ಲದ ಸಸ್ಯನಾಶಕ,,,,,,,,,
,Non allelic,ಪ್ರತಿರೂಪಿಯಲ್ಲದ,,,,,,,,,
,Non capillary pore,ಲೋಮನಾಳ ರಂಧ್ರವಲ್ಲದ,,,,,,,,,
,Non competing crop,ಪ್ರತಿಸ್ಪರ್ಧಿಯಲ್ಲದ ಸಸ್ಯ,,,,,,,,,
,Non significant,ಗಮನಾರ್ಹವಲ್ಲದ,,,,,,,,,
,Nonsense mutation,ನಿರರ್ಥಕ ಉತ್ಪರಿವರ್ತನೆ,,,,,,,,,
,Normal distribution,ಸಾಮಾನ್ಯ ವಿತರಣೆ,,,,,,,,,
,Normal seedlings,ಸಾಮಾನ್ಯ ಸಸಿಗಳು,,,,,,,,,
,Normal solution,ಸಾಮಾನ್ಯ ದ್ರಾವಣ,,,,,,,,,
,Normalising,ಸಾಮಾನ್ಯೀಕರಣ,,,,,,,,,
,Northern blotting,ನಾರ್ದರ್ನ್ ಬ್ಲಾಟಿಂಗ್,,,,,,,,,
,Notifiable disease,ಅಧಿಸೂಚನೆಗೊಳಪಡಿಸಬಲ್ಲ ರೋಗ,,,,,,,,,
,Noxious weed,ಅನಿಷ್ಠ ಕಳೆ,,,,,,,,,
,Nuclear magnetic,ಪರಮಾಣು ಅಯಸ್ಕಾಂತೀಯ,,,,,,,,,
,Nucleic acid,ನ್ಯೂಕ್ಲಿಯಿಕ್ ಆಮ್ಲ,,,,,,,,,
,Nucleobacter,ನ್ಯೂಕ್ಲಿಯೋಬ್ಯಾಕ್ಟರ್,,,,,,,,,
,Nucleolus,"ಕೋಶ ಉಪಕೇಂದ್ರಕ, ನ್ಯೂಕ್ಲಿಯೋಲಸ್",,,,,,,,,
,Nucleotide,ನ್ಯೂಕ್ಲಿಯೋಟೈಡ್,,,,,,,,,
,Nucleus,"ಕೋಶ ಕೇಂದ್ರಕ, ನ್ಯೂಕ್ಲಿಯಸ್",,,,,,,,,
,Null - mutation,ಶೂನ್ಯ ಉತ್ಪರಿವರ್ತನೆ,,,,,,,,,
,Null hypothesis,ನಿರಾಕರಣ ಸಿದ್ಧಾಂತ,,,,,,,,,
,Nullisomic,ಶೂನ್ಯಸೂತ್ರದ,,,,,,,,,
,Nurse cell,ಪೋಷಕ ಜೀವಕೋಶ,,,,,,,,,
,Nurse crop,ಪೋಷಕ ಬೆಳೆ,,,,,,,,,
,Nursery,"ಸಸಿಮಡಿ, ನರ್ಸರಿ",,,,,,,,,
,Nut,ಕರಟಕಾಯಿ,,,,,,,,,
,Nut grass,"ತುಂಗೆ ಹುಲ್ಲು, ಕೊನ್ನಾರಿಗೆಡ್ಡೆ",,,,,,,,,
,Nut sedge,"ತುಂಗೆ ಹುಲ್ಲು, ಗೇಕಿನ ಗೆಡ್ಡೆ",,,,,,,,,
,Nut weevil,ಕಾಯಿ ಮೂತಿಹುಳು,,,,,,,,,
,Nutmeg,ಜಾಯಿಕಾಯಿ,,,,,,,,,
,Nutrient cycling,ಪೋಷಕಾಂಶ ಚಕ್ರ,,,,,,,,,
,Nutrient deficiency symptoms,ಪೋಷಕಾಂಶ ಕೊರತೆ ಚಿಹ್ನೆಗಳು,,,,,,,,,
,Nutrition,ಪೋಷಣೆ,,,,,,,,,
,Nutritional value,ಪೋಷಕಾಂಶ ಮೌಲ್ಯ,,,,,,,,,
,Nutritive value index,ಪೋಷಣ ಮೌಲ್ಯ ಸೂಚ್ಯಂಕ,,,,,,,,,
,Oats,"ತೋಕೆಗೋಧಿ, ಓಟ್ಸ್",,,,,,,,,
,Obligate,ಅವಿಕಲ್ಪ / ಪೂರ್ಣ,,,,,,,,,
,Obligate aerobe,ಅವಿಕಲ್ಪ ಆಮ್ಲಜನಕಾಪೇಕ್ಷಿ,,,,,,,,,
,Obligate anaerobe,ಅವಿಕಲ್ಪ ಆಮ್ಲಜನಕನಿರಪೇಕ್ಷಿ,,,,,,,,,
,Obligate parasite,ಪೂರ್ಣ ಪರೋಪಜೀವಿ,,,,,,,,,
,Oil cake,ಎಣ್ಣೆ ಹಿಂಡಿ,,,,,,,,,
,Oil palm,ತಾಳೆ ಮರ,,,,,,,,,
,Okazaki fragment,ಓಕಜಾಕಿ ತುಣುಕು,,,,,,,,,
,Oleander,ಕಣಗಿಲು,,,,,,,,,
,Olericulture,ತರಕಾರಿ ಕೃಷಿ / ಬೇಸಾಯ,,,,,,,,,
,Oligogene,ಓಲಿಗೋಜಿನ್,,,,,,,,,
,Olive,ಆಲಿವ್,,,,,,,,,
,Olive oil,ಆಲೀವ್ ತೈಲ,,,,,,,,,
,Omega -3- fatty acid,ಒಮೇಗಾ - 3 ಕೊಬ್ಬಿನ ಆಮ್ಲ,,,,,,,,,
,Omnivorous,ಸರ್ವಭಕ್ಷಕ,,,,,,,,,
,On - farm research,ರೈತರ ಹೊಲಗದ್ದೆಗಳಲ್ಲಿನ ಸಂಶೋಧನೆ,,,,,,,,,
,Oncogene,ಅರ್ಬುದಜನಕ / ಕ್ಯಾನ್ಸರ್ ಕಾರಕ ವಂಶವಾಹಿ,,,,,,,,,
,Oncogenic virus,ಅರ್ಬುದಜನಕ ವೈರಸ್,,,,,,,,,
,Oncology,ಅರ್ಬುದ / ಕ್ಯಾನ್ಸರ್ ವಿಜ್ಞಾನ,,,,,,,,,
,Onion,ಈರುಳ್ಳಿ,,,,,,,,,
,Oocyte,ಅಂಡಾಣು,,,,,,,,,
,Operating cost,ಕಾರ್ಯನಿರ್ವಹಣೆ ವೆಚ್ಚ,,,,,,,,,
,Opium poppy,ಆಫೀಮು,,,,,,,,,
,Opportunity cropping,ಅವಕಾಶ ಬೆಳೆ ಬೇಸಾಯ,,,,,,,,,
,Optimum dose,ಪ್ರಶಸ್ತ ಪ್ರಮಾಣ ಡೋಸ್,,,,,,,,,
,Optimum economic dose,ಪ್ರಶಸ್ತ ಆರ್ಥಿಕ ನೆರವು,,,,,,,,,
,Orchard efficiency,ಹಣ್ಣಿನ ತೋಟದ ಕಾರ್ಯಕ್ಷಮತೆ,,,,,,,,,
,Organic,ಸಾವಯವ,,,,,,,,,
,Organic agriculture,ಸಾವಯವ ಕೃಷಿ,,,,,,,,,
,Organic colloids,ಸಾವಯವ ಕಲಿಲಗಳು,,,,,,,,,
,Organic farming,ಸಾವಯವ ಬೇಸಾಯ,,,,,,,,,
,Organic manure,ಸಾವಯವ ಗೊಬ್ಬರ,,,,,,,,,
,Organic matter,ಸಾವಯವ ವಸ್ತು,,,,,,,,,
,Organic nitrogen (soil),ಸಾವಯವ ಸಾರಜನಕ (ಮಣ್ಣಿನ),,,,,,,,,
,Organic phosphorus,ಸಾವಯವ ರಂಜಕ,,,,,,,,,
,Organic soil,ಸಾವಯವ ಮಣ್ಣು,,,,,,,,,
,Organic wastes,ಸಾವಯವ ತ್ಯಾಜ್ಯಗಳು,,,,,,,,,
,Organised marketing,ವ್ಯವಸ್ಥಿತ ಮಾರುಕಟ್ಟೆ,,,,,,,,,
,Organogenesis,ಅಂಗವಿಕಸನ,,,,,,,,,
,Organoleptic evaluation,ಅಂಗಗ್ರಾಹಿ ಮೌಲ್ಯಮಾಪನ,,,,,,,,,
,"Oriental plane, european",ಚಿನಾರ್ ಮರ,,,,,,,,,
,Orninthology,ಪಕ್ಷಿ ವಿಜ್ಞಾನ,,,,,,,,,
,Orthodox seed,ಮೊಳಕೆಯೊಡೆಯಬಲ್ಲ ಬೀಜ,,,,,,,,,
,Osmosis,"ಅಭಿಸರಣ, ದ್ರವ ವಿನಿಮಯ",,,,,,,,,
,Osmotic effect,ಅಭಿಸರಣ ಪರಿಣಾಮ,,,,,,,,,
,Osmotic potential,ಅಭಿಸರಣ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Out break,ಹರಡುವಿಕೆ / ರೋಗ ಪ್ರಸರಣೆ,,,,,,,,,
,Out breeding,ಹೊರ / ಬಾಹ್ಯ ಸಂಕರಣ,,,,,,,,,
,Oven,"ಗೂಡು ಒಲೆ, ಓವನ್",,,,,,,,,
,Overlapping generation,ಅತಿವ್ಯಾಪಕ ಸಂತತಿ,,,,,,,,,
,Ovum,"ಅಂಡಾಣು, ಅಂಡ",,,,,,,,,
,Oxidation,ಉತ್ಕರ್ಷಣೆ,,,,,,,,,
,Oxylophytes,ಆಮ್ಲಮಣ್ಣು ಸಹಿಷ್ಣು ಸಸ್ಯಗಳು,,,,,,,,,
,Packing,ಪ್ಯಾಕ್ ಮಾಡುವಿಕೆ,,,,,,,,,
,Paddock,ದೊಡ್ಡ ನೆಲಗಪ್ಪೆ,,,,,,,,,
,Paddock,ಬೇಲಿ ಹಾಕಿದ ಚಿಕ್ಕ ಹುಲ್ಲುಗಾವಲು,,,,,,,,,
,Paddy,ಭತ್ತ,,,,,,,,,
,Painted bug,ಬಣ್ಣದ ತಗಣೆ,,,,,,,,,
,Paired row planting,ಜಂಟಿ ಸಾಲು ಬಿತ್ತನೆ,,,,,,,,,
,Palatability,"ಸ್ವಾದಿಷ್ಟ, ರುಚಿಕರ",,,,,,,,,
,Palmarosa,ಪಾಮರೋಸ,,,,,,,,,
,Palmyra palm,"ತಾಟಿನುಂಗು ಮರ, ಓಲೆಗರಿಮರ",,,,,,,,,
,Pandanus,ಕೇದಿಗೆ,,,,,,,,,
,Panicle,"ಹೊಡೆತೆನೆ, ಪುಷ್ಪಮಂಜರಿ",,,,,,,,,
,Papaya,"ಪಪಾಯ, ಪರಂಗಿ",,,,,,,,,
,Para grass,"ಪ್ಯಾರಾಹುಲ್ಲು, ಎಮ್ಮೆಹುಲ್ಲು, ನೀರು ಹುಲ್ಲು",,,,,,,,,
,Parameter,"ಪ್ರಸಕ್ತ ನಿಯತಾಂಕ, ಸ್ಥಿರರಾಶಿ",,,,,,,,,
,Parasite,"ಪರಾವಲಂಬಿ, ಪರೋಪಜೀವಿ",,,,,,,,,
,Parenchyma,"ಮೃದೂತಕ, ಊತಕಸತ್ವ",,,,,,,,,
,Parent rock,"ಜನಕಶಿಲೆ, ಮೂಲ ಶಿಲೆ",,,,,,,,,
,Parrot,"ಗಿಳಿ, ಗಿಣಿ",,,,,,,,,
,Parsley,ಪಾರ್ಸ್ಲೆಸೊಪ್ಪು ತರಕಾರಿ,,,,,,,,,
,Parthenium (congress grass),ಪಾರ್ಥೇನಿಯಂ,,,,,,,,,
,Parthenogenesis,"ಅನಿಷೇಕಜನನ, ನಿರ್ಲಿಂಗಜನನ",,,,,,,,,
,Partial factor productivity,ಭಾಗಶಃ ಉತ್ಪಾದಕತೆ,,,,,,,,,
,Participatory rural appraisal,ಸಹಭಾಗಿ ಗ್ರಾಮೀಣ,,,,,,,,,
,Particle density,"ಕಣಸಾಂದ್ರತೆ, ಅಂದಾಜು ಮಾಡುವಿಕೆ",,,,,,,,,
,Passive absorption,ನಿಷ್ಕ್ರಿಯ ಹೀರಿಕೆ / ಅವಶೋಷಣೆ,,,,,,,,,
,Pasteurization,"ಪಾಶ್ಚರೀಕರಣ, ರೋಗಾಣು ಶುದ್ಧೀಕರಣ",,,,,,,,,
,Pasture,"ಗೋಮಾಳ, ಹುಲ್ಲುಗಾವಲು",,,,,,,,,
,Patchouli,ಪಚೋಲಿ,,,,,,,,,
,Pathologist,ರೋಗ ಶಾಸ್ತ್ರಜ್ಞ,,,,,,,,,
,PCR (polymerase chain reaction),ಪಿ.ಸಿ.ಆರ್. (ಪಾಲಿಮರೇಸ್ ಸರಣಿ ಪ್ರತಿಕ್ರಿಯೆ),,,,,,,,,
,Peach,ಪೀಚ್ ಹಣ್ಣು (ಮರ),,,,,,,,,
,Peacock,ನವಿಲು,,,,,,,,,
,"Peacock flower, paradise flower","ರತ್ನಗಂಧಿ, ಹೊಟೆಸೀಗೆ, ಕತ್ತಿಕಾಯಿಮರ",,,,,,,,,
,Pear,"ಪಿಯರ್ ಹಣ್ಣು, (ಮರ) ಪೇರು",,,,,,,,,
,Pearl millet,ಸಜ್ಜೆ,,,,,,,,,
,Peas,ಬಟಾಣಿ,,,,,,,,,
,Peasant farming,ರೈತಾಪಿ ಕೃಷಿ,,,,,,,,,
,Peat (soil),ಸಸ್ಯಾಂಗಾರ,,,,,,,,,
,Pecan nut,ಪಿಕಾನ್ ಬೀಜ,,,,,,,,,
,Pedicel,"ಪುಷ್ಪವೃಂತ, ಹೂತೊಟ್ಟು",,,,,,,,,
,Pedigree,"ಸಂತತಿ, ಪೀಳಿಗೆ, ವಂಶಾವಳಿ",,,,,,,,,
,Pedogenesis,ಮಣ್ಣು ಜನಿಕ,,,,,,,,,
,Pedologist,ಮಣ್ಣು ಶಾಸ್ತ್ರಜ್ಞ,,,,,,,,,
,Pedology,ಮಣ್ಣು ವಿಜ್ಞಾನ / ಶಾಸ್ತ್ರ,,,,,,,,,
,Peel,ಸಿಪ್ಪೆ / ತೊಗಟೆ ಸುಲಿ,,,,,,,,,
,Pelleting,"ಉಂಡೆ, ಗುಳಿಗೆ ಮಾಡುವಿಕೆ",,,,,,,,,
,Pelling,ಸುಲಿಯುವಿಕೆ,,,,,,,,,
,Pennel,ಬ್ರಾಹ್ಮೀ,,,,,,,,,
,Pepino,ಪೆಪಿನೋ ಕಾಯಿ,,,,,,,,,
,Pepper,ಕರಿಮೆಣಸು,,,,,,,,,
,Percolation,"ಕೆಳಸೋಸುವಿಕೆ, ಬಸಿತ",,,,,,,,,
,Perennial,ಬಹುವಾರ್ಷಿಕ,,,,,,,,,
,Peri - urban,ನಗರದಂಚಿನ,,,,,,,,,
,Perilla,ತಾವರೆ ದಂಟು,,,,,,,,,
,Periwinkle,ಸ್ಮಶಾನಮಲ್ಲಿಗೆ,,,,,,,,,
,Permaculture,"ಸ್ಥಾಯಿ ಕೃಷಿ, ಶಾಶ್ವತ ಕೃಷಿ",,,,,,,,,
,Permanent drought,ಶಾಶ್ವತ ಬರ,,,,,,,,,
,Permanent wilting Point (PWP),"ಶಾಶ್ವತ ಒಣಗುವ ಜನಬಿಂದು, ಶಾಶ್ವತ ಸೊರಗುವ ಬಿಂದು",,,,,,,,,
,Permeability,"ಒಳಸೋಸುವಿಕೆ, ವ್ಯಾಪ್ಯತೆ",,,,,,,,,
,Permeability coefficient,ವ್ಯಾಪ್ಯತಾ ಸಹಗುಣಕ,,,,,,,,,
,Permeability rate,ವ್ಯಾಪ್ಯತಾ ಗತಿ,,,,,,,,,
