ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Current,"1. ನೀರಿನ-ಹರಿವು, ಪ್ರವಾಹ, ವೇಗ, ಸೆಳೆತ 2. (ವಿದ್ಯುತ್) ಪ್ರವಾಹ 3. ಪ್ರವೃತ್ತಿ, ಗತಿ",,,,,,,,,
,Curriculum,"1. ಪಠ್ಯ, ಪಾಠಕ್ರಮ, ಅಧ್ಯಯನ ವಿಷಯ 2. ವಿದ್ಯಾಭ್ಯಾಸಕ್ರಮ, ವ್ಯಾಸಂಗ ಕ್ರಮ",,,,,,,,,
,Curriculum vitae,(ಅರ್ಜಿದಾರನ) ಅರ್ಹತಾ ವಿವರ,,,,,,,,,
,Curry,(ತರಕಾರಿ ಯಾ ಮಾಂಸದ) ಮಸಾಲೆ ಹಾಕಿದ ಪಲ್ಯ,,,,,,,,,
,Curry,ಮಸಾಲೆ ಪುಡಿ ಹಾಕಿ ತಯಾರಿಸು,,,,,,,,,
,Curry leaf,ಕರಿಬೇವಿನ ಸೊಪ್ಪು,,,,,,,,,
,Curse,"1. ಶಾಪ, ಅಭಿಶಾಪ 2. ಕೇಡು, ಹಾನಿ 3. ಆಪತ್ತು, ವಿಪತ್ತು 4. ಬೈಗುಳು",,,,,,,,,
,Curse,"1. ಶಪಿಸು, ಶಾಪಹಾಕು 2. ನಿಂದಿಸು, ದೂಷಿಸು",,,,,,,,,
,Curses come home to roost,ಇಟ್ಟ ಶಾಪ ಕೊಟ್ಟವನಿಗೇ ತಟ್ಟುತ್ತದೆ,,,,,,,,,
,Cursor,(ಗಣಕ ಯಂತ್ರದ) ಸೂಚಕ,,,,,,,,,
,Cursory,"1. ಆತುರದ, ಅವಸರದ 2. ಸ್ಥೂಲ, ಸೂಕ್ಷ್ಮವಲ್ಲದ",,,,,,,,,
,Curt,"1. ಬಿಗುಮಾನದ 2. ಹ್ರಸ್ವವಾದ, ಚಿಕ್ಕ, ಅತಿ ಸಂಕ್ಷಿಪ್ತ 3. ಮೊಟಕಾದ, ಅಲಕ್ಷ್ಯ ಎನ್ನುವಷ್ಟು ಕಡಮೆ ಮಾತಿನ",,,,,,,,,
,Curtail,"1. ಮೊಟಕು ಮಾಡು, ಕಡಮೆ ಮಾಡು, ಕತ್ತರಿಸು 2. ಸಂಕ್ಷೇಪಗೊಳಿಸು, ಹ್ರಸ್ವಗೊಳಿಸು",,,,,,,,,
,Curtain,"1. ಕಿಟಕಿ ಯಾ ಬಾಗಿಲ ಪರದೆ 2. ನಾಟಕದ ಪರದೆ, ತೆರೆ, ಜವನಿಕೆ, ಯವನಿಕೆ",,,,,,,,,
,Curtain,"ಪರದೆಯಿಂದ ಮುಚ್ಚು, ಮುಚ್ಚಿ ಬೇರ್ಪಡಿಸು",,,,,,,,,
,Curtain lecture,1. ಏಕಾಂತದಲ್ಲಿ ಹೆಂಡತಿಯು ಗಂಡನಿಗೆ ಹಾಕುವ ಛೀಮಾರಿ 2. ಸೊಳ್ಳೆ ಪರದೆಯ ಹಿತವಚನ,,,,,,,,,
,Curtsy,"ಮಂಡಿ ಬಗ್ಗಿಸಿ, ಮೈ ಬಾಗಿಸಿ ಸ್ತ್ರೀಯರು ಹಿರಿಯರಿಗೆ ಮಾಡುವ ಪ್ರಣಾಮ, ಗೌರವ ನಮನ",,,,,,,,,
,Curvature,"ತಿರುವು, ಡೊಂಕು, ಬಾಗು, ವಕ್ರತೆ",,,,,,,,,
,Curve,"ಸುತ್ತು, ಡೊಂಕಾಗು, ತಿರುಗಿಸು, ವಕ್ರವಾಗಿಸು",,,,,,,,,
,Curve,"1. ತಿರುವು 2. ವಕ್ರರೇಖೆ, ಡೊಂಕುಗೆರೆ 3. ಬಾಗು, ಬಾಗಿರುವಿಕೆ",,,,,,,,,
,Cushion,"1. ದಿಂಬು, ಮೆತ್ತೆ, ಗಾದಿ 2. ದಿಂಬಿನಂಥ ಮೆತ್ತನೆಯ ವಸ್ತು",,,,,,,,,
,Cushion,1. ಮೆತ್ತೆಹಾಕು 2. ಆಘಾತದಿಂದ ಯಾ ಅಪಾಯದಿಂದ ರಕ್ಷಿಸು,,,,,,,,,
,Cushion the blow,ಪೆಟ್ಟಿನ ಪರಿಣಾಮವನ್ನು ತಗ್ಗಿಸು,,,,,,,,,
,Cushy,"(ಕೆಲಸ, ವೃತ್ತಿ, ಜೀವನ ಮೊ. ವಿಷಯಗಳಲ್ಲಿ) ಸಲೀಸಾದ, ಸುಖವಾದ, ಸರಾಗವಾದ, ಸರಳವಾದ, ನಿರಾಳವಾದ",,,,,,,,,
,Custard,"ಸಿಹಿ ಖಾದ್ಯದ ಮೇಲೆ ಲೇಪಿಸುವ ಹಾಲು, ಮೊಟ್ಟೆ ಮತ್ತು ಹಿಟ್ಟಿನಿಂದ ಮಾಡಿದ ಗಟ್ಟಿಯಾದ ಸಿಹಿ ಹಳದಿ ದ್ರವ್ಯ",,,,,,,,,
,Custodian,"ರಕ್ಷಕ, ಪಾಲಕ, ಸುಪರ್ದುದಾರ",,,,,,,,,
,Custody,"1. ಸುಪರ್ದು, ಅಧೀನ, ವಶ 2. ಸೆರೆ, ಬಂಧನ",,,,,,,,,
,Custom,"1. ಸಂಪ್ರದಾಯ, ಪದ್ಧತಿ 2. ನಡವಳಿಕೆ, ವರ್ತನೆ, ರೂಢಿ, ವಾಡಿಕೆ, ಅಭ್ಯಾಸ 3. ಮಾಮೂಲು ಗಿರಾಕಿ",,,,,,,,,
,Custom duty,ಸೀಮಾಸುಂಕ,,,,,,,,,
,Custom frontier,ಸುಂಕದ ಸರಹದ್ದು,,,,,,,,,
,Custom house,"ಸೀಮಾ ಶುಲ್ಕಾಲಯ, ಸರಕುಗಳ ಸುಂಕವನ್ನು ವಸೂಲು ಮಾಡುವ ಕಾರ್ಯಾಲಯ",,,,,,,,,
,Customary,"ವಾಡಿಕೆಯ, ಬಳಕೆಯ, ಸಂಪ್ರದಾಯದ",,,,,,,,,
,Customary law,ಸಾಂಪ್ರದಾಯಕ ಕಾನೂನು,,,,,,,,,
,Customer,"ಗಿರಾಕಿ, ಗ್ರಾಹಕ, ಕೊಳ್ಳುಗ",,,,,,,,,
,Customize,(ಗಣಕಯಂತ್ರದ) ಗ್ರಾಹಕೀಯಗೊಳಿಸು,,,,,,,,,
,Customs,"ಆಮದು, ರಫ್ತಿನ ಮೇಲಿನ ಸುಂಕ",,,,,,,,,
,Customs duty,"ಆಮದು, ರಫ್ತು ಸುಂಕ, ತೆರಿಗೆ",,,,,,,,,
,Customs port,ಸೀಮಾಸುಂಕದ ಬಂದರು,,,,,,,,,
,Customs tarrif,ಸೀಮಾಸುಂಕ ದರ,,,,,,,,,
,Cut,"1. ಕತ್ತರಿಸು, ತುಂಡುಮಾಡು, ಗಾಯಮಾಡು 2. ಮೋಟುಮಾಡು, ಸಣ್ಣದು ಮಾಡು 3. (ದೂರದರ್ಶನದ ಬಿತ್ತರ ಯಾ ಲೇಖನದ ಭಾಗವನ್ನು) ತೆಗೆದುಬಿಡು 4. ಕಡಮೆ ಮಾಡು, ಖೋತಾಮಾಡು, ಇಳಿಸು, ಕತ್ತರಿಸಿಹಾಕು",,,,,,,,,
,Cut,"1. ಗಾಯ, ಪೆಟ್ಟು 2. ಇಡಿಯಾಗಿ ಬೇಯಿಸಬೇಕಾದ ಮಾಂಸದ ತುಂಡು 3. ಇಳಿತಾಯ, ಕಡಿತ 4. ಉಡುಪುಗಳ ತಯಾರಿಕೆಯ ವೈಖರಿ, ರೀತಿ",,,,,,,,,
,Cut and dried,"ಮೊದಲೇ ನಿರ್ಧರಿಸಿದ, ಪೂರ್ವ ನಿಯೋಜಿತ",,,,,,,,,
,Cut the budget across the board,ಎಲ್ಲರಿಗೂ ಸಮಾನವಾಗಿರುವಂತೆ ಆಯವ್ಯಯದ ಕಡಿತಮಾಡು,,,,,,,,,
,Cut the comb of,"ಜುಟ್ಟು ಕತ್ತರಿಸು, ಅಹಂಕಾರ ಮುರಿ",,,,,,,,,
,Cut the Gordian knot,1. ಕಷ್ಟಸಮಯದಲ್ಲಿ ನಿರ್ಧಾರದ ಕೆಲಸ ಮಾಡು 2. ಕಗ್ಗಂಟು ಬಿಡಿಸು,,,,,,,,,
,Cut throat,ಎದುರಾಳಿಯನ್ನು ಇಲ್ಲವಾಗಿಸುವ,,,,,,,,,
,Cut throat competition,"ತೀವ್ರ ಪೈಪೋಟಿ, ಕೊರಳು ಕೊಯ್ಯುವ ಸ್ಪರ್ಧೆ",,,,,,,,,
,Cut-price,"ಇಳಿತಾಯ ದರದ, ಇಳಿತಾಯದҲ್ಲಿ ಮಾರಾಟಮಾಡುವ, ರಿಯಾಯಿತಿ ಬೆಲೆಯಲ್ಲಿ ಮಾರುವ",,,,,,,,,
,Cutback,"ವ್ಯಯದ ಇಳಿತಾಯ, ಖರ್ಚು ಕಡಿಮೆ ಮಾಡುವುದು",,,,,,,,,
,Cute,"ಮುದ್ದಾದ, ಮೋಹಕ, ಆಕರ್ಷಕ, ಸುಂದರವಾದ, ಮನಮೋಹಕ, ಚೇತೋಹಾರಕ",,,,,,,,,
,Cuticle,"1. ಹೊರ ಪೊರೆ, ಹೊರಚರ್ಮ 2. ಕೈಬೆರಳು ಯಾ ಕಾಲು ಉಗುರಿನ ಸುತ್ತ ಇರುವ ದಪ್ಪ ಚರ್ಮ",,,,,,,,,
,Cutlass,ಬಾಗಿದ ಅಲಗಿನ ಸಣ್ಣ ಕತ್ತಿ,,,,,,,,,
,Cutlery,"ಊಟದಲ್ಲಿ ಬಳಸುವ (ಚಾಕು, ಮುಳ್ಳು ಚಮಚ) ಮೊ. ಸಾಧನಗಳು",,,,,,,,,
,Cutlet,"1. ಮೂಳೆಯೊಂದಿಗಿರುವ ಮಾಂಸದ ಸಣ್ಣ ತುಂಡು 2. ರುಚಿಕರವಾದ, ಖಾರವಾದ ಖಾದ್ಯ, ಖಾರದ ತಿನಿಸು",,,,,,,,,
,Cutmotion,ಖೋತಾಸೂಚನೆ,,,,,,,,,
,Cutout,"1. ವಿದ್ಯುತ್ ಪರಿಧಿಯನ್ನು ಬಿಡಿಸುವ ವಸ್ತು, ಸಂಪರ್ಕಛೇದಕ 2. ಕಾಗದ, ಮರ ಯಾ ರಟ್ಟಿನ ಮಾನವಾಕಾರದ ಜಾಹೀರಾತು ಚಿತ್ರ",,,,,,,,,
,Cutter,"1. ವೇಗವಾಗಿ ಸಾಗುವ ಚಿಕ್ಕ ದೋಣಿ 2. ಕತ್ತರಿಸಲು ಬಳಸುವ ಉಪಕರಣ, ಸಲಕರಣೆ",,,,,,,,,
,Cutthroat,"ಕೊಲೆಗಡುಕ, ಘಾತುಕ, ಕೊಲೆಗಾರ",,,,,,,,,
,Cutthroat competition,"ಘಾತಕಸ್ಪರ್ಧೆ, ತೀವ್ರಸ್ಪರ್ಧೆ",,,,,,,,,
,Cutting,"1. ಗಿಡದ ಕತ್ತರಿಸಿದ ಭಾಗ, ಕಸಿ ಕೊಂಬೆ 2. ವೃತ್ತಪತ್ರಿಕೆಗಳಿಂದ ಕತ್ತರಿಸಿದ ಭಾಗ, ಪತ್ರಿಕಾಭಾಗ 3. (ರಸ್ತೆ ಯಾ ರೈಲು ದಾರಿ ಮಾಡಲು ಬೆಟ್ಟಗಳನ್ನು ಕಡಿದು ಮಾಡಿದ) ಮಾರ್ಗ, ತೋಡುದಾರಿ",,,,,,,,,
,Cutting,"1. (ಮನ) ನೋಯಿಸುವ, ಚುಚ್ಚುವ 2. ಹರಿತವಾದ, ಇರಿಯುವ 3. (ಗಾಳಿ, ಚಳಿ ಮೊ.ಗಳ ವಿ.) ಕೊರೆಯುವ, ಮೈ ಕಡಿಯುವ, ಮರ್ಮಘಾತುಕವಾದ",,,,,,,,,
,Cyanide,"ಅತಿ ತೀಕ್ಷ್ಣವಾದ ಒಂದು ವಿಷ, ಒಂದು ಅಪಾಯಕಾರಿ ವಿಷ, ಪ್ರಾಣತೆಗೆಯುವ ಒಂದು ವಿಷದ್ರವ್ಯ",,,,,,,,,
,Cyclamen,"ಬಿಳಿ, ನೇರಳೆ, ಕೆಂಪು ಹೂಗಳುಳ್ಳ ಒಂದು ಸಸ್ಯ",,,,,,,,,
,Cycle,"1. ಸುತ್ತು, ಆವರ್ತ, ಆವೃತ್ತಿ, ಚಕ್ರ 2. ಪೂರ್ಣಾ ವಧಿ, ಪೂರ್ತಿಕಾಲ 3. ಸೈಕಲ್, ಬೈಸಿಕಲ್",,,,,,,,,
,Cyclic,"ಚಕ್ರದಂತೆ ಸುತ್ತುವ, ಚಕ್ರಗತಿಯ, ಆವರ್ತದ",,,,,,,,,
,Cyclone,"ಚಂಡಮಾರುತ, ಸುಳಿಗಾಳಿ, ಸುಂಟರಗಾಳಿ",,,,,,,,,
,Cygnet,"ಹಂಸದ ಮರಿ, ಮರಿ ಹಂಸ",,,,,,,,,
,Cylinder,"1. ಉರುಳೆ, ದಿಂಡು, ಸರಳರೇಖೆಯ ಪಕ್ಕಗಳಿದ್ದು, ದುಂಡಾದ ತುದಿಗಳಿರುವ ವಸ್ತು 2. ಎಂಜಿನ್ನಿನ ದಂಡ ಚಲಿಸುವ ಭಾಗ 3. ದ್ರವೀಕೃತ ಅನಿಲ ತುಂಬಿದ ಉರುಳೆ, ಸಿಲಿಂಡರು",,,,,,,,,
,Cymbal,"ದೊಡ್ಡ ತಾಳ, ಝಲ್ಲರಿ, ಒಂದು ಸಂಗೀತದ ವಾದ್ಯ",,,,,,,,,
,Cynic,"ಸಿನಿಕ, ಯಾವುದರಲ್ಲೂ ಒಳ್ಳೆಯದನ್ನು ಕಾಣದ ವನು, ಜರೆಗ, ಸರ್ವ ತಿರಸ್ಕಾರಿ, ದೋಷದರ್ಶಿ, ರಂಧ್ರಾನ್ವೇಷಿ",,,,,,,,,
,Cynosure,"1. ಸ್ವಪ್ರಕಾಶದಿಂದ ಆಕರ್ಷಕವಾಗಿರುವ ವಸ್ತು 2. ಧ್ರುವ ನಕ್ಷತ್ರ 3. ಮಾರ್ಗದರ್ಶಕ 4. ಆಕರ್ಷಕ, ಮೋಹಕ",,,,,,,,,
,Cypress,"ಕಪ್ಪುಹಸುರು ಎಲೆಗಳಿರುವ ನಿತ್ಯಹಸಿರು ಮರ, ನಿತ್ಯ ಹರಿದ್ವರ್ಣ ವೃಕ್ಷ",,,,,,,,,
,Cyst,"ಸ್ರಾವದ್ರವವಿರುವ ಪೊಳ್ಳುಕೋಶ, ಸಣ್ಣ ಬೊಕ್ಕೆ, ಪೂತಿಕೋಶ, ಜಿಟ್ಟಿ",,,,,,,,,
,Cytology,"ಜೀವಕೋಶಶಾಸ್ತ್ರ, ಕೋಶವಿಜ್ಞಾನ",,,,,,,,,
,Czar,1. ರಷ್ಯಾದ ಚಕ್ರವರ್ತಿ 2. ನಿರಂಕುಶ ರಾಜ,,,,,,,,,
,Dab,"ಲಘುವಾಗಿ ತಟ್ಟು, ಸೋಂಕಿಸು, ಸ್ಪರ್ಶಿಸು",,,,,,,,,
,Dabble,"1. ಹವ್ಯಾಸವಾಗಿಸಿಕೊಳ್ಳು, ಒಂದು ಕಾರ್ಯದಲ್ಲಿ ಲಘುವಾಗಿ ತೊಡಗು, ಕೈ ಹಚ್ಚು 2. (ಕೈ, ಕಾಲುಗಳನ್ನು) ನೀರಿನಲ್ಲಿ ಆಡಿಸು, ನೀರು ಸಿಡಿಯುವಂತೆ ಹಾರಿಸು, ಎರಚು",,,,,,,,,
,Dachshund,"(ಜರ್ಮನಿಯ) ಗಿಡ್ಡಕಾಲಿನ, ಉದ್ದವಾದ ಶರೀರವುಳ್ಳ ಕಂದು ಯಾ ಕಪ್ಪು ಬಣ್ಣದ ನಾಯಿ ತಳಿ",,,,,,,,,
,Dacoit,"ಡಕಾಯಿತ, ದರೋಡೆಕೋರ",,,,,,,,,
,Dad,(ಅನೌ) ಅಪ್ಪ,,,,,,,,,
,Daddy,ಅಪ್ಪ (ಮಕ್ಕಳು ಕರೆಯುವಂತೆ),,,,,,,,,
,Daffodil,(ತುತೂರಿಯಾಕಾರದ ನಸುಹಳದಿ ಬಣ್ಣದ) ನೆಲ ನೈದಿಲೆ,,,,,,,,,
,Daft,"ಅವಿವೇಕದ, ತಿಳಿಗೇಡಿತನದ",,,,,,,,,
,Dagger,"ಕಠಾರಿ, ಬಾಕು, ಚೂರಿ",,,,,,,,,
,Dahlia,"(ಮೆಕ್ಸಿಕೊ ತವರಿನ, ಗೆಡ್ಡೆಯಿಂದ ಬೆಳೆಯುವ) ಡೇರಾ ಹೂ, ಡೇರಾ ಕುಲದ ಗಿಡ",,,,,,,,,
,Daily,"ದಿನನಿತ್ಯದ, ದಿನಂಪ್ರತಿಯ, ಪ್ರತಿದಿನದ, ದೈನಂದಿನದ",,,,,,,,,
,Daily allowance,ನಿತ್ಯಭತ್ಯ,,,,,,,,,
,Daily bread,ಜೀವನಾಧಾರ,,,,,,,,,
,Dainty,"ಪುಟ್ಟ, ಸುಂದರವಾದ, ಕೋಮಲವಾದ, ನಾಜೂಕಿನ, ಅಚ್ಚುಕಟ್ಟಾದ",,,,,,,,,
,Dainty,"ರಸಕವಳ, ರುಚಿಯಾದ ಭಕ್ಷ್ಯ",,,,,,,,,
,Dairy,"1. ಹಾಲು ಉತ್ಪಾದನಾ ಕೇಂದ್ರ 2. ಹೈನಂಗಡಿ; ಹಾಲು, ಬೆಣ್ಣೆ, ಗಿಣ್ಣು ಮತ್ತು ಮೊಟ್ಟೆಗಳನ್ನು ಮಾರುವ ಅಂಗಡಿ; ಹೈನಿನ ಶಾಖೆ",,,,,,,,,
,Dairy products,"ಕ್ಷೀರೋತ್ಪನ್ನಗಳು, ಹೈನುಕೈಗಾರಿಕೆಯ ಉತ್ಪನ್ನಗಳು",,,,,,,,,
,Dais,"ವೇದಿಕೆ, ಜಗಲಿ",,,,,,,,,
,Daisy,(ಯೂರೋಪಿನ) ಹಳದಿ ಪುಷ್ಪಪಾತ್ರವೂ ಬಿಳಿ ದಳವಲಯವೂ ಇರುವ ಡೇಯ್ಸಿ ಹೂವು,,,,,,,,,
,Dale,ಕಣಿವೆ,,,,,,,,,
,Dally,"ಲಲ್ಲೆಹೊಡೆ, ಸರಸವಾಡು",,,,,,,,,
,Dalmatian,"ಮೋಟು ಕೂದಲಿನ, ಕಪ್ಪು ಚುಕ್ಕೆಗಳಿರುವ ಬಿಳಿಯ ಬಣ್ಣದ, ದೊಡ್ಡ ಮಚ್ಚೆ ನಾಯಿ",,,,,,,,,
,Dam,"ಅಣೆಕಟ್ಟು, ಒಡ್ಡು, ಏರಿ",,,,,,,,,
,Dam,"1. ಅಣೆಕಟ್ಟು ಕಟ್ಟು, ಒಡ್ಡು ಹಾಕು 2. ಅಡ್ಡಿ ಮಾಡು, ನಿರೋಧಿಸು",,,,,,,,,
,Damage,"1. ಹಾನಿ, ನಷ್ಟ, ಅಪಾಯ 2. ದಂಡ, ನಷ್ಟ ಪರಿಹಾರ",,,,,,,,,
,Damage,"ಕೆಡಿಸು, ಹಾಳುಮಾಡು",,,,,,,,,
,Damask,1. ಡಮಾಸ್ಕಸ್ ಗುಲಾಬಿಯ ನಸುಗೆಂಪು ಬಣ್ಣ 2. ನಮೂನೆ ಯಾ ವಿನ್ಯಾಸಗಳು ವಸ್ತ್ರದ ಎರಡೂ ಕಡೆ ಕಾಣುವಂತೆ ಹೆಣೆದಿರುವ ಗಟ್ಟಿಯಾದ ಹೊಳಪು ಬಟ್ಟೆ,,,,,,,,,
,Dame,"1. ಗೌರವಾನ್ವಿತ ಮಹಿಳೆ, ಹೆಂಗಸು 2. ಬ್ರಿಟಿಷ್ ಮಹಿಳೆಗೆ ನೀಡುವ ಗೌರವಾನ್ವಿತ ಬಿರುದು",,,,,,,,,
,Damn,"1. ಸತ್ತನಂತರ ನರಕಕ್ಕೆ ನೂಕು 2. ಶಪಿಸು, ಖಂಡಿಸು, ತೆಗಳು, ಕಳಂಕ ಹಚ್ಚು",,,,,,,,,
,Damn,"ಕಟುವಾದ, ತೀಕ್ಷ್ಣವಾದ, ನರಕಭಾಗಿಯಾದ",,,,,,,,,
,Damn,"(ಅನಿಸಿಕೆಗಳಿಗೆ ಒತ್ತು ನೀಡಲು ಬಳಸುವ ಪದ) ತೀರ, ಬಹಳವಾಗಿ, ಸಂಪೂರ್ಣವಾಗಿ, ಸ್ಪಷ್ಟವಾಗಿ",,,,,,,,,
,Damn,"ಕೋಪ, ಅಸಮಾಧಾನ ತೋರಿಸಲು ಬಳಸುವ ಪದ",,,,,,,,,
,Damn it,ಹಾಳಾಗ,,,,,,,,,
,Damning,"1. ನಿಂದನೀಯ, ಕಳಂಕತರುವ 2. ಅಪರಾಧದ",,,,,,,,,
,Damning evidence,ಅಪರಾಧದ ಸಾಕ್ಷ್ಯ,,,,,,,,,
,Damp,"1. ತೇವವಿರುವ, ಪಸೆ ಇರುವ, ಆರ್ದ್ರತೆ ಇರುವ, ಒದ್ದೆಯಾದ 2. ನಿರುತ್ಸಾಹದ, ಖಿನ್ನವಾದ",,,,,,,,,
,Damp,"1. ಆರಿಸು, ಕುಗ್ಗಿಸು, ಕುಂದಿಸು, ತೇವಮಾಡು 2. ಉತ್ಸಾಹ ಕುಗ್ಗಿಸು 3. ಆಸೆ ಹಿಂಗಿಸು",,,,,,,,,
,Damp proof,"ತೇವವಾಗದ, ತಂಪು ನಿರೋಧಕ",,,,,,,,,
,Damp squib,"ನಿರುತ್ಸಾಹಿ, ಟುಸ್‌ಪಟಾಕಿ, ಒದ್ದೆ ಪಟಾಸು",,,,,,,,,
,Dampen,"1. ತೇವಮಾಡು, ಒದ್ದೆಯಾಗಿಸು 2. ಉತ್ಸಾಹ ಭಂಗಮಾಡು, ತಣ್ಣೀರೆರಚು",,,,,,,,,
,Damsel,"ಕುಮಾರಿ, ಕುಲೀನ ಕನ್ಯೆ",,,,,,,,,
,Dance,"1. ನರ್ತಿಸು, ನಾಟ್ಯಮಾಡು, ಕುಣಿ 2. ಕುಣಿಸು 3. ಲವಲವಿಕೆಯಿಂದ ಚಲಿಸು 4. ನೆಗೆದಾಡು, ಹಾರಾಡು",,,,,,,,,
,Dance,"1. ನೃತ್ಯ, ನರ್ತನ, ನಾಟ್ಯ 2. ನೃತ್ಯಗೀತೆ, ನರ್ತನಕ್ಕೆ ಅಳವಡಿಸಿದ ಸಂಗೀತ 3. ನರ್ತನ ಕೂಟ 4. ನೃತ್ಯಕಲೆ, ನೃತ್ಯ ತಂಡ, ನಾಟ್ಯವೃಂದ",,,,,,,,,
,Dandelion,ಕಾಡು ಸೇವಂತಿಗೆ,,,,,,,,,
,Dandle,"(ಮಗುವನ್ನು) ಎತ್ತಿ ಆಡಿಸು, ಮುದ್ದಾಡು, ಲಾಲಿಸು",,,,,,,,,
,Dandruff,"ತಲೆಹೊಟ್ಟು, ತಲೆಸಿಬ್ಬು, ಹಗರು, ತಲೆಯಿಂದ ಏಳುವ ಸತ್ತ ಚರ್ಮ",,,,,,,,,
,Dandy,"(ಮುಖ್ಯವಾಗಿ ಉಡುಪಿನಲ್ಲಿ) ಸೊಗಸುಗಾರ, ಷೋಕಿಲಾಲ",,,,,,,,,
,Danger,"1. ಅಪಾಯ, ಪ್ರಮಾದ, ಗಂಡಾಂತರ, ಆಪತ್ತು, ವಿಪತ್ತು 2. ಅಪಾಯ ಸೂಚನೆ, ಸಂಜ್ಞೆ, ಸಂಕೇತ 3. ಅಪಾಯ ತರುವ ವ್ಯಕ್ತಿ ಯಾ ವಸ್ತು",,,,,,,,,
,Dangerous,"ಅಪಾಯಕರ, ವಿಪತ್ತಿನ",,,,,,,,,
,Dangle,"1. ನೇತಾಡು, ತೂಗಾಡು, ಒಲೆದಾಡು, ತೊನೆದಾಡು 2. ಆಸೆ ತೋರಿಸು, ಆಮಿಷ ಒಡ್ಡು, ಬಯಕೆ ಹುಟ್ಟಿಸು",,,,,,,,,
,Dare,"1. ಧೈರ್ಯಮಾಡು, ಸಾಹಸ ಮಾಡು 2. ಎದುರಿಸು, ವಿರೋಧಿಸು, ಸವಾಲು ಹಾಕು 3. ಧಿಕ್ಕರಿಸು",,,,,,,,,
,Daredevil,"ಹುಚ್ಚು ಸಾಹಸಿ, ದುಸ್ಸಾಹಸಿ",,,,,,,,,
,Daresay,"ಸಾಧ್ಯ, ಸಂಭವ, ಇರಬಹುದು",,,,,,,,,
,Dark,"1. ಕತ್ತಲೆಯಾದ, ಅಂಧಕಾರದ, ಬೆಳಕಿಲ್ಲದ 2. ಕಪ್ಪು ಛಾಯೆಯ, ಗಾಢಬಣ್ಣದ 3. ನಿರುತ್ಸಾಹದ, ವಿಷಣ್ಣ, ನಿರಾಶೆಯ 4. ಅಸಮಾಧಾನದ, ಅಪ್ರಸನ್ನ 5. ಗುಟ್ಟಿನ, ರಹಸ್ಯದ, ನಿಗೂಢ 6. ಅರಿಯದ, ತಿಳಿಯದ",,,,,,,,,
,Dark,"1. ಕತ್ತಲು, ಅಂಧಕಾರ 2. ರಾತ್ರಿ, ಇರುಳು 3. ಗುಟ್ಟು, ಗೂಢ 4. ಅಜ್ಞಾನ",,,,,,,,,
,Darken,"1. ಕತ್ತಲಾಗಿಸು, ಕಪ್ಪಾಗಿಸು 2. ಮಂಕಾಗಿಸು, ಮಸುಕುಮಾಡು",,,,,,,,,
,Darkhorse,1. ತನ್ನ ಸಾಮರ್ಥ್ಯವನ್ನು ತೋರ್ಪಡಿಸದ ವ್ಯಕ್ತಿ 2. ಇತರರಿಗೆ ಪ್ರದರ್ಶಿಸದ ಸಾಮರ್ಥ್ಯವುಳ್ಳವನು,,,,,,,,,
,Darling,"ಪ್ರಿಯ, ಪ್ರಿಯೆ, ಮನದನ್ನೆ, ಮನದನ್ನ, ಅಚ್ಚುಮೆಚ್ಚಿನ ವ್ಯಕ್ತಿ, ನಲ್ಲ, ನಲ್ಲೆ",,,,,,,,,
,Darling,"ಪ್ರೀತಿಪಾತ್ರನಾದ, ಬಹುಪ್ರಿಯವಾದ, ಅಚ್ಚುಮೆಚ್ಚಿನ",,,,,,,,,
,Darn,"ಎಳೆತುಂಬು, ಹರಿದ ಉಣ್ಣೆ ಬಟ್ಟೆಯನ್ನು ದಾರತುಂಬಿ ಸರಿಮಾಡು, ರಪ್ಫು ಮಾಡು",,,,,,,,,
,Darn,"ನಿರಾಶೆಯ, ಕೋಪದ (ಸೂಚನೆಯುಳ್ಳ ಶಬ್ದ)",,,,,,,,,
,Dart,"1. ಈಟಿ, ಭರ್ಜಿ 2. ಅಂಬು, ಬಾಣ 3. ಓಡುವುದು, ನೆಗೆಯುವುದು 4. ನಿರಿಗೆ, ಮಡಿಕೆ, ಟಕ್ಕು",,,,,,,,,
,Dart,"1. ಥಟ್ಟನೆ ಚಲಿಸು, 2. ಥಟ್ಟನೆ ನೋಟ ಬೀರು, ಬೆಳಕು ಚೆಲ್ಲು 3. ಕೋಪ ಸೂಸು",,,,,,,,,
