ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Flame test,ಜ್ವಾಲೆಪರೀಕ್ಷೆ,,,,,,,,,
,Flame thrower,ಉರಿಯೆಬ್ಬಿಸುವ ಸಾಧನ,,,,,,,,,
,Flangs,ಪಕ್ಕಪಟ್ಟೆ,,,,,,,,,
,Flank,"ಪಕ್ಕೆ, ಅಳ್ಳೆ, ಕಿಬ್ಬದಿ",,,,,,,,,
,Flank region,"ಕಿಬ್ಬದಿ, ಪಕ್ಕೆ ಭಾಗ",,,,,,,,,
,Flannel moth,ತುಪ್ಪಟದ ಚಿಟ್ಟೆ,,,,,,,,,
,Flap budding,ಮಡಿಕೆ ವಿಧಾನದಲ್ಲಿ ಕಣ್ಣುಹಾಕುವುದು,,,,,,,,,
,Flash,ಹೊಳಪು,,,,,,,,,
,Flash door,ಮಟ್ಟಬಾಗಿಲು,,,,,,,,,
,Flash point,"ಆವಿಹೊತ್ತಿಕೊಳ್ಳುವ ಕಾವು, ಪ್ರಜ್ವಲನ ಬಿಂದು",,,,,,,,,
,Flask conical,ಶಂಖಾಕೃತಿಯ ಫ್ಲಾಸ್ಕ್,,,,,,,,,
,Flask distilling,ಬಟ್ಟಿ ಇಳಿಸುವ ಫ್ಲಾಸ್ಕ್,,,,,,,,,
,"Flask, flat battlomed",ಚಪ್ಪಟೆ ತಳದ ಫ್ಲಾಸ್ಕ್,,,,,,,,,
,"Flask, glass",ಗಾಜಿನ ಫ್ಲಾಸ್ಕ್,,,,,,,,,
,"Flask, graduated",ಅಂಕಾಂಕಿತ ಫ್ಲಾಸ್ಕ್,,,,,,,,,
,"Flask, round bottomed",ಗುಂಡುತಳದ ಫ್ಲಾಸ್ಕ್,,,,,,,,,
,"Flask, standard (measuring)",ಅಳತೆ ಫ್ಲಾಸ್ಕ್,,,,,,,,,
,Flasking of seeds,ಬೀಜವನ್ನು ಭದ್ರಪಡಿಸುವುದು,,,,,,,,,
,Flat bed,"ಚಪ್ಪಟೆ (ತಟ್ಟೆ)ಯಾಕಾರದ ಮರದ ಇಲ್ಲವೇ ಲೋಹದ ತಟ್ಟೆ, ಸಮತಟ್ಟಾದ ಮಡಿ (ಚಪ್ಪಟೆ ಮಡಿ)",,,,,,,,,
,Flat bed grown plants,ಸಮತಟ್ಟಾದ ಮಡಿಗಳಲ್ಲಿ ಬೆಳೆಸಿದ ಸಸ್ಯಗಳು,,,,,,,,,
,Flat grain beetle,ಕಾಳಿನ ಚಪ್ಪಟೆ ದುಂಬಿ,,,,,,,,,
,Flat headed borer,ಚಪ್ಪಟೆ ತಲೆಕೊರಕ,,,,,,,,,
,Flat headed gudgear,"ಮತ್ತೆ ಮೀನು, ಕಲ್ಲುಮಿತ್ತ ಮೀನು",,,,,,,,,
,Flat land,ಚಪ್ಪಟೆ ಭೂಮಿ,,,,,,,,,
,Flat or horizontal graft,ಸಮತಲ ಕಸಿ,,,,,,,,,
,Flat rate feeding,ಒಂದು ಬಗೆಯ ಮೇವುಣಿಕೆ ವಿಧಾನ (ಕರು ಹಾಕಿದಂದಿನಿಂದ ಬೆದೆಗೆ ಬರುವವರೆಗೆ ಹಸುವಿಗೆ ನೀಡುವ ಮಾನಕೀಕೃತ ನಿರ್ದಿಷ್ಟ ಪ್ರಮಾಣದ ದೈನಿಕ ತೀಕ್ಷ್ಣಾಹಾರ),,,,,,,,,
,Flat sour,ನಿರಸ ಹುಳಿ,,,,,,,,,
,Flat storage,"ಚಪ್ಪಟೆ ಛಾವಣಿಯ ದಾಸ್ತಾನು ಕಟ್ಟಡ, ಚಪ್ಪಟೆ ದಾಸ್ತಾನು ಮಳಿಗೆ",,,,,,,,,
,Flatshins,ಚಪ್ಪಟೆ ಮೊಣಕಾಲು,,,,,,,,,
,Flatter lactation curve,ಸಮತಲವಾದ ಹಾಲುತ್ಪಾದನಾ ರೇಖೆ,,,,,,,,,
,Flatulence,"ಜಠರವಾಯು, ಹೊಟ್ಟೆ ಉಬ್ಬರ, ಊದಿಕೆ",,,,,,,,,
,Flavour,ಪರಿಮಳ,,,,,,,,,
,Flavour house,ಪರಿಮಳ/ಸುವಾಸನೆ ಕೊಡುವ ಕೇಂದ್ರ/ಕೊಠಡಿ,,,,,,,,,
,Flavoured milk,ಪರಿಮಳ ಬೆರಸಿದ/ಸುಗಂಧಿತ ಹಾಲು,,,,,,,,,
,Flavouring agent,ಸುಗಂಧಕಾರಕ ನಿಯೋಗಿ,,,,,,,,,
,Flax or linseed,ಅಗಸೆ,,,,,,,,,
,Flay,ಚರ್ಮ ಸುಲಿಯುವಿಕೆ,,,,,,,,,
,Flea,"ಚಿಗಟೆ, ಚಿಕ್ಕಾಡು",,,,,,,,,
,Flea beetle,ಚಿಕ್ಕಟ ದುಂಬಿ,,,,,,,,,
,Fleam,ಈರೇಣು ಶಸ್ತ್ರ (ಪ್ರಾಣಿಗಳಲ್ಲಿ ರಕ್ತ ಬರಿಸಲು ಬಳಸುವ ಆಯುಧ),,,,,,,,,
,Fleece,ಒಂದು ಕುರಿಯಿಂದ ತೆಗೆದ ಇಡೀ ಉಣ್ಣೆ/ತುಪ್ಪಟ,,,,,,,,,
,Fleet angle,ಸಂಚಾರೀಕೋನ,,,,,,,,,
,Flemish giant,ಫ್ಲೆಮಿಷ್ ಜಯಂಟ್,,,,,,,,,
,Flesh,ತಿರುಳು,,,,,,,,,
,Fleshy fruit,ರಸಭರಿತ ಹಣ್ಣು,,,,,,,,,
,Flexibility,"ಮಣಿಯುವಿಕೆ, ನಮ್ಯತೆ",,,,,,,,,
,Flexion,ಬಾಗುವಿಕೆ/ಮಡಿಚಿಕೆ (ಬೆರಳು),,,,,,,,,
,Flexo carpiradialis,ಅರೆ ಮುಮ್ಮಣಿ ಮಡಿಚಿಕೆ ಸ್ನಾಯು,,,,,,,,,
,Flexor,"ಮಡಿಸಿಕ, ಮುಮ್ಮಡಿಸಿಕೆ, ಬಾಗಿಕ, ಬಗ್ಗಿಸುವ",,,,,,,,,
,Flexor carpel ulnaris,ಮುಮ್ಮಣಿ ಮೊಣ-ಮೂಳೆಯ ಮಡಿಚಿಕ ಸ್ನಾಯು,,,,,,,,,
,Flexure,"ಬಗ್ಗಿರುವಿಕೆ, ಮಣಿತ, ತಿರುವು, ಬಾಗುಗಳು",,,,,,,,,
,Flights,ಹಾರಾಟಕ್ಕೆ ಬಳಸುವ ರೆಕ್ಕೆಯ ಪ್ರಾಥಮಿಕ ಗರಿಗಳು,,,,,,,,,
,Flimsy,ಜೆಲ್ಲಿಗೂಡು,,,,,,,,,
,Flint,"ಚಕಮಕಿಕಲ್ಲು, ಬೆಂಕಿಕಲ್ಲು",,,,,,,,,
,Flint glass,ಗಾಜುಕಲ್ಲು,,,,,,,,,
,Float,ತೇಲು,,,,,,,,,
,Float chamber,ತೇಲು ಕೋಣಿ,,,,,,,,,
,Floating plant,ತೇಲುವ ಸಸ್ಯ,,,,,,,,,
,Floating weeds,ತೇಲುವ ಕಳೆಗಳು,,,,,,,,,
,Floccular,ತುಪ್ಪುಳು ಬೊಂತೆಯಂಥ,,,,,,,,,
,Flocculation,"ಒಟ್ಟಾಗುವಿಕೆ, ಬೊಂತೀಕರಣ, ಬೊಂತೆಯಾಗುವಿಕೆ, ಬೊಂತೆ ಕಟ್ಟುವಿಕೆ",,,,,,,,,
,Floccule,"ಕುಚ್ಚು, ತುಪ್ಪುಳುಬೊಂತೆ, ಕುಚ್ಚುಬೊಂತೆ",,,,,,,,,
,Flock,"ಗುಂಪು, ಮಂದೆ",,,,,,,,,
,Flock book,ನಿರ್ದಿಷ್ಟ ಕುರಿತಳಿ ದಾಖಲೆ ಪುಸ್ತಕ,,,,,,,,,
,Flock master,ಕುರಿಮಂದೆ ಒಡೆಯ,,,,,,,,,
,Flock mating,ಮಂದೆಯಲ್ಲಿ ಜೊತೆಗೂಡಿಕೆ,,,,,,,,,
,Flock ram,ಮಂದೆಟಗರು (ಮಂದೆಯಲ್ಲಿ ಹೆಣ್ಣುಕುರಿಗಳೊಂದಿಗೆ ಜೊತೆಗೂಡಿಕೆಗೆ ಬಿಟ್ಟ ಟಗರು),,,,,,,,,
,Flood,"ಜಲಪ್ರವಾಹ, ನೆರೆ",,,,,,,,,
,Flood hazard,ಪ್ರವಾಹ ಆಘಾತ,,,,,,,,,
,Flood irrigation,"ಮುಳುಗಡೆ ನೀರಾವರಿ, ಹಾಯಿ/ಪ್ರವಾಹಿ ನೀರಾವರಿ",,,,,,,,,
,Flood plain,"ಪ್ರವಾಹ ಭೂಮಿ/ಬಯಲು, ನೆರೆ ಮೈದಾನ",,,,,,,,,
,Flood resistant variety,ಪ್ರವಾಹ ನಿರೋಧಕ ತಳಿ,,,,,,,,,
,Flood tolerant,ಪ್ರವಾಹ ಸಹಿಷ್ಣು,,,,,,,,,
,Flooded,ಪ್ರವಾಹದಿಂದ ಕೂಡಿದ,,,,,,,,,
,Flooding,"ನೀರು ಉಕ್ಕಿಸುವಿಕೆ, ನಿಲ್ಲುವಂತೆ ನೀರುಹಾಯಿಸುವಿಕೆ",,,,,,,,,
,"Floor, forest","ವನತಲ, ಅರಣ್ಯತಳ",,,,,,,,,
,Flora,"ಕಿರುಸಸ್ಯವರ್ಗ, ಪ್ರಾದೇಶಿಕ ಸಸ್ಯಸಂಕುಲ, ಸೂಕ್ಷ್ಮ ಸಸ್ಯವರ್ಗ, ಸಸ್ಯಪ್ರಪಂಚ, ಸಸ್ಯವರ್ಗ",,,,,,,,,
,"Flora, ground",ಭೂ ಸಸ್ಯವರ್ಗ,,,,,,,,,
,Floral biology,ಹೂವಿನ/ಪುಷ್ಪ ಜೀವಶಾಸ್ತ್ರ,,,,,,,,,
,Floral clock,ಪುಷ್ಪ ಗಡಿಯಾರ,,,,,,,,,
,Floral diagram,ಪುಷ್ಪನಕ್ಷೆ,,,,,,,,,
,Floral formula,ಪುಷ್ಪಸೂತ್ರ,,,,,,,,,
,Floral induction,ಹೂವಿನ ಆರಂಭಕ್ರಿಯೆ,,,,,,,,,
,Floral receptacle,ಪುಷ್ಪ/ಹೂ ಪೀಠ,,,,,,,,,
,Floral rot,ಪುಷ್ಪ/ಪುಷ್ಪಾಂಗ ಕೊಳೆರೋಗ,,,,,,,,,
,Floret,"ಪುಷ್ಪಕ, ಪುಷ್ಪಿಕಾ, ತೊಟ್ಟಿಲ್ಲದ ಚಿಕ್ಕ ಪುಷ್ಪ, ಕಿರುಹೂವು, ಸಂಕೀರ್ಣ ಪುಷ್ಪದಲ್ಲಿಯ ಒಂದು ಕಿರು ಹೂವು",,,,,,,,,
,Floribunda,ಗುಲಾಬಿಯ ಒಂದು ಜಾತಿ,,,,,,,,,
,Floriculture,"ಹೂವಿನ ಬೇಸಾಯ, ಪುಷ್ಪ ಕೃಷಿ",,,,,,,,,
,Floridean starch,ಪುಷ್ಪಪಿಷ್ಠ,,,,,,,,,
,Floriferousness,"ಪುಷ್ಪಭರಿತತೆ, ಹೂವುಗಳಿಂದ ತುಂಬಿರುವಿಕೆ",,,,,,,,,
,Floriform,"ಹೂವಿನಂಥ, ಹೂವನ್ನು ಹೋಲುವ",,,,,,,,,
,Florist' carnation,ಹೂಗಾರರ ಕಾರ್ನೇಷನ್ ಹೂಗಿಡ,,,,,,,,,
,Floss silk,ಮಡ್ಡಿ ರೇಷ್ಮೆ,,,,,,,,,
,Flosses,ಮರದರಳೆಗಳು,,,,,,,,,
,Flotation,"ತೇಲಿಕೆ, ಬೀಜತೇಲಿಕೆ",,,,,,,,,
,Flour beetle,"ಹಿಟ್ಟಿನ ಚಿಪ್ಪಿನ ಹುಳು, ಹಿಟ್ಟಿನ ದುಂಬಿ",,,,,,,,,
,Flour mite,ಹಿಟ್ಟಿನ ನುಸಿ,,,,,,,,,
,Floury,"ನುಣ್ಣನೆಯ ಪುಡಿ, ಜಿನುಗು ಹಿಟ್ಟು",,,,,,,,,
,Flow,ಪ್ರವಾಹ,,,,,,,,,
,Flower,"ಹೂವು, ಕುಸುಮ, ಪುಷ್ಪ",,,,,,,,,
,Flower abortion,ಹೂಗಳ ಗರ್ಭಪಾತ,,,,,,,,,
,Flower bud disease,ಹೂಮೊಗ್ಗಿಗೆ ಬರುವ ರೋಗ,,,,,,,,,
,Flower bud initiation,ಹೂಮೊಗ್ಗುಗಳ ಅಂಕುರಣ,,,,,,,,,
,Flower bud rot,ಹೂಮೊಗ್ಗು ಕೊಳೆಯುವ ರೋಗ,,,,,,,,,
,Flower of sulphur,ಧೂಳಿಗಂಧಕ,,,,,,,,,
,Flower parasite,ಹೂವಿನ ಪರಾವಲಂಬಿ,,,,,,,,,
,Flower seed,"ಹೂವಿನ ಬೀಜ, ಹೂಬೀಜ",,,,,,,,,
,Flower show,ಪುಷ್ಪ ಪ್ರದರ್ಶನ,,,,,,,,,
,Flowering beauty,ಕಯೆನ್ನೆ ತಳಿಯ ಒಂದು ಉತ್ಪರಿವರ್ತಕ (ಅನಾನಸು),,,,,,,,,
,Flowering season,ಹೂಬಿಡುವ ಕಾಲ,,,,,,,,,
,Flowering tree,ಹೂಬಿಡುವ ಮರ,,,,,,,,,
,"Flowering, gregarious",ಗುಂಪಾಗಿ ಹೂಬಿಡುವಿಕೆ,,,,,,,,,
,Fluctuation,"ಏರಿಳಿತ, ಅಸ್ಥಿರತೆ",,,,,,,,,
,Flue-cured,"ಶಾಖಕೊಳವೆ ಸಂಸ್ಕರಿತ, ಫ್ಲೂಸಂಸ್ಕರಣ ವಿಧಾನ (ಹೊಗೆಸೊಪ್ಪು)",,,,,,,,,
,Fluff,"1. ಕಬ್ಬಿನ ಹೂಗೊಂಚಲು 2. ತುಪ್ಪುಳು, ಗರಿಯ ಬುಡ ಭಾಗದ ಮೃದುತುಪ್ಪುಳು, ಪ್ರೌಢಹಕ್ಕಿಯ ತೊಡೆ/ಹೊಟ್ಟೆ ಮೇಲಿನ ಮೃದುಪುಕ್ಕ",,,,,,,,,
,Fluid,"ದ್ರವ, ಪ್ರವಾಹಿ",,,,,,,,,
,Fluid milk,ದ್ರವಹಾಲು,,,,,,,,,
,Fluid milk products,ದ್ರವರೂಪಿಹಾಲುತ್ಪನ್ನಗಳು,,,,,,,,,
,Fluidity,"ಪ್ರವಾಹನಗುಣಿ, ದ್ರವ್ಯಗುಣ",,,,,,,,,
,Fluke,"ಕ್ರಿಮಿ, ಚಪ್ಪೆಕ್ರಿಮಿ, ಚಪ್ಪೆಹುಳುಗಳು, ಬಾಲ, ಪುಷ್ಪ, ತೋಕೆ",,,,,,,,,
,Fluky area,ಜೌಗುಹುಲ್ಲುಗಾವಲು,,,,,,,,,
,Flume,"ಕಾಲುವೆ, ಹೊಳೆ ಹರಿಯುತ್ತಿರುವ ಕಮರಿ",,,,,,,,,
,Fluorescent,ಪ್ರಕಾಶ ಸ್ಫುರಣ,,,,,,,,,
,Fluorescent antibody technique,ಪ್ರಕಾಶ ಸ್ಫುರಣ ಪ್ರತಿರೋಧ ವಸ್ತುತಂತ್ರ,,,,,,,,,
,Fluorescent light boxes,ಪ್ರಕಾಶ ಸ್ಫುರಣ ಬೆಳಕು ಪೆಟ್ಟಿಗೆಗಳು,,,,,,,,,
,Fluoride injury,ಫ್ಲೂರೈಡ್ ನಿಂದ ಆಗುವ ಹಾನಿ,,,,,,,,,
,Fluorosis,ಫ್ಲೂರೊಸಿಸ್ ನಂಜು,,,,,,,,,
,Fluorosis fluoride poisoning,ಫ್ಲೂರೊಸಿಸ್ ಫ್ಲೋರಿನ್ ವಿಷಮತೆ,,,,,,,,,
,Flush,1. ಇದ್ದಕ್ಕಿದ್ದಂತೆ ಎಲೆಗಳ ಶೀಘ್ರ ಬೆಳವಣೆಗೆ 2. ಜೊತೆಗೂಡಿಕೆಗೆ ಮುನ್ನ ಪ್ರಾಣಿಗೆ ಸಮೃದ್ಧ ಆಹಾರ ನೀಡುವಿಕೆ,,,,,,,,,
,Flush season,"1. ಮೇವು/ಕರಾವು ಸಮೃದ್ಧ ಋತು, ಗರಿಷ್ಠ ಹಾಲುತ್ಪಾದನೆ ಕಾಲ 2. ಹೇರಳವಾಗಿ ಮೇವು ದೊರೆಯುವ ಕಾಲಮಾನ",,,,,,,,,
,Flush spring,ಸಮೃದ್ಧ ವಸಂತಕಾಲ,,,,,,,,,
,Flushes,ಚಿಗುರುಗಳು,,,,,,,,,
,Flushing,ಅಂಡಾಣು ಉತ್ಪಾದನ ದರ ಹೆಚ್ಚಳಕ್ಕಾಗಿ ನೀಡುವ ಅಲ್ಪಾವಧಿಕ ಶಕ್ತಿದಾಯಕ ಮೇವುಣಿಕೆ ತಂತ್ರ,,,,,,,,,
,Flushing period,ಚಿಗುರು ತಳ್ಳುವ ಅವಧಿ/ಕಾಲ,,,,,,,,,
,Flute budding,ಕೊಳಲು ವಿಧಾನದಲ್ಲಿ ಕಣ್ಣುಹಾಕುವಿಕೆ,,,,,,,,,
,Fluted bole,ಉಬ್ಬುತಗ್ಗುಗಳಿದ್ದ ಕಾಂಡ,,,,,,,,,
,Fluted scale,ಏಣುಶಲ್ಕ,,,,,,,,,
,Flux,ಸ್ರಾವಕ,,,,,,,,,
,"Fluxion, soil",ಮಣ್ಣು ಪ್ರವಾಹ,,,,,,,,,
,Fly belt,"ನೊಣವಲಯ, ನೊಣ ಪ್ರದೇಶ",,,,,,,,,
,Fly chaser fan,ನೊಣ ಓಡಿಸುವ ಪಂಖ,,,,,,,,,
,Fly menace,ನೊಣಗಳ ಬಾಧೆ,,,,,,,,,
,Fly pest,"ನೊಣದ ಉಪದ್ರವ, ನೊಣದ ಪೀಡೆ",,,,,,,,,
,Fly proof,ನೊಣಾಭೇದ್ಯ,,,,,,,,,
,Fly repellent,ನೊಣ ವಿಕರ್ಷಕ,,,,,,,,,
,Fly wheel,ಗತಿಪಾಲಕ ಚಕ್ರ,,,,,,,,,
,Fly wool,ಉಣ್ಣೆ ಕತ್ತರಿಸುವಾಗ ಉದುರಿದ ಪುಡಿಉಣ್ಣೆ,,,,,,,,,
,Flying barb,"ಮೀಸೆ ಸಸುಲುಮೀನು, ಮೀಸೆ ಪಕ್ಕೆಮೀನು",,,,,,,,,
,Flying dog,"ರಕ್ತ ಹೀರುವ ಬಾವಲಿ, ರಕ್ತಬಾವಲಿ",,,,,,,,,
,Flying fish,ಹಾರುವ ಮೀನು,,,,,,,,,
,Flying flock,ಫಾರ್ಮ್‌ಗೆ ತಂದ ತಾತ್ಕಾಲಿಕ ಕುರಿಮಂದೆ,,,,,,,,,
,Flying hatehoat,ಹಾರುವ ಕೈಕೊಡಲಿ ಮೀನು,,,,,,,,,
,Flying squirrel,ಹಾರುವ ಅಳಿಲು,,,,,,,,,
,Foal,1. ವರ್ಷದ ಎಳೆಗುದುರೆ 2. ಗಂಡುಮರಿ 3. ಈನು/ಮರಿಹಾಕು,,,,,,,,,
,Foam,"ನೊರೆ, ಬುರುಗು",,,,,,,,,
,Foam disease (weeping),ಬುರುಗು/ನೊರೆ ರೋಗ,,,,,,,,,
,Foam dry,ನೊರೆ ಒಣಗಿಸುವಿಕೆ,,,,,,,,,
,Foam drying,ನೊರೆ ಒಣಗಿಸುವಿಕೆ,,,,,,,,,
,Foam rubber pads,ಸ್ಪಂಜಿನ ಒತ್ತೆಗಳು,,,,,,,,,
,Focal epilepsy,ಆಂಶಿಕ ಸೆಳವು,,,,,,,,,
,Focal form,ಬಿಂದುರೂಪ,,,,,,,,,
,Focal length,ಸಂಗಮದೂರ,,,,,,,,,
,Focal point,ಭೂದೃಶ್ಯ ವೀಕ್ಷಣಾ ಕೇಂದ್ರ,,,,,,,,,
,Fodder,"ಒಣಹುಲ್ಲು, ಮೇವು",,,,,,,,,
,Fodder crop,ಮೇವಿನ ಬೆಳೆ,,,,,,,,,
,Fodder scarcity,ಮೇವುಕೊರತೆ,,,,,,,,,
,Fodder seed,ಮೇವುಬೆಳೆ ಬೀಜ,,,,,,,,,
,Fodder tree,ಎಲೆ/ಸೊಪ್ಪು ಮೇವಿನ ಗಿಡಮರ,,,,,,,,,
,Foetal,"ಪಿಂಡದ, ಗರ್ಭದ, ಭ್ರೂಣದ",,,,,,,,,
,Foetal adrenal cortex,ಭ್ರೂಣದ ಅಡ್ರಿನಲ್ ಗ್ರಂಥಿಯ ತೊಗಟೆ,,,,,,,,,
,Foetal blood serum,ಭ್ರೂಣರಕ್ತ ರಸಿಕೆ,,,,,,,,,
,Foetal genetic effect,ಭ್ರೂಣದ ಅನುವಂಶೀಯ ಪರಿಣಾಮ,,,,,,,,,
,Foetal membrane,"ಭ್ರೂಣಗೂಸಿನ/ಪಿಂಡಗೂಸಿನ ಪೊರೆ, ಪಿಂಡಗೂಸು, ಗರ್ಭಗೂಸು, ಭ್ರೂಣ",,,,,,,,,
,Foetal pituitory,ಪಿಂಡಸಿಂಬಳಿಕ,,,,,,,,,
,Foetal placenta,ಪಿಂಡಮಾಸು,,,,,,,,,
,Foetus,"ಪಿಂಡ, ಭ್ರೂಣ",,,,,,,,,
,Fog,"ಮಂಜು, ಕಾವಳ",,,,,,,,,
,Fog or smoke generator,ಮಬ್ಬು ಅಥವಾ ಹೊಗೆ ಕವಿಸುವ ಸಾಧನ,,,,,,,,,
,Fog propagator,ಮಂಜು ಪ್ರವರ್ಧಕ,,,,,,,,,
,Fog track,ಮಂಜಿನ ಮಾರ್ಗ,,,,,,,,,
,Foil,ತೆಳುತಗಡು,,,,,,,,,
,Fold,ಮಡಿಕೆ,,,,,,,,,
,Folded pendulosa ears,ಮಡಿಕೆಯಾಗಿ ಜೊತುಬಿದ್ದ ಕಿವಿಗಳು,,,,,,,,,
,Folds,ಚರ್ಮಮಡಿಕೆಗಳು (ಮೆರಿನೊ ಕುರಿಗಳಲ್ಲಿ),,,,,,,,,
,Foliage,"ಎಲೆ/ಪತ್ರ ವಿನ್ಯಾಸ, ಪತ್ರ/ಎಲೆ ಗುಚ್ಛ, ಸಾಮಾನ್ಯ ಎಲೆ, ಎಲೆ, ಸೊಪ್ಪು",,,,,,,,,
,Foliage plants,ಎಲೆಗಳಿಗಾಗಿ ಬೆಳೆಸುವ ಸಸ್ಯಗಳು,,,,,,,,,
,Foliar application,"ಎಲೆಗಳಿಗೆ ಪ್ರಯೋಗ, ಎಲೆ ಪ್ರಯೋಗ, ಎಲೆಗಳ ಮೇಲೆ ಸಿಂಪರಣೆ",,,,,,,,,
,Foliar diagnosis,ಎಲೆ ಪೋಷಕಾಂಶ ವಿಶ್ಲೇಷಣೆ,,,,,,,,,
,Foliar feeding,ಎಲೆಗಳ ಮೂಲಕ ಪೋಷಕಾಂಶ/ಗೊಬ್ಬರಗಳನ್ನು ಒದಗಿಸುವುದು,,,,,,,,,
,Foliar nematode,ಎಲೆ ಜಂತು,,,,,,,,,
,Foliar spray,ಎಲೆಗಳಮೇಲೆ ಸಿಂಪಡಿಸುವುದು,,,,,,,,,
,Foliated rock,ಪದರು ಬಂಡೆ,,,,,,,,,
,Follicle,"ಕುಹರ, ಕೋಶಿಕೆ, ಗುಳ್ಳೆಬುಡ್ಡೆ",,,,,,,,,
,Follicle cell,ಕುಹರಕೋಶ,,,,,,,,,
,Follicle cyst,"ಗುಳ್ಳೆಬುಡ್ಡೆ, ಗುಳ್ಳೆಕೋಶ",,,,,,,,,
,Follicle stimulating hormone (FSH),ಗುಳ್ಳೆಕೋಶ ಪ್ರಚೋದಕ ಚೋದಕ,,,,,,,,,
,Follicular,ಕುಹರದಂತಿರುವ ಕೋಶಿಕೆಯ,,,,,,,,,
,Folliculitis,"ಕೋಶುರಿತ, ಕೋಶಿಕುರಿತ",,,,,,,,,
,Follow-up treatment,ಮುಂದಿನ ಕಾರ್ಯಕ್ರಮ/ಉಪಚಾರ ಮುಂದುವರಿದ ಪ್ರಯೋಗ,,,,,,,,,
,Followers,1. ತಾಯಿನಂತರ ಮಂದೆಯಲ್ಲಿ ಹಾಲು ಕರೆಯಲು ಸಿದ್ಧವಿರುವ ಹಸುಗಳು 2. ಹೈನದ ಮಂದೆ ಚೆನ್ನಾಗಿ ಮೇದ ಬಳಿಕ ಹುಲ್ಲುಗಾವಲಿನಲ್ಲಿ ಮೇಯಲು ಬಿಟ್ಟ ದನಗಳ ಮಂದೆ,,,,,,,,,
,Fomentation,ಕಾವು ಕೊಡುವಿಕೆ,,,,,,,,,
,Fomites,ಸೋಂಕು ವಸ್ತುಗಳು,,,,,,,,,
,Food and fodder register,ಆಹಾರ ಮತ್ತು ಮೇವು ದಾಖಲೆ ಪುಸ್ತಕ,,,,,,,,,
,Food chain,ಆಹಾರ ಸರಪಣಿ,,,,,,,,,
,Food conversion ratio,ಆಹಾರ-ಮಾಂಸ ಪರಿವರ್ತನಾ ಪ್ರಮಾಣ,,,,,,,,,
,Food Corporation of India,ಭಾರತೀಯ ಆಹಾರ ನಿಗಮ,,,,,,,,,
,Food grade casein,ಆಹಾರದರ್ಜೆ ಕೇಸಿನ್,,,,,,,,,
,Food grains,ಆಹಾರ ಧಾನ್ಯಗಳು,,,,,,,,,
,Food inspector,ಆಹಾರ ತನಿಖಾಧಿಕಾರಿ,,,,,,,,,
,Food poisoning,ಆಹಾರ ವಿಷಮತೆ,,,,,,,,,
,Food processing industry,ಆಹಾರ ಸಂಸ್ಕರಣಾ ಉದ್ಯಮ,,,,,,,,,
,Food rationing,ಆಹಾರ ನಿಯಂತ್ರಣ,,,,,,,,,
,Food reserve,ಕಾಯ್ದಿಡುವ ಆಹಾರ,,,,,,,,,
,Food vacuole,ಆಹಾರ ಕುಹರ,,,,,,,,,
,Foot,ಪಾದ,,,,,,,,,
,Foot and mouth disease,"ಕಾಲುಬಾಯಿ ಬೇನೆ/ರೋಗ, ಗೆರಸಲು",,,,,,,,,
,Foot candles or meter candles,ಬಣ್ಣವಳಿಕೆ ತೀವ್ರತಾ ಮಾಪನ,,,,,,,,,
,Foot rot,"ಬುಡಕೊಳೆಯುವ ರೋಗ, ಕಾಲುವ್ರಣ ರೋಗ, ಕಾಲುಕೊಳೆ, ಗೊರಸು ಕೊಳೆರೋಗ",,,,,,,,,
,Foot rot (Bakanae),ಬುಡಕೊಳೆ ಅಥವಾ ಬಕನೆ ರೋಗ,,,,,,,,,
,Foot rot or Brown rot (Gummosis),"ಬುಡಕೊಳೆಯುವ ರೋಗ, ಕಂದುಕೊಳೆ, ಜೋನಿರೋಗ, ಅಡಿಕೆಯ ಅಣಬೆ ರೋಗ/ಬೇರುಕೊಳೆರೋಗ",,,,,,,,,
,Foot sprayer,"ಕಾಲಿನ ಸ್ಪ್ರೇಯರ್, ಕಾಲಿನ ಸಿಂಪರಕ",,,,,,,,,
,"Foot, running",ಉದ್ದನೆ ಅಡಿ,,,,,,,,,
,"Foot, square",ಚದರಡಿ,,,,,,,,,
,Football lily,ಕಾಲ್ಚೆಂಡಿನಂತೆ ಕಾಣುವ ಲಿಲಿಹೂವು,,,,,,,,,
,"Foraction, sampling",ಮಾದರಿ ಭಿನ್ನಾಂಶ,,,,,,,,,
,Foracture,"ಮೂಳೆ ಮುರಿತ, ಅಸ್ಥಿಭಂಗ",,,,,,,,,
