ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Exit hole,ನಿರ್ಗಮನ ರಂಧ್ರ,,,,,,,,,
,Exocarp,"ಹಣ್ಣಿನ ಹೊರಭಿತ್ತಿ, ಬಾಹ್ಯ ಫಲಭಿತ್ತಿ",,,,,,,,,
,Exocoelomic,ಬಾಹ್ಯ ಭ್ರೂಣ ಗುಹಾ,,,,,,,,,
,Exocortis,ಕಿತ್ತಳೆಗೆ ಬರುವ ಒಂದು ಬಗೆಯ ವೈರಸ್ ರೋಗ,,,,,,,,,
,Exocrine,"ಬಹಿರ್ ಸ್ರಾವಕ, ಹೊರಸುರಿಕ",,,,,,,,,
,Exocrine gland,"ಸ್ರವಿಸುವ ಹೊರನಾಳ ಗ್ರಂಥಿ, ಹೊರಸ್ರಾವಕ ನಾಳಗ್ರಂಥಿ",,,,,,,,,
,Exocuticle,ಚರ್ಮದ ಹೊರಭಾಗ,,,,,,,,,
,Exoenzyme,ಬಾಹ್ಯ ಕಿಣ್ವ,,,,,,,,,
,Exoerythrocytic stage,ರಕ್ತಕಣಬಾಹಿರ ಘಟ್ಟ,,,,,,,,,
,Exogamy,ಹೊರಸಂಬಂಧ,,,,,,,,,
,Exogenous,"1. ಬಹಿರ್ಜಾತ, ಹೊರಜನಿತ, ಹೊರಗಿನಿಂದ ತಂದ 2. ಬಹಿರ್ವೃದ್ಧಿಯ, ಮೇಲ್ಬೆಳೆವ",,,,,,,,,
,"Exomphalocele, Exomphalos",ಹೊಕ್ಕುಳುಬ್ಬು,,,,,,,,,
,Exopathic,ದೇಹದ ಹೊರಗೆ ಹುಟ್ಟುವ (ವೃಕ್ಷ ವಿಷಯದಲ್ಲಿ),,,,,,,,,
,Exoplasm,"ಹೊರಜೀವಿರಸ, ಜೀವಕಣ/ಕೋಶದ ಅತ್ಯಂತ ಹೊರಪೊರೆ",,,,,,,,,
,Exopterygota,"ಹೊರಪಕ್ಷೀಯ, ಎಕ್ಸೋಪ್ಟೆರಿಗೋಟ",,,,,,,,,
,Exoskeleton,"ಬಾಹ್ಯ ಅಸ್ಥಿಪಂಜರ, ಹೊರಚಿಪ್ಪು, ಹೊರ ಹೊದಿಕೆ (ಮೂಳೆ/ಚರ್ಮ)",,,,,,,,,
,Exostosis,"ಕುದುರೆಯ ಮೂಳೆವ್ಯಾಧಿ ಸಮೂಹ, ಮೂಳೆಗಂತಿ",,,,,,,,,
,Exothermic,ಬಹಿರ್ ಉಷ್ಣತೆ,,,,,,,,,
,Exothermic-reaction,ಬಹಿರ್ ಉಷ್ಣಪ್ರತಿಕ್ರಿಯೆ,,,,,,,,,
,Exotic,"ವಿದೇಶೀಯ, ವಿದೇಶದಿಂದ/ಹೊರಗಿನಿಂದ ತಂದ",,,,,,,,,
,Exotic breed,ವಿದೇಶೀ ತಳಿ,,,,,,,,,
,Exotic cattle,ವಿದೇಶೀ ದನಗಳು,,,,,,,,,
,Exotic fruit,"ವಿದೇಶೀ ಹಣ್ಣು, ಹೊರದೇಶದ ಹಣ್ಣು",,,,,,,,,
,Exotic inheritance,ವಿದೇಶೀ ಅನುವಂಶೀಯತೆ,,,,,,,,,
,Exotic plants,ವಿದೇಶೀ ಸಸ್ಯಗಳು/ಗಿಡಗಳು,,,,,,,,,
,Exotic stock,ವಿದೇಶಗಳಿಂದ ತಂದ ತಳಿಗಳು,,,,,,,,,
,Exotoxin,ಹೊರವಿಷ,,,,,,,,,
,Expansion,"ವಿಸ್ತರಣ, ವಿಕಸನ",,,,,,,,,
,Expectation value,ನಿರೀಕ್ಷಣ ಮೌಲ್ಯ,,,,,,,,,
,Experiment,ಪ್ರಯೋಗ,,,,,,,,,
,Experimental data,ಪಾಯೋಗಿಕ ದತ್ತಾಂಶ,,,,,,,,,
,Experimental design,ಪ್ರಾಯೋಗಿಕ ವಿನ್ಯಾಸ,,,,,,,,,
,Experimental error,ಪ್ರಾಯೋಗಿಕ ದೋಷ,,,,,,,,,
,Experimental method,ಪ್ರಾಯೋಗಿಕ ವಿಧಾನ,,,,,,,,,
,Experimental plot,ಪ್ರಾಯೋಗಿಕ ತಾಕು,,,,,,,,,
,Experimental result,ಪ್ರಾಯೋಗಿಕ ಫಲಿತಾಂಶ,,,,,,,,,
,Experimental Yield,"ಪ್ರಯೋಗದಿಂದ ಬಂದ ಇಳುವರಿ, ಪರೀಕ್ಷಾ ಕೇಂದ್ರಗಳಲ್ಲಿ ಬೆಳೆತಳಿಗಳ ಇಳುವರಿ ಮಟ್ಟ",,,,,,,,,
,Experimentation,ಪ್ರಯೋಗ ಪರೀಕ್ಷೆ,,,,,,,,,
,Expired air,ನಿಶ್ವಾಸಿತ ವಾಯು/ಗಾಳಿ,,,,,,,,,
,Exploitable age,"ಅತಿಬಳಕೆ ಆಯು, ಶೋಷಕ ವಯಸ್ಸು",,,,,,,,,
,Exploitable diameter,ಅತಿಬಳಕೆ/ಶೋಷಕ ವ್ಯಾಸ,,,,,,,,,
,Exploitable girth,ಅತಿಬಳಕೆ/ಶೋಷಕ ಪರಿಧಿ,,,,,,,,,
,Exploitable material,ಅತಿಬಳಕೆ/ಶೋಷಕ ಸಾಮಗ್ರಿ,,,,,,,,,
,Exploitable size,ಅತಿಬಳಕೆ/ಶೋಷಕ ಗಾತ್ರ,,,,,,,,,
,Exploitation,"ಶೋಷಣೆ, ಅತಿಬಳಕೆ",,,,,,,,,
,Exploitation felling,"ಅತಿಬಳಕೆ ಕಡಿದುರುಳಿಸುವಿಕೆ, ಅತಿಬಳಕೆ/ಕಡಿದುರುಳಿಸುವಿಕೆ",,,,,,,,,
,Exploitation value,ಅತಿಬಳಕೆ/ಶೋಷಣೆ ಮೌಲ್ಯ,,,,,,,,,
,Explosion,"ಸಿಡಿತ, ಅಸ್ಫೋಟ, ಸ್ಫೋಟ",,,,,,,,,
,Explosive,ಸ್ಫೋಟಕ ವಸ್ತು,,,,,,,,,
,Exponent,ಘಾತ,,,,,,,,,
,Exponential,ಚಲಾಘಾತವುಳ್ಳ,,,,,,,,,
,Exponential law,ಚಲಾಘಾತ ನಿಯಮ,,,,,,,,,
,Exponential phase,ಚಲಾಘಾತ ಹಂತ,,,,,,,,,
,Export,"ರಫ್ತು, ನಿರ್ಯಾತ",,,,,,,,,
,Export market,ರಫ್ತು ಮಾರುಕಟ್ಟೆ,,,,,,,,,
,Export product,ರಫ್ತು ಪದಾರ್ಥಗಳು,,,,,,,,,
,Exposure,"ಅನಾವರಣ, ತೆರೆದಿಡುವಿಕೆ",,,,,,,,,
,Expression,"ತೋರ್ಪಡಿಕೆ, ಭಾವ",,,,,,,,,
,Expulsion,ಹೊರದೂಡುವಿಕೆ,,,,,,,,,
,Exsanguination,"ರಕ್ತ ತೆಗೆತ, ರಕ್ತಕಳೆತ",,,,,,,,,
,Exsanguine,ರಕ್ತಕೊರೆ,,,,,,,,,
,Extenal application,ಹೊರ ಲೇಪನ,,,,,,,,,
,Extenal carotid artery,ಹೊರತಲೆ ಧಮನಿ,,,,,,,,,
,Extender,ವಿಸ್ತಾರಕ,,,,,,,,,
,Extension,ವಿಸ್ತರಣೆ,,,,,,,,,
,Extension education,ವಿಸ್ತರಣಾ ಶಿಕ್ಷಣ,,,,,,,,,
,Extension forest,ವಿಸ್ತರಣಾ ಅರಣ್ಯ,,,,,,,,,
,Extension leader,ವಿಸ್ತರಣಾ ಮುಂದಾಳು,,,,,,,,,
,Extension method,ವಿಸ್ತರಣಾ ವಿಧಾನ,,,,,,,,,
,Extension worker,ವಿಸ್ತರಣಾ ಕಾರ್ಯಕರ್ತ,,,,,,,,,
,Extensive deforestation,ತೀವ್ರ ಅರಣ್ಯನಾಶ,,,,,,,,,
,Extensive forestry,ವಿಸ್ತೃತ ಅರಣ್ಯಶಾಸ್ತ್ರ,,,,,,,,,
,Extensive garzing,ವಿಸ್ತೃತ ಮೇಯಿಸುವಿಕೆ,,,,,,,,,
,Extensor,"ಬಿಚ್ಚರಿಕ, ಹಿಂಚಾಚಿಕ, ಪ್ರಸಾರಕ",,,,,,,,,
,Extensor brevis,ಗುಜ್ಜು/ಬಿಚ್ಚರಿಕ ಸ್ನಾಯು,,,,,,,,,
,Extensor carpi radialis is,ಮಣಿಕಟ್ಟಿನ ಅರೆಲುಬಿನ ಬಿಚ್ಚರಿಕ ಸ್ನಾಯು,,,,,,,,,
,Extensor carpiobliques,ಮಣಿಕಟ್ಟಿನ ಓರೆ ಬಿಚ್ಚರಿಕ ಸ್ನಾಯು,,,,,,,,,
,External dormancy,ಬಾಹ್ಯ ಸುಪ್ತಾವಸ್ಥೆ,,,,,,,,,
,External ear,ಹೊರಕಿವಿ,,,,,,,,,
,External ear canal,ಕಿವಿಯ ಹೊರನಾಳ/ಹೊರನಾಲೆ,,,,,,,,,
,External genitalia,ಬಾಹ್ಯ ಜನನಾಂಗಗಳು,,,,,,,,,
,External injury,ಹೊರಗಾಯ,,,,,,,,,
,External intercostal muscle,ಅಂತರ ಪಕ್ಕೆಲುಬಿನ ಬಾಹ್ಯ ಸ್ನಾಯು,,,,,,,,,
,External orifice,"ಬಾಹ್ಯಕ್ಕೆ ತೆರೆದ, ಹೊರಬಾಯುಳ್ಳ",,,,,,,,,
,Extinct,"ನಿರ್ನಾಮವಾಗಿರುವ, ವಿನಾಶ ಹೊಂದಿರುವ",,,,,,,,,
,Extinction,"ಕ್ಷೀಣತೆ, ನಾಶ, ವಿನಾಶ",,,,,,,,,
,Extinguish,"ನಾಶಮಾಡು, ನಿರ್ಮೂಲಮಾಡು, ನಂದಿಸು",,,,,,,,,
,Extirpation,"ಅಂಗತೆಗೆತ, ಬೇರು ನಿರ್ಮೂಲಕ",,,,,,,,,
,Extortion,"ಹೊರ ನುಲಿಕೆ, ಹೊರ ತಿರುಚು",,,,,,,,,
,Extracellular,"ಕೋಶಿಕೆಯ ಹೊರಗಿನ, ಕೋಶಬಾಹಿರ",,,,,,,,,
,Extracellular enzyme,ಬಹಿರ್ ಕೋಶಿಕ ಕಿಣ್ವ,,,,,,,,,
,Extract,ಸಾರತೆಗೆ,,,,,,,,,
,Extracted,ಸಾರತೆಗೆದ,,,,,,,,,
,Extraction,"ಸಾರ ತೆಗೆಯುವಿಕೆ, ಸಾರತೆಗೆ",,,,,,,,,
,Extraction products,ಸಂಸ್ಕರಣ ಉತ್ಪನ್ನಗಳು,,,,,,,,,
,Extraembryonic,ಭ್ರೂಣದ ಆಚಿನ/ಹೊರಗಿನ,,,,,,,,,
,Extraintestinal migration,ಕರುಳಿನ ಹೊರಗೆ ವಲಸೆ ಹೋಗುವಿಕೆ,,,,,,,,,
,Extreme proportion,ಆದ್ಯಂತಾನುಪಾತ,,,,,,,,,
,Extreme temperatures,ಪರಾಕಾಷ್ಠತೆಯ ಉಷ್ಣತೆಗಳು,,,,,,,,,
,Extremity,"1. ಕಡೆ, ತುದಿ, ಕೊನೆ 2. ಕುಡಿ, ಅಂಗ, ತುತ್ತುದಿ, ಕೈಕಾಲು",,,,,,,,,
,Extrinsic,ಹೊರಗಿನ,,,,,,,,,
,Extrinsic factor,ಬಾಹ್ಯ ಅಂಶ,,,,,,,,,
,Extroversion,"ಕೆಚ್ಚಲು ತೊಟ್ಟು ನಾಳದೊಳಗಿನ ಊತಕ ಹೊರತೋರಿಕೆ ಪ್ರಕ್ರಿಯೆ, ಹೊರತಿರವು",,,,,,,,,
,Extrusion,ಬಹಿಸ್ಸರಣ,,,,,,,,,
,Exudate,"ಹೊರಸುರಿ, ಒಸರು",,,,,,,,,
,Exudation,"ಸ್ರವಿಸುವಿಕೆ, ಸೋರಿಕೆ, ಸ್ರವಣ",,,,,,,,,
,Exudative diathesis,"ಚರ್ಮತಳದ ಕೊಬ್ಬು ಊತಕಾಂಶಗಳಲ್ಲಿ ದ್ರವ ಸಂಚಯನ ಬೇನೆ ('ಈ' ಜೀವಸತ್ವ ಕೊರತೆ ಲಕ್ಷಣ, ಕೋಳಿಗಳ ನೀರುಬಾವು ರೋಗ)",,,,,,,,,
,Exuvia,ಪೊರೆ,,,,,,,,,
,Exuvial gland,ಪೊರೆಗ್ರಂಥಿ,,,,,,,,,
,Exuviation,ಪೊರೆಬಿಡುವಿಕೆ,,,,,,,,,
,Eye,ಕಣ್ಣು ನೇತ್ರ,,,,,,,,,
,Eye cancer,ಕಣ್ಣಿನ ನೂತಿ/ಕ್ಯಾನ್ಸರ್/ಏಡಿಗಂತಿ,,,,,,,,,
,Eye glass,ಭೂತಕನ್ನಡಿ,,,,,,,,,
,Eye injuries,ಕಣ್ಣಿನ ಗಾಯಗಳು,,,,,,,,,
,Eye scales,ಮೊಗ್ಗಿನ ಸುತ್ತ ಇರುವ ರಕ್ಷಾಪತ್ರಗಳು,,,,,,,,,
,Eye splice,"ಕಣ್ಣುಕುಣಿಕೆ, ತಿರಿಕುಣಿಕೆ",,,,,,,,,
,Eye spot,ಕಣ್ಣಿನ ಚುಕ್ಕೆ,,,,,,,,,
,Eyeball tree,ಲೊಂಗನ್ ಹಣ್ಣುಮರ,,,,,,,,,
,Eyelash,"ಕಣ್ಣೆವೆ, ಎವೆ ಕೂದಲು, ರೆಪ್ಪೆಗೂದಲು",,,,,,,,,
,Eyelid,"ರೆಪ್ಪೆ, ಕಣ್ರೆಪ್ಪೆ",,,,,,,,,
,Fabric,ವಸ್ತ್ರ,,,,,,,,,
,Face,ಮುಖ,,,,,,,,,
,Face covering,ಮುಖದ ಆವರಿಕೆ/ಆವರಣ,,,,,,,,,
,Face lift,ಸುಂದರಗೊಳಿಸು,,,,,,,,,
,Face of saw tooth,ಗರಗಸದ ಮುಖ,,,,,,,,,
,Face value,"ಮುಖಬೆಲೆ, ನಮೂದು ಬೆಲೆ",,,,,,,,,
,Facet,"ಕಣ, ಮುಖ, ಕಣ್ಣುಗುಡ್ಡೆ, ಕೀಲ್ಮೊಗ, ಕೀಲುಪಟ್ಟೆ",,,,,,,,,
,Facial,"ಮುಖದ, ಮೊಗದ",,,,,,,,,
,Facial nerve,ಮುಖದ ನರ,,,,,,,,,
,Faciation,ಸಸ್ಯಕಾಂಡ ವಿಕಾರ ಬೆಳವಣಿಗೆ ರೋಗ (ಬ್ಯಾಕ್ಟೀರಿಯಾ ಮೂಲ),,,,,,,,,
,Facies,"ಮುಖಚರ್ಯೆ, ಮುಖಚಹರೆ, ತೋರುಮೊಗ",,,,,,,,,
,Factor,"ಘಟಕ, ಅಂಶ",,,,,,,,,
,Factor of locality,"ಸ್ಥಳಕಾರಕ, ಸ್ಥಳೀಯ ಘಟಕಾಂಶಗಳು",,,,,,,,,
,Factor of safety,ಸುರಕ್ಷತಾ ಅಂಶ,,,,,,,,,
,"Factor, abiotic",ಅಜೈವಿಕ ಅಂಶ,,,,,,,,,
,"Factor, anthropogenic",ಮಾನವಜನಿಕಕಾರಕ ಅಂಶ,,,,,,,,,
,"Factor, autogenic",ಸ್ವಜಾತಿಕಾರಕ ಅಂಶ,,,,,,,,,
,"Factor, biotic","ಜೈವಿಕ ಅಂಶ, ಜೀವಿಕಾರಕ",,,,,,,,,
,"Factor, climatic","ವಾಯುಗುಣಕಾರಕ, ಹವಾಮಾನದ ಅಂಶ",,,,,,,,,
,"Factor, inhibiting",ಪ್ರತಿಬಂಧಕ ಘಟಕ,,,,,,,,,
,"Factor, topographic",ಮೇಲ್ಮೈಲಕ್ಷಣಕಾರಕ,,,,,,,,,
,Factorial experiment,ಕಾರಕೀಯ ಪ್ರಯೋಗ,,,,,,,,,
,Facultative,ಐಚ್ಛಿಕ,,,,,,,,,
,Facultative parasite,ಐಚ್ಛಿಕ ಪರಾವಲಂಬಿ,,,,,,,,,
,Faecal,"ಮಲದ, ಸಗಣಿಯ",,,,,,,,,
,Faecal nitrogen,ಮಲದಲ್ಲಿನ ಸಸಾರಜನಕ,,,,,,,,,
,Faeces,"ಮಲಪದಾರ್ಥ, ಮಲ, ಸಗಣಿ",,,,,,,,,
,Faeces feeding,ಕೋಳಿ ಗೊಬ್ಬರ ಮೇವು,,,,,,,,,
,Faecundity,ಮೊಟ್ಟೆ ಇಡುವ ಉತ್ಪಾದನಾ ಶಕ್ತಿ,,,,,,,,,
,Fag,"1. ಶ್ರಮಪಡು 2. ಕುರಿ ಮೈಮೇಲಿನ ನುಸಿ, ನೊಣ",,,,,,,,,
,Fagar silk,ಫಗಾರ್ ರೇಷ್ಮೆ,,,,,,,,,
,Fagocyte,"ತೀನಿ ಕಣ, ಕೋಶ",,,,,,,,,
,Faint,"ಜಡ, ದುರ್ಬಲ",,,,,,,,,
,Fairy ring,ಅಪ್ಸರೆ ಉಂಗುರ (ಹುಲ್ಲುಗಾವಲಿನ ಶಿಲೀಂಧ್ರ ರೋಗ),,,,,,,,,
,Fairy ring rot,ಅಪ್ಸರೆ ಉಂಗುರ ಚುಕ್ಕೆ ರೋಗ (ಶಿಲೀಂಧ್ರ ರೋಗ),,,,,,,,,
,Falciform,ಕುಡುಗೋಲಾಕಾರ,,,,,,,,,
,Fall,"1. ಬೀಳು 2. ಪ್ರಾಣಿಹುಟ್ಟು, ಜನನ 3. ಮಾಗಿ",,,,,,,,,
,Fall ploughing,"ಬೀಡುಉಳುವಿಕೆ, ಮಾಗಿ ಉಕ್ಕೆ/ಉಳುಮೆ",,,,,,,,,
,Fall season,"ಹೇಮಂತ ಋತು, ಎಲೆಯುದುರುವ ಕಾಲ",,,,,,,,,
,Fallopian tube,"ಗರ್ಭನಾಳ, ಡಿಂಭನಳಿಕೆ, ಅಂಡವಾಹಕ ನಾಳ",,,,,,,,,
,Fallow,"ಬೀಳುಬಿಡು, ಪಡಬಿಡು",,,,,,,,,
,Fallow land,"ಬೀಳುಬಿಟ್ಟ, ಪಡಬಿಟ್ಟ ಭೂಮಿ",,,,,,,,,
,Fallow system,ಪಡ ಅಥವಾ ಬೀಳುಬಿಡುವ ಪದ್ಧತಿ,,,,,,,,,
,Fallow valley,ಬೀಳುಬಿಟ್ಟ ಕಣಿವೆ,,,,,,,,,
,Falsa,ಫಾಲ್ಸ ಹಣ್ಣು,,,,,,,,,
,False cardamom,ಹುಸಿ ಏಲಕ್ಕಿ,,,,,,,,,
,False ceiling,ಹುಸಿ ಛಾವಣಿ,,,,,,,,,
,False colic,ಹುಸಿಹೊಟ್ಟೆ ನೋವು,,,,,,,,,
,False columba (tree turmeric),"ದೊಡ್ಡ ಮರದರಿಸಿನ, ವೇಣೀವೇಲ, ಮರಮಂಜುಳ",,,,,,,,,
,False fruit,ಮಿಥ್ಯಾಫಲ,,,,,,,,,
,False heat,ಹುಸಿಬೆದೆ,,,,,,,,,
,False hellebore,ಹುಸಿಕಟುಕರೋಹಿಣಿ,,,,,,,,,
,False ring,"ಹುಸಿ ವಲಯ/ಉಂಗುರ, ಮಿಥ್ಯಾ ಉಂಗುರ",,,,,,,,,
,False smut,ಹುಸಿ ಕಾಡಿಗೆ ರೋಗ,,,,,,,,,
,Family,ಕುಟುಂಬ,,,,,,,,,
,Family breeding,ಕುಟುಂಬಧಾರಿತ ತಳಿವರ್ಧನೆ,,,,,,,,,
,Famine,"ಬರಗಾಲ, ಕ್ಷಾಮ",,,,,,,,,
,Fan leaved virus,ಬೀಸಣಿಗೆಯಂತಹ ಎಲೆಗಳನ್ನುಂಟು ಮಾಡುವ ವೈರಸ್ ರೋಗ (ದ್ರಾಕ್ಷಿಯಲ್ಲಿ),,,,,,,,,
,Fan spray,ಬೀಸಣಿಗೆ ರೀತಿ ಸಿಂಪರಣೆ,,,,,,,,,
,Fan tail,ಬೀಸಣಿಗೆ ತುದಿ,,,,,,,,,
,Fancy,"ಮೋಹಕ, ಭ್ರಾಮಕ",,,,,,,,,
,Fancy traits,"ಆಕರ್ಷಕ ಗುಣಲಕ್ಷಣಗಳು, ಮೋಹಕ ಗುಣಲಕ್ಷಣಗಳು (ಆರ್ಥಿಕವಲ್ಲದ)",,,,,,,,,
,Fang,ವಿಷದ ಹಲ್ಲು,,,,,,,,,
,Farinaceous,"ಹಿಟ್ಟಿನಂತಹ, ಪಿಷ್ಟವಿರುವ",,,,,,,,,
,Farm,"ಕ್ಷೇತ್ರ, ಫಾರ್ಮ್, ಹಿಡುವಳಿ",,,,,,,,,
,Farm animal,ಕೃಷಿಜಾನುವಾರು,,,,,,,,,
,Farm bred animals,"ಫಾರ್ಮ್‌ನಲ್ಲಿ ತಳಿ ಅಭಿವೃದ್ಧಿಪಡಿಸಿದ ಪ್ರಾಣಿಗಳು, ಸಾಕುತಾಣಗಳಲ್ಲಿ ಹುಟ್ಟಿದ ಪ್ರಾಣಿಗಳು",,,,,,,,,
,Farm budgeting,ಫಾರ್ಮ್ ಆಯವ್ಯಯ ತಯಾರಿಕೆ,,,,,,,,,
,Farm diary,ಫಾರ್ಮ್ ದಿನಚರಿ,,,,,,,,,
,Farm enterprise,ಫಾರ್ಮ್ ಉದ್ಯಮ,,,,,,,,,
,Farm equipment,ಕೃಷಿ ಉಪಕರಣ,,,,,,,,,
,Farm Forestry,"ಒಕ್ಕಲು ಅರಣ್ಯ ಶಾಸ್ತ್ರ, ಫಾರ್ಮ್ ಅರಣ್ಯ ಶಾಸ್ತ್ರ",,,,,,,,,
,Farm house,"ತೋಟದ ಮನೆ, ಹೊಲದ ಮನೆ",,,,,,,,,
,Farm machinery,ಫಾರ್ಮ್ ಯಂತ್ರೋಪಕರಣಗಳು,,,,,,,,,
,Farm management,ಫಾರ್ಮ್ ನಿರ್ವಹಣೆ,,,,,,,,,
,Farm manure,ತಿಪ್ಪೆ ಗೊಬ್ಬರ,,,,,,,,,
,Farm plan,ಫಾರ್ಮ್ ಯೋಜನೆ,,,,,,,,,
,Farm planning,ಫಾರ್ಮ್ ಯೋಜನೆ ತಯಾರಿಕೆ,,,,,,,,,
,Farm pond,"ಫಾರ್ಮ್ ಹೊಂಡ, ಕ್ಷೇತ್ರ ಹೊಂಡ",,,,,,,,,
,Farm receipts,ಫಾರ್ಮ್ ಆದಾಯಗಳು,,,,,,,,,
,Farm sector,"ಕೃಷಿ ವಿಭಾಗ, ಕೃಷಿ ರಂಗ",,,,,,,,,
,Farm size,ಹಿಡುವಳಿ/ಫಾರ್ಮ್ ಗಾತ್ರ,,,,,,,,,
,Farm stead,ಫಾರ್ಮ್ ಕೊಟ್ಟಿಗೆ,,,,,,,,,
,Farm superintendent,ಫಾರ್ಮ್ ಅಧೀಕ್ಷಕರು,,,,,,,,,
,Farm yard,ಫಾರ್ಮ್ ಅಂಗಳ,,,,,,,,,
,Farm yard manure,"ಕೊಟ್ಟಿಗೆ ಗೊಬ್ಬರ, ತಿಪ್ಪೆಗೊಬ್ಬರ, ದನದ ಗೊಬ್ಬರ",,,,,,,,,
,Farmer,"ರೈತ, ಕೃಷಿಕ",,,,,,,,,
,Farmers lung,"ಹಸುರಣಬೆ ಶ್ವಾಸಕೋಶ, ಪುಪ್ಪುಸಬೇನೆ",,,,,,,,,
,Farming,"ಕೃಷಿ, ಬೇಸಾಯ",,,,,,,,,
,Farming habit,"ಬೇಸಾಯ ಹವ್ಯಾಸ, ಬೇಸಾಯ ಅಭ್ಯಾಸ",,,,,,,,,
,Farming practice,ಬೇಸಾಯ ಪದ್ಧತಿ,,,,,,,,,
,Farming systems,ಬೇಸಾಯ ಪದ್ಧತಿಗಳು,,,,,,,,,
,Farrier,1. ಲಾಳಗಾರ (ಕುದುರೆ) 2. ಅಶ್ವವೈದ್ಯ,,,,,,,,,
,Farriery,ಲಾಳಗಟ್ಟುವ ವಿದ್ಯೆ,,,,,,,,,
,Farrow,1. ಹಂದಿ ಮರಿಹಾಕುವುದು/ಈಯುವುದು 2. ಒಂದು ಸೂಲಿನ ಹಂದಿಮರಿಗಳು,,,,,,,,,
,Farrowing index,ಪ್ರತಿ ಹಂದಿಯ ವಾರ್ಷಿಕ ಮರಿಗಳ ಸಂಖ್ಯೆ,,,,,,,,,
,Farrowing interval,ಹಂದಿಯ ಎರಡು ಈನಿಕೆ ನಡುವಣ ಅಂತರ,,,,,,,,,
,Fascia,"ತಂತುರೂಪದ ಊತಕಕೋಶ, ದಡುಗಟ್ಟು",,,,,,,,,
,Fasciated pistil,ಒಕ್ಕೂಡಿದ ಪುಷ್ಪ ಸ್ತ್ರೈಣಾಂಗ,,,,,,,,,
,Fasciation (Multiple crown),ಕಲಶಭಾಗ ಜಡೆಗಟ್ಟಿ ಕವಲೊಡೆಯುವಿಕೆ (ಅನಾನಸು),,,,,,,,,
,Fascicle,ಗುಚ್ಛ,,,,,,,,,
,Fasciculus,"ಕಿಗ್ಗಂತೆ, ಕಿರುಕಂತೆ",,,,,,,,,
,Fast colour,ಮಾಸದ ಬಣ್ಣ,,,,,,,,,
,Fastigium,"ಮಿದುಳ್ಗುಳಿ ಕೋಶ, ತುತ್ತುದಿ",,,,,,,,,
,Fasting,ಉಪವಾಸ,,,,,,,,,
,Fat,"ಕೊಬ್ಬು, ಮೇದಸ್ಸು",,,,,,,,,
,Fat body,"ಕೊಬ್ಬಿನ ವಸ್ತು, ಕೊಬ್ಬು ಪದಾರ್ಥ, ಕೊಬ್ಬುಯುತ ಶರೀರ",,,,,,,,,
,Fat class,ಕೊಬ್ಬುವರ್ಗ,,,,,,,,,
,Fat content,ಕೊಬ್ಬಿನಂಶ,,,,,,,,,
,Fat Corrected Milk (FCM),ಕೊಬ್ಬಿನಾಂಶಕ್ಕೆ ಸರಿಪಡಿಸಿದ ಹಾಲು,,,,,,,,,
,Fat globules,"ಕೊಬ್ಬುಕಣ ಗೋಳಕಗಳು, ಹಾಲಿನಲ್ಲಿನ ಬೆಣ್ಣೆಕಣ ಗೋಳಕಗಳು",,,,,,,,,
,Fat production,ಕೊಬ್ಬಿನ ಉತ್ಪಾದನೆ,,,,,,,,,
,Fat soluble vitamins,ಕೊಬ್ಬಿನಲ್ಲಿ ಕರಗಬಲ್ಲ ಜೀವಸತ್ವಗಳು,,,,,,,,,
,Fat solubles,ಕೊಬ್ಬಿನಲ್ಲಿ ಕರಗಬಲ್ಲ ವಸ್ತುಗಳು,,,,,,,,,
,Fat stock,ಮಾರಾಟಕ್ಕೆ ಕೊಬ್ಬಿಸಿದ ಜಾನುವಾರುಗಳು,,,,,,,,,
,Fatal,ಮಾರಕ,,,,,,,,,
,Fathom,"ಆರಡಿ ಅಳತೆ, ಮಾರು",,,,,,,,,
,Fatigue,"ಬಳಲಿಕೆ, ದಣಿವು, ಆಯಾಸ",,,,,,,,,
,Fatling,ಕಸಾಯಿಖಾನೆಗೆ ಕೊಬ್ಬಿಸಿದ ಎಳೆಪ್ರಾಣಿ,,,,,,,,,
,Fats and oils,ಕೊಬ್ಬು ಮತ್ತು ಎಣ್ಣೆಗಳು,,,,,,,,,
,Fatty acid,ಕೊಬ್ಬು ಆಮ್ಲ,,,,,,,,,
,Fatty liver,"ಅಧಿಕ ಕೊಬ್ಬಿನಾಂಶ ಸಾಂದ್ರತೆಯ ಪಿತ್ತಜನಕಾಂಗ, ಕೊಬ್ಬುಸಾಂದ್ರತೆಯುಳ್ಳ ಪಿತ್ತಜನಕಾಂಗ",,,,,,,,,
