ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Lawfully subsisting,,ಕಾನೂನು ಬದ್ಧವಾಗಿ ಅಸ್ತಿತ್ವದಲ್ಲಿರುವ,,,,,,,
,,Laws,,"ವಿಧಿಗಳು, ಕಾನೂನುಗಳು",,,,,,,
,,Leather,,ಹದಮಾಡಿದ ಚರ್ಮ,,,,,,,
,,Legality,,ಕಾನೂನು ಸಮ್ಮತತೆ,,,,,,,
,,Legality or propriety,,ಕಾನೂನು ಸಮ್ಮತತೆ ಅಥವಾ ಔಚಿತ್ಯ,,,,,,,
,,Legal obligation,,ಕಾನೂನು ಸಮ್ಮತೆ ಬಾಧ್ಯತೆ,,,,,,,
,,Legal practitioner,,ನ್ಯಾಯವಾದಿ,,,,,,,
,,Legal proceedings,,ಕಾನೂನು ವ್ಯವಹರಣೆಗಳು,,,,,,,
,,Legal representative,,ಕಾನೂನುಸಮ್ಮತ ಪ್ರತಿನಿಧಿ,,,,,,,
,,Legitimate business,,ನ್ಯಾಯವಾದ ವ್ಯವಹಾರ ವ್ಯಾಪಾರ,,,,,,,
,,Less than the minimum,,ಕನಿಷ್ಠಕ್ಕಿಂತ ಕಡಿಮೆ,,,,,,,
,,Leviable,,ವಿಧಿಸಬಹುದಾದ,,,,,,,
,,Levy,,"ತೆರಿಗೆ; ವಿಧಿಸು, ಹಾಕು; ವಸೂಲು ಮಾಡು",,,,,,,
,,"Levy, capital",,ಆಸ್ತಿಯ ತೆರಿಗೆ,,,,,,,
,,Liability,,ಹೊಣೆಗಾರಿಕೆ,,,,,,,
,,Liability to pay tax,,ತೆರಿಗೆ ಕೊಡಲು ಹೊಣೆಗಾರಿಕೆ,,,,,,,
,,Liability of court of wards,,ರಕ್ಷಕ ನ್ಯಾಯಾಲಯದ ಜವಾಬ್ದಾರಿ ಹೊಣೆಗಾರಿಕೆ,,,,,,,
,,Licence,,"ಲೈಸೆನ್ಸು, ಪರವಾನಗಿ",,,,,,,
,,Licensee,,"ಲೈಸೆನ್ಸುದಾರ, ಲೈಸೆನ್ಸುಪಡೆದವ",,,,,,,
,,Licenser,,"ಲೈಸೆನ್ಸುದಾರ, ಲೈಸೆನ್ಸು ಕೊಡುವವ",,,,,,,
,,Licensing authority,,ಲೈಸೆನ್ಸು ಕೊಡುವ ಅಧಿಕಾರಿ,,,,,,,
,,Lifetime,,ಜೀವಮಾನ,,,,,,,
,,Limestone,,ಸುಣ್ಣದಕಲ್ಲು,,,,,,,
,,Limitation,,"ಅವಧಿ, ಪರಿಮಿತಿ",,,,,,,
,,Limitation for assessment,,ಕರ ನಿರ್ಧಾರಣಾವಧಿ,,,,,,,
,,Linaloe,,ಒಂದು ಸುಗಂಧ ತೈಲ ಸಸ್ಯ,,,,,,,
,,Lineal ascendent,,"ಪಿತೃ ವಂಶೀಯ, ಪೂರ್ವಜ",,,,,,,
,,Lineal ascendant,,ಪಿತೃ ವಂಶೀಯ ನೇರಮರದ,,,,,,,
,,Liquidation,,"ಲಿಕ್ವಿಡೇಶನ್, ಸಮಾಪನೆ",,,,,,,
,,Liquidator,,"ಲಿಕ್ವಿಡೇಟರು, ಸಮಾಪನಾಧಿಕಾರಿ",,,,,,,
,,Livestock,,ಜಾನುವಾರು,,,,,,,
,,Loading,,"ಹೇರುವುದು, ತುಂಬುವುದು",,,,,,,
,,Loan sustained,,ಅನುಭವಿಸಿದ ಸಾಲ,,,,,,,
,,Local authority,,ಸ್ಥಳೀಯ ಅಧಿಕಾರ,,,,,,,
,,Local rate assessed and collected,,ನಿರ್ಧರಿಸಿದ ಮತ್ತು ವಸೂಲು ಮಾಡಿದ ಸ್ಥಳೀಯ ದರ,,,,,,,
,,Local revenue stamp,,ಸ್ಥಳೀಯ ರೆವಿನ್ಯೂ ಸ್ಟಾಂಪ್,,,,,,,
,,Log Book,,"ಲಾಗ್ ಪುಸ್ತಕ, ಸಂಚಾರ ವಿವರ ಪುಸ್ತಕ",,,,,,,
,,Lumpsum,,"ಒಟ್ಟು ಮೊತ್ತ, ಇಡಿಗಂಟು",,,,,,,
,,Machinery,,ಯಂತ್ರೋಪಕರಣ,,,,,,,
,,Magistrate,,"ಮ್ಯಾಜಿಸ್ಟ್ರೇಟ್, ದಂಡಾಧಿಕಾರಿ",,,,,,,
,,Maida,,ಮೈದಾಹಿಟ್ಟು,,,,,,,
,,Main crop,,ಮುಖ್ಯ ಬೆಳೆ,,,,,,,
,,Maintenance division,,"ದುರಸ್ತಿ ವಿಭಾಗ, ನಿರ್ವಹಣೆ ವಿಭಾಗ",,,,,,,
,,Maize,,"ಮೆಕ್ಕೆ ಜೋಳ, ಮುಸುಕಿನ ಜೋಳ, ಗೋವಿನ ಜೋಳ",,,,,,,
,,Major,,ಪ್ರಾಪ್ತ ವಯಸ್ಕ,,,,,,,
,,Majority,,ಬಹುಮತ; ಹೆಚ್ಚಿನಂಶ; ಪ್ರಾಪ್ತವಯಸ್ಕತೆ,,,,,,,
,,Major portion,,"ಅಧಿಕಾಂಶ, ಹೆಚ್ಚಿನ ಭಾಗ",,,,,,,
,,Manager,,"ಮ್ಯಾನೇಜರು, ವ್ಯವಸ್ಥಾಪಕ",,,,,,,
,,Managing agent,,ವ್ಯವಸ್ಥಾಪಕ ಏಜೆಂಟು,,,,,,,
,,Mango,,ಮಾವು,,,,,,,
,,Manner of payment of tax,,ತೆರಿಗೆ ಸಂದಾಯದ ರೀತಿ,,,,,,,
,,Manner of recovery of tax,,ತೆರಿಗೆಯ ವಸೂಲಿಯ ರೀತಿ,,,,,,,
,,Manner specified therein,,ಅದರಲ್ಲಿ ಹೇಳಿದ ರೀತಿ,,,,,,,
,,Manufacture,,ತಯಾರಿಸು; ತಯಾರಿಕೆ,,,,,,,
,,Manufacture and sale,,ತಯಾರಿಕೆ ಮತ್ತು ಮಾರಾಟ,,,,,,,
,,Market,,ಮಾರುಕಟ್ಟೆ,,,,,,,
,,Material,,ಸಾಮಗ್ರಿ,,,,,,,
,,Mechanical contrivance,,ಯಾಂತ್ರಿಕ ಸಾಧನ,,,,,,,
,,Memorandum,,ಜ್ಞಾಪನ ಪತ್ರ; ವಿವರಣ ಪತ್ರ ; ಕೋರಿಕೆ ಪತ್ರ; ಟಿಪ್ಪಣಿ,,,,,,,
,,Memorandum of appeal,,ಅಪೀಲು ವಿವರಣ ಪತ್ರ,,,,,,,
,,Memorandum of cross objections,,ಪ್ರತ್ಯಾಕ್ಷೇಪಣಗಳ ವಿವರಣ ಪತ್ರ,,,,,,,
,,Mersea,,ಅಪರಾಧೀ ಮನೋಭಾವ,,,,,,,
,,Mercantile accountancy,,ವಾಣಿಜ್ಯ ಲೆಕ್ಕಶಾಸ್ತ್ರ,,,,,,,
,,Mercantile agent,,ವಾಣಿಜ್ಯ ಪ್ರತಿನಿಧಿ,,,,,,,
,,Metes and bounds,,ಗಡಿಗಳು ಮತ್ತು ಗಡಿಕಲ್ಲುಗಳು,,,,,,,
,,Method of accounting,,ಲೆಕ್ಕಪತ್ರ ವಿಧಾನ,,,,,,,
,,Minor,,"ಅಪ್ರಾಪ್ತ ವಯಸ್ಕ, ಅವಯಸ್ಕ; ಅಮುಖ್ಯ",,,,,,,
,,Miscellaneous,,"ಸಂಕೀರ್ಣ, ಇತರ",,,,,,,
,,Misconduct,,ದುರ್ನಡತೆ,,,,,,,
,,Mistake apparent from the record,,ದಾಖಲೆಯಿಂದ ಸ್ಪಷ್ಟಗೊಳ್ಳುವ ತಪ್ಪು,,,,,,,
,,Mixed income,,ಮಿಶ್ರ ಆದಾಯ,,,,,,,
,,Mode and time of recovery,,ವಸೂಲಿಯ ವಿಧಾನ ಮತ್ತು ಕಾಲ,,,,,,,
,,Modification in the rules,,ನಿಯಮಗಳಲ್ಲಿನ ಮಾರ್ಪಾಡು,,,,,,,
,,Modification and additions,,ಮಾರ್ಪಾಡುಗಳು ಮತ್ತು ಸೇರ್ಪಡೆಗಳು,,,,,,,
,,Modify,,ಮಾರ್ಪಡಿಸು,,,,,,,
,,Modify the assessment,,ತೆರಿಗೆ ನಿರ್ಧಾರಣೆಯನ್ನು ಮಾರ್ಪಡಿಸು,,,,,,,
,,Monthly instalment,,ಮಾಸಿಕ ಕಂತು,,,,,,,
,,More than one place of business,,ಒಂದಕ್ಕಿಂತ ಹೆಚ್ಚು ವ್ಯಾಪಾರ ಸ್ಥಳ,,,,,,,
,,Mortgage,,ಅಡಮಾನ,,,,,,,
,,Mortgagee,,"ಅಡಮಾನ ಕರ್ತ, ಅಡಮಾನ ಇಟ್ಟವನು",,,,,,,
,,Mortgagor,,"ಅಡಮಾನ ಗ್ರಾಹಕ, ಅಡಮಾನ ಇಟ್ಟುಕೊಂಡವ",,,,,,,
,,Motor,,ಮೋಟಾರು,,,,,,,
,,Moveable property,,"ಚರಾಸ್ತಿ, ಚರಸ್ವತ್ತು",,,,,,,
,,Mulberry,,"ಉದ್ದು, ನೇರಳೆ, ಹಿಪ್ಪೆ ನೇರಳೆ",,,,,,,
,,Municipal corporation,,"ನಗರ ಪಾಲಿಕೆ, ಪೌರಸಭಾ ನಿಗಮ",,,,,,,
,,Municipal taxes,,ಪೌರಸಭಾ ತೆರಿಗೆ,,,,,,,
,,Mustard,,ಸಾಸುವೆ,,,,,,,
,,Mutilated,,ವಿರೂಪಗೊಂಡ,,,,,,,
,,Mutilation,,ವಿರೂಪಗೊಳಿಸುವಿಕೆ; ವಿರೂಪಣೆ,,,,,,,
,,Name and Style of entertainment,,ಮನೋರಂಜನೆ ಹೆಸರು ಮತ್ತು ರೀತಿ,,,,,,,
,,Name Board,,ನಾಮ ಫಲಕ,,,,,,,
,,Natural causes,,ನೈಸರ್ಗಿಕ ಕಾರಣಗಳು,,,,,,,
,,Nature of Entertainment,,ಮನೋರಂಜನೆಯ ಸ್ವರೂಪ,,,,,,,
,,Neglect,,ಅಸಡ್ಡೆ ಮಾಡು ; ಅಸಡ್ಡೆ,,,,,,,
,,Neighbouring assessee,,ನೆರೆಹೊರೆಯ ತೆರಿಗೆದಾರ,,,,,,,
,,Net loss divisible,,ವಿಭಾಜ್ಯ ನಿವ್ವಳ ನಷ್ಟ,,,,,,,
,,Newly erected,,ಹೊಸದಾಗಿ ಕಟ್ಟಿದ,,,,,,,
,,New paper,,ವೃತ್ತ ಪತ್ರಿಕೆ,,,,,,,
,,Niger,,ಹುಚ್ಚೆಳ್ಳು,,,,,,,
,,Non-existent,,ಅಸ್ತಿತ್ವದಲ್ಲಿಲ್ಲದ,,,,,,,
,,Non-observance,,ಪಾಲಿಸದಿರುವುದು,,,,,,,
,,Non-official Member,,ಅಧಿಕಾರೇತರ ಸದಸ್ಯ,,,,,,,
,,Non-resident,,ಅನಿವಾಸಿ,,,,,,,
,,Non-resident dealer,,ಅನಿವಾಸಿ ವ್ಯಾಪಾರಿ,,,,,,,
,,Non-resident shareholder,,ಅನಿವಾಸಿ ಷೇರುದಾರ,,,,,,,
,,Notice,,"ನೋಟಿಸು, ತಿಳಿವಳಿಕೆ ಪತ್ರ ಸೂಚನೆ",,,,,,,
,,Notice of demand,,"ತಗಾದೆ ನೋಟಿಸು, ವಸೂಲಿ ನೋಟಿಸು",,,,,,,
,,Notification,,ಅಧಿಸೂಚನೆ,,,,,,,
,,Notified area,,ಅಧಿಸೂಚಿತ ಪ್ರದೇಶ,,,,,,,
,,Notified authority,,"ಅಧಿಸೂಚಿತ ಅಧಿಕಾರ, ಅಧಿಕಾರಿ",,,,,,,
,,Notify to the firm,,ಸಂಸ್ಥೆಗೆ ತಿಳಿಸು,,,,,,,
,,Notwithstanding,,ಏನೇ ಇದ್ದರೂ,,,,,,,
,,Oath,,ಶಪಥ ; ಪ್ರಮಾಣವಚನ,,,,,,,
,,Obligation,,ಹಂಗು ; ಬಾಧ್ಯತೆ ; ಕರ್ತವ್ಯ,,,,,,,
,,Occasional transaction,,ಒಮ್ಮೊಮ್ಮೆ ನಡೆಯುವ ವ್ಯವಹಾರ,,,,,,,
,,Odour,,ವಾಸನೆ,,,,,,,
,,Offences by companies,,ಕಂಪೆನಿಗಳಿಂದ ಆದ ಅಪರಾಧಗಳು,,,,,,,
,,Officer-in-charge,,ಪ್ರಭಾರಿ ಅಧಿಕಾರಿ,,,,,,,
,,Official Gazette,,ಅಧಿಕೃತ ರಾಜ್ಯಪತ್ರ,,,,,,,
,,Official receiver,,ಅಧಿಕೃತ ಆಸ್ತಿ ಸ್ವೀಕರ್ತ,,,,,,,
,,Official seal,,ಅಧಿಕೃತ ಮೊಹರು,,,,,,,
,,Official trustee,,ಅಧಿಕೃತ ನ್ಯಾಸಾಧಿಕಾರಿ,,,,,,,
,,Oil,,"ಎಣ್ಣೆ, ತೈಲ",,,,,,,
,,Oil colour,,"ತೈಲ ವರ್ಣ, ಎಣ್ಣೆ ಬಣ್ಣ",,,,,,,
,,Omission,,"ಲೋಪ, ಬಿಟ್ಟುಬಿಡುವುದು",,,,,,,
,,On account of others,,ಇತರರಿಗಾಗಿ,,,,,,,
,,on one's own account,,ಸ್ವಂತಕ್ಕಾಗಿ,,,,,,,
,,One or more stages,,ಒಂದು ಅಥವಾ ಹೆಚ್ಚಿನ ಹಂತಗಳು,,,,,,,
,,One's own labour,,ಸ್ವಂತ ದುಡಿಮೆ,,,,,,,
,,Onion,,"ಈರುಳ್ಳಿ, ಉಳ್ಳಾಗಡ್ಡಿ",,,,,,,
,,Open market,,ಮುಕ್ತ ಮಾರುಕಟ್ಟೆ,,,,,,,
,,Operation,,ಕಾರ್ಯಾಚರಣೆ,,,,,,,
,,Opium,,ಅಫೀಮು,,,,,,,
,,Option,,"ಆಯ್ಕೆ, ಇಚ್ಛೆ",,,,,,,
,,Option of the assessee,,ತೆರಿಗೆದಾರನ ಇಚ್ಛೆ,,,,,,,
,,Orange,,ಕಿತ್ತಳೆ,,,,,,,
,,Orcin (e),,"ಆರ್ಸೀನು, ನಿರ್ವರ್ಣ ಸ್ಫಟಿಕವಸ್ತು",,,,,,,
,,Order,,ಆದೇಶ,,,,,,,
,,Order of injunction,,ತಡೆಯಾಜ್ಞೆ,,,,,,,
,,Ordinance,,ಅಧ್ಯಾದೇಶ ; ಸುಗ್ರೀವಾಜ್ಞೆ,,,,,,,
,,Original cost,,ಮೂಲಬೆಲೆ,,,,,,,
,,Original record of assessment,,ಕರನಿರ್ಧಾರಣೆಯ ಮೂಲ ದಾಖಲೆ,,,,,,,
,,Otto of roses,,ಗುಲಾಬಿ ಅತ್ತರು,,,,,,,
,,Output,,"ಹುಟ್ಟುವಳಿ, ಉತ್ಪನ್ನ",,,,,,,
,,Over-tax,,ಮಿತಿಮೀರಿದ ತೆರಿಗೆ,,,,,,,
,,Owner,,ಒಡೆಯ; ಮಾಲೀಕ,,,,,,,
,,Owning or holding property,,ಒಡೆತನವಿರುವ ಅಥವಾ ಹಿಡುವಳಿಯಲ್ಲಿರುವ,,,,,,,
,,Owning Jamma property,,ಜಮ್ಮಾ ಸ್ವತ್ತಿನ ಒಡೆತನ,,,,,,,
,,Packing materials,,ಪ್ಯಾಕಿಂಗಿನ ಸರಕುಗಳು,,,,,,,
,,Packing of goods,,ಸರಕಿನ ಪ್ಯಾಕಿಂಗು,,,,,,,
,,Paddy,,"ಭತ್ತ, ಬೆಲ್ಲ",,,,,,,
,,Palmgur,,ತಾಳೆ ಬೆಲ್ಲ,,,,,,,
,,Palm Oil,,ತಾಳೆ ಎಣ್ಣೆ,,,,,,,
,,Parched paddy,,ಭತ್ತದ ಅರಳು,,,,,,,
,,Parched rice,,"ಪುರಿ, ಮಂಡಕ್ಕಿ, ಚುರಮುರಿ",,,,,,,
,,Participate,,ಭಾಗವಹಿಸು,,,,,,,
,,Partition,,ಭಾಗ; ಪಾಲು; ಹಂಚಿಕೆ,,,,,,,
,,Partner,,ಪಾಲುಗಾರ,,,,,,,
,,Partnership,,ಪಾಲುಗಾರಿಕೆ,,,,,,,
,,Pass,,"ಸಾಗಿಸು, ರವಾನಿಸು",,,,,,,
,,Payment for admission,,ಪ್ರವೇಶದ ಹಣಸಂದಾಯ,,,,,,,
,,Payment of compensation,,ಪರಿಹಾರ ಪಾವತಿ,,,,,,,
,,Payment of tax by means of stamps,,ಸ್ಟಾಂಪುಗಳ ಮೂಲಕ ತೆರಿಗೆ ಸಂದಾಯ,,,,,,,
,,Pearl,,ಮುತ್ತು,,,,,,,
,,Penalty,,"ದಂಡ, ಜುಲ್ಮಾನೆ, ದಂಡನೆ",,,,,,,
,,Penalty imposable,,ವಿಧಿಸಬಹುದಾದ ದಂಡ,,,,,,,
,,Pension,,"ನಿವೃತ್ತಿ ವೇತನ, ಪಿಂಚಣಿ",,,,,,,
,,Peper,,ಮೆಣಸು,,,,,,,
,,Performance,,"ನಿರ್ವಹಣೆ, ಆಚರಣೆ",,,,,,,
,,Performance of duties,,ಕರ್ತವ್ಯಗಳ ನಿರ್ವಹಣೆ,,,,,,,
,,Perfume,,"ಅತ್ತರು, ಪರಿಮಳ ದ್ರವ್ಯ",,,,,,,
,,Periodical return,,ನಿಯತಕಾಲಿಕ ಲೆಕ್ಕ ವಿವರಣೆ,,,,,,,
,,Period of limitation,,"ಕಾಲಾವಧಿ, ಕಾಲ ಪರಿಮಿತಿ",,,,,,,
,,Period of validity,,ಮಾನ್ಯತೆಯ ಅವಧಿ,,,,,,,
,,Permission,,ಅನುಮತಿ ; ಪರವಾನಗಿ,,,,,,,
,,Permit,,"ಪರ್ಮಿಟ್ಟು, ಅನುಮತಿಪತ್ರ, ರಹದಾರಿ ; ಅನುಮತಿಸು",,,,,,,
,,Person aggrieved,,ತೊಂದರೆಗೀಡಾದ ವ್ಯಕ್ತಿ,,,,,,,
,,Personal cultivation of land,,ಭೂಮಿಯ ಸ್ವಂತ ಸಾಗುವಳಿ,,,,,,,
,,Personally liable,,ಸ್ವಂತ ಹೊಣೆಯಾದ,,,,,,,
,,Personal supervision,,ಸ್ವಂತ ಮೇಲ್ವಿಚಾರಣೆ,,,,,,,
,,Petitioner,,ಅರ್ಜಿದಾರ,,,,,,,
,,Philanthropic,,"ಉಪಕಾರ ಬುದ್ಧಿಯ, ದಾನಶೀಲ",,,,,,,
,,Place of business,,ವ್ಯಾಪಾರ ಸ್ಥಳ,,,,,,,
,,Place of business-cum-residence,,ವ್ಯಾಪಾರ ಹಾಗೂ ವಾಸಸ್ಥಳ,,,,,,,
,,Place of entertainment,,ಮನೋರಂಜನೆಯ ಸ್ಥಳ,,,,,,,
,,Plant,,ಸಸ್ಯ ; ಸ್ಥಾವರ,,,,,,,
,,Plantain (Irrigated),,(ನೀರಾವರಿಯ) ಬಾಳ,,,,,,,
,,Plantation crop,,ಪ್ಲಾಂಟೇಷನ್ ಬೆಳೆ,,,,,,,
,,Plantation Labour Act,,ಪ್ಲಾಂಟೇಷನ್ ಕಾರ್ಮಿಕರ ಅಧಿನಿಯಮ,,,,,,,
,,Pledge,,"ಅಡವು, ಒತ್ತೆ, ಗಿರವಿ",,,,,,,
,,Population,,ಜನಸಂಖ್ಯೆ,,,,,,,
,,Porcelain,,ಪಿಂಗಾಣಿ,,,,,,,
,,Portion,,"ಭಾಗ, ಪಾಲು",,,,,,,
,,Potato,,"ಆಲೂಗೆಡ್ಡೆ, ಬಟಾಟೆ",,,,,,,
,,Power of entry,,ಪ್ರವೇಶಾಧಿಕಾರ,,,,,,,
,,Power sprayer,,ವಿದ್ಯುತ್ ಸಿಂಪಡಕ,,,,,,,
,,Power to order production of accounts,,ಲೆಕ್ಕಪತ್ರಗಳನ್ನು ಹಾಜರು ಪಡಿಸುವಂತೆ ಆದೇಶಿಸುವ ಅಧಿಕಾರ,,,,,,,
,,Power to take evidence on oath,,ಪ್ರಮಾಣದ ಮೇಲೆ ಸಾಕ್ಷ್ಯ ತೆಗೆದುಕೊಳ್ಳುವ ಅಧಿಕಾರ,,,,,,,
,,Preceding the year,,ಹಿಂದಿನ ವರ್ಷಕ್ಕೆ,,,,,,,
,,Predecessor,,ಪೂರ್ವಿಕ ; ಹಿಂದಿನ,,,,,,,
,,Prejudicial to revenue,,ವರಮಾನಕ್ಕೆ ಪ್ರತಿಕೂಲವಾದ ; ಕಂದಾಯಕ್ಕೆ ಪ್ರತಿಕೂಲವಾದ,,,,,,,
,,Prejudicial to the Interest of Revenue,,ವರಮಾನದ ಹಿತಕ್ಕೆ ಪ್ರತಿಕೂಲವಾದ,,,,,,,
,,Preliminary,,ಪೂರ್ವಭಾವಿ,,,,,,,
,,Prescribe,,"ನಿಗದಿಸು, ವಿಧಿಸು, ನಿಯಮಿಸು",,,,,,,
,,Prescribed authority,,ನಿಯಮಿಸಿದ ಅಧಿಕಾರಿ,,,,,,,
,,Prescribed form,,ನಿಗದಿತ ನಮೂನೆ,,,,,,,
,,Prescribed manner,,ನಿಗದಿತ ರೀತಿ,,,,,,,
,,Prescribed particulars,,ನಿಗದಿತ ವಿವರಗಳು,,,,,,,
,,Prevent the commission of an offence,,ಅಪರಾಧ ಮಾಡುವುದನ್ನು ತಪ್ಪಿಸು,,,,,,,
,,Previous approval,,ಪೂರ್ವಾನುಮೋದನೆ,,,,,,,
,,Previous permission,,ಪೂರ್ವಾನುಮತಿ,,,,,,,
,,Previous sanction,,ಪೂರ್ವ ಮಂಜೂರಾತಿ,,,,,,,
,,Previous year,,ಹಿಂದಿನ ವರ್ಷ,,,,,,,
,,Principal,,"ಪ್ರಿನ್ಸಿಪಾಲ್, ಮುಖ್ಯಸ್ಥ ; ಪ್ರಧಾನ ; ಬಂಡವಾಳ",,,,,,,
,,Principal Officer,,ಪ್ರಧಾನಾಧಿಕಾರಿ,,,,,,,
,,Principal place of business,,ವ್ಯಾಪಾರದ ಮುಖ್ಯ ಸ್ಥಳ,,,,,,,
,,Privilege,,"ವಿಶೇಷಾಧಿಕಾರ, ಹಕ್ಕುಭಾದ್ಯತೆ",,,,,,,
,,Procedure,,ಕಾರ್ಯವಿಧಾನ,,,,,,,
,,Procedure for assessment,,ಕರ ನಿರ್ಧಾರಣೆಯ ಕಾರ್ಯವಿಧಾನ,,,,,,,
,,Proceedings,,"ನಡೆವಳಿಗಳು, ವ್ಯವಹರಣೆಗಳು",,,,,,,
,,Proceeds of an entertainment,,ಮನೋರಂಜನೆಯ ಹುಟ್ಟುವಳಿ,,,,,,,
,,Process,,ಸಂಸ್ಕರಣ ; ಕಾರ್ಯಗತಿ,,,,,,,
,,Processing of goods,,ಸರಕು ಸಂಸ್ಕರಣ,,,,,,,
,,Process the goods,,ಸರಕು ಸಂಸ್ಕರಿಸು,,,,,,,
,,Produce,,"ಉತ್ಪನ್ನ, ಹುಟ್ಟುವಳಿ",,,,,,,
,,Production of evidence,,ಸಾಕ್ಷ್ಯ ಹಾಜರುಪಡಿಸುವುದು,,,,,,,
,,Production of proof,,ರುಜುವಾತು ಹಾಜರುಪಡಿಸುವುದು,,,,,,,
,,Profit motive,,ಲಾಭದ ಉದ್ದೇಶ,,,,,,,
,,Profits and gains,,ಲಾಭಗಳು ಮತ್ತು ಗಳಿಕೆಗಳು,,,,,,,
,,Profits and loss account,,ಲಾಭ ನಷ್ಟದ ಲೆಕ್ಕ,,,,,,,
,,Property,,"ಆಸ್ತಿ, ಸ್ವತ್ತು",,,,,,,
,,Property security,,ಆಸ್ತಿಯ ಜಾಮೀನು,,,,,,,
,,Proportion,,"ಪ್ರಮಾಣ, ದಾಮಾಷಾ",,,,,,,
,,Proportionate,,ಪ್ರಮಾಣಾನುಸಾರ,,,,,,,
,,Proposition notice,,"ಸೂಚನಾ ನೋಟೀಸು, ಪ್ರಸ್ತಾವನ ನೋಟೀಸು",,,,,,,
,,Proprietor,,"ಯಜಮಾನ, ಮಾಲೀಕ, ಒಡೆಯ",,,,,,,
,,Proprietress,,"ಒಡತಿ, ಯಜಮಾನತಿ",,,,,,,
,,Propriety,,ಔಚಿತ್ಯ,,,,,,,
,,Prosecution,,"ಪ್ರಾಸಿಕ್ಯೂಷನ್, ಕ್ರಮ ಜರುಗಿಸುವುದು, ಅಭಿಯೋಗ",,,,,,,
,,Protective work,,ಸಂರಕ್ಷಕ ಕಾರ್ಯ,,,,,,,
,,Provident Fund,,ಭವಿಷ್ಯನಿಧಿ,,,,,,,
,,Provisional assessment,,ತಾತ್ಕಾಲಿಕ ತೆರಿಗೆ ನಿರ್ಧಾರಣೆ,,,,,,,
,,Provisions,,ಉಪಬಂಧಗಳು,,,,,,,
,,Public interest,,ಸಾರ್ವಜನಿಕ ಹಿತಾಸಕ್ತಿ,,,,,,,
,,Public notice,,ಸಾರ್ವಜನಿಕ ನೋಟೀಸು,,,,,,,
,,Public servant,,ಸರ್ಕಾರಿ ನೌಕರ,,,,,,,
,,Pucca well,,ಪಕ್ಕಾ ಭಾವಿ,,,,,,,
,,Punishable,,"ಶಿಕ್ಷಾರ್ಹ, ದಂಡನೀಯ",,,,,,,
,,Punishable with fine,,ಜುಲ್ಮಾನೆ ಸಹಿತ ಶಿಕ್ಷಾರ್ಹ,,,,,,,
,,Purchase,,ಖರೀದಿಸು ; ಖರೀದಿ,,,,,,,
,,Purchase of goods,,ಸರಕುಗಳ ಖರೀದಿ,,,,,,,
,,Quadruplicate,,"ಚತುಷ್ಟ್ರತಿ, ನಾಲ್ಕುಪ್ರತಿ",,,,,,,
,,Quantum,,ಅಗತ್ಯ ಪರಿಮಾಣ ; ಪರಿಮಾಣ,,,,,,,
,,Quarterly instalment,,ತೈಮಾಸಿಕ ಕಂತು,,,,,,,
,,Rate,,ದರ,,,,,,,
,,Rate applicable,,ಅನ್ವಯಿಸುವ ದರ,,,,,,,
,,Rate of admission,,ಪ್ರವೇಶದರ,,,,,,,
,,Rate of tax,,ತೆರಿಗೆದರ,,,,,,,
,,Raw silk,,ಕಚ್ಚಾ ರೇಷ್ಮೆ,,,,,,,
,,Realise,,ವಸೂಲು ಮಾಡು ; ಪಡೆ,,,,,,,
,,Realization,,ವಸೂಲಿ ; ಪಡೆದುಕೊಳ್ಳುವುದು,,,,,,,
,,Realization of arrears,,ಬಾಕಿ ವಸೂಲಿ,,,,,,,
,,Reason to suspect,,ಸಂಶಯಿಸಲು ಕಾರಣ,,,,,,,
,,Reasonable cause,,ಯುಕ್ತಕಾರಣ,,,,,,,
,,Reasonable opportunity,,ಯುಕ್ತ ಅವಕಾಶ,,,,,,,
,,Reasonable time,,ಯುಕ್ತಕಾಲ,,,,,,,
,,Re-assess the tax,,ತೆರಿಗೆಯನ್ನು ಪುನಃ ನಿರ್ಧರಿಸು,,,,,,,
,,Re-assessment,,ಮರು ನಿರ್ಧಾರಣೆ,,,,,,,
,,Receiver,,"ಪಡೆಯುವವನು, ಸ್ವೀಕರ್ತ",,,,,,,
,,Receiver of rent in kind,,ಪದಾರ್ಥಗಳ ರೂಪದಲ್ಲಿ ಗೇಣಿ ಪಡೆಯುವವನು,,,,,,,
,,Receptacle,,ಪಾತ್ರೆ ಪೆಟ್ಟಿಗೆ,,,,,,,
,,Record,,"ರಿಕಾರ್ಡು, ದಾಖಲೆ",,,,,,,
