ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,make public,ಬಹಿರಂಗಪಡಿಸಿ,,,,,,,,,
,make up deficiency,ಕೊರತೆಯನ್ನು ತುಂಬಿಸಿ,,,,,,,,,
,make use of...,……ಅದರ ಉಪಯೋಗ ಪಡೆಯಿರಿ,,,,,,,,,
,makeshift device,"ತಾತ್ಕಾಲಿಕ ವ್ಯವಸ್ಥೆ, ತಾತ್ಕಾಲಿಕ ಸಾಧನ",,,,,,,,,
,maladministration,ದುರಾಡಳಿತ,,,,,,,,,
,malafide,"ದುರುದ್ದೇಶದಿಂದ, ದುರಭಿಪ್ರಾಯದಿಂದ",,,,,,,,,
,maligner,ಕಾಯಿಲೆ ನಟಿಸು,,,,,,,,,
,malpractice,"ದುರಾಚರಣೆ, ದುರಾಚಾರ",,,,,,,,,
,man portable,ಮನುಷ್ಯ ಒಯ್ಯಬಲ್ಲ,,,,,,,,,
,management,"ಆಡಳಿತವರ್ಗ, ನಿರ್ವಾಹಕ ಮಂಡಳಿ, ಆಡಳಿತ ಮಂಡಳಿ",,,,,,,,,
,management information system,ವ್ಯವಸ್ಥಾಪನಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,management services,ಆಡಳಿತ ಸೇವೆಗಳು,,,,,,,,,
,managerial,ಆಡಳಿತಾತ್ಮಕ,,,,,,,,,
,managerial productivity incentive,ಆಡಳಿತಾತ್ಮಕ ಉತ್ಪಾದಕತಾ ಪ್ರೋತ್ಸಾಹ ಧನ,,,,,,,,,
,managing committee,ನಿರ್ವಹಣಾ ಸಮಿತಿ,,,,,,,,,
,mandate,"ಆಜ್ಞೆ, ಕಟ್ಟಾಜ್ಞೆ",,,,,,,,,
,mandatory,"ಕಡ್ಡಾಯದ, ಆಜ್ಞಾಪೂರ್ವಕವಾದ",,,,,,,,,
,manhole,ಆಳುಗುಂಡಿ,,,,,,,,,
,manipulate,"ಕುಶಲತೆಯಿಂದ ನಿರ್ವಹಿಸು, ಕೈವಾಡ ತೋರಿಸು, ಕೈಚಳಕ ತೋರಿಸು",,,,,,,,,
,manipulation,"ಕೈಚಳಕ, ಕೈವಾಡ, ಪಲ್ಲಟ",,,,,,,,,
,manpower,"ಜನಬಲ, ಸಿಬ್ಬಂದಿ",,,,,,,,,
,manual,"ದೈಹಿಕ, ಶಾರೀರಿಕ, ಕೈಪಿಡಿ",,,,,,,,,
,manual assembly,ಕೈಬಳಕೆ ಜೋಡಣೆ,,,,,,,,,
,manufacture of solar cell,ಸೌರಕೋಶಗಳ ಉತ್ಪಾದನೆ,,,,,,,,,
,manufacturing,ನಿರ್ಮಾಣ,,,,,,,,,
,manufacturing cost,ತಯಾರಿಕಾ ವೆಚ್ಚ,,,,,,,,,
,market,ಮಾರುಕಟ್ಟೆ,,,,,,,,,
,market analysis,ಮಾರುಕಟ್ಟೆ ವಿಶ್ಲೇಷಣೆ,,,,,,,,,
,market intelligence,ಮಾರುಕಟ್ಟೆ ಕೌಶಲ್ಯ,,,,,,,,,
,market leader,ಮಾರುಕಟ್ಟೆ ಮುಂದಾಳು,,,,,,,,,
,market survey,ಮಾರುಕಟ್ಟೆ ಸಮೀಕ್ಷೆ,,,,,,,,,
,marketing,ಮಾರುಕಟ್ಟೆ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,marketing and sales,ಮಾರುಕಟ್ಟೆ ಮತ್ತು ಮಾರಾಟ,,,,,,,,,
,marriage,"ಮದುವೆ, ವಿವಾಹ",,,,,,,,,
,Mask Centre,ಮುಸುಕು ಕೇಂದ್ರ,,,,,,,,,
,mask design,ಮುಸುಕು ವಿನ್ಯಾಸ,,,,,,,,,
,mask manufacture,ಮುಸುಕು ಉತ್ಪಾದನೆ,,,,,,,,,
,Mass Manufacturing Facility,ಬೃಹತ್ ಉತ್ಪಾದನಾ ಸೌಲಭ್ಯಗಳು,,,,,,,,,
,master plan,ಬೃಹತ್‌ ಯೋಜನೆ,,,,,,,,,
,master production schedule,ಮೂಲ ಉತ್ಪಾದನಾ ಅನುಸೂಚಿ,,,,,,,,,
,mat,ಕಾಲೋರೆಸು,,,,,,,,,
,material,"ವಸ್ತು, ಸಾಮಗ್ರಿ",,,,,,,,,
,material accounting module,ಸಾಮಗ್ರಿ ಲೆಕ್ಕಾಚಾರದ ಮಾದರಿ,,,,,,,,,
,material accounting system,ಸಾಮಗ್ರಿ ಲೆಕ್ಕಾಚಾರದ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Material Control,ಸಾಮಗ್ರಿ ನಿಯಂತ್ರಣ,,,,,,,,,
,material factor,ವಾಸ್ತವಾಂಶ,,,,,,,,,
,Material Inspection,ಸಾಮಗ್ರಿ ಪರಿವೀಕ್ಷಣೆ,,,,,,,,,
,material productivity,ಸಾಮಗ್ರಿ ಉತ್ಪಾದಕತೆ,,,,,,,,,
,material requirement planning,ಅವಶ್ಯಕ ಸಾಮಗ್ರಿಗಳ ಯೋಜನೆ,,,,,,,,,
,Material Test Department,ಸಾಮಗ್ರಿ ಪರೀಕ್ಷಣಾ ಇಲಾಖೆ,,,,,,,,,
,material value,ವಸ್ತು ಮೌಲ್ಯ,,,,,,,,,
,Materials Planning,ಸಾಮಗ್ರಿ ಯೋಜನೆ,,,,,,,,,
,matter has already been considered,ವಿಷಯವನ್ನು ಈಗಾಗಲೇ ಪರಿಗಣಿಸಲಾಗಿದೆ,,,,,,,,,
,matter has been examined,ವಿಷಯವನ್ನು ಪರಿಶೀಲಿಸಲಾಗಿದೆ,,,,,,,,,
,matter is receiving attention,ವಿಷಯ ಗಮನ ಸಳೆಯುತ್ತಿದೆ,,,,,,,,,
,matter is under consideration,ವಿಷಯ ಪರಿಗಣನೆಯ ಹಂತದಲ್ಲಿದೆ,,,,,,,,,
,matter is under correspondence and you will be advised in due course,ಈ ವಿಷಯದ ಬಗ್ಗೆ ಪತ್ರವ್ಯವಹಾರ ನಡೆಯುತ್ತಿರುವುದರಿಂದ ನಿಮಗೆ ಮುಂದೆ ತಿಳಿಸಲಾಗುವುದು,,,,,,,,,
,matter is under investigation,ವಿಷಯವು ವಿಚಾರಣಾ ಹಂತದಲ್ಲಿದೆ,,,,,,,,,
,matter may be referred to.....,ವಿಷಯವನ್ನು .....ರವರಿಗೆ ಕಳುಹಿಸಬಹುದು,,,,,,,,,
,matter should be considered as most urgent,ವಿಷಯವನ್ನು ಅತ್ಯಂತ ತುರ್ತಾಗಿ ಪರಿಗಣಿಸತಕ್ಕದ್ದು,,,,,,,,,
,maximize,ತೆರೆ ಹಿಗ್ಗಿಸು (ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,maximum,ಗರಿಷ್ಠ,,,,,,,,,
,may a reference be made to.....?,.....ರವರಿಗೆ ಒಂದು ಉಲ್ಲೇಖವನ್ನು ಕಳುಹಿಸೋಣವೇ?,,,,,,,,,
,may an interim reply be given?,ಒಂದು ಮಧ್ಯಂತರ ಉತ್ತರವನ್ನು ನೀಡಬಹುದೇ?,,,,,,,,,
,may be approved .....,ಅನುಮೋದಿಸಬಹುದು,,,,,,,,,
,may be asked to offer remarks,.....ರವರನ್ನು ಅಭಿಪ್ರಾಯಗಳನ್ನು ನೀಡುವಂತೆ ಕೇಳಬಹುದು,,,,,,,,,
,may be cancelled,ರದ್ದು ಮಾಡಬಹುದು,,,,,,,,,
,may be concurred in,ಸಮ್ಮತಿಯನ್ನು ನೀಡಬಹುದು,,,,,,,,,
,may be considered,ಪರಿಗಣಿಸಬಹುದು,,,,,,,,,
,may be debited to.....,……ರವರ ಖರ್ಚಿಗೆ ಹಾಕಬಹುದು,,,,,,,,,
,may be deferred,ಮುಂದೂಡಬಹುದು,,,,,,,,,
,may be destroyed,ನಾಶಮಾಡಬಹುದು,,,,,,,,,
,may be excused,ಕ್ಷಮಿಸಬಹುದು,,,,,,,,,
,may be filed,ಕಡತಕ್ಕೆ ಸೇರಿಸಬಹುದು,,,,,,,,,
,may be forwarded to.....,.....ರವರಿಗೆ ಕಳುಹಿಸಬಹುದು,,,,,,,,,
,may be informed accordingly,ತದನುಸಾರ ತಿಳಿಸಬಹುದು,,,,,,,,,
,may be obtained,ಪಡೆದುಕೊಳ್ಳಬಹುದು,,,,,,,,,
,may be passed for payment,ಸಂದಾಯಕ್ಕಾಗಿ ಕಳುಹಿಸಬಹುದು,,,,,,,,,
,may be permitted,ಅನುಮತಿಸಬಹುದು,,,,,,,,,
,may be prescribed,ನಿಗದಿ ಪಡಿಸಬಹುದು,,,,,,,,,
,may be pursued,ಅವಲೋಕಿಸಬಹುದು,,,,,,,,,
,may be regretted,"ವಿಷಾದ ವ್ಯಕ್ತಪಡಿಸಬಹುದು, ವಿಷಾದಿಸಬಹುದು",,,,,,,,,
,may be requested to clarify,ಸ್ಪಷ್ಟೀಕರಿಸಲು ವಿನಂತಿಸಬಹುದು,,,,,,,,,
,may be returned when done with,ಕೆಲಸ ಮುಗಿಸಿದ ನಂತರ ಹಿಂತಿರುಗಿಸಬಹುದು,,,,,,,,,
,may be sanctioned,ಮಂಜೂರು ಮಾಡಬಹುದು,,,,,,,,,
,may be sent direct to.....,.....ರವರಿಗೆ ನೇರವಾಗಿ ಕಳುಹಿಸಬಹುದು,,,,,,,,,
,may be taken into account,ಲೆಕ್ಕಕ್ಕೆ ತೆಗೆದುಕೊಳ್ಳಬಹುದು,,,,,,,,,
,may be treated as closed,ಮುಕ್ತಾಯವಾಗಿದೆ ಎಂದು ಪರಿಗಣಿಸಬಹುದು,,,,,,,,,
,may be treated as urgent,ತುರ್ತು ಎಂದು ಪರಿಗಣಿಸಬಹುದು,,,,,,,,,
,may call for,ಕರೆಯಬಹುದು,,,,,,,,,
,may deem necessary,ಅವಶ್ಯಕವೆನಿಸಿದಲ್ಲಿ,,,,,,,,,
,may kindly accord sanction,ದಯವಿಟ್ಟು ಮಂಜೂರು ಮಾಡಿರಿ,,,,,,,,,
,may kindly peruse,ದಯವಿಟ್ಟು ಅವಲೋಕಿಸಿರಿ,,,,,,,,,
,may please furnish the requisite information,ದಯವಿಟ್ಟು ಅವಶ್ಯಕ ಮಾಹಿತಿಯನ್ನು ಒದಗಿಸಿ,,,,,,,,,
,may please see,ದಯಮಾಡಿ ನೋಡಬಹುದು,,,,,,,,,
,may please see after issue of the reply,ಉತ್ತರವನ್ನು ನೀಡಿದ ನಂತರ ದಯವಿಟ್ಟು ನೋಡಿರಿ,,,,,,,,,
,may please see before issue,ಜಾರಿಗೆ ಮುನ್ನ ದಯವಿಟ್ಟು ನೋಡಿರಿ,,,,,,,,,
,may please see for information,ದಯವಿಟ್ಟು ಮಾಹಿತಿಗಾಗಿ ನೋಡಿರಿ,,,,,,,,,
,may the matter pend?,ವಿಷಯವನ್ನು ಅಮಾನತ್ತಿನಲ್ಲಿಡಬಹುದೇ?,,,,,,,,,
,may the papers be filed please?,ದಯವಿಟ್ಟು ಪತ್ರಗಳನ್ನು ಕಡತಕ್ಕೆ ಸೇರಿಸುವಿರಾ?,,,,,,,,,
,may the proposal be accepted,ಪ್ರಸ್ತಾಪವನ್ನು ಅಂಗೀಕರಿಸಬಹುದೇ?,,,,,,,,,
,may this be forwarded?,ಇದನ್ನು ಮುಂದಕ್ಕೆ ಕಳುಹಿಸಬಹುದೇ?,,,,,,,,,
,meaningful,"ಅರ್ಥಪೂರ್ಣ, ಸುಸಂಬದ್ಧ",,,,,,,,,
,measures,"ಕ್ರಮಗಳು, ಅಳತೆಗಳು",,,,,,,,,
,measuring instrument,ಮಾನಕ ಉಪಕರಣಗಳು,,,,,,,,,
,mechanical,ಯಾಂತ್ರಿಕ,,,,,,,,,
,Mechanical Assembly,ಯಾಂತ್ರಿಕ ಜೋಡಣೆ,,,,,,,,,
,Mechanical Maintenance,ಯಾಂತ್ರಿಕ ನಿರ್ವಹಣೆ,,,,,,,,,
,mechanical strength,ಯಾಂತ್ರಿಕ ಶಕ್ತಿ,,,,,,,,,
,media,ಮಾಧ್ಯಮ,,,,,,,,,
,media relations,ಮಾಧ್ಯಮ ಸಂಪರ್ಕಗಳು,,,,,,,,,
,medical,ವೈದ್ಯಕೀಯ,,,,,,,,,
,medicine,ಔಷಧಿ,,,,,,,,,
,medium range,ಮಧ್ಯಮ ವ್ಯಾಪ್ತಿ,,,,,,,,,
,Medium Range Low Level Surveillance Radar,ಮಧ್ಯಮ ವ್ಯಾಪ್ತಿಯ ಕೆಳಮಟ್ಟದ ನಿಗಾವಣಾ ರಡಾರ್,,,,,,,,,
,Medium Range Surveillance Radar,ಮಧ್ಯಮ ವ್ಯಾಪ್ತಿಯ ನಿಗಾವಣಾ ರಡಾರ್,,,,,,,,,
,memento,ನೆನಪಿನ ಕಾಣಿಕೆ,,,,,,,,,
,memo,ಜ್ಞಾಪನ ಪತ್ರ,,,,,,,,,
,memorandum of association,"ಸಂಘದ ಷರತ್ತುಗಳ ಲಿಖಿತ ಪತ್ರ, ಸಂಘದ ಷರತ್ತುಗಳ ಜ್ಞಾಪನ ಪತ್ರ",,,,,,,,,
,memory,"ನೆನಪು, ಸ್ಮೃತಿ (ಗಣಕ ಕ್ಷೇತ್ರ)",,,,,,,,,
,MEMS(Micro Electro Mechanical Systems) & Sensors,ಸೂಕ್ಷ್ಮ ವಿದ್ಯುತ್‌ ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ ಮತ್ತು ಸಂವೇದಕಗಳು,,,,,,,,,
,mental condition,ಮಾನಸಿಕ ಸ್ಥಿತಿ,,,,,,,,,
,mentioned above,"ಮೇಲೆ ಕಾಣಿಸಿದಂತೆ, ಮೇಲೆ ತಿಳಿಸಿದಂತೆ",,,,,,,,,
,mentioned against each,ಪ್ರತಿಯೊಂದರ ಮುಂದೆ ಸೂಚಿಸಿರುವಂತೆ,,,,,,,,,
,mentioned therein,ಅಲ್ಲಿ ಉಲ್ಲೇಖಿಸಿರುವಂತೆ,,,,,,,,,
,menu,ಪರಿವಿಡಿ (ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,mere supposition,ಕೇವಲ ಕಲ್ಪನೆ,,,,,,,,,
,merit,"ಅರ್ಹತೆ, ಯೋಗ್ಯತೆ, ಗುಣ",,,,,,,,,
,meriting consideration,ವಿಚಾರ ಯೋಗ್ಯ,,,,,,,,,
,metal,ಲೋಹ,,,,,,,,,
,metal package,ಲೋಹದ ಅಡಕ,,,,,,,,,
,metal parts,ಲೋಹ ಭಾಗಗಳು,,,,,,,,,
,metal scrap,ಲೋಹದ ಚೂರುಪಾರು,,,,,,,,,
,metal shots,ಲೋಹದ ಗುಂಡು,,,,,,,,,
,metallisation,ಲೋಹೀಕರಣ,,,,,,,,,
,method,ವಿಧಾನ,,,,,,,,,
,method study,ವಿಧಾನ ಅಧ್ಯಯನ,,,,,,,,,
,methodology,ವಿಧಾನಶಾಸ್ತ್ರ,,,,,,,,,
,metrological instruments,ಮಾಪನ ಉಪಕರಣಗಳು,,,,,,,,,
,metrology tools,ಮಾಪಕ ಸಲಕರಣೆಗಳು,,,,,,,,,
,mica,"ಅಭ್ರಕ, ಕಾಗೆ ಬಂಗಾರ",,,,,,,,,
,microphone,ಸೂಕ್ಷ್ಮ ಧ್ವನಿವರ್ಧಕ,,,,,,,,,
,microscope,ಸೂಕ್ಷ್ಮದರ್ಶಕ,,,,,,,,,
,microwave,ಸೂಕ್ಷ್ಮ ತರಂಗ,,,,,,,,,
,microwave & tubes,ಸೂಕ್ಷ್ಮತರಂಗ ಮತ್ತು ನಳಿಕೆಗಳು,,,,,,,,,
,microwave components and devices,ಸೂಕ್ಷ್ಮತರಂಗ ಉಪಾಂಗಗಳು ಮತ್ತು ಸಾಧನಗಳು,,,,,,,,,
,microwave line of sight,ಸೂಕ್ಷ್ಮತರಂಗ ದೃಕ್‌ ರೇಖೆ,,,,,,,,,
,MIL Standard Lab.,ಮಿಲಿಟರಿ ಮಾನಕ ಪ್ರಯೋಗಾಲಯ,,,,,,,,,
,MIL standard testing,ಮಿಲಿಟರಿ ಮಾನಕ ಪರೀಕ್ಷಣೆ,,,,,,,,,
,MIL type crystal unit,ಮಿಲಿಟರಿ ಮಾದರಿ ಸ್ಫಟಿಕ ಘಟಕ,,,,,,,,,
,mileage,ಮೈಲುವಾರು ದರ,,,,,,,,,
,mileage allowance,ಮೈಲುವಾರು ದರ ಭತ್ಯೆ,,,,,,,,,
,Military Communications,ಮಿಲಿಟರಿ ಸಂವಹನ,,,,,,,,,
,Military Radar,ಮಿಲಿಟರಿ ರಡಾರ್,,,,,,,,,
,miniature,ಕಿರು ಪ್ರತಿರೂಪ,,,,,,,,,
,minimize,ತೆರೆ ಕುಗ್ಗಿಸು (ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,minimum,ಕನಿಷ್ಠ,,,,,,,,,
,minimum service,ಕನಿಷ್ಠ ಸೇವೆ,,,,,,,,,
,ministry of defence,ರಕ್ಷಣಾ ಸಚಿವಾಲಯ,,,,,,,,,
,minutes,ನಡಾವಳಿ,,,,,,,,,
,minutes of meeting,ಸಭೆಯ ನಡಾವಳಿ,,,,,,,,,
,misappropriation,ದುರುಪಯೋಗ,,,,,,,,,
,miscellaneous,"ಇತರೆ, ವಿವಿಧ ರೀತಿಯ",,,,,,,,,
,miscellaneous bills,ಇತರೆ ಬಿಲ್ಲುಗಳು,,,,,,,,,
,miscellaneous expenditure,ಇತರೆ ಖರ್ಚು ವೆಚ್ಚ,,,,,,,,,
,misconduct,"ದುರ್ನಡತೆ, ದುರ್ವರ್ತನೆ",,,,,,,,,
,misdemeanour,"ದುರ್ವರ್ತನೆ, ಅಸಭ್ಯತೆ, ಅಪರಾಧ",,,,,,,,,
,misreport,"ತಪ್ಪು ವರದಿ, ಸುಳ್ಳು ವರದಿ",,,,,,,,,
,mission,"ರಾಯಭಾರಿಗಳ ನಿಯೋಗ, ಘನೋದ್ದೇಶ",,,,,,,,,
,mistake,ತಪ್ಪು,,,,,,,,,
,mistype,ತಪ್ಪಾಗಿ ಬೆರಳಚ್ಚು ಮಾಡುವುದು,,,,,,,,,
,misuse,"ದುರ್ಬಳಕೆ, ದುರುಪಯೋಗ",,,,,,,,,
,mixers & detectors,ಮಿಶ್ರಕಗಳು ಮತ್ತು ಶೋಧಕಗಳು,,,,,,,,,
,MM (Material Management),ಸಾಮಗ್ರಿ ನಿರ್ವಹಣೆ,,,,,,,,,
,mobile,ಸಂಚಾರಿ,,,,,,,,,
,mobile radar,ಸಂಚಾರಿ ರಡಾರ್‌,,,,,,,,,
,Mobile Troposcatter Communication Equipment,ಸಂಚಾರಿ ಟ್ರೋಪೋಸ್ಕ್ಯಾಟರ್‌ ಸಂವಹನ ಉಪಕರಣ,,,,,,,,,
,mock,"ಅಣಕ, ಅಣುಕು",,,,,,,,,
,mode,"ವಿಧಾನ, ಬಳಕೆ, ರೀತಿ, ವಾಡಿಕೆ, ಮಾರ್ಗ, ಪದ್ಧತಿ",,,,,,,,,
,model,ಮಾದರಿ,,,,,,,,,
,moderately aggregate,ಸಾಧಾರಣ ಮೊತ್ತ,,,,,,,,,
,modification,"ಮಾರ್ಪಾಟು, ತಿದ್ದುಪಡಿ, ಪರಿಷ್ಕರಣ",,,,,,,,,
,modify,"ಮಾರ್ಪಡಿಸು, ತಿದ್ದುಪಡಿಸು, ಪರಿಷ್ಕರಿಸು",,,,,,,,,
,modular data base,ವಿದ್ಯುನ್ಮಾನ ಕೋಶ ದತ್ತಾಧಾರ,,,,,,,,,
,modulation,ಧ್ವನಿ ಏರಿಳಿತಗಳು,,,,,,,,,
,modulator,ನಿಯಂತ್ರಕ,,,,,,,,,
,module,"ನಮೂನೆ, ಮಾದರಿ",,,,,,,,,
,modvat,ಸುಧಾರಿತ ಮೌಲ್ಯವರ್ಧಿತ ತೆರಿಗೆ,,,,,,,,,
,MODVAT (Moderated Value Added Tax),ಸುಧಾರಿತ ಮೌಲ್ಯವರ್ಧಿತ ತೆರಿಗೆ,,,,,,,,,
,modvat excise duty,ಸುಧಾರಿತ ಮೌಲ್ಯವರ್ಧಿತ ಅಬಕಾರಿ ಸುಂಕ,,,,,,,,,
,molten metal,ಕರಗಿದ ಲೋಹ,,,,,,,,,
,molten slag,ಕರಗಿದ ಗಸಿ,,,,,,,,,
,momentum,"ವೇಗ, ಚಲನಗತಿ",,,,,,,,,
,monetary,"ಆರ್ಥಿಕ, ಹಣಕಾಸಿನ",,,,,,,,,
,monetary transaction,ಆರ್ಥಿಕ/ಹಣಕಾಸಿನ ವಹಿವಾಟು,,,,,,,,,
,money,"ಹಣ, ಧನ",,,,,,,,,
,monitor,ಪ್ರದರ್ಶಕ (ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,monitoring,"ನಿಯಂತ್ರಿಸುವಿಕೆ, ಮೇಲ್ವಿಚಾರಣೆ",,,,,,,,,
,Mono Pulse Secondary Surveillance Radar,ಏಕ ಕಂಪನದ ಪೂರಕ ನಿಗಾವಣಾ ರಡಾರ್‌,,,,,,,,,
,Monocular Night Scope,ಏಕಾಕ್ಷಿ ನಿಶಾದರ್ಶಕ,,,,,,,,,
,monopoly industry,ಏಕಸ್ವಾಮ್ಯ ಉದ್ಯಮ,,,,,,,,,
,moral health,ನೈತಿಕ ಸ್ವಾಸ್ಥ್ಯ,,,,,,,,,
,moral turpitude,ನೀತಿ ಭ್ರಷ್ಟತೆ,,,,,,,,,
,more convenient,ಹೆಚ್ಚು ಅನುಕೂಲಕರ,,,,,,,,,
,more or less,ಹೆಚ್ಚು ಕಡಿಮೆ,,,,,,,,,
,Mortar Locating Radar,ಫಿರಂಗಿ ಪತ್ತೇದಾರಕ ರಡಾರ್‌,,,,,,,,,
,mortgage,"ಭೋಗ್ಯ, ಅಡಮಾನ",,,,,,,,,
,most immediate,ಈ ತಕ್ಷಣ,,,,,,,,,
,most urgent,ಅತಿ ತುರ್ತಾಗಿ,,,,,,,,,
,mother board,ಮಾತೃ ಫಲಕ (ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,motion,ಚಲನೆ,,,,,,,,,
,motivation,"ಪ್ರೇರಣೆ, ಉತ್ತೇಜನ",,,,,,,,,
,motive,"ಉದ್ದೇಶ, ಪ್ರೇರಣೆ, ಪ್ರಚೋದನೆ",,,,,,,,,
,motto,"ಗುರಿ, ಧ್ಯೇಯ, ಸೂಕ್ತಿ",,,,,,,,,
,moulding,"ಎರಕ ಹೊಯ್ಯುವಿಕೆ, ಎರಕ",,,,,,,,,
,mouse,ಮೂಷಿಕ (ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,movable,"ಚರ, ಚಲನಶೀಲ",,,,,,,,,
,movement,ಚಲನೆ,,,,,,,,,
,MRP-networking,ಉತ್ಪಾದನಾ ಸಂಪನ್ಮೂಲ ಯೋಜನೆ-ಜಾಲಬಂಧ,,,,,,,,,
,MRP-II Group(Manufacturing Resource Planning),ಉತ್ಪಾದನಾ ಸಂಪನ್ಮೂಲ ಯೋಜನೆ-೨ ತಂಡ,,,,,,,,,
,MTRDC (Microwave Tubes Research & Development Centre),ಸೂಕ್ಷ್ಮ ತರಂಗ ನಳಿಕೆ ಸಂಶೋಧನೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ ಕೇಂದ್ರ,,,,,,,,,
,Multi Function Console,ಬಹುಮುಖ ಕಾರ್ಯ ಸಂಯೋಜಕ,,,,,,,,,
,Multi Plexing Equipment,ಬಹು ಸಂದೇಶವಾಹಕ ಉಪಕರಣ,,,,,,,,,
,multi purpose advance,ವಿವಿಧೋದ್ದೇಶ ಮುಂಗಡ,,,,,,,,,
,multi sensor data fusion,ಬಹುಗ್ರಾಹಿ ದತ್ತ ಕ್ರೋಢೀಕರಣ,,,,,,,,,
,multimedia,ಬಹುಮಾಧ್ಯಮ (ಗಣಕ ಕ್ಷೇತ್ರ),,,,,,,,,
,multiple,"ಬಹು, ಗುಣಕ",,,,,,,,,
,multiple slings,ಬಹು ತೂಗಾಸರೆಗಳು,,,,,,,,,
,multiplexer,ಬಹು ಸಂದೇಶವಾಹಕ,,,,,,,,,
,mushroom head,ಅಣಬೆ ಶಿಖಿ,,,,,,,,,
,must be rigidly adhered to,ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಪಾಲಿಸತಕ್ಕದ್ದು,,,,,,,,,
,mutual loyalty,ಪರಸ್ಪರ ನಿಷ್ಠೆ,,,,,,,,,
,mutual prosperity,ಪರಸ್ಪರ ಅಭ್ಯುದಯ,,,,,,,,,
,MUX/DEMUxX Filters,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್/ಡಿಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಶೋಧಕಗಳು,,,,,,,,,
,name has been entered in the list,ಪಟ್ಟಯಲ್ಲಿ ಹೆಸರನ್ನು ಸೇರಿಸಲಾಗಿದೆ,,,,,,,,,
,name plate,ನಾಮಫಲಕ,,,,,,,,,
,narrow,"ಕಿರಿದು, ಸಂಕುಚಿತ, ಕಿರಿದು ಮಾಡು, ಸಂಕುಚಿತಗೊಳಿಸು",,,,,,,,,
,National Safety Council,ರಾಷ್ಟ್ರೀಯ ಸುರಕ್ಷಣಾ ಸಮಿತಿ,,,,,,,,,
,national savings certificate,ರಾಷ್ಟ್ರೀಯ ಉಳಿತಾಯ ಪತ್ರ,,,,,,,,,
,native place,ಜನ್ಮಸ್ಥಳ,,,,,,,,,
,nature,"ಪ್ರಕೃತಿ, ಸ್ವಭಾವ",,,,,,,,,
,Naval Radar,ನೌಕಾ ರಡಾರ್‌,,,,,,,,,
,Naval Systems,ನೌಕಾ ವ್ಯವಸ್ಥೆಗಳು,,,,,,,,,
,Naval Technical Group,ನೌಕಾ ತಾಂತ್ರಿಕ ವರ್ಗ,,,,,,,,,
,Navigational Radar,ನೌಕಾಯಾನ ರಡಾರ್‌,,,,,,,,,
,near future,ಇಷ್ಟರಲ್ಲೇ,,,,,,,,,
,nebulous,ಅಸ್ಪಷ್ಟ,,,,,,,,,
,necessary action awaited,ಅಗತ್ಯ ಕ್ರಮವನ್ನು ನಿರೀಕ್ಷಿಸಲಾಗಿದೆ,,,,,,,,,
,necessary action may be taken,ಆಗತ್ಯ ಕ್ರಮಗಳನ್ನು ತೆಗೆದುಕೊಳ್ಳಬಹುದು,,,,,,,,,
,necessary correction may be carried out,ಅಗತ್ಯ ತಿದ್ದುಪಡಿಗಳನ್ನು ಮಾಡಬಹುದು,,,,,,,,,
,necessary provision exists,ಅಗತ್ಯ ಸೌಲಭ್ಯಗಳು ಅಸ್ತಿತ್ವದಲ್ಲಿವೆ,,,,,,,,,
,necessary provision has been made for it in the works programme,ಕಾರ್ಯಯೋಜನೆಯಲ್ಲಿ ಅದಕ್ಕಾಗಿ ಅಗತ್ಯ ಸೌಲಭ್ಯಗಳನ್ನು ಒದಗಿಸಲಾಗಿದೆ,,,,,,,,,
,necessary report is still awaited,ಅಗತ್ಯ ವರದಿಗಾಗಿ ಇನ್ನೂ ನಿರೀಕ್ಷಿಸುತ್ತಿದ್ದೇವೆ,,,,,,,,,
