ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Megasporocyte,,ಬೃಹತ್ ಬೀಜಾಣು ಮಾತೃಕೋಶ,,,,,,,
,,Meiosis,,ಅರ್ಧಸೂತ್ರಣ,,,,,,,
,,Membrance,,ಪೊರೆ,,,,,,,
,,Mericlinal,,ಖಂಡವೇಷ್ಟನ್,,,,,,,
,,Meristem,,ವಿಭಜ್ಯೋತಕ,,,,,,,
,,Mesocarp,,ಮಧ್ಯಫಲಭಿತ್ತಿ,,,,,,,
,,Mesoderm,,ನಡುಸನೆತೊಗಟೆ; ಮಧ್ಯಸ್ತರ,,,,,,,
,,Metabolism,,ಚಯಾಪಚಯ,,,,,,,
,,Metaphase,,ಮಧ್ಯಾವಸ್ಥೆ,,,,,,,
,,Metatropic,,ಉಭಯಪೋಷಿತ,,,,,,,
,,Micropyle,,ಬೀಜಾಂಡ ದ್ವಾರ; ಬೀಜರಂಧ್ರ,,,,,,,
,,Microspore,,ಸೂಕ್ಷ್ಮ ಬೀಜಾಣು,,,,,,,
,,Microtomy,,ಸೂಕ್ಷ್ಮಕೊಯ್ತ,,,,,,,
,,Mitosis,,ಸಮಸೂತ್ರಣ,,,,,,,
,,Moniandrous,,ಏಕಪುಂಕೇಸರಿ,,,,,,,
,,Monocotyledon,,ಏಕದಳ,,,,,,,
,,Monoecious,,ಉಭಯಲಿಂಗಾಶ್ರಯಿ,,,,,,,
,,Monogynous,,ಏಕಶಲಾಕೀಯ,,,,,,,
,,Monohybrid,,ಏಕಸಂಕರ,,,,,,,
,,Monoploid,,ಏಕಗುಣಿತ,,,,,,,
,,Morphological,,ಅಂಗರಚನ ಶಾಸ್ತ್ರೀಯ;,,,,,,,
,,Morphology,,ಅಂಗರಚನ ವಿಜ್ಞಾನ; ಅಕೃತಿ ವಿಜ್ಞಾನ,,,,,,,
,,Mother cell,,ಜನನ ಕೋಶ; ತಾಯಿಕೋಶ,,,,,,,
,,Multicellular,,ಬಹುಕೋಶ,,,,,,,
,,Multifoliate,,ಬಹುಪತ್ರಕ,,,,,,,
,,Multiple cross,,ಬಹುಸಂಕರ,,,,,,,
,,Multiple fruit,,ಸಂಯುಕ್ತಫಲ,,,,,,,
,,Multivariate,,ಬಹುಚರ,,,,,,,
,,Mutagen,,ಉತ್ಪರಿವರ್ತಜನಕ,,,,,,,
,,Mutant,,ಉತ್ಪರಿವರ್ತಿತ,,,,,,,
,,Mutation,,ಉತ್ಪರಿವರ್ತನೆ,,,,,,,
,,Mycelium,,ತಂತುಜಾಲ; ಕವಕಜಾಲ,,,,,,,
,,Necrosis,,ಉತಕಕ್ಷಯ,,,,,,,
,,Nectar,,ಮಕರಂದ,,,,,,,
,,Node,,ಗಂಟು; ಗಣ್ಣು,,,,,,,
,,Nodule,,ಗ್ರಂಥಿ; ಗಂಟು,,,,,,,
,,Nomenclature,,ನಾಮಕರಣ,,,,,,,
,,Nonvascular,,ನಾಳರಹಿತ,,,,,,,
,,Nucellus,,ಬೀಜಾಂಡಕಾಯ,,,,,,,
,,Nuclear,,ಕೋಶಕೇಂದ್ರಕೀಯ,,,,,,,
,,Nuclear sap,,ಕೋಶಕೇಂದ್ರಕರಸ,,,,,,,
,,Nucleolus,,ಉಪಕೋಶಕೇಂದ್ರಕ,,,,,,,
,,Nucleus,,ಕೋಶಕೇಂದ್ರಕ,,,,,,,
,,Number; Gametic,,ಯುಗ್ಮಕ ಸೂತ್ರಸಂಖ್ಯೆ,,,,,,,
,,Ochreate stepule,,ನಾಳಜೋಲಿವೃಂತ ಪರ್ಣ,,,,,,,
,,Ocular Micrometer,,ಚಾಕ್ಷುಷ ಸೂಕ್ಷ್ಮ ರೂಪಿ,,,,,,,
,,Oligospore,,ಒಲಿಗೋಬೀಜಾಣು,,,,,,,
,,Ontogeny,,ವಿಕಸನ,,,,,,,
,,Oogonium,,ಅಂಡದಾನಿ,,,,,,,
,,Open community,,ವಿವೃತ ಸಮುದಾಯ ; ತೆರೆದ ಸಮುದಾಯ,,,,,,,
,,Operculum,,ತೂತು; ದ್ವಾರ; ಕವಾಟ,,,,,,,
,,Order,,ಗಣ,,,,,,,
,,Organ,,ಅಂಗ,,,,,,,
,,Organelle,,ಉಪಾಂಗ,,,,,,,
,,Organic,,ಜೈವಿಕ ಸಾವಯವ; ಸೇಂದ್ರಿಯ,,,,,,,
,,Organic Evolution,,ಜೀವವಿಕಾಸ,,,,,,,
,,Organoid,,ಕೋಶಕಾಂಗಕ,,,,,,,
,,Ovary,,ಅಂಡಾಶಯ,,,,,,,
,,Ovule,,ಅಂಡಕ,,,,,,,
,,Ovum,,ಅಂಡ,,,,,,,
,,Palmate,,ಹಸ್ತಾಕಾರ,,,,,,,
,,Panicle,,ಮಿಶ್ರಪುಷ್ಪಮಂಜರಿ,,,,,,,
,,Parasite,,ಪರಜೀವಿ; ಪರಾವಲಂಬಿ,,,,,,,
,,Parastamen,,ಬಂಜೆಕೇಸರ,,,,,,,
,,Paratrophic,,ಪರಪೋಷಿತ,,,,,,,
,,Parenchyma,,ಮೃದೂತಕ,,,,,,,
,,Parental generation,,ಜನಕಸಂತತಿ,,,,,,,
,,Parietal,,ಬಹಿಸ್ಥಗೋಡೆಯ,,,,,,,
,,Paripinnate,,ಸಮಗರಿಎಲೆ,,,,,,,
,,Parthenocarpy,,ಅನಿಷೇಕಫಲನ,,,,,,,
,,Parthenogenesis,,ಅನಿಷೇಕಜನನ,,,,,,,
,,Pedicel,,ಪುಪ್ಪವೃಂತ,,,,,,,
,,Pedigree,,ವಂಶಾವಳಿ,,,,,,,
,,Peduncle,,ಪುಷ್ಪಮಂಜರಿವೃಂತ,,,,,,,
,,Peneumatophore,,ಉಸಿರಾಡುವಬೇರು,,,,,,,
,,Perianth,,ಪರಿದಳಪುಂಜ,,,,,,,
,,Pericarp,,ಫಲಭಿತ್ತಿ,,,,,,,
,,Periclinal,,ಪರಿಮೇಷ್ಟಿತ,,,,,,,
,,Peristome,,ಪರಿಮುಖ,,,,,,,
,,Permeable membrane,,ವ್ಯಾಪ್ಯಪೊರೆ,,,,,,,
,,Petiole,,ತೊಟ್ಟು; ಪತ್ರವೃಂತ,,,,,,,
,,Phagotrophic,,ಆಹಾರಪೋಷಿತ,,,,,,,
,,Phenotype,,ದೃಶ್ಯರೂಪ,,,,,,,
,,Phloem,,ಅಧೋದಾರು,,,,,,,
,,Photolysis,,ಪ್ರಕಾಶ ಅಪಘಟನ,,,,,,,
,,Photoperiod,,ಪ್ರಕಾಶಕಾಲ,,,,,,,
,,Photosensitive,,ಪ್ರಕಾಶ ಸಂವೇದಿ,,,,,,,
,,Photosynthesis,,ದ್ಯುತಿಸಂಶ್ಲೇಷಣ; ಕಿರಣಜನ್ಯಸಂಯೋಗ,,,,,,,
,,Phototropism,,ಪ್ರಕಾಶ ಅನುವರ್ತನ,,,,,,,
,,Phycology,,ಶೈವಲವಿಜ್ಞಾನ,,,,,,,
,,Phylloclade,,ಪರ್ಣಭಸ್ತಂಭ,,,,,,,
,,Phyllode,,ಪರ್ಣಭವೃಂತ,,,,,,,
,,Phyllophyte,,ಪರ್ಣಾಶ್ರಯಿಸಸ್ಯ,,,,,,,
,,Phyllotaxis,,ಪರ್ಣವಿನ್ಯಾಸ,,,,,,,
,,Phylogenetic,,ವೈಕಾಸಿಕ; ವಾಂಶಿಕ,,,,,,,
,,Phylogeny,,ವಾಂಶಿಕತೆ,,,,,,,
,,Phylum,,ವಂಶ,,,,,,,
,,Physiology,,ಶರೀರಕ್ರಿಯಾಶಾಸ್ತ್ರ,,,,,,,
,,Phytohormone,,ಸಸ್ಯಚೋದಕ,,,,,,,
,,Phyton,,ಸಸ್ಯ,,,,,,,
,,Phytotoxic,,ಸಸಿವಿಷಕರ,,,,,,,
,,Pigment,,ವರ್ಣದ್ರವ್ಯ,,,,,,,
,,Pinna,,ಕಿರುಎಲೆ,,,,,,,
,,Pinnate,,ಗರಿರೂಪ,,,,,,,
,,Pistil,,ಶಲಾಕೆ,,,,,,,
,,Pistillate,,ಶಲಾಕೀಯ,,,,,,,
,,Pistillode,,ಬರಡು ಸ್ತ್ರೀಕೇಸರ,,,,,,,
,,Pith,,ತಿರುಳು; ಬೆಂಡು,,,,,,,
,,Placenta,,ಅಂಡಕಾಧಾರಅಂಗಾಂಶ,,,,,,,
,,Planogamete,,ಚಲಯುಗ್ಮಕ,,,,,,,
,,Plant,,ಸಸ್ಯ,,,,,,,
,,Plant community,,ಸಸ್ಯ ಸಮುದಾಯ,,,,,,,
,,Plasma,,ಜೀವದ್ರವ್ಯ; ಜೀವದ್ರವ,,,,,,,
,,Plasmodesma,,ಜೀವದ್ರವ್ಯ ತಂತು,,,,,,,
,,Plasmogamy,,ಕೋಶಿಕೆಸಮುದಾಯ,,,,,,,
,,Plasmolysis,,ಜೀವದ್ರವ್ಯಲಯನ,,,,,,,
,,Plastid,,ಕಣಶರೀರ,,,,,,,
,,Plectenchyma,,ಹುಸಿಮೈದೂತಕ,,,,,,,
,,Plumule,,ಪ್ರಾಂಕುರ,,,,,,,
,,Pod,,ಕಾಯಿ,,,,,,,
,,Pollen,,ಪರಾಗ,,,,,,,
,,Pollen chamber,,ಪರಾಗಕೋಶ,,,,,,,
,,Pollen grain,,ಪರಾಗಕಣ,,,,,,,
,,Pollen sac,,ಪರಾಗಕೋಶ,,,,,,,
,,Pollen tube,,ಪರಾಗನಾಳ,,,,,,,
,,Pollination,,ಪರಾಗಸ್ಪರ್ಶ,,,,,,,
,,Pollinium,,ಪರಾಗಗುಂಪು,,,,,,,
,,Polyadelphous,,ಬಹುಸಂಘಿ,,,,,,,
,,Polyandrous,,ಬಹುಪುಂಕೇಸರಿ,,,,,,,
,,Polychasial,,ಬಹುಶಾಖೀಯ,,,,,,,
,,Polyembryony,,ಬಹುಭ್ರೂಣತೆ,,,,,,,
,,Polymorphism,,ಬಹುರೂಪತೆ,,,,,,,
,,Polypetalous,,ಬಹುದಳೀಯ,,,,,,,
,,Polyploid,,ಬಹುಗುಣಿತ,,,,,,,
,,Posterior,,ಹಿಂದಿನ,,,,,,,
,,Predator,,ಪರಭಕ್ಷಿ,,,,,,,
,,Primary root,,ಪ್ರಾಥಮಿಕಬೇರು,,,,,,,
,,Primordium,,ಅದ್ಯ ಮೂಲ,,,,,,,
,,Progeny,,ಸಂತತಿ; ಪೀಳಿಗೆ,,,,,,,
,,Proliferation,,ಜೀವಕಣಪ್ರಸರಣ,,,,,,,
,,Prop root,,ಬಿಳಲುಬೇರು,,,,,,,
,,Propagation,,ಪ್ರವರ್ಧನೆ; ವೃದ್ಧಿ,,,,,,,
,,Prophase,,ಪೂರ್ವಹಂತ,,,,,,,
,,Prosenchyma,,ದೀರ್ಘಉತಕ,,,,,,,
,,Protandry,,ಪುಂಪೂರ್ವತೆ; ಕೇಸರಪೂರ್ವತೆ,,,,,,,
,,Protogyny,,ಸ್ರೀಪೂರ್ವತೆ; ಶಲಾಕಪೂರ್ವತೆ,,,,,,,
,,Protonema,,ಪ್ರಥಮತಂತು,,,,,,,
,,Protoplasm,,ಜೀವದ್ರವ್ಯ,,,,,,,
,,Protoplast,,ಜೀವದ್ರವ್ಯಕ,,,,,,,
,,Prototype,,ಆದಿಪ್ರರೂಪಿ,,,,,,,
,,Proximal,,ಸಮೀಪವರ್ತಿ,,,,,,,
,,Pseudodominance,,ಹುಸಿಪ್ರಬಲತೆ,,,,,,,
,,Pseudogamy,,ಮಿಥ್ಯಲಿಂಗಾಣುತೆ,,,,,,,
,,Qualitative,,ಗುಣಾತ್ಮಕ,,,,,,,
,,Quantitative,,ಪರಿಮಾಣಾತ್ಮಕ,,,,,,,
,,Quarantine,,ಸಂಪರ್ಕನಿಷೇಧ,,,,,,,
,,Quinque costate,,ಐದು ದಿಂಡುಗಳಿರುವ,,,,,,,
,,Race,,ಕುಲ,,,,,,,
,,Radiation,,ವಿಕಿರಣ,,,,,,,
,,Radical,,ಮೂಲಜ,,,,,,,
,,Radicle,,ಮೂಲಾಂಕುರ,,,,,,,
,,Ramicolous,,ಶಾಖಾವಾಸಿ,,,,,,,
,,Ramose,,ಶಾಖಾನ್ವಿತ; ಕವಲಾದ; ಟಿಸಿಲಾದ,,,,,,,
,,Ratoon,,ಕೂಳೆ,,,,,,,
,,Receptacle,,ಪುಷ್ಪಪೀಠ,,,,,,,
,,Receptor,,ಗ್ರಾಹಿ,,,,,,,
,,Recessive,,ಅಬಲ; ಅಪ್ರಬಲ,,,,,,,
,,Recombination,,ಮರುಸಂಯೋಗ,,,,,,,
,,Redox,,ಆಮ್ಲಜನಕ ಕೂಡುಕಳೆತ; ಅಪಚಯಾಪಚಯ,,,,,,,
,,Regression,,ಹಿಂಜರಿತ,,,,,,,
,,Rejuvinile,,ಪುನರ್ಯುವ; ಹೊಸದಾಗಿಸು,,,,,,,
,,Reniform,,ಮೂತ್ರಪಿಂಡಾಕಾರ,,,,,,,
,,Replicating technique,,ಪ್ರತಿಕೃತಿ ತಂತ್ರ,,,,,,,
,,Reproduction,,ಸಂತಾನೋತ್ಪತ್ತಿ; ಸಂತಾನಾಭಿವೃದ್ಧಿ,,,,,,,
,,Resistant,,ಪ್ರತಿರೋಧಿ,,,,,,,
,,Resting period,,ಸುಪ್ತಕಾಲ,,,,,,,
,,Reticular,,ಜಾಲಿಕಾ; ಜಾಲಿಘಟ್ಟಿನ,,,,,,,
,,Reverse mutation,,ಉತ್ಪರಿವರ್ತನ ಪ್ರತಿಲೋಮ,,,,,,,
,,Rhizoid,,ಮೂಲಾಭಾಸ,,,,,,,
,,Rhizome,,ಅಡ್ಡಕಾಂಡ; ಬೇರುಕಾಂಡ; ಗುಪ್ತಕಾಂಡ,,,,,,,
,,Rust,,ತುಕ್ಕು; ಜಂಗು,,,,,,,
,,Sap,,ರಸ,,,,,,,
,,Saprogen,,ಮೃತೋಪಜೀವಿ,,,,,,,
,,Saprophyte,,ಮೃತಜೀವಿ; ಪೂತಿಜನ್ಯ ಸಸ್ಯ,,,,,,,
,,Scale,,ಹುರುಪೆ,,,,,,,
,,Schizocarp,,ಬಿದುರಫಲ,,,,,,,
,,Scutiform,,ಗುಣಾಣುರೂಪಿ,,,,,,,
,,Section,,ಕೊಯ್ತ,,,,,,,
,,Sectorial,,ತ್ರಿಜ್ಯವೇಷ್ಟನ,,,,,,,
,,Seed plant,,ಸಬೀಜಸಸ್ಯ,,,,,,,
,,Seeding rate,,ಬೀಜವರಿ,,,,,,,
,,Segregation,,ಬೇರ್ಪಡಿಕೆ,,,,,,,
,,Selection,,ಆಯ್ಕೆ,,,,,,,
,,Self fertilisation,,ಸ್ವಗರ್ಭಧಾರಣೆ,,,,,,,
,,Self impatibility,,ಸ್ವಯಂ ಅನನುರೂಪತೆ,,,,,,,
,,Self Pollination,,ಸ್ವಪರಾಗಸ್ಪರ್ಶ,,,,,,,
,,Selfed,,ಸ್ವಪರಾಗಧಾರಣೆ,,,,,,,
,,Sensitised recessive,,ಸಂವೇದಿತ ಅಪ್ರಭಲ,,,,,,,
,,Sensitive,,ಸಂವೇದನಶೀಲ,,,,,,,
,,Sepal,,ಹೂ ಎಲೆ; ಪುಷ್ಪಪಾತ್ರದಳ,,,,,,,
,,Sepaloid,,ಪುಷ್ಪಪಾತ್ರದಳೀಯ; ಹೂ ಎಲೆಯಂತಿರುವ,,,,,,,
,,Separation disc,,ಪೃಥಕ್ಕಾರಿ ಚಕ್ರ,,,,,,,
,,Septal,,ಅಡ್ಡಪರೆಯ; ತಡಕೆಯ,,,,,,,
,,Septum,,ಅಡ್ಡ ಪರೆ,,,,,,,
,,Serial correlation,,ಶ್ರೇಣಿಗತ ಸಹಸಂಬಂಧ,,,,,,,
,,Serrate,,ಗರಗಸಾಕಾರ; ಗರಗಸದಂತಹ,,,,,,,
,,Sex,,ಲಿಂಗ,,,,,,,
,,Sex influenced,,ಲಿಂಗ ಪ್ರಭಾವಿತ,,,,,,,
,,Sex limited,,ಲಿಂಗಸೀಮಿತ,,,,,,,
,,Sex linked,,ಲಿಂಗ ಸಂಲಗ್ನ,,,,,,,
,,Sex ratio,,ಲಿಂಗ ಅನುಪಾತ,,,,,,,
,,Sex reversal,,ಲಿಂಗ ವಿಪರ್ಯಯ,,,,,,,
,,Sexual dimorphism,,ಲೈಂಗಿಕ ದ್ವಿರೂಪತೆ,,,,,,,
,,Sexuality,,ಲೈಂಗಿಕತೆ,,,,,,,
,,Sheath cell,,ಆಚ್ಛಾದಕೋರ,,,,,,,
,,Shoot,,ಪ್ರಕಾಂಡ,,,,,,,
,,Short day plant,,ಕಿರುದಿನ ಸಸ್ಯ,,,,,,,
,,Shrub,,ಪೊದೆ ; ಕಂಟೆ,,,,,,,
,,Siphonaceous,,ನಾಳೀಯ,,,,,,,
,,Smut,,ಕಾಡಿಗೆ,,,,,,,
,,Solitary,,ಒಂಟೆ,,,,,,,
,,Solute,,ದ್ರಾವ್ಯ,,,,,,,
,,Solution,,ದ್ರಾವಣ,,,,,,,
,,Solvent,,ದ್ರಾವಕ,,,,,,,
,,Soma,,ದೇಹಪೋಷಕ,,,,,,,
,,Somatic phase,,ದೇಹಪೋಷಕಘಟ್ಟ,,,,,,,
,,Somatoplasm,,ಶರೀರದ್ರವ್ಯ,,,,,,,
,,Sorus,,ಬೀಜಕೋಶಗೊಂಚಲು,,,,,,,
,,Spawn,,ಶಿಲೀಂಧ್ರಜನಕ,,,,,,,
,,Speciation,,ಪ್ರಭೇದೀಕರಣ,,,,,,,
,,Species,,ಪ್ರಭೇದ,,,,,,,
,,Sperm,,ವೀರ್ಯಾಣು; ಬೀಜಾಣು; ರೇತುಕಣ,,,,,,,
,,Spermangium,,ಬೀಜಾಣುದಾನಿ,,,,,,,
,,Spermatogenesis,,ವೀರ್ಯಾಣುಜನನ; ರೇತುಕಣಜನನ,,,,,,,
,,Spiculum,,ಶಿಖಾಗ್ರ,,,,,,,
,,Spindle,,ಕದಿರಿನಾಕಾರ,,,,,,,
,,Spine,,ಮುಳ್ಳು,,,,,,,
,,Spiral,,ಸುರುಳಿಯ,,,,,,,
,,Sporadic,,ಚದರಿದ; ಹರಡಿದ,,,,,,,
,,Sporangiocarp,,ಬೀಜಾಣುದಾನಿ ಫಲ,,,,,,,
,,Sporangium,,ಬೀಜಾಣುದಾನಿ,,,,,,,
,,Spore,,ಬೀಜಾಣು; ಬೀಜಕಣ,,,,,,,
,,Spore mother cell,,ಬೀಜಾಣುಮಾತೃ ಕೋಶಿಕೆ,,,,,,,
,,Spore sac,,ಬೀಜಾಣುಚೀಲ,,,,,,,
,,Sporocarp,,ಬೀಜಾಣುಫಲ,,,,,,,
,,Sporocyst,,ಅವೃತಬೀಜಾಣು,,,,,,,
,,Sporocyte,,ಬೀಜಾಣುಕೋಶ; ಬೀಜಾಣುಜನಕ,,,,,,,
,,Sporogenesis,,ಬೀಜಾಣುಜನನ,,,,,,,
,,Sporogenous,,ಬೀಜಾಣುಜನಿತ,,,,,,,
,,Sporophyll,,ಬೀಜಾಣುಪರ್ಣ,,,,,,,
,,Sporophyte,,ಬೀಜಾಣುಸಸ್ಯ,,,,,,,
,,Sporoplasm,,ಬೀಜಾಣುದ್ರವ್ಯ,,,,,,,
,,Sport; Mutation,,ಉತ್ಪರಿವರ್ತನ,,,,,,,
,,Sprouting,,ಅಂಕುರಣ; ಮೊಳೆಯುವಿಕೆ,,,,,,,
,,Spur,,ಮಕರಂದಕೊಳವೆ,,,,,,,
,,Stabilization,,ಸ್ಥಾಯೀಕರಣ,,,,,,,
,,Stage,,ಹಂತ,,,,,,,
,,Stain,,ವರ್ಣಕ,,,,,,,
,,Stainability,,ವರ್ಣಕತೆ,,,,,,,
,,Staining,,ವರ್ಣಹಾಕುವಿಕೆ,,,,,,,
,,Stalk,,ತಾಳು; ಕಾಂಡ,,,,,,,
,,Stamen,,ಕೇಸರ,,,,,,,
,,Staminal Corona,,ಕೇಸರ ಕಿರೀಟ,,,,,,,
,,Staminate,,ಕೇಸರಿ,,,,,,,
,,Staminode,,ಬಹುಕೇಸರ,,,,,,,
,,Statospore,,ಅಸುಪ್ತಬೀಜಾಣು,,,,,,,
,,Stele,,ಕೇಂದ್ರವಲಯ,,,,,,,
,,Stellate,,ನಕ್ಷತ್ರಾಕಾರ,,,,,,,
,,Stem,,ಕಾಂಡ; ದೇಟು,,,,,,,
,,Sterility,,ಬಂಜೆತನ,,,,,,,
,,Sterilization,,ಸಂತಾನಹರಣ,,,,,,,
,,Stigma,,ಶಲಾಕಾಗ್ರ,,,,,,,
,,Stilt root,,ಬಿಳಲುಬೇರು,,,,,,,
,,Stipule,,ಅನುಪರ್ಣ,,,,,,,
,,Stomata,,ಪತ್ರರಂಧ್ರ,,,,,,,
,,Strain,,ವಿಭೇದ,,,,,,,
,,Stratum,,ಸ್ತರ,,,,,,,
,,Structure,,ರಚನೆ,,,,,,,
,,Stylate,,ಶಲಾಕಧಾರಿ,,,,,,,
,,Style,,ಶಲಾಕೆ,,,,,,,
,,Succession,,ಅನುಕ್ರಮ,,,,,,,
,,Successive,,ಅನುಕ್ರಮಿಕ,,,,,,,
,,Succulent,,ರಸಭರಿತ; ಸಾರವತ್ತಾದ,,,,,,,
,,Suprafoliak,,ಅಧಿಪರ್ಣ,,,,,,,
,,Susceptible,,ಈಡಾಗು; ತುತ್ತಾಗು,,,,,,,
,,Suture,,ಬಿರಿಯುವ ಜಾಗ,,,,,,,
,,Symbiotic,,ಸಹಜೀವನ,,,,,,,
,,Symmetrical,,ಸಮಮಿತ; ಸಮರೂಪಿ,,,,,,,
,,Sympetalous,,ಸಂಯುಕ್ತದಳ; ಕೂಡುದಳ,,,,,,,
,,Sympodium,,ಸಂಧಿತ; ಅಕ್ಷ,,,,,,,
,,Synapsis,,ಸೂತ್ರಯುಗ್ಮನ,,,,,,,
,,Syncarpy,,ಸಮಷ್ಠಿ ಫಲ,,,,,,,
,,Syneresis,,ಸಂಕುಚನ,,,,,,,
,,Synergid,,ಸಹಾಯಕೋಶಿಕೆ,,,,,,,
,,Syngamy,,ಲಿಂಗಾಣು ಸಂಯೋಗ,,,,,,,
,,Syngenesious,,ಯುಕ್ತ ಪರಾಗಶಯ,,,,,,,
,,Systematics,,ವರ್ಗೀಕರಣ ವಿಜ್ಞಾನ; ವರ್ಗೀಕರಣ ಪದ್ಧತಿ,,,,,,,
,,Systole,,ಅಕುಂಚನ; ಕುಗ್ಗುವಿಕೆ,,,,,,,
,,Tap root,,ಮೂಲಬೇರು; ತಾಯಿಬೇರು,,,,,,,
,,Tapering,,ಕೃಶವಾಗುವ,,,,,,,
,,Taxonomy,,ವರ್ಗಿಕರಣಶಾಸ್ತ್ರ; ವರ್ಗಿಕರಣ ವಿಜ್ಞಾನ,,,,,,,
,,Telophase,,ಅಂತ್ಯಾವಸ್ಥೆ,,,,,,,
,,Tendril,,ಲತಾತಂತು; ಅಡರುಬಳ್ಳಿ,,,,,,,
,,Terminal,,ತುದಿ,,,,,,,
,,Testa,,ಬೀಜದಹೊರಕವಚ,,,,,,,
,,Tetrad,,ಚತರ್ಗುಣಿತ,,,,,,,
,,Tetradynamous,,ಚತುರ್ದಿರ್ಘ ಕೇಸರಗಳುಳ್ಳ,,,,,,,
,,Tetrahedal,,ಚತುರ್ಪಾರ್ಶ್ವ,,,,,,,
,,Tetraploid,,ಚತುರ್ಗುಣಿತ,,,,,,,
,,Tetrasporangium,,ಚತುಷ್ಕ,,,,,,,
,,Thalamus,,ಪುಪ್ಪಾನ; ಪುಷ್ಪಷೀಠ,,,,,,,
,,Thallophyta,,ಪಚ್ಚಿ ಮೊಗರು ಸಸ್ಯ,,,,,,,
,,Thermotropic,,ಶಾಖಾನುವರ್ತಿ,,,,,,,
,,Tissue,,ಉತಕ ಅಂಗಾಂಶ,,,,,,,
,,Tissue culture,,ಉತಕ ಸಂವರ್ಧನೆ,,,,,,,
,,Tonoplast,,ಅವಕಾಶ ಪಟಲ,,,,,,,
,,Torus,,ಪುಷ್ಪಾಕ್ಷ,,,,,,,
,,Trait,,ಹುಟ್ಟುಗುಣ,,,,,,,
,,Transduction,,ಜೀನೀವಹನ,,,,,,,
,,Transformation,,ರೂಪಾಂತರಣ,,,,,,,
,,Transgression,,ಅತಿಕ್ರಮಣ,,,,,,,
,,Transition,,ಸಂಕ್ರಮಣ,,,,,,,
,,Translocation,,ಸ್ಥಾನಾಂತರಣ,,,,,,,
,,Transpiration,,ಬಾಷ್ಪವಿಸರ್ಜನೆ,,,,,,,
,,Trichotomy,,ತ್ರಿಭಾಜನ,,,,,,,
,,Trifoliate,,ತ್ರಿವರ್ಣಕ,,,,,,,
,,Trihybrid,,ತ್ರಿಸಂಕರ,,,,,,,
,,Triplet,,ಮೂವಳಿ,,,,,,,
,,Triploid,,ತ್ರಿಗುಣಿತ,,,,,,,
,,Trisomic,,ತ್ರಿಸಮಸೂತ್ರ,,,,,,,
,,Trophocyte,,ಪೋಷಕಕೋಶಿಕೆ,,,,,,,
,,Trophonucleus,,ಪೋಷಕಕೇಂದ್ರಕ,,,,,,,
,,Tropism,,ಅನುವರ್ತನ,,,,,,,
,,True breeding,,ತದ್‌ ರೂಪಪ್ರಜನನ,,,,,,,
,,Trunk,,ಕಾಂಡ,,,,,,,
,,Tube,,ನಳಿಕೆ,,,,,,,
,,Tuber,,ಗಡ್ಡೆ,,,,,,,
,,Tubercle,,ಗುಲಿಕಾ,,,,,,,
,,Tuberous,,ಗಡ್ಡೆಯಾಕಾರದ,,,,,,,
,,Tuberous root,,ಗಡ್ಡೆಬೇರು,,,,,,,
,,Tubule,,ಕಿರಿನಾಳ,,,,,,,
,,Tufted,,ಗೊಂಚಲಿನಂತಿರುವ,,,,,,,
,,Turgid,,ತುಂಬಿಕೊಂಡ,,,,,,,
,,Turgor pressure,,ತುಂಬುಒತ್ತಡ,,,,,,,
,,Twine,,ಸುತ್ತುವ,,,,,,,
,,Twiner,,ನುಲಿದು ಬೆಳೆಯುವ ಬಳ್ಳಿ,,,,,,,
,,Twins,,ಅವಳಿಗಳು,,,,,,,
,,Ultra,,ಆಚೆಯ; ಆಚೆಗಿನ,,,,,,,
,,Ultraviolet,,ಊದಾತೀತ,,,,,,,
,,Umbel,,ಪುಷ್ಪಛತ್ರ,,,,,,,
,,Umbelliform,,ಛತ್ರಾಕಾರ,,,,,,,
,,Umellate,,ಪುಷ್ಪಛತ್ರಿ,,,,,,,
,,Unarmed,,ಮುಳ್ಳುಗಳಿಲ್ಲದ,,,,,,,
,,Undulate,,ತರಂಗಿತ; ಅಲೆಯಂಚಿನ,,,,,,,
,,Uni sexual,,ಏಕಲಿಂಗಿ,,,,,,,
,,Unicellular,,ಏಕಕೋಶೀಯ,,,,,,,
,,Unifoliate,,ಏಕವರ್ಣಿ,,,,,,,
,,Unigeneric,,ಏಕಜಾತಿ,,,,,,,
,,Unilateral,,ಏಕಪಾರ್ಶ್ಚಿ; ಏಕಪಾರ್ಶ್ಚಿತ,,,,,,,
,,Unilocular,,ಏಕಕೋಷ್ಠಿಕ,,,,,,,
