ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Myrmecophile,ಇರುವೆಸಹಕೀಟ,,,,,,,,,
,Myrmecophilous,ಇರುವೆ ಪ್ರಿಯ ಸಸ್ಯದ; ಇರುವೆಯಿಂದ ಪರಾಗಸ್ಪರ್ಶವಾಗುವ ಸಸ್ಯದ,,,,,,,,,
,Myrmecophily,ಇರುವೆಪರಾಗಸ್ಪರ್ಶ,,,,,,,,,
,Myrmecophobic plant,ಇರುವೆ ವಿಕರ್ಷಕ ಸಸ್ಯ; ಇರುವೆ ಬೆದರಿಸುವ ಸಸ್ಯ,,,,,,,,,
,Myrmecophyte,ಇರುವೆ ಪ್ರಿಯಸಸ್ಯ; ಇರುವೆಗಳಿಗೆ ನೆರಳು ಮತ್ತು ಆಹಾರವಾಗಿ ಬಳಕೆಯಾಗುವ ಸಸ್ಯ,,,,,,,,,
,Myrmecosymbiosis,ಇರುವೆಸಸ್ಯಸಹಸಂಬಂಧ,,,,,,,,,
,Myrmeleontida,ಕಟ್ಟಿರುವೆ ವರ್ಗ,,,,,,,,,
,Myrrh,1. ಮಿರ್‌ ಸಸ್ಯ 2. ಗೋಲರಸ; ಗೋಂದುರಾಳ,,,,,,,,,
,Myrtiform,ಮಿರ್ಟಲ್‌ ಸಸ್ಯದಂಥ,,,,,,,,,
,Myrtle (Myrtus communis),ಮುರುಕಲು ಗಿಡ,,,,,,,,,
,Myurus,ಇಲಿಬಾಲದಂಥ,,,,,,,,,
,Myxomycetes,ಮೀಕ್ಸೊಮೈಸೆಟಸ್;‌ ಲೋಳೆ ಬೂಷ್ಟು,,,,,,,,,
,Nab,1. (ತಪ್ಪ ಮಾಡುತ್ತಿರುವಾಗ) ಹಿಡಿ 2. ಚಾಚುನೆಲ; ಭೂಶಿರ,,,,,,,,,
,Nacreous,ಮುತ್ತಿನ ಚಿಪ್ಪಿನ ಹೊಳಪುಳ್ಳ,,,,,,,,,
,Nagpuri,ನಾಗಪುರಿ; ಒಂದು ಎಮ್ಮೆ ತಳಿ,,,,,,,,,
,Naked bud,ಬೆತ್ತಲೆ ಮೊಗ್ಗು,,,,,,,,,
,Naked flower,ನಾಗ್ನಪುಷ್ಪ; ದಳರಹಿತ ಪುಷ್ಪ,,,,,,,,,
,Naked seed,ನಗ್ನಬೀಜ; ಸಿಪ್ಪೆ ರಹಿತ ಬೀಜ,,,,,,,,,
,Nanander,ಕುಬ್ಜ ಪುಂಕೇಸರಸಸ್ಯ,,,,,,,,,
,Nanandrous,ಕುಬ್ಜ ಪುಂಕೇಸರಸಸ್ಯದ,,,,,,,,,
,Nanism,ಗಿಡ್ಡತನ; ಕುಬ್ಜತೆ,,,,,,,,,
,Nannoplankton,ಸೂಕ್ಷ್ಮ ತೇಲುಜೀವಿ,,,,,,,,,
,Nap,ಮೃದುಜುಂಗು ಮೇಲ್ಮೈ,,,,,,,,,
,Nape,ಹೆಡಕು;ಹೆಕ್ಕತ್ತು,,,,,,,,,
,Napier grass (Pennisetum perpureum),ನೇಪಿಯರ್‌ ಹುಲ್ಲು,,,,,,,,,
,Napiform,ಟರ್ನಿಪ್‌ ಗೆಡ್ಡೆಯಾಕಾರದ; ಬುಗುರಿಯಾಕಾರದ,,,,,,,,,
,Napped,(ಹತ್ತಿಯೆಳೆಗಳ ವಿ.ದಲ್ಲಿ) ಜಡೆಗಟ್ಟಿದ,,,,,,,,,
,Nappy,ಒರಟು ಅಂಟರಳೆ,,,,,,,,,
,Narakiya (Guronniera cuspidata),ನರಕಬೂತಾಳೆ ಹಣ್ಣಿನ ಮರ,,,,,,,,,
,Narceine,ನಾರ್‌ಸೀನ್;‌ ಅಫೀಮಿನ ಒಂದು ಸಸ್ಯಕ್ಷಾರ,,,,,,,,,
,Narcosis,ವೇದನಾ ಜಡತೆ; ವೇದನಾರಹಿತ ಸ್ಥಿತಿ,,,,,,,,,
,Narcotics,ಮಾದಕ ವಸ್ತುಗಳು,,,,,,,,,
,Nares,,,,,,,Nostrils,,,
,Nari plough,ಹೊರಳೆ / ಕೂರಿಗೆ ನೇಗಿಲು,,,,,,,,,
,Narrow-based ridge terrace,ಕಿರುಬುಡ ಒಡ್ಡು / ಕಟ್ಟಿ,,,,,,,,,
,Narrow-spectrum antibiotic,ಸಂಕುಚಿತ ವಲಯ ಪ್ರತಿಜೈವಿಕ,,,,,,,,,
,Nascent,ಉದ್ಭವಾವಸ್ಥೆಯ;ಹುಟ್ಟುತ್ತಲಿರುವ;ಇನ್ನೂಬಲಿತಿಲ್ಲದ; ಎಳಸಾದ,,,,,,,,,
,Nascent hydrogen,ಉದ್ಭವಾವಸ್ಥೆ / ನವಜಾತ ಜಲಜನಕ,,,,,,,,,
,Nastic movement,ನ್ಯಾಸ್ಟಿಕ್‌ ಮೂವ್‌ಮೆಂಟ್;ಸಸ್ಯ ಒಳರಚನಾಪ್ರಭಾವಿಕ ವೃದ್ಧಿ ಪ್ರತಿಕ್ರಿಯೆ,,,,,,,,,
,Nastic response,,,,,,,Nastic movement,,,
,Nasute,ಸೈನಿಕ ಗೆದ್ದಲು,,,,,,,,,
,Natal grass (Pennisetum pedicellatum),ನೇಟಾಲ್ / ರೂಬಿಹುಲ್ಲು,,,,,,,,,
,Natant,ತೇಲುವ,,,,,,,,,
,National extension service,ರಾಷ್ಟ್ರೀಯ ವಿಸ್ತರಣಾ ಸೇವೆ,,,,,,,,,
,Native,(ಸಸ್ಯಗಳ ವಿ.ದಲ್ಲಿ) ದೇಶೀಯ; ಸ್ಥಳೀಯ,,,,,,,,,
,Natural,ಸಹಜ; ನೈಜ; ಸ್ವಾಭಾವಿಕ; ನೈಸರ್ಗಿಕ; ಪ್ರಾಕೃತಿಕ,,,,,,,,,
,Natural calamities,ಪ್ರಾಕೃತಿಕ ವಿಪತ್ತುಗಳು,,,,,,,,,
,Natural cross,ನೈಸರ್ಗಿಕ ಸಂಕರ / ಅಡ್ಡತಳಿ,,,,,,,,,
,Natural ecosystem,ಸ್ವಾಭಾವಿಕ ಜೀವ ಪರಿಸರ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Natural enemy,ಸಹಜ ವೈರಿ; ಸ್ವಾಭಾವಿಕ ಶತ್ರು,,,,,,,,,
,Natural habitat,ಸ್ವಾಭಾವಿಕ‌ ವಾಸಸ್ಥಳ,,,,,,,,,
,Natural immunity,ಸ್ವಾಭಾವಿಕ ರೋಗನಿರೋಧಕತೆ,,,,,,,,,
,Natural indigo,ಸಹಜ ನೀಲಿ,,,,,,,,,
,Naturalist,ಪ್ರಕೃತಿ ವಿಜ್ಞಾನಿ,,,,,,,,,
,Naturalization,ಸ್ವಾಭಾವಿಕೀಕರಣ;ವಾತಾವರಣಕ್ಕೆ ಹೊಂದಿಕೊಳ್ಳುವಂತೆ ಮಾಡುವುದು,,,,,,,,,
,Naturalize,ಸ್ವಾಭಾವಿಕೀಕರಿಸು; ವಾತಾವರಣಕ್ಕೆ ಹೊಂದಿಕೊಳ್ಳುವಂತೆ ಮಾಡು,,,,,,,,,
,Naturalized disease,ವಿದೇಶಿ ಸ್ಥಳೀಯ ರೋಗ; ವಿದೇಶದಿಂದ ಬಂದ ಪರಿಸರಕ್ಕೆ ಹೊಂದಿಕೊಂಡ ರೋಗ,,,,,,,,,
,Natural manure,ನೈಸರ್ಗಿಕ ಗೊಬ್ಬರ,,,,,,,,,
,Natural radio-activity,ಸ್ವಾಭಾವಿಕ ವಿದ್ಯುದ್‌ವಿಕಿರಣ ಕ್ರಿಯೆ,,,,,,,,,
,Natural regeneration,ನೈಸರ್ಗಿಕ ಮರುಹುಟ್ಟು,,,,,,,,,
,Natural reproduction,ನೈಸರ್ಗಿಕ ಪುನರುತ್ಪತ್ತಿ,,,,,,,,,
,Natural resources,ನೈಸರ್ಗಿಕ ಸಂಪನ್ಮೂಲಗಳು,,,,,,,,,
,Natural scale,ನೈಸರ್ಗಿಕ ಪ್ರಮಾಣ,,,,,,,,,
,Natural science,ಪ್ರಕೃತಿ ವಿಜ್ಞಾನ,,,,,,,,,
,Natural selection,ನೈಸರ್ಗಿಕ ಆಯ್ಕೆ,,,,,,,,,
,Natural soil,ನೈಸರ್ಗಿಕ ಮಣ್ಣು,,,,,,,,,
,Natural sub-surface irrigation,ಸ್ವಾಭಾವಿಕ ಒಳಮೈ ನೀರಾವರಿ,,,,,,,,,
,Natural water table,ಸ್ವಾಭಾವಿಕ ಜಲಸ್ತರ,,,,,,,,,
,Naucum,ದೊಡ್ಡನಾಭಿ ಬೀಜ,,,,,,,,,
,Nausea,ಓಕರಿಕೆ; ಅಬ್ಬಳಿಕೆ,,,,,,,,,
,Nauseating,ಓಕರಿಕೆ ಬರುವ,,,,,,,,,
,Navel,ಹೊಕ್ಕುಳು; ನಾಭಿ,,,,,,,,,
,Novel cord,ಹೊಕ್ಕುಳ ನಾಳ,,,,,,,,,
,Navicular,ದೋಣಿಯಾಕಾರದ,,,,,,,,,
,Neat house,ದನದ ಕೊಟ್ಟಿಗೆ,,,,,,,,,
,Neck,ಕುತ್ತಿಗೆ; ಕತ್ತು,,,,,,,,,
,Neck rot,ಸಸ್ಯ ಕುತ್ತಿಗೆ ಕೊಳೆರೋಗ,,,,,,,,,
,Necrosis,ಅಂಗಾಂಶಕ್ಷಯ,,,,,,,,,
,Necrotic centre,ಅಂಗಾಂಶಕ್ಷಯ ಕೇಂದ್ರ,,,,,,,,,
,Nectar,ಮಧು;ಮಕರಂದ;ಹೂವು ಮತ್ತು ಕೆಲವು ಎಲೆಗಳಲ್ಲಿ ಸ್ರವಿಸುವ ಸಿಹಿದ್ರವ,,,,,,,,,
,Nectar flow,ಮಧುಸ್ರಾವದ ಅವಧಿ,,,,,,,,,
,Nectrar flower,ಮಧುಪುಷ್ಪ,,,,,,,,,
,Nectriferous,1.ಮಧೂತ್ಪಾದಕ 2. ಮಧುಗ್ರಂಥಿಯುಳ್ಳ,,,,,,,,,
,Nectarine,ನೆಕ್ಟರಿನ್;ತುಪ್ಪಳಿಲ್ಲದ ತೆಳ್ಳುಸಿಪ್ಪೆಯೂ ಗಟ್ಟಿ ತಿರುಳೂ ಉಳ್ಳ ಒಂದು ಬಗೆಯ ಪೀಚ್‌ಹಣ್ಣು,,,,,,,,,
,Nectary,ಮಕರಂದ ಗ್ರಂಥಿ,,,,,,,,,
,Needle,1. ಸೂಜಿ 2. ಸೂಜಿಯಾಕಾರದೆಲೆ,,,,,,,,,
,Needle shaped,ಸೂಜಿಯಾಕಾರದ,,,,,,,,,
,Neem tree (Azadirachta indica),ಬೇವಿನ ಮರ,,,,,,,,,
,Negative catalyst,ವಿಮುಖ ವೇಗವರ್ಧಕ,,,,,,,,,
,Negative charge,ಋಣಪೂರಣ,,,,,,,,,
,Negative correlation,ವಿಮುಖ ಸಹಸಂಬಂಧ,,,,,,,,,
,Negative geotropism,ಗುರುತ್ವಾಕರ್ಷಣ ವಿಮುಖ ಸಸ್ಯ ಬೆಳವಣಿಗೆ,,,,,,,,,
,Negative heliotropism,ಸೂರ್ಯ ವಿಮುಖನ; ಸೂರ್ಯನಿಗೆ ವಿರುದ್ದ ದಿಕ್ಕಿನಲ್ಲಿ ಬೆಳೆಯುವ,,,,,,,,,
,Negative pressure,ಋಣ ಒತ್ತಡ,,,,,,,,,
,Negative staining,"ವಿಮುಖ ವರ್ಣನ; ದಂಡಾಣುವನ್ನು ಸ್ಪಷ್ಟವಾಗಿ ಗುರುತಿಸಲು ಬಣ್ಣವನ್ನು ಬಳಸಿದಾಗ, ದಂಡಾಣು ಬಣ್ಣ ತೆಗೆದುಕೊಳ್ಳದೆ ಅದರ ಸುತ್ತಲಿನ ಪ್ರದೇಶ ಬಣ್ಣಗೂಡುವುದು",,,,,,,,,
,Nema,ತಂತು; ಎಳೆ,,,,,,,,,
,Nematicide,ತುಂತುಹುಳು ನಾಶಕ,,,,,,,,,
,Nematoe,ತುಂತುಹುಳು,,,,,,,,,
,Nematoe root gall,ತುಂತುಹುಳು ಬೇರು ಗಂಟು,,,,,,,,,
,Nematology,ತುಂತುಹುಳು ವಿಜ್ಞಾನ,,,,,,,,,
,Nematophyllus,ತಂತುಪರ್ಣಿ; ದಾರದಂಥ ಎಲೆಗಳುಳ್ಳ,,,,,,,,,
,Nemoralis,ತೋಪು ಸಸ್ಯ; ಅರಣ್ಯ ಸಸ್ಯ,,,,,,,,,
,Neocarpy,ಎಳೆಸಸ್ಯ ಜನ್ಯಫಲ,,,,,,,,,
,Neo-eluvium,ಹೊಸ ರೇವೆಮಣ್ಣು,,,,,,,,,
,Neogenesis,ನವಜನನ,,,,,,,,,
,Neomorphogenous,ನವರೂಪ ರಚನಾಸಸ್ಯದ,,,,,,,,,
,Neophyte,ನವಸಸ್ಯ; ಹೊಸದಾಗಿ ನೆಟ್ಟ ಯಾ ಬೆಳೆದ ಸಸ್ಯ,,,,,,,,,
,Neo-plasm,ಹೊಸ ಅಂಗಾಂಶ ಬೆಳವಣಿಗೆ,,,,,,,,,
,Neotype,ಹೊಸ ಮಾದರಿ,,,,,,,,,
,Nep,ಎಳೆಸಿಕ್ಕು,,,,,,,,,
,Nephology,ಮೇಘವಿಜ್ಞಾನ,,,,,,,,,
,Nephroid,ಮೂತ್ರ ಪಿಂಡಾಕಾರದ,,,,,,,,,
,Neptunian,ಜಲಕ್ರಿಯೋತ್ಪನ್ನ,,,,,,,,,
,Nerium indicum,ಕಣಗಿಲೆ,,,,,,,,,
,Nerval,ನರ್ವಲ್;‌ ಎಲೆದಿಂಡು ಸಂಬಂಧದ,,,,,,,,,
,Nervate,(ಎಲೆಯ ವಿಷಯದಲ್ಲಿ) ನರಸಹಿತ,,,,,,,,,
,Nervation,ನರ ವಿನ್ಯಾಸ,,,,,,,,,
,Nervose,(ಎಲೆಯ ವಿ.ದಲ್ಲಿ) ನರವುಳ್ಳ,,,,,,,,,
,Nervure,1. ಕೀಟ ರೆಕ್ಕೆ ಕೊಳವೆ 2. ಎಲೆಯ ಮುಖ್ಯ ನರ,,,,,,,,,
,Nessler's reagent,ನೆಸ್ಲರನ ಪ್ರತಿಕಾರಕ ದ್ರವ್ಯ,,,,,,,,,
,Net duty of water,ನಿವ್ವಳ ಜಲಪೂರೈಕೆ ಪ್ರಮಾಣ,,,,,,,,,
,Net energy,ನಿವ್ವಳ ಶಕ್ತಿ,,,,,,,,,
,Net income,ನಿವ್ವಳ ಆದಾಯ,,,,,,,,,
,Net increment,ನಿವ್ವಳ ಹೆಚ್ಚಳ,,,,,,,,,
,Net productivity,ನಿವ್ವಳ ಉತ್ಪಾದಕತೆ,,,,,,,,,
,Netsown area,ನಿವ್ವಳ ಬಿತ್ತನೆ ಪ್ರದೇಶ,,,,,,,,,
,Netted,ಬಲೆಯಂತೆ ಹೆಣೆದುಕೊಂಡ,,,,,,,,,
,Nettling hair,ಚುಚ್ಚುಗೂದಲು,,,,,,,,,
,Net vein,"(ಎಲೆ, ಕೀಟ ರೆಕ್ಕೆಗಳಲ್ಲಿಯ) ನರಜಾಲ",,,,,,,,,
,Net weight,ನಿವ್ವಳ ತೂಕ,,,,,,,,,
,Neurocyte,ನರಕೋಶ,,,,,,,,,
,Neurogenic,ನರಜನ್ಯ,,,,,,,,,
,Neuroma,ನರಗಂಟು,,,,,,,,,
,Neuroptera,ಜಾಲರೆಕ್ಕೆ ಕೀಟವರ್ಗ,,,,,,,,,
,Neurosis,ನರವೈಕಲ್ಯ,,,,,,,,,
,Neurotic,1. ನರಸಂಬಂಧದ 2. ನರಮಂಡಲ ಪರಿಣಾಮಿ ಔಷಧಿ,,,,,,,,,
,Neurotoxicity,ನರನಂಜು,,,,,,,,,
,Neuston,ಸೂಕ್ಷ್ಮ ತೇಲುಜೀವಿ,,,,,,,,,
,Neuter flowe,ನಿರ್ಲಿಂಗ ಪುಷ್ಪ,,,,,,,,,
,Neutral,1. ತಟಸ್ಥ 2. ನಿರ್ಲಿಂಗ; ಶಲಾಕೆಗಳು ಕೇಸರಗಳೂ ಇಲ್ಲದ,,,,,,,,,
,Neutral equilibrium,ತಟಸ್ಥ ಸಮಸ್ಥಿತಿ,,,,,,,,,
,Neutralisation,ತಟಸ್ಥೀಕರಣ,,,,,,,,,
,Neutralizing value,ತಟಸ್ಥಕಾರಕ ಮೌಲ್ಯ,,,,,,,,,
,Neutral oxide,ನ್ಯೂಟ್ರಲ್‌ ಆಕ್ಸೈಡ್‌; ಒಂದು ತಟಸ್ಥ ಆಮ್ಲಜನಕ ಸಂಯುಕ್ತ,,,,,,,,,
,Neutral soil,ತಟಸ್ಥ ಮಣ್ಣು; ಸಮಧಾತು ಮಣ್ಣು,,,,,,,,,
,Neutron,ನ್ಯೂಟ್ರಾನ್‌ ; ಸಮವಿದ್ಯುತ್‌ ಕಣ,,,,,,,,,
,Neutron scattering method,ನ್ಯೂಟ್ರಾನ್‌ ಪ್ರಸರಣ ಪದ್ಧತಿ,,,,,,,,,
,Newton's law of gravitation,ನ್ಯೂಟನ್ನಿನ ಗುರುತ್ವಾಕರ್ಷಣ ನಿಯಮ,,,,,,,,,
,New-wood,(ಪ್ರಚಲಿತ ವರ್ಷದಲ್ಲಿ ಬೆಳೆದ ಹೆಚ್ಚು ಮೃದುವಾದ ಮತ್ತು ಕಡಿಮೆ ರಸಭರಿತ) ಹೊಸ ದಾರು,,,,,,,,,
,New Zealand flax : (Phormium tenax),ನ್ಯೂಜಿಲೆಂಡ್‌ ಫ್ಲಾಕ್ಸ್‌; ಅಗಸೆ ಮರ; ಒಂದು ನಾರುಮರ,,,,,,,,,
,New Zealand spinach (tetragonia letragonoides),ನ್ಯೂಜಿಲೆಂಡ್‌ ಸ್ಪಿನ್ಯಾಕ್‌; ಬಸಳೆಸೊಪ್ಪು,,,,,,,,,
,Nexus,ಜೋಡಣೆ; ಸಂಬಂಧ,,,,,,,,,
,Niacin,ನಿಯೊಸಿನ್‌; ನಿಕೊಟಿನ್‌ ಆಮ್ಲ,,,,,,,,,
,Nibble,ಕಚ್ಚಿತಿನ್ನು,,,,,,,,,
,Nibs,ಕೋಕೋ ಬೀಜದ ಚೂರುಗಳು.,,,,,,,,,
,Niche,ನಿಚ್‌; ಸಸ್ಯಾನುಕೂಲ ಪರಿಸರ; ಪರಿಸರದ ಉಪಯುಕ್ತತೆ ಮತ್ತು ಇತರ ಜೀವಿಗಳೊಂದಿಗೆ ಪರಸ್ಪರ ಕ್ರಿಯೆಯಲ್ಲಿ ನಿರ್ದಿಷ್ಟ ಸಸ್ಯವು ಜೀವಪರಿಸರದಲ್ಲಿ ಆಕ್ರಮಿಸಿಕೊಳ್ಳುವ ಸ್ಥಾನ,,,,,,,,,
,Nicholson’s hydrometer,ನಿಕೊಲೆಸನ್ನನ ಆರ್ದ್ರತಾ ಮಾಪಕ,,,,,,,,,
,Nicked’,1.ಕಚ್ಚಾದ 2. ಸೀಳಿದ,,,,,,,,,
,Nickel,ನಿಕಲ್‌; ಒಂದು ಲೋಹ,,,,,,,,,
,Nicker bean (Entada Phaseoloides/ Scandens),ಗರ್ದಾಳ; ಹಲ್ಲೆಕಾಯಿ ಬಳ್ಳಿ,,,,,,,,,
,Nicol prism,ನಿಕೋಲ್‌ ಪ್ರಿಜಮ್‌; ಪ್ರಕಾಶೋತ್ಪಾದಕ ವಿಶ್ಲೇಷಕ ದೃಕ್‌ಸಾಧನ,,,,,,,,,
,Nicotianus,ಹೊಗೆಸೊಪ್ಪು ಬಣ್ಣದ,,,,,,,,,
,Nicotine,ನಿಕೊಟೀನ್‌; ಹೊಗೆಸೊಪ್ಪಿನ ಒಂದು ಸಸ್ಯಕ್ಷಾರ ವಿಷ,,,,,,,,,
,Nicotine sulphate,ನಿಕೊಟಿನ್‌ ಸಲ್ಫೇಟ್‌; ಒ೦ದು ಕೀಟನಾಶಕ,,,,,,,,,
,Nidamental gland,ಅ೦ಡಕವಚೊಪ್ಪಾದಕ ಗ್ರಂಥಿ,,,,,,,,,
,Nidicolus,1. ಪರಗೂಡುವಾಸಿ 2. ಗೂಡಿನಲ್ಲಿ ಕೆಲಕಾಲ ಬೆಳೆದ,,,,,,,,,
,Nidorous,,,,,,,Nidosus,,,
,Nidosus,ದುರ್ಗಂಧಯುತ ; ಹೊಲಸು ನಾರುವ,,,,,,,,,
,Nidulant,1. ಗೂಡಿನಲ್ಲಿರುವ 2. ಕುಳಿಯಲ್ಲಿರುವ,,,,,,,,,
,Nidus,1. ರೋಗಮೂಲಸ್ಥಾನ 2. ಕೀಟ ಮೊಟ್ಟೆಯಿಡುವ ಸ್ಥಳ 3. ಬೀಜ ಮೊಳೆಯುವ ಸ್ಥಳ,,,,,,,,,
,Niger (Gyizotia abyssinica),ಹುಚ್ಚೆಳ್ಳು,,,,,,,,,
,Niger leaf spot,ಹುಚ್ಚೆಳ್ಳು ಎಲೆಚುಕ್ಕೆ (ರೋಗ),,,,,,,,,
,Niger powdery mildew,ಹುಚ್ಚೆಳ್ಳು ಬೂದಿರೋಗ,,,,,,,,,
,Niger surface grasshopper,ಹುಚ್ಚೆಳ್ಳು ಮಿಡತೆ,,,,,,,,,
,Night soil,ಮಲಗೊಬ್ಬರ,,,,,,,,,
,Night soil manure,,,,,,,Night soil,,,
,Nigrescence,ಕಪ್ಪಾಗುವಿಕೆ,,,,,,,,,
,Nigrescent,ಕಪ್ಪಾದ,,,,,,,,,
,Nimbus,ಮಳೆಯಮೋಡ,,,,,,,,,
,Nip,1.ಚಿವುಟು 2.ಹತ್ತಿ ಎಳೆಯ ಗಂಟು 3.ಹಠಾತ್‌ ಶೀತಾಘಾತ,,,,,,,,,
,Nipa (Nipa fruticans),ನೀಪ; ಒಂದು ಜಾತಿ ತಾಳೆ ಮರ,,,,,,,,,
,Nit,ಸೀರು; ಹೇನಿನ ಮೊಟ್ಟೆ,,,,,,,,,
,Nitidous,ಹೊಳಪುಳ್ಳ,,,,,,,,,
,Nitrate,ನೈಟ್ರೇಟ್; ನೈಟ್ರಿಕ್ ಆಮ್ಲದೊಡನೆ ಒಂದು ಕ್ಷಾರವು ಸಂಯೋಗ ಹೊಂದಿ ಆದ ಲವಣ,,,,,,,,,
,Nitrate reduction,ನೈಟ್ರೇಟ್‌ ಕ್ಷೀಣತೆ,,,,,,,,,
,Nitre,1.ಪೆಟ್ಲುಪ್ಪು 2.ಪೊಟ್ಯಾಸಿಯಮ್‌ ನೈಟ್ರೇಟ್‌ ರಸಗೊಬ್ಬರ 3.ಸೋಡಿಯಂ ನೈಟ್ರೇಟ್‌ ಲವಣ,,,,,,,,,
,Nitric acid,ನೈಟ್ರಿಕ್‌ ಆಮ್ಲ,,,,,,,,,
,Nitric oxide,ನೈಟ್ರಿಕ್‌ ಆಕ್ಸೈಡ್‌; ಒಂದು ವಿಷಾನಿಲ,,,,,,,,,
,Nitrification,ಸಾರಜನಕೀಕರಣ,,,,,,,,,
,Nitrifiers,,,,,,,Nitritying bacteria,,,
,Nitrifying bacteria,ನೈಟ್ರಿಫೈಯಿಂಗ್‌ ಬ್ಯಾಕ್ಟೀರಿಯ: ಸಾರಜನಕ ಸಂಯೋಜನ ದಂಡಾಣು,,,,,,,,,
,Nitrobacter,ನೈಟ್ರೋಬ್ಯಾಕ್ಟರ್;‌ ಒಂದು ಸಾರಜನಕ ಸಂಯೋಜನ ದಂಡಾಣು,,,,,,,,,
,Nitro bacteria,ನೈಟ್ರೋಬ್ಯಾಕ್ಟರ್;‌ ಒಂದು ಸಾರಜನಕ ಸಂಯೋಜನ ದಂಡಾಣು,,,,,,,,,
,Nitrofen,ನೈಟ್ರೋಫೆನ್;‌ ಒಂದು ಕಳೆನಾಶಕ,,,,,,,,,
,Nitrogen,ಸಾರಜನಕ; ಸಸ್ಯಗಳಿಗೆ ಅಗತ್ಯ ಆಹಾರವಾದ ಒಂದು ಮೂಲವಸ್ತು,,,,,,,,,
,Nitrogen assimilation,ಸಾರಜನಕ ಹೀರಿಕೆ,,,,,,,,,
,Nitrogen balance,ಸಾರಜನಕ ಸಮತೋಲನ,,,,,,,,,
,Nitrogen carrier,ಸಾರಜನಕ ವಾಹಕ,,,,,,,,,
,Nitrogen cycle,ಸಾರಜನಕ ಚಕ್ರ,,,,,,,,,
,Nitrogen deficiency,ಸಾರಜನಕ ಕೊರತೆ,,,,,,,,,
,Nitrogen execse,ಸಾರಜನಕಾಧಿಕ್ಯ,,,,,,,,,
,Nitrogen fixation,ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ,,,,,,,,,
,Nitrogen fixing bacteria,ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ ದಂಡಾಣು,,,,,,,,,
,Nitrogen fixing plant,ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ ಸಸ್ಯ,,,,,,,,,
,Nitrogen free extract,ಸಾರಜನಕ ಮುಕ್ತ ಸತ್ವ; ಕರಗಿ ಜೀರ್ಣವಾಘುವ ಸಾರಜನಕಯುಕ್ತ ಸಾರ,,,,,,,,,
,Nitrogencts,ಸಾರಜನಕಯುಕ್ತ,,,,,,,,,
,Nitrogenox fertilizers,ಸಾರಜನಕಯುಕ್ತ ರಸಗೊಬ್ಬರಗಳು,,,,,,,,,
,Nitrogen solution,ಸಾರಜನಕ ದ್ರಾವಣ,,,,,,,,,
,Nitrojection,ನೈಟ್ರೋಜಿಕ್ಷನ್; ಮಣ್ಣಿಗೆ ಕೊಡುವ ಸಾರಜನಕ ಚುಚ್ಚುಮದ್ದು,,,,,,,,,
,Nitrometer,ಸಾರಜನಕ ಮಾಪಕ,,,,,,,,,
,Nitrophilous,ಸಾರಜನಕ ಸಮೃದ್ಧ ಮಣ್ಣಿನಲ್ಲಿ ಹುಲುಸಾಗಿ ಬೆಳೆಯುವ,,,,,,,,,
,Nitrophyte,ನೈಟ್ರೋಫೈಟ್;‌ ಸಾರಜನಕ ಸಸ್ಯ,,,,,,,,,
,Nitrosification,ಸಾರಜನಕಾಮ್ಲೀಕರಣ,,,,,,,,,
,Nitrosomonas,ನೈಟ್ರೋಸೋಮನಸ್;‌ ಒಂದು ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ ದಂಡಾಣು,,,,,,,,,
,Nival flora,ಹಿಮಸಸ್ಯ ವರ್ಗ,,,,,,,,,
,Niveous,ಹಿಮ ಬಿಳುಪಿನ,,,,,,,,,
,Noctiflorous,ನಿಶಾಪುಷ್ಪಿ; ರಾತ್ರಿಯಲ್ಲಿ ಹೂವು ಅರಳುವ,,,,,,,,,
,Noctumal,ನಿಶಾಚರ; ರಾತ್ರಿ ಸಂಚರಿಸುವ,,,,,,,,,
,Nodding,ಜೋತುಬೀಳುವಿಕೆ,,,,,,,,,
,Node,ಗೆಣ್ಣು; ಗಂಟು,,,,,,,,,
,Nodiferous,ಗೆಣ್ಣುಳ್ಳ,,,,,,,,,
,Nodose,ಗಂಟುಗಂಟಾದ,,,,,,,,,
,Nodular form,ಗಂಟುರೂಪದ,,,,,,,,,
,Nodule,ಸಣ್ಣಗಂಟು,,,,,,,,,
,Nodule root,ಸಣ್ಣಬೇರು ಗಂಟು,,,,,,,,,
