ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Input,ಪರಿಕರ,,,,,,,,,
,Insect control,ಕೀಟ ಹತೋಟಿ,,,,,,,,,
,Insecticide,ಕೀಟನಾಶಕ,,,,,,,,,
,Insectivorous plants,ಕೀಟಾಹಾರಿ ಸಸ್ಯಗಳು,,,,,,,,,
,Insect pest,ಕೀಟಪೀಡೆ,,,,,,,,,
,In service training,ಉದ್ಯೋಗಾವಧಿಯಲ್ಲಿ ತರಬೇತಿ,,,,,,,,,
,Insidious disease,ಅಗೋಚರ ರೋಗ ಹರಡಿಕೆ,,,,,,,,,
,In situ,ಇದ್ದ ಸ್ಥಳದಲ್ಲೆ,,,,,,,,,
,Insoluble,ಕರಗದಿರುವ,,,,,,,,,
,Instar,ಎರಡುಸಲ ಪೊರೆಯುರ್ಚುವಿಕಗಳ ನಡುವಣ ಅಂತರ,,,,,,,,,
,Instigation,ಪ್ರಚೋದನೆ,,,,,,,,,
,Intake,ಒಳತೆಗೆದುಕೊಳ್ಳುವಿಕೆ,,,,,,,,,
,Integrated control,ಸಮಗ್ರ ಹತೋಟಿ,,,,,,,,,
,Integrated farm system,ಸಮಗ್ರ ಬೇಸಾಯ ಪದ್ಧತಿ,,,,,,,,,
,Integrated pest control,ಸಮಗ್ರ ಪೀಡೆ ನಿಯಂತ್ರಣ / ಹತೋಟಿ,,,,,,,,,
,Integrated weed control,ಸಮಗ್ರ ಕಳೆ ನಿಯಂತ್ರಣ,,,,,,,,,
,Intensity,ತೀವ್ರತೆ,,,,,,,,,
,Intensity of cropping,ಬೆಳೆ ತೀವ್ರತೆ,,,,,,,,,
,Intensity of irrigation,ನೀರಾವರಿ ತೀವ್ರತೆ,,,,,,,,,
,Interaction,ಪರಸ್ಪರ ಕ್ರಿಯೆ,,,,,,,,,
,Inter cellular parasite,ಕೋಶಾಂತರ ಪರಾವಲಂಬಿ,,,,,,,,,
,Inter-crop,ಅಂತರ ಬೆಳೆ,,,,,,,,,
,Inter-crop imbalances,ಅಂತರ ಬೆಳೆ ಅಸಮತೋಲನಗಳು,,,,,,,,,
,Intercultivation,ಮಧ್ಯಂತರ ಬೇಸಾಯ,,,,,,,,,
,Interculture,ಅಂತರ್ ಸಾಕಣೆ,,,,,,,,,
,Intermediaries,ಮಧ್ಯವರ್ತಿಗಳು,,,,,,,,,
,Intermediate belt,"ಮಣ್ಣು ನೀರು ವಲಯ ಮತ್ತು ಲೋಮನಾಳ ಅಂಚು ನಡುವಣ ವಲಯ, ಮಧ್ಯಂತರ ವಲಯ",,,,,,,,,
,Intermediate inputs,ಮಧ್ಯಂತರ ಪರಿಕರಗಳು / ಕೃಷಿ ಸಾಮಗ್ರಿಗಳು,,,,,,,,,
,Intermediate plants,ಮಧ್ಯಂತರ ದಿನ (ಬೆಳಕು) ಅವಧಿಯಲ್ಲಿ ಹೂಬಿಡುವ ಸಸ್ಯಗಳು,,,,,,,,,
,Intermediate product,ಮಧ್ಯಂತರ ಉತ್ಪನ್ನ,,,,,,,,,
,Internal combustion,ಅಂತರ್ ದಹನ,,,,,,,,,
,Internal tension,ಅಂತರಿಕ ಕರ್ಷಣ,,,,,,,,,
,Internodal region,ಅಂತರ್ಗೆಣ್ಣು ಪ್ರದೇಶ,,,,,,,,,
,Internode,ಅಂತರ್ಗೆಣ್ಣು,,,,,,,,,
,Inter planting,ಅಂತರ್ ನಾಟಿ,,,,,,,,,
,Inter row cultivation,ಬೆಳೆ ಸಾಲುಗಳ ನಡುವೆ ಕಳೆ ತೆಗೆಯುವಿಕೆ,,,,,,,,,
,Inter tilled crop,ಸಾಲುಗಳ ನಡುವೆ ಅಂತರ ಬೇಸಾಯ ಮಾಡಿದ ಬೆಳೆ,,,,,,,,,
,Intra specific hybridization,ಅಂತರ್ ಪ್ರಭೇದ ಸಂಕರಣ,,,,,,,,,
,Intrazonal soil,ಅಂತರ್ ವಲಯ ಮಣ್ಣು,,,,,,,,,
,Invagination,ಅತಿಕ್ರಮಿಸುವಿಕೆ,,,,,,,,,
,Invert sugar,ಪ್ರತಿಲೋಮವಾಗಬಲ್ಲ ಸಕ್ಕರೆ,,,,,,,,,
,Investment,ಬಂಡವಾಳ ಹೂಡಿಕೆ,,,,,,,,,
,Involucre of bract,ಸುತ್ತು ಹೂ ಸೂಚಿ ಎಳೆ (ಆವೃತ),,,,,,,,,
,Ipomoea hispida,"ಮುಳ್ಳಿ ಬಳ್ಳಿ, ಮಿಳ್ಳೆಗಿಡ",,,,,,,,,
,Irradiation,"ವಿಕಿರಣೀಕರಣ, ವಿಕಿರಣತೆ",,,,,,,,,
,Irregular,ಕ್ರಮರಹಿತ,,,,,,,,,
,Irrigable area,ನೀರಾವರಿ ಸಾಧ್ಯ ಪ್ರದೇಶ,,,,,,,,,
,Irrigable land,ನೀರಾವರಿ ಸಾಧ್ಯ ಕ್ಷೇತ್ರ / ಜಮೀನು,,,,,,,,,
,Irrigation,ನೀರಾವರಿ,,,,,,,,,
,Irrigation efficiency,ನೀರಾವರಿ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Irrigation interval,ನೀರಾವರಿ ಅಂತರ,,,,,,,,,
,Irrigation land,ನೀರಾವರಿ ಜಮೀನು,,,,,,,,,
,Irrigation practices,ನೀರಾವರಿ ಪದ್ಧತಿಗಳು,,,,,,,,,
,Irrigation requirement,ನೀರಾವರಿ ಅಗತ್ಯತೆ,,,,,,,,,
,Isobar,ಸಮವಾಯುಭಾರ ರೇಖೆ,,,,,,,,,
,Isolation,"ಪೃಥಕ್ಕರಣೆ, ಪ್ರತ್ಯೇಕತೆ",,,,,,,,,
,Isotherm,"ಸಮಶಾಖರೇಖೆ, ಸಮೋಷ್ಣತಾರೇಖೆ",,,,,,,,,
,Japonica rice,ಜಪೋನಿಕ ತಳಿ ಭತ್ತ,,,,,,,,,
,Jasminum sambac,ಮಲ್ಲಿಗೆ,,,,,,,,,
,Jet spray,"ಬುಗ್ಗೆ ಸಿಂಪರಣೆ, ಚಿಮ್ಮು ಸಿಂಪರಣೆ",,,,,,,,,
,Jhum cultivation,"ಜೂಮ್ ಸ್ಥಳಾಂತರ ಬೇಸಾಯ (ಬಂಗಾಳ, ಅಸ್ಸಾಂಗಳಲ್ಲಿ)",,,,,,,,,
,Jowar stalk,ಜೋಳದ ದಂಟು,,,,,,,,,
,Jujube,"ಎಲಚಿ, ಬೋರೆ",,,,,,,,,
,Jussiaea repeens,"ನೀರುಹಾವು ಸಸ್ಯ, ನೀರುದಂಟು ಸಸ್ಯ",,,,,,,,,
,Jute,ಸೆಣಬು,,,,,,,,,
,Juvenile phase,ಎಳೆ ಸಸ್ಯಾಂಗ ಬೆಳವಣಿಗೆ ಹಂತ (ಈ ಹಂತದಲ್ಲಿ ಹೂ ಬಿಡುವಂತೆ ಪ್ರಚೋದಿಸಲಾಗುವುದಿಲ್ಲ),,,,,,,,,
,Keel,ಅಡಿಗಟ್ಟು,,,,,,,,,
,Keel petal,ದೋಣಿ ದಳ,,,,,,,,,
,Kernel,ತಿರುಳು,,,,,,,,,
,Khaira,ಖೆರಾ ರೋಗ,,,,,,,,,
,Kharif,ಮುಂಗಾರು,,,,,,,,,
,Kharif crops,ಮುಂಗಾರು ಬೆಳೆಗಳು,,,,,,,,,
,Knap sack sprayer,ಬೆನ್ನಿನ ಸಿಂಪರಕ,,,,,,,,,
,Knol-khol,ಕೋಸು ಗೆಡ್ಡೆ,,,,,,,,,
,Kodo millet,ಹಾರಕ,,,,,,,,,
,Krishi Vigyan Kendra (KVK),ಕೃಷಿ ವಿಜ್ಞಾನ ಕೇಂದ್ರ,,,,,,,,,
,Labour,ದುಡಿಮೆ,,,,,,,,,
,Lab to land programme,"""ರೈತರ ಮನೆ ಬಾಗಿಲಿಗೆ ಕೃಷಿ"" ಕಾರ್ಯಕ್ರಮ",,,,,,,,,
,Laceifer lacca,ಭಾರತದ ಅರಗಿನ ಕೀಟ,,,,,,,,,
,Lacerate,ಕೋಚು ಕೋಚಾದ,,,,,,,,,
,Lacewing bug,ಸರಿಗೆ ತಗಣೆ,,,,,,,,,
,Lactic acid,ದುಗ್ಧಾಮ್ಲ,,,,,,,,,
,Lacustrine,ಸರೋವರದ,,,,,,,,,
,Lag,ಹಿಂಬೀಳಿಕೆ,,,,,,,,,
,Lamellate,ಪದರ ರೂಪ,,,,,,,,,
,Lance nematode,ಈಟಿಯಂತಹ ಜಂತುಹುಳು,,,,,,,,,
,Lanceolate,ಈಟಿತುದಿಯಾಕಾರವುಳ್ಳದ್ದು,,,,,,,,,
,Land,ಜಮೀನು,,,,,,,,,
,Land assessment,ಜಮೀನು ಬೆಲೆ ಕಟ್ಟುವುದು,,,,,,,,,
,Land avenue,ಭೂ ಮಾರ್ಗ,,,,,,,,,
,Land capability,"ಭೂ ಸಾಮರ್ಥ್ಯ, ಜಮೀನು ಬಳಕೆ ಸಾಮರ್ಥ್ಯ",,,,,,,,,
,Land clearing,ಭೂಸಿದ್ಧತೆ (ಉಳುಮೆಗೆ ಮೊದಲು),,,,,,,,,
,Land drain,ಭೂ ಚರಂಡಿ (ನೀರು ಬಸಿಯಲು),,,,,,,,,
,Land drainage,ಜಮೀನಿನಿಂದ ಮುಕ್ತ ಜಲವನ್ನು ಹೊರಹಾಕುವಿಕೆ,,,,,,,,,
,Land grading,ಭೂ ಮಟ್ಟಸಿಕೆ,,,,,,,,,
,Land holding,ಭೂ ಹಿಡುವಳಿ,,,,,,,,,
,Land levelling,ಭೂ ಮಟ್ಟಸಿಕೆ ಮಾಡುವುದು,,,,,,,,,
,Landlord,ಜಮೀನುದಾರ,,,,,,,,,
,Land pests,ಭೂ ಪೀಡೆಗಳು,,,,,,,,,
,Land reclamation,ಭೂ ಮಣ್ಣು ಸುಧಾರಣೆ,,,,,,,,,
,"Landslide, slip erosion","ಭೂ ಕುಸಿತ, ಜಾರುಕೊಚ್ಚಣೆ",,,,,,,,,
,Land tenure,ಭೂಸ್ವಾಮ್ಯ,,,,,,,,,
,Land type,ಭೂಮಿ ಬಗೆ,,,,,,,,,
,Land use,ಭೂ ಬಳಕೆ,,,,,,,,,
,Land utilisation statistics,ಭೂ ಉಪಯುಕ್ತತೆ ಅಂಕಿ ಅಂಶಗಳು,,,,,,,,,
,Large plots,ದೊಡ್ಡ ತಾಕುಗಳು (1/200 ರಿಂದ 1/ 100 ಡೆಕ್ಟೇರ್ ಗಾತ್ರದವು),,,,,,,,,
,Larva,ಮರಿಹುಳು,,,,,,,,,
,Larvicide,ಮರಿಹುಳುನಾಶಕ,,,,,,,,,
,Latent energy,ಗುಪ್ತ ಶಕ್ತಿ,,,,,,,,,
,Laterite soil,ಜಂಬಿಟ್ಟಿಗೆ ಮಣ್ಣು,,,,,,,,,
,Latex,"ಮರದ ಹಾಲು, ರಬ್ಬರ್ ಹಾಲು",,,,,,,,,
,Law of diminishing return,ಇಳಿಮುಖ ಉತ್ಪನ್ನ ನಿಯಮ ತತ್ವ,,,,,,,,,
,Layering,ಗೂಟಿ ಕಟ್ಟುವುದು,,,,,,,,,
,Leaching,"ಕೆಳಮುಖನಾಗಿ ಸೋಸಿಹೋಗುವಿಕೆ, ತೂರಿಕೊಂಡು ಹೋಗುವಿಕೆ",,,,,,,,,
,Leaching efficiency,ಕೆಳಮುಖ ಸೋಸಿಕೆ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Leaf area,"ಪರ್ಣಕ್ಷೇತ್ರ ಫಲ, ಎಲೆ ವಿಸ್ತೀರ್ಣ",,,,,,,,,
,Leaf axil,ಎಲೆ ಕಂಕುಳು,,,,,,,,,
,Leaf base,ಎಲೆಯ ಕಾವಿನ ಬುಡ. ಎಲೆತೊಟ್ಟಿನ ಬುಡ,,,,,,,,,
,Leaf blade,ಎಲೆ / ಗರಿ ಅಲಗು,,,,,,,,,
,Leaf curl,ಎಲೆ ಸುರುಳಿ,,,,,,,,,
,Leaf eating caterpillar,ಎಲೆ ತಿನ್ನುವ ಹುಳು,,,,,,,,,
,Leaf lamina,ಎಲೆ ಫಲಕ,,,,,,,,,
,Leaflet,ಕುಡಿ ಎಲೆ,,,,,,,,,
,Leaf miner,ಎಲೆ ಸುರಂಗದ ಹುಳು,,,,,,,,,
,Leaf mould,ಎಲೆಬೂಷ್ಟು,,,,,,,,,
,Leaf roller,ಗರಿಸುತ್ತುವ ಹುಳು,,,,,,,,,
,Leaf rust,ಎಲೆ ತುಕ್ಕು,,,,,,,,,
,Leaf sheath,ಎಲೆ ಒರೆ,,,,,,,,,
,Leaf spindle,ಎಲೆ ಕದಿರು,,,,,,,,,
,Leaf spot (sigatoka),ಎಲೆ ಚುಕ್ಕೆ,,,,,,,,,
,Leaf storage,ಎಲೆ ಸಂಗ್ರಹಣೆ,,,,,,,,,
,Leaf-webbing caterpillar,ಎಲೆ ನೇಯುವ ಕಂಬಳಿಹುಳು,,,,,,,,,
,Leaf yellowing (tungro disease),ಎಲೆಹಳದಿಯಾಗುವಿಕೆ (ತುಂಗ್ರೊ ರೋಗ),,,,,,,,,
,Leafy hopper,ಎಲೆ ಜಿಗಿಹುಳು,,,,,,,,,
,Leaky fruit rot,ತೂತು ಬೀಳುವ ಹಣ್ಣು ಕೊಳೆರೋಗ,,,,,,,,,
,Lean & lanky growth,ತೆಳ್ಳಗೆ ಉದ್ದವಾದ ಬೆಳವಣಿಗೆ,,,,,,,,,
,Leased land,ಗುತ್ತಿಗೆ ಭೂಮಿ,,,,,,,,,
,Leech,ಜಿಗಣೆ,,,,,,,,,
,Legislative or regulatory method,ವಿಧಾಯಕ ಅಥವಾ ನಿಯಂತ್ರಕ ವಿಧಾನ,,,,,,,,,
,Leguminous crop,ಬೇರುಗಂಟು ದ್ವಿದಳಕಾಳು ಬೆಳೆ,,,,,,,,,
,Lemma,"ಕವಚಪರೆ, ಅಂಡಾಣು ನಬ್ಬೀಜ ಪರೆ",,,,,,,,,
,Lenticel,ವಾತರಂಧ್ರ,,,,,,,,,
,Lentil,"ಮಸೂರಿ ಬೇಳೆ, ಚನ್ನಂಗಿ ಬೇಳೆ",,,,,,,,,
,Lesion,ಗಾಯ,,,,,,,,,
,Lethal gene,ಮಾರಕ ವಂಶವಾಹಿ,,,,,,,,,
,Leucinization,ಮಣ್ಣು ಬಿಳಿಚಿಕೊಳ್ಳುವಿಕೆ,,,,,,,,,
,Leucoplast,ವರ್ಣರಹಿತ ಪ್ಲಾಸ್ಟಿಡ್,,,,,,,,,
,Leveller,ಮಟ್ಟ ಕಾರಕ,,,,,,,,,
,Levelling,ಮಣ್ಣು ಮಟ್ಟಸಿಕೆಯ ಉಳುಮೆ ಕಾರ್ಯಾಚರಣೆ,,,,,,,,,
,Levels of inputs,ಕೃಷಿ ಒಳವರಿ / ಪರಿಕರಗಳ ಬಳಕೆ ಮಟ್ಟ,,,,,,,,,
,Level terrace,ಸಮತಟ್ಟಾದ ಜಗತಿ,,,,,,,,,
,Lichen,ಕಲ್ಲುಹೂವು,,,,,,,,,
,Life cycle,ಜೀವನ ಚಕ್ರ,,,,,,,,,
,Life saving irrigation,ಜೀವರಕ್ಷಕ ನೀರಾವರಿ,,,,,,,,,
,Light intensity,ಬೆಳಕಿನ ತೀವ್ರತೆ,,,,,,,,,
,Light soil,ಹಗುರ ಮಣ್ಣು,,,,,,,,,
,Light transmission ratio,ಬೆಳಕು ಸಂವಹನ ಪ್ರಮಾಣ,,,,,,,,,
,Lignin,ಲಿಗ್ನಿನ್,,,,,,,,,
,Ligule,ಉಪಎಲೆ,,,,,,,,,
,Lime,ಸುಣ್ಣ,,,,,,,,,
,"Lime, Acid lime, Sour lime",ಕಿತ್ತಳೆ,,,,,,,,,
,Lime chlorosis,ಸುಣ್ಣಾಧಿಕ್ಯತೆಯಿಂದ ಎಲೆಗಳು ಹಳದಿಯಾಗುವಿಕೆ,,,,,,,,,
,Limestone,ಸುಣ್ಣಕಲ್ಲು,,,,,,,,,
,Liming,ಮಣ್ಣಿಗೆ ಸುಣ್ಣ ಸೇರಿಸುವಿಕೆ,,,,,,,,,
,Limiting factor,ಪರಿಮಿತಿಕಾರಕ ಅಂಶ,,,,,,,,,
,Linseed,ಅಗಸೆ,,,,,,,,,
,Liquid fertilizer distributor,ದ್ರವರೂಪಿ ರಸಗೊಬ್ಬರ ಹಾಕುವ ಯಂತ್ರ ಸಾಧನ,,,,,,,,,
,Liquid manure,ದ್ರವಗೊಬ್ಬರ,,,,,,,,,
,Lister,ಉಕ್ಕೆಸಾಲು ತೆಗೆಯುವ ಸಾಧನ,,,,,,,,,
,Lithophytes,ಶಿಲಾಸಸ್ಯಗಳು,,,,,,,,,
,Litter,"ಕಸ, ದನಕರುಗಳಿಗೆ ಹಾಸುವ ಹುಲ್ಲಿನ ತಳಹಾಸು",,,,,,,,,
,Live-hedge,ಸಜೀವ ಬೇಲಿ,,,,,,,,,
,Live stock,ಜಾನುವಾರು,,,,,,,,,
,Live stock management,ಜಾನುವಾರು ನಿರ್ವಹಣೆ,,,,,,,,,
,Live storage,ಜಲಾಶಯದಲ್ಲಿ ಬಹಿರ್ ಮಾರ್ಗಕ್ಕಿಂತ ಮೇಲೆ ಸಂಗ್ರಹವಾದ ನೀರು,,,,,,,,,
,Loam,ಗೋಡು,,,,,,,,,
,Loamy,"ಗೋಡುಯುತ (ಮರಳುಗೋಡು, ಜೇಡಿಗೋಡು, ಒಂದು ಗೋಡು ಇತ್ಯಾದಿ)",,,,,,,,,
,Local control,ಸ್ಥಳಿಕ / ಆಂತರಿಕ ಹತೋಟಿ,,,,,,,,,
,Localized placement of fertilizers,ಸ್ಥಳದಲ್ಲಿ ರಸಗೊಬ್ಬರ ಹಾಕುವಿಕೆ (ಬೀಜಸಸ್ಯದ ಸಮೀಪದಲ್ಲಿ ಹಾಕುವಿಕೆ),,,,,,,,,
,Local variety,ಸ್ಥಳೀಯ ತಳಿ,,,,,,,,,
,Location,ನೆಲೆ,,,,,,,,,
,Locust,"ಮಿಡತೆ, ದಂಡಿನ ಮಿಡತೆ",,,,,,,,,
,Lodging,"ಅಡ್ಡ ಜೋಲು ಬೀಳುವಿಕೆ, ಬೆಳೆ ಬಾಗುವಿಕೆ",,,,,,,,,
,Long-day,ದೀರ್ಘ ಬೆಳಕು ಅವಧಿಯ ದಿನ,,,,,,,,,
,Long day plants,ದೀರ್ಘ ಬೆಳಕು ಅವಧಿಯ ದಿನಗಳಲ್ಲಿ ಹೂಬಿಡುವಿಕೆಗೆ ಪ್ರಚೋದನೆಗೊಳ್ಳುವ ಸಸ್ಯಗಳು,,,,,,,,,
,Long elliptic,ದೀರ್ಘ ಅಂಡಾಕೃತಿ,,,,,,,,,
,Long staple,ಉದ್ದ ಎಳೆ ಹತ್ತಿ,,,,,,,,,
,Lopped off,ಜೋಲು ಬಿದ್ದ,,,,,,,,,
,Lopping,ಕತ್ತರಿಸಿ ಹಾಕುವುದು,,,,,,,,,
,Lopping management,ಕಡ್ಡಿ ಕೊಂಬೆಗಳ ನಿರ್ವಹಣೆ,,,,,,,,,
,Lopsided or unbalanced,ಅಸಂತುಲಿತ,,,,,,,,,
,Looper,ಕೊಂಡಿಹುಳು,,,,,,,,,
,Loose smut,ಸಡಿಲ ಕಾಡಿಗೆ,,,,,,,,,
,Louse,ಹೇನು,,,,,,,,,
,Low inputs,ಯಾವುದೇ ಆಧುನಿಕ ಕೃಷಿ ಪರಿಕರ ಬಳಕೆ ಇಲ್ಲದಿರುವಿಕೆ,,,,,,,,,
,Low land,ತಗ್ಗುಭೂಮಿ,,,,,,,,,
,Low land rice,ತಗ್ಗು ಭೂಮಿಯಲ್ಲಿ ಬೆಳೆಯುವ ಭತ್ತ,,,,,,,,,
,Low-lying area,ತಗ್ಗುಪ್ರದೇಶ,,,,,,,,,
,Low soil moisture,ಮಣ್ಣಿನ ಕಡಿಮೆ ತೇವಾಂಶ,,,,,,,,,
,Lubrication,ಮೃದುಚಾಲನೆ ಎಣ್ಣೆ ಹಾಕುವಿಕೆ,,,,,,,,,
,"Lucerne, Alfalfa",ಕುದುರೆ ಮಸಾಲೆ,,,,,,,,,
,Maceration,ನೆನೆದು ಮೆತುವಾಗುವಿಕೆ,,,,,,,,,
,Macro-level,ಬೃಹತ್ ಮಟ್ಟ,,,,,,,,,
,Macro nutrient,ಬೃಹತ್ ಮೂಲ ಪೋಷಕಾಂಶ,,,,,,,,,
,Maggot,"ನೊಣದ ಮರಿಹುಳು, ಮರಿನೋಣ",,,,,,,,,
,Maize,ಮುಸುಕಿನ ಜೋಳ,,,,,,,,,
,Maize sheller,ಮುಸುಕಿನ ಜೋಳದ ಕಾಳು ಬಿಡಿಸುವ ಸಾಧನ,,,,,,,,,
,Major oil seeds,ಪ್ರಧಾನ ಎಣ್ಣೆ ಬೀಜಗಳು,,,,,,,,,
,Major project (irrigation),"ಮುಖ್ಯ ನೀರಾವರಿ ಪ್ರಾಯೋಜನೆ (10, 000 ಹೆಕ್ಟೇರಿಗೆ ನೀರುಣಿಸುವಷ್ಟು ಮೊತ್ತದ್ದು)",,,,,,,,,
,Male bud,ಗಂಡು ಮೊಗ್ಗು,,,,,,,,,
,Male-sterile,"ಪುಂಬಂಜೆ, ಗಂಡುಬಂಜೆ",,,,,,,,,
,Malnutrition,ನ್ಯೂನಪೋಷಣೆ,,,,,,,,,
,Malpractices,ಆಕಾರ್ಯಗಳು,,,,,,,,,
,Mammals,ಸಸ್ತನಿಗಳು,,,,,,,,,
,Management practices,ನಿರ್ವಹಣಾ ಪದ್ಧತಿಗಳು,,,,,,,,,
,Mandarin orange,"ಕಂಚಿಹಣ್ಣು, ಚಕ್ಕೋತ",,,,,,,,,
,Man day of labourer,ದೈನಿಕ ಮಾನವ ದುಡಿಮೆ (ಆಳು ದಿನದಲ್ಲಿ 8 ಗಂಟೆ ಸರಾಸರಿ ಮಾಡಬಹುದಾದ ಕೆಲಸ),,,,,,,,,
,Manhole,ಆಳುಗುಂಡಿ,,,,,,,,,
,Manometer,ಅನಿಲ ಒತ್ತಡ ಮಾಪಕ,,,,,,,,,
,Man-power,ಮಾನವ ಶಕ್ತಿ,,,,,,,,,
,Manual labour,"ಕೈಕೂಲಿ, ಮಾನವದುಡಿಮೆ",,,,,,,,,
,Manually operated,"ಮಾನವ ಚಾಲಿತ, ಕೈ ಚಾಲಿತ",,,,,,,,,
,Manure,"ಗೊಬ್ಬರ, ಕೊಟ್ಟಿಗೆ ಗೊಬ್ಬರ",,,,,,,,,
,Manure application,ಗೊಬ್ಬರ ವಿನಿಯೋಗ,,,,,,,,,
,Marginal farm cultivators,ಸಣ್ಣ ಹಿಡುವಳಿ ಸಾಗುವಳಿದಾರರು,,,,,,,,,
,Marginal farmer,ಅತಿ ಸಣ್ಣ ರೈತ,,,,,,,,,
,Marigold,ಚೆಂಡು ಹೂವು,,,,,,,,,
,Marketing system,ಮಾರಟ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Market intervention,ಮಾರುಕಟ್ಟೆ ಮಧ್ಯವರ್ತನೆ,,,,,,,,,
,Marshy,ಜವುಗು,,,,,,,,,
,Marshy low-land,ಜೌಗು ತಗ್ಗುಭೂಮಿ,,,,,,,,,
,Marsilea,"ಚಕ್ಲಿತಾ ಸೊಪ್ಪು, ಗಣಪತಿ ಸೊಪ್ಪು, ನೀರು ಪುಳಂಪುರಚಿ",,,,,,,,,
,Matrix,"ಮಾತೃಕೆ, ಕೋಶಮಾತೃಕೆ",,,,,,,,,
,Maturation,"ಬಲಿಯುವಿಕೆ, ಮಾಗುವಿಕೆ",,,,,,,,,
,Maximum available water,ಗರಿಷ್ಠ ಲಭ್ಯನೀರು,,,,,,,,,
,Maximum cropping,ಒಂದು ಏಕಮಾನ ಕಾಲ ಮತ್ತು ಪ್ರದೇಶದಲ್ಲಿ ಬೆಳೆಯಲು ಸಾಧ್ಯವಿರುವ ಅತ್ಯಧಿಕ ಉತ್ಪಾದನೆ (ವೆಚ್ಚ ಪರಿಗಣನೆಯಿಲ್ಲದೆ),,,,,,,,,
,Maximum tillering stage,ಗರಿಷ್ಠ ತೆಂಡೆಯೊಡೆಯುವಿಕೆ ಹಂತ,,,,,,,,,
,Meadow,ಹುಲ್ಲುಗಾವಲು,,,,,,,,,
,Mealy bug,ಹಿಟ್ಟು ತಗಣೆ,,,,,,,,,
,Meanderine,ತಿರುವು ಮುರುವುಗಳಿಂದ ತುಂಬಿದ,,,,,,,,,
,Mean sea level,ಮಧ್ಯಸ್ಥ ಸಮುದ್ರ ಮಟ್ಟ,,,,,,,,,
,Measure,ಮಾಪನ,,,,,,,,,
,Mechanical analysis,ಯಾಂತ್ರಿಕ ವಿಶ್ಲೇಷಣೆ,,,,,,,,,
,Mechanical operation,ಯಾಂತ್ರಿಕ ಕಾರ್ಯಾಚರಣೆ,,,,,,,,,
,Mechanical shattering,ಯಾಂತ್ರಿಕ ನುಚ್ಚುನೂರು ಮಾಡುವಿಕೆ,,,,,,,,,
,Mechanisation,ಯಾಂತ್ರೀಕರಣ,,,,,,,,,
,Mechanised farming,ಯಾಂತ್ರೀಕೃತ ಬೇಸಾಯ,,,,,,,,,
,Median valve,ಮಧ್ಯ ಕವಾಟ,,,,,,,,,
,Melia azadirach,ಕಾಡು ಬೇವು,,,,,,,,,
,Mellon soil,"ಮೆತು / ಮೃದುಮಣ್ಣು, ಫಲವತ್ತಾದ ಮಣ್ಣು",,,,,,,,,
,Mellon fruit fly,ಕಲ್ಲಂಗಡಿ ಹಣ್ಣಿನ ನೋಣ,,,,,,,,,
,Melting-point,ಕರಗುವ ಬಿಂದು,,,,,,,,,
,Membranous,ಪರೆಯಂತಹ,,,,,,,,,
,Mentha arvensis,ಪುದೀನ,,,,,,,,,
,Meristem,ವಿಭಜ್ಯೋತಕ,,,,,,,,,
,Mesocarp,ಮಧ್ಯ ಫಲಭಿತ್ತಿ,,,,,,,,,
,Metabolism,ಚಯಾಪಚಯ ಕ್ರಿಯೆ,,,,,,,,,
,Metabolites,ಚಯಾಪಚಯ ವಸ್ತುಗಳು,,,,,,,,,
,Metamorphic rock,ರೂಪಾಂತರಿತ ಶಿಲೆ,,,,,,,,,
,Meteorological service,ಹವಾಮಾನಶಾಸ್ತ್ರೀಯ ಸೇವೆ,,,,,,,,,
,Meteorology,ಹವಾಮಾನ ಶಾಸ್ತ್ರ,,,,,,,,,
,Method demonstration,"ವಿಧಾನ ಪ್ರಾತ್ಯಕ್ಷಿಕೆ, ಸುಧಾರಿತ ತಾಂತ್ರಿಕತೆ ಪದ್ಧತಿಗಳ ಪ್ರಾತ್ಯಕ್ಷಿಕೆ",,,,,,,,,
,Mexican boll weevil,ಮೆಕ್ಸಿಕನ್ ಹತ್ತಿಕಾಯಿ ಮೂತಿಹುಳು,,,,,,,,,
,Microbial insecticide,ಸೂಕ್ಷ್ಮ ಜೀವಿಯ ಕೀಟನಾಶಕ,,,,,,,,,
,Microclimate,ಸೂಕ್ಷ್ಮ ವಾಯುಗುಣ,,,,,,,,,
,Micro environment,ಸೂಕ್ಷ್ಮ ಪರಿಸರ,,,,,,,,,
