ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,House rent allowance,ಮನೆ ಬಾಡಿಗೆ ಭತ್ಯೆ,,,,,,,,,YES
,Housing,ಅಳವಡಿಸಲು ವ್ಯವಸ್ಥೆ,,,,,,,,,YES
,However,"ಹೇಗೇ ಆದರೂ, ಏನೇ ಆದರೂ",,,,,,,,,YES
,Howsoever,"ಯಾವ ರೀತಿಯಲ್ಲಾದರೂ, ಹೇಗಾದರೂ ಸರಿ",,,,,,,,,YES
,Huller,ಸಿಪ್ಪೆ ತೆಗೆಯುವುದು / ಸುಲಿಯುವುದು,,,,,,,,,YES
,Human resource,ಮಾನವ ಸಂಪನ್ಮೂಲ,,,,,,,,,YES
,Hurricane,"ಚಂಡಮಾರುತ, ಸುಂಟರಗಾಳಿ, ಬಿರುಗಾಳಿ",,,,,,,,,YES
,Hydel generation,ಜಲ ವಿದ್ಯುತ್ ಉತ್ಪಾದನೆ,,,,,,,,,YES
,Hydraulic system,ಜಲಚಲನ ವ್ಯವಸ್ಥೆ,,,,,,,,,YES
,Hydraulic work,ಜಲಕಾಮಗಾರಿ,,,,,,,,,YES
,Hydro power station,ಜಲ ವಿದ್ಯುತ್ ಉತ್ಪಾದನಾ ಕೇಂದ್ರ,,,,,,,,,YES
,Hypothecation,"ಅಡಮಾನ, ಅಡವಿಡು",,,,,,,,,YES
,Ibid,ಅದೇ ಸ್ಥಳದಲ್ಲಿ,,,,,,,,,YES
,Idea,ಉಪಾಯ,,,,,,,,,YES
,Identical time scale,ಸಮಾನ ವೇತನ ಶ್ರೇಣಿ,,,,,,,,,YES
,Identification card,ಗುರುತಿನ ಚೀಟಿ,,,,,,,,,YES
,Identity card,ಗುರುತಿನ ಚೀಟಿ ( ಪತ್ರ ),,,,,,,,,YES
,Idle,"ಅನುಪಯೋಗ, ಅಪ್ರಯೋಜಕ",,,,,,,,,YES
,Idle service line,"ಜಡ ಸೇವಾ ಮಾರ್ಗ, ನಿರುಪಯುಕ್ತ ಸೇವಾ ಮಾರ್ಗ",,,,,,,,,YES
,Idol,"ಅಚ್ಚುಮೆಚ್ಚಾದ, ಆರಾಧ್ಯ",,,,,,,,,YES
,Ignominious,"ಅವಮಾನಕರ, ಕಳಂಕತರುವ, ತಲೆ ತಗ್ಗಿಸುವ",,,,,,,,,YES
,Ignoramus,"ಅಲಜ್ಞ, ಅಲ್ಪ ಜ್ಞಾನಿ, ಸ್ವಲ್ಪ ತಿಳಿವಳಿಕೆ ಇರುವವನು",,,,,,,,,YES
,Ignorance,"ಅರಿವಿಲ್ಲದಿರುವುದು, ತಿಳಿವಳಿಕೆ ಇಲ್ಲದಿರುವುದು",,,,,,,,,YES
,Ignorance of rules,ನಿಯಮಗಳ ಅರಿವಿಲ್ಲದಿರುವುದು,,,,,,,,,YES
,Illegitimate,"ನ್ಯಾಯಸಮ್ಮತವಲ್ಲದ, ಅಸಹಜ",,,,,,,,,YES
,Ill - health,ಅನಾರೋಗ್ಯ,,,,,,,,,YES
,Illicit,"ಕಾನೂನು ಬಾಹಿರ, ಕಾಯಿದೆಗೆ ವಿರುದ್ಧವಾದದ್ದು",,,,,,,,,YES
,Illiterate,ಅನಕ್ಷರಸ್ಥ,,,,,,,,,YES
,Ill - sorted,"ಸರಿಯಾಗಿ ಜೋಡಿಸದ, ಸರಿಯಾಗಿ ವರ್ಗೀಕರಿಸದ",,,,,,,,,YES
,Ill - suited,"ಹೊಂದದ, ತಪ್ಪು ಜೋಡಣೆಯ",,,,,,,,,YES
,Imitate,"ಅನುಕರಿಸು, ಅಣಕಿಸು",,,,,,,,,YES
,Immaterial,"ಪ್ರಸ್ತುತವಲ್ಲದ, ಸಂಬಂಧಿಸದ, ಪ್ರಕೃತವಲ್ಲದ",,,,,,,,,YES
,Impairment,ಇಳಿತಗೊಳಿಸುವುದು,,,,,,,,,YES
,Impairment loss,ದುರ್ಬಲತೆಯಿಂದಾದ ನಷ್ಟ,,,,,,,,,YES
,Impart,"ಹಂಚು, ವಿತರಿಸು, ನೀಡು",,,,,,,,,YES
,Impartial,"ನ್ಯಾಯವಾದ, ನಿಷ್ಪಕ್ಷಪಾತವಾದ",,,,,,,,,YES
,Impeachment,"ಗಂಭೀರ ಅಪಾದನೆ, ದೋಷಾರೋಪಣೆ",,,,,,,,,YES
,Impedance,ಸ್ವಪ್ರಚೋದನಾ ನಿರೋಧ ಶಕ್ತಿ,,,,,,,,,YES
,Impede,"ಅಡ್ಡಿಪಡಿಸು, ವಿರೋಧಿಸು",,,,,,,,,YES
,Impediment,"ಅಡ್ಡಿ ತೊಂದರೆ, ವಿಘ್ನ",,,,,,,,,YES
,Impend,"ನಿಕಟ, ಸನ್ನಿಹಿತ",,,,,,,,,YES
,Imperceptible,"ಅಗೋಚರ, ಕಣ್ಣಿಗೆ ಕಾಣದಿರುವ",,,,,,,,,YES
,Impertinent,"ವಿನಯವಲ್ಲದ, ಅವಿಧೇಯನಾದ",,,,,,,,,YES
,Implant,"ಒಳಗೆ ಸೇರಿಸು, ನೆಲೆಗೊಳಿಸು",,,,,,,,,YES
,Implantation,"ಒಳ ಸೇರಿಸುವ ಕಾರ್ಯ, ಒಳ ಜೋಡಿಸುವ ಕಾರ್ಯ",,,,,,,,,YES
,Implement,"ಜಾರಿಗೊಳಿಸು, ಪರಿಪಾಲಿಸು, ಕಾರ್ಯರೂಪಕ್ಕೆ ತಾ, ಅನುಷ್ಠಾನಗೊಳಿಸು",,,,,,,,,YES
,Implied,"ಸೂಚಿತ, ದ್ವನಿತ",,,,,,,,,YES
,Importance,ಪ್ರಾಮುಖ್ಯತೆ,,,,,,,,,YES
,Impose,ವಿಧಿಸು,,,,,,,,,YES
,Impounding collection,"ಜಪ್ತಿ ಮಾಡಲ್ಪಟ್ಟ ವಸೂಲಿ, ಜಪ್ತಿ ಮಾಲು",,,,,,,,,YES
,Impraticable,"ಕಾರ್ಯಸಾಧ್ಯವಲ್ಲದ, ಆಚರಣೆಗೆ ತರಲಾಗದ",,,,,,,,,YES
,Impress,ಪ್ರಭಾವ ಬೀರು,,,,,,,,,YES
,Impression,"ಅಭಿಪ್ರಾಯ, ಭಾವನೆ, ಪರಿಣಾಮ",,,,,,,,,YES
,Imprest,ಕೈ ಹಣ,,,,,,,,,YES
,Imprisonment,"ಬಂಧನ, ಸೆರೆ",,,,,,,,,YES
,Impromptu,"ಪೂರ್ವ ಸಿದ್ಧತೆ ಇಲ್ಲದೆ, ಸಮಯಸ್ಫೂರ್ತಿಯಿಂದ",,,,,,,,,YES
,Improper,"ಅನುಚಿತ, ಸೂಕ್ತವಲ್ಲದ, ಅಸಮರ್ಪಕ",,,,,,,,,YES
,Improved,ಸುಧಾರಿತ,,,,,,,,,YES
,Impudence,ಉದ್ಧಟತನ,,,,,,,,,YES
,Imputation,ಆರೋಪ,,,,,,,,,YES
,Imputed interest,ಆರೋಪಿತ ಬಡ್ಡಿ,,,,,,,,,YES
,In accordance with,"ಅನುಸಾರವಾಗಿ, ಮೇರೆಗೆ",,,,,,,,,YES
,In anticipation,ನಿರೀಕ್ಷೆಯಲ್ಲಿ,,,,,,,,,YES
,In any case,ಏನೇ ಆಗಲಿ,,,,,,,,,YES
,In charge,"ಪ್ರಭಾರದಲ್ಲಿ, ಕಾರ್ಯಭಾರದಲ್ಲಿ",,,,,,,,,YES
,In charge arrangement,"ಪ್ರಭಾರ ವ್ಯವಸ್ಥೆ, ಕಾರ್ಯಭಾರ ವ್ಯವಸ್ಥೆ",,,,,,,,,YES
,In charge of current duties,ಹಾಲಿ ಕರ್ತವ್ಯಗಳ ಪ್ರಭಾರ / ಕಾರ್ಯಭಾರ,,,,,,,,,YES
,In commutable,"ಬದಲಾವಣೆ ಮಾಡಲಾಗದ, ವಿನಿಮಯ ಮಾಡಲಾಗದ",,,,,,,,,YES
,In continuation to,ಮುಂದುವರಿಕೆಯಾಗಿ,,,,,,,,,YES
,In contravention,"ಉಲ್ಲಂಘನೆಯಾಗಿ, ತದ್ವಿರುದ್ಧವಾಗಿ",,,,,,,,,YES
,In demand,"ಎಲ್ಲರೂ ಕೋರುವ, ಬೇಡಿಕೆಯಲ್ಲಿರುವ",,,,,,,,,YES
,In due course,"ಯಥಾ ಕ್ರಮದಲ್ಲಿ, ಯಥೋಚಿತ ಕಾಲದಲ್ಲಿ",,,,,,,,,YES
,In excess of,"ಕೈ ಮೀರಿ, ಹೆಚ್ಚಾಗಿ",,,,,,,,,YES
,In extenso,ಸವಿಸ್ತಾರವಾಗಿ,,,,,,,,,YES
,In favour of,"ಗೆ ಅನುಕೂಲವಾಗಿ, -----ರ ಹೆಸರಿನಲ್ಲಿ",,,,,,,,,YES
,In force,"ಆಚರಣೆಯಲ್ಲಿ, ಜಾರಿಯಲ್ಲಿ",,,,,,,,,YES
,In fructuous,"ಫಲಿತಾಂಶರಹಿತ, ವ್ಯರ್ಥ, ನಿರರ್ಥಕ, ವ್ಯರ್ಥವಾದ",,,,,,,,,YES
,In lieu of,"ಬದಲಾಗಿ, ಬದಲಿ ಸ್ಥಾನದಲ್ಲಿ, ಬದಲಿ ಜಾಗದಲ್ಲಿ",,,,,,,,,YES
,In patient,ಒಳ ರೋಗಿ,,,,,,,,,YES
,In person,"ಖುದ್ದಾಗಿ, ಸ್ವತಃ",,,,,,,,,YES
,In principle,"ತತ್ವತಃ, ಮೂಲತಃ",,,,,,,,,YES
,In pursuance of,ಅನುಸರಣೆಯಾಗಿ,,,,,,,,,YES
,In succession,"ಅನುಕ್ರಮವಾಗಿ, ಒಂದಾದ ಮೇಲೊಂದರಂತೆ",,,,,,,,,YES
,In the light of,ಹಿನ್ನೆಲೆಯಲ್ಲಿ,,,,,,,,,YES
,In the matter of,ವಿಷಯಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ,,,,,,,,,YES
,In the mean time,"ಏತನ್ಮಧ್ಯೆ, ಅಷ್ಟರಲ್ಲಿ",,,,,,,,,YES
,In toto,"ಪೂರ್ತಿ, ಸಂಪೂರ್ಣವಾಗಿ",,,,,,,,,YES
,Inaccessible,"ಎಟುಕದ, ಸಿಗದ",,,,,,,,,YES
,Inaccurate certificate,ಅಸ್ಪಷ್ಟ ಪ್ರಮಾಣ ಪತ್ರ,,,,,,,,,YES
,Inadvertent,"ಲಕ್ಷ್ಯ ಕೊಡದ, ಸರಿಯಾಗಿ ಗಮನಿಸದ, ಉದ್ದೇಶಪೂರ್ವಕವಲ್ಲದ",,,,,,,,,YES
,Inauguration,ಉದ್ಘಾಟನೆ,,,,,,,,,YES
,Incandescent,"ಪ್ರಜ್ವಲಿಸುವ, ಕೋರೈಸುವ",,,,,,,,,YES
,Incarceration,"ಕಾರಾಗೃಹವಾಸ, ಸೆರೆಮನೆಯಲ್ಲಿ ವಾಸ",,,,,,,,,YES
,Incentive,"ಪ್ರೇರಕ, ಉತ್ತೇಜಕ, ಪ್ರೋತ್ಸಾಹಕ",,,,,,,,,YES
,Incessant rain,"ನಿರಂತರ ಮಳೆ, ಸತತ ಮಳೆ",,,,,,,,,YES
,Incidence,"ಹೊರ, ವ್ಯಾಪ್ತಿ ಪರಿಣಾಮ",,,,,,,,,YES
,Incident,"ಘಟನೆ, ಸಂಗತಿ, ಪ್ರಸಂಗ",,,,,,,,,YES
,Incidental expense,ಪ್ರಾಸಂಗಿಕ ವೆಚ್ಚ ಸಂಭವನೀಯ ವೆಚ್ಚ,,,,,,,,,YES
,Incidental store expense,ಉಗ್ರಾಣದ ಪ್ರಾಸಂಗಿಕ / ಸಂಭವನೀಯ ವೆಚ್ಚ,,,,,,,,,YES
,Income tax,ಆದಾಯ ತೆರಿಗೆ,,,,,,,,,YES
,Incommode,"ತೊಂದರೆ ಕೊಡು, ಅಡಚಣೆ ಮಾಡು, ಅಡ್ಡಿಪಡಿಸು",,,,,,,,,YES
,Incompetent,"ಅಸಮರ್ಥ, ಅಶಕ್ತ",,,,,,,,,YES
,Incomplete,"ಪೂರ್ಣಗೊಂಡಿಲ್ಲದ, ಅಪೂರ್ಣ",,,,,,,,,YES
,Inconceivable,"ಕಲ್ಪನೆಗೆ ನಿಲುಕದ್ದು, ಊಹಿಸಲೂ ಸಾಧ್ಯವಿಲ್ಲದ್ದು",,,,,,,,,YES
,Inconsistent,"ಅಸಮಂಜಸ, ಹೊಂದಾಣಿಕೆ ಇಲ್ಲದ, ಅಸಂಗತ",,,,,,,,,YES
,Incorporate,"ಸೇರಿಸು, ಒಳಪಡಿಸು, ಅಳವಡಿಸು",,,,,,,,,YES
,Incredible,"ನಂಬಲಾಗದ, ನಂಬಿಕೆಗೆ ಮೀರಿದ",,,,,,,,,YES
,Increment,ವೇತನ ಬಡತಿ,,,,,,,,,YES
,Incumbency board,ಅಧಿಕಾರಾವಧಿ ಫಲಕ,,,,,,,,,YES
,Indelible,"ಅಳಿಸಲಾಗದ, ತೊಡೆದುಹೋಗದ",,,,,,,,,YES
,Indemnification,ನಷ್ಟ ಭರ್ತಿ,,,,,,,,,YES
,Indemnity bond,"ನಷ್ಟಭರ್ತಿ ಮುಚ್ಚಳಿಕೆ, ನಷ್ಟಭರ್ತಿ ಪತ್ರ",,,,,,,,,YES
,Indent,"ಕೋರಿಕೆ, ಬೇಡಿಕೆ,ತ ನಿವೇದನೆ",,,,,,,,,YES
,Indenture,"ಕರಾನುನಾಮೆ, ಒಡಂಬಡಿಕೆ",,,,,,,,,YES
,Independent,"ನಿರಾಧೀನ, ಅವಲಂಬಿತವಲ್ಲದ, ಸ್ವತಂತ್ರ",,,,,,,,,YES
,Independent charge,"ಸ್ವತಂತ್ರ ಪ್ರಭಾರ, ಸ್ವತಂತ್ರ ಕಾರ್ಯಭಾರ",,,,,,,,,YES
,Independent power project,ಸ್ವಾಯತ್ತ ವಿದ್ಯುತ್ ಯೋಜನೆ,,,,,,,,,YES
,Index,"ಸೂಚಿಕೆ, ಸೂಚ್ಯಂಕ, ವಿಷಯ ಸೂಚಿ",,,,,,,,,YES
,Indian standard institute,ಭಾರತೀಯ ಮಾನಕ ಸಂಸ್ಥೆ,,,,,,,,,YES
,Indian standard specification,"ಭಾರತೀಯ ಗುಣಮಟ್ಟದ ಗೊತ್ತುಪಾಡು, ಭಾರತೀಯ ಮಾನಕ ಗೊತ್ತುಪಾಡು",,,,,,,,,YES
,Indicator,ಸೂಚಕ,,,,,,,,,YES
,Indices,ಸೂಚ್ಯಂಕ,,,,,,,,,YES
,Indirect charge,ಪರೋಕ್ಷ ಬೆಲೆ / ಶುಲ್ಕ,,,,,,,,,YES
,Indirect outlay,ಪರೋಕ್ಷ ವೆಚ್ಚ / ವಿನಿಯೋಗ,,,,,,,,,YES
,Indirect receipt,ಪರೋಕ್ಷ ಸ್ವೀಕೃತಿ / ಆದಾಯ / ರಸೀತಿ,,,,,,,,,YES
,Indiscreet purchase,"ಅಚಾತುರ್ಯದ ಖರೀದಿ, ವಿವೇಚನಾರಹಿತ ಖರೀದಿ",,,,,,,,,YES
,Indiscriminate,"ತಾರತಮ್ಯ ಪೂರ್ಣ, ಗೊತ್ತುಗುರಿಯಿಲ್ಲದ",,,,,,,,,YES
,Indispensable,"ಅನಿವಾರ್ಯ, ಬಿಡಲಾಗದ",,,,,,,,,YES
,Indisputable title,ನಿರ್ವಿವಾದಿತ ಹಕ್ಕು,,,,,,,,,YES
,Indoor design,ಒಳಾಂಗಣ ವಿನ್ಯಾಸ,,,,,,,,,YES
,Indoor structure,ಒಳಾಂಗಣ ರಚನೆ,,,,,,,,,YES
,Induce,"ಪ್ರೇರಿಸು, ಒಪ್ಪಿಸು, ಅಗಮಾಡು",,,,,,,,,YES
,Induced electricity,ಪ್ರೇರಿತ ವಿದ್ಯುಚ್ಛಕ್ತಿ,,,,,,,,,YES
,Induced voltage,ವೋಲ್ಟೇಜು ಚೋದನೆ,,,,,,,,,YES
,Induction,ವಿದ್ಯುಚ್ಛಕ್ತಿ ಚೋದನೆ,,,,,,,,,YES
,Industrial heating and motive power,ಕೈಗಾರಿಕಾ ತಾಪನ ಹಾಗೂ ಚಾಲನ ವಿದ್ಯುಚ್ಛಕ್ತಿ,,,,,,,,,YES
,Industrial tribunal,ಕೈಗಾರಿಕಾ ನ್ಯಾಯಮಂಡಳಿ,,,,,,,,,YES
,Industrialisation,"ಔದ್ಯಮೀಕರಣ, ಕೈಗಾರಿಕೀಕರಣ",,,,,,,,,YES
,Industrialist,"ಉದ್ಯಮಿ, ಕೈಗಾರಿಕೋದ್ಯಮಿ",,,,,,,,,YES
,Inefficiency,ಅದಕ್ಷತೆ,,,,,,,,,YES
,Ineligible medicines,ಅನರ್ಹ ಔಷಧಗಳು,,,,,,,,,YES
,Inequitable,"ನ್ಯಾಯಸಮ್ಮತವಲ್ಲದ, ನ್ಯಾಯೋಚಿತವಲ್ಲದ",,,,,,,,,YES
,Inevitable factor,ಅನಿವಾರ್ಯ ಅಂಶ,,,,,,,,,YES
,Inexact,"ನಿಖರವಿಲ್ಲದ, ಕರಾರುವಾಕ್ಯವಲ್ಲದ",,,,,,,,,YES
,Infection,"ಸೋಂಕು, ಅಂಟು, ರೋಗ ಹರಡುವಿಕೆ, ನೀತಿ ಭ್ರಷ್ಟತೆ",,,,,,,,,YES
,Inference,"ಅನುಮಾನ, ಊಹೆ, ತರ್ಕಾಭಿಪ್ರಾಯ",,,,,,,,,YES
,Inferior service,ಕೆಳದರ್ಜೆಯ ಸೇವೆ,,,,,,,,,YES
,Infertility case,ಬಂಜೆತನದ ಪ್ರಕರಣದ,,,,,,,,,YES
,Infinite,"ಅಪಾರ, ಲೆಕ್ಕವಿಲ್ಲದಷ್ಟು ಅಸಂಖ್ಯಾತ",,,,,,,,,YES
,Inflammable solvent,ಹೊತ್ತಿಕೊಳ್ಳಬಲ್ಲ ದ್ರಾವಕ,,,,,,,,,YES
,Inflation,"ಆರ್ಥಿಕ ಹೊರೆ, ಹಣದುಬ್ಬರ",,,,,,,,,YES
,Informal,ಅನೌಪಚಾರಿಕ,,,,,,,,,YES
,Informant,"ಸುದ್ದಿಗಾರ, ವರ್ತಮಾನ ನೀಡುವವನು",,,,,,,,,YES
,Informative,ಮಾಹಿತಿ ಲಭ್ಯತೆ,,,,,,,,,YES
,Infrastructure,"ಮೂಲ ಸೌಕರ್ಯ, ಪ್ರಾಥಮಿಕ ಸೌಕರ್ಯ",,,,,,,,,YES
,Infringement of patent,ಸ್ವಾಮ್ಯದ ಅತಿಕ್ರಮಣ / ಉಲ್ಲಂಘನೆ,,,,,,,,,YES
,Ingress,"ಒಳಹೊಕ್ಕುವುದು, ನುಗ್ಗುವುದು, ಪ್ರವೇಶ",,,,,,,,,YES
,Inherent lacuna,ಅಂತರ್ಗತ ದೋಷ / ಕೊರತೆ,,,,,,,,,YES
,Initial agreement period,ಆರಂಭಿಕ ಒಪ್ಪಂದದ ಅವಧಿ,,,,,,,,,YES
,Initial gace period,ಅನುಗ್ರಹ ಪೂರ್ವಕ ಅವಧಿ,,,,,,,,,YES
,Initial pay,"ಆರಂಭ ವೇತನ, ಪ್ರಾರಂಭಿಕ ವೇತನ",,,,,,,,,YES
,Initial security deposit,ಪ್ರಾರಂಭಿಕ ಭತ್ರತಾ ಠೇವಣಿ,,,,,,,,,YES
,Initials,"ಗುರುತು ರುಜು, ಸಣ್ಣ ಸಹಿ",,,,,,,,,YES
,Initiative,ಉಪಕ್ರಮ,,,,,,,,,YES
,Injunction,"ನಿರ್ಬಂಧಕಾಜ್ಞೆ, ತಡೆಯಾಜ್ಞೆ",,,,,,,,,YES
,Injunction suit,ನಿರ್ಬಂಧಕ ದಾವೆ,,,,,,,,,YES
,Injury leave,ಘಾತ ರಜೆ,,,,,,,,,YES
,Inland freight,ಅಂತರ್ದೇಶಿಯ ಸಾಗಣೆ ಶುಲ್ಕ,,,,,,,,,YES
,Innovate,"ನವೀನತೆ, ಹೊಸ ರೀತಿ",,,,,,,,,YES
,Inoperative,"ಕ್ರಿಯಾಹೀನ, ಕ್ರಿಯಾಚರಣೆಯಲ್ಲಿಲ್ಲದ, ನಿಸ್ತೇಜ, ಕಾರ್ಯಾಚರಣೆ ಸ್ಥಿತಿಯಲ್ಲಿಲ್ಲದ",,,,,,,,,YES
,Inordinate,"ಅತಿಯಾದ, ಮಿತಿ ಮೀರಿದ",,,,,,,,,YES
,Input,ಒಳಹರಿವು,,,,,,,,,YES
,Input - output,"ಹೂಡುವಳಿ - ಹುಟ್ಟುವಳಿ, ಒಳ ಹರಿವು - ಹೊರ ಹರಿವು",,,,,,,,,YES
,Inquest,"ಮಹಜರು, ಪಂಚನಾಮೆ",,,,,,,,,YES
,Inquire,"ಶೋಧಿಸು, ಅನ್ವೇಷಿಸು",,,,,,,,,YES
,Inquiry,"ವಿಚಾರಣೆ, ಶೋಧನೆ, ತನಿಖೆ",,,,,,,,,YES
,Insane patient,"ಮತಿವಿಕಲ, ಹುಚ್ಚು ಹಿಡಿದ ರೋಗಿ",,,,,,,,,YES
,Insecure,"ಭದ್ರವಿಲ್ಲದ, ಸುರಕ್ಷಿತವಲ್ಲದ",,,,,,,,,YES
,Insist,"ಅವಶ್ಯಪಡಿಸು, ಒತ್ತಾಯ ಮಾಡು, ಪಟ್ಟು ಹಿಡಿ",,,,,,,,,YES
,Insolvency,ದಿವಾಳಿತನ,,,,,,,,,YES
,Inspection,"ತಪಾಸಣೆ, ಪರಿಶೀಲನೆ",,,,,,,,,YES
,Inspection book,ತಪಾಸಣಾ ಪುಸ್ತಕ,,,,,,,,,YES
,Inspection report,ತಪಾಸಣಾ ವರದಿ,,,,,,,,,YES
,Installation,ಸ್ಥಾಪನ,,,,,,,,,YES
,Installation number,ಸ್ಥಾಪನ ಸಂಖ್ಯೆ,,,,,,,,,YES
,Installed capacity,ಸ್ಥಾಪಿತ ಸಾಮರ್ಥ್ಯ,,,,,,,,,YES
,Installed generating capacity,ಸ್ಥಾಪಿತ ಉತ್ಪಾದನಾ ಸಾಮರ್ಥ್ಯ,,,,,,,,,YES
,Instalment,ಕಂತು,,,,,,,,,YES
,Instead of,"ಬದಲಾಗಿ, ಪ್ರತಿಯಾಗಿ",,,,,,,,,YES
,Institutional credit,"ಸಾಂಸ್ಥಿಕ ಸಾಲ, ಸಂಸ್ಥೆಗಳಿಂದ ಪಡೆದ ಸಾಲ",,,,,,,,,YES
,Instruction,ಸೂಚನೆ,,,,,,,,,YES
,Instrument,"ಉಪಕರಣ, ಲಿಖಿತ ಪತ್ರ, ಸಾಧನ",,,,,,,,,YES
,Insubordinate attitude,ಅವಿಧೇಯ ವರ್ತನೆ,,,,,,,,,YES
,Insulate,"ಕವಚ ಹಾಕು, ವಿದ್ಯುತ್ ನಿರೋಧಕಗೊಳಿಸು",,,,,,,,,YES
,Insulating device,ವಿದ್ಯುತ್ ನಿರೋಧಕ ಸಾಧನ,,,,,,,,,YES
,Insulation,ವಿದ್ಯುತ್ ನಿರೋಧನ,,,,,,,,,YES
,Insulator,"ವಿದ್ಯುತ್ ನಿರೋಧಕ, ಅವಾಹಕ",,,,,,,,,YES
,Insurance policy,ವಿಮಾ ಪಾಲಿಸಿ,,,,,,,,,YES
,Insurance spare stock account,ವಿಮೆಗೊಳಪಟ್ಟ ಬಿಡಿಭಾಗಗಳ ದಾಸ್ತಾನು ಲೆಕ್ಕ,,,,,,,,,YES
,Intact,"ಅಖಂಡ, ಸಂಪರ್ಕ, ಸರಿಯಾದ ಸಂಪರ್ಕ",,,,,,,,,YES
,Intake,ಸ್ವೀಕೃತಿ,,,,,,,,,YES
,Intangible,ಅಮೂರ್ತ,,,,,,,,,YES
,Intangible assets,"ಅಗೋಚರ ಆಸ್ತಿಗಳು, ಕಾಣದ ಆಸ್ತಿಗಳು, ಅಮೂರ್ತ ಆಸ್ತಿಗಳು",,,,,,,,,YES
,Integrated service digital network,ಸಮಗ್ರ ಅಂಕೀಕೃತ ಸೇವಾ ಕಾರ್ಯಜಾಲ,,,,,,,,,YES
,Intellectual,"ಪ್ರಜ್ಞಾಶಾಲಿ, ಜ್ಞಾನವಂತ",,,,,,,,,YES
,Intemperate habit,ಸಂಯಮರಹಿತ ಅಭ್ಯಾಸಗಳು,,,,,,,,,YES
,Intended date,"ಉದ್ದೇಶಿತ ದಿನಾಂಕ, ಗೊತ್ತುಮಾಡಿದ ದಿನಾಂಕ",,,,,,,,,YES
,Intensive care unit,ತೀವ್ರ ನಿಗಾ ಕೊಠಡಿ,,,,,,,,,YES
,Inter action,"ಅಂತರ ಕ್ರಿಯೆ, ಪರಸ್ಪರ ಪ್ರತಿಕ್ರಿಯೆ",,,,,,,,,YES
,Inter alia,"ಇನ್ನಿತರವುಗಳ ಜೊತೆ, ಒಳಸೇರಿರುವ",,,,,,,,,YES
,Inter office note,ಅಂತರ ಕಛೇರಿ ಟಿಪ್ಪಣಿ,,,,,,,,,YES
,Inter unit accounts,ಅಂತರ ಘಟಕ ಲೆಕ್ಕಗಳು,,,,,,,,,YES
,Interdict,"ನಿಷೇಧಿಸು, ಬಹಿಷ್ಕರಿಸು, ಪ್ರತಿಬಂಧಿಸು",,,,,,,,,YES
,Interest,"ಬಡ್ಡಿ, ಹಿತಾಸಕ್ತಿ, ಆಸಕ್ತಿ",,,,,,,,,YES
,Interest capitalised,ಬಂಡವಾಳೀಕರಿಸಿದ ಬಡ್ಡಿ ಬಂಡವಾಳಕ್ಕೆ ಸೇರಿದ ಬಡ್ಡಿ,,,,,,,,,YES
,Interface point,ಅಂತರ್ಗತ ಬಿಂದು,,,,,,,,,YES
,Interim order,ಮಧ್ಯಂತರ ಆದೇಶ,,,,,,,,,YES
,Interim payment,"ಮಧ್ಯಂತರ ಪಾವತಿ, ಮಧ್ಯಂತರ ಬಟವಾಡೆ",,,,,,,,,YES
,Interior wiring,ಒಳಗಿನ ತಂತಿ ವ್ಯವಸ್ಥೆ,,,,,,,,,YES
,Interlock,ಅಂತರ್ಬಂಧನ,,,,,,,,,YES
,Interlocutory discretion,ವಾದಕಾಲೀನ ವಿವೇಚನೆ,,,,,,,,,YES
,Interlocutory matter,ವಾದಕಾಲೀನ ವಿಷಯ,,,,,,,,,YES
,Intermediary post,"ನಡುಹಂತದ ಹುದ್ದೆ, ಮಧ್ಯಸ್ಥ ಹುದ್ದೆ",,,,,,,,,YES
,Intermediate,"ಮಧ್ಯವರ್ತಿ, ಮಧ್ಯಂತರ",,,,,,,,,YES
,Intermediate payment,"ಮಧ್ಯಂತರ ಪಾವತಿ, ಮಧ್ಯಂತರ ಬಟವಾಡೆ",,,,,,,,,YES
,Intermittent,"ಬಿಟ್ಟುಬಿಟ್ಟು ಬರುವ, ಆಗಾಗ್ಗೆ ಬರುವ",,,,,,,,,YES
,Internal audit staff,ಆಂತರಿಕ ಲೆಕ್ಕ ಪರಿಶೋಧನೆ ಸಿಬ್ಬಂದಿ,,,,,,,,,YES
,Internet,ಅಂತರ್ಜಾಲ,,,,,,,,,YES
,Interpolate,"ಮಧ್ಯೆ ಸೇರಿಸು, ಪ್ರಕ್ಷೇಪಗೊಳಿಸು",,,,,,,,,YES
