ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Mock,"ಕೃತ್ರಿಮ, ಅನುಕರಣದ, ಅಣಕದ, ಗೇಲಿಮಾಡು",,,,,,,,,
,Mode,"ಪದ್ಧತಿ, ರೂಢಿ, ಕ್ರಮ",,,,,,,,,
,Model,"ಆಕೃತಿ, ಮಾದರಿ, ಮೇಲ್ಪಂಕ್ತಿ",,,,,,,,,
,Mode of payment,ಸಂದಾಯದ ರೀತಿ/ವಿಧಾನ/ಕ್ರಮ,,,,,,,,,
,Mode of selection,ಆಯ್ಕೆ ವಿಧಾನ,,,,,,,,,
,Moderate,"ಮಿತವಾದಿ, ಮಧ್ಯಗಾಮಿ, ಸಾಧಾರಣ, ಅತಿಯಲ್ಲದ",,,,,,,,,
,Moderate ability,"ಸಾಧಾರಣ, ಸಾಮರ್ಥ್ಯ",,,,,,,,,
,Moderation,"ಸಂಯಮ, ಹತೋಟಿ, ಉದಾರ ಪರಿಷ್ಕರಣ",,,,,,,,,
,Moderator,"ಮಿತಿಕಾರಕ, ಸೌಮ್ಯಗಾರ, ಮಧ್ಯಸ್ಥಗಾರ, ಚರ್ಚಾನಿರ್ವಾಹಕ",,,,,,,,,
,Modern,ಆಧುನಿಕ,,,,,,,,,
,Modernisation,ಆಧುನಿಕೀಕರಣ,,,,,,,,,
,Modest,"ನಮ್ರ, ವಿನೀತ, ಆಡಂಬರವಿಲ್ಲದ, ನಿಗರ್ವಿ",,,,,,,,,
,Modesty,"ನಮ್ರತೆ, ನಿರಾಡಂಬರ",,,,,,,,,
,Modification,"ಮಾರ್ಪಾಡು, ಬದಲಾವಣೆ",,,,,,,,,
,Modified pension,ಪರಿವರ್ತಿತ ಪಿಂಚಣಿ,,,,,,,,,
,Modern medicine,ಆಧುನಿಕ ಔಷಧ,,,,,,,,,
,Modulate,"ಧ್ವನಿಯನ್ನು ಏರಿಳಿಸು, ಅಳವಡಿಸು, ಮಾರ್ಪಡಿಸು",,,,,,,,,
,Module,ಅಳತೆಯ ಪ್ರಮಾಣ,,,,,,,,,
,Modus operandi,ಕಾರ್ಯವಿಧಾನ/ರೀತಿ,,,,,,,,,
,Mohajar,ಮಹಜರ,,,,,,,,,
,Moisture,"ತೇವ, ಆರ್ದ್ರತೆ",,,,,,,,,
,Mole,"ಮಚ್ಚೆ, ಕಲೆ",,,,,,,,,
,Molecular weight,ಅಣುಭಾರ,,,,,,,,,
,Molecule,"ಸಣ್ಣಕಣ, ಅಣು",,,,,,,,,
,Moment,"ಮಹತ್ವ, ಅತ್ಯಲ್ಪಕಾಲ",,,,,,,,,
,Momentous,"ಬಹುಮುಖ್ಯವಾದ, ಬಹುಪರಿಣಾಮಕಾರಿಯಾದ",,,,,,,,,
,Momentum,"ವೇಗ, ರಭಸ, ಚಲನಗತಿ",,,,,,,,,
,Monetary,"ಹಣ ಸಂಬಂಧದ, ಆರ್ಥಿಕ, ಹಣಕಾಸಿನ",,,,,,,,,
,Monetary grant,ಆರ್ಥಿಕ ಅನುದಾನ,,,,,,,,,
,Monetary limit,ಆರ್ಥಿಕ ಮಿತಿ,,,,,,,,,
,Monetary policy,ವಿತ್ತನೀತಿ,,,,,,,,,
,Monetary standard,ಆರ್ಥಿಕ ಪ್ರಮಾಣ,,,,,,,,,
,Monetary system,ಆರ್ಥಿಕ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Money,"ಹಣ, ನಾಣ್ಯ, ಕಾಗದದ ಹಣ",,,,,,,,,
,Money bill,"ಹಣಕಾಸು ಮಸೂದೆ, ವಿತ್ತವಿಧೇಯಕ",,,,,,,,,
,Money lender,"ಸಾಲಿಗ, ಹಣಸಾಲ ಕೊಡುವವನು",,,,,,,,,
,Money market,"ವಿತ್ತಪೇಟೆ, ಹಣದ ಮಾರುಕಟ್ಟೆ",,,,,,,,,
,Money order,"ಹಣಾದೇಶ, ಮನಿಯಾರ್ಡರು",,,,,,,,,
,Monopoly,"ಏಕಸ್ವಾಮ್ಯ, ಏಕಾಧಿಕಾರ",,,,,,,,,
,Monotony,"ವೈವಿಧ್ಯರಾಹಿತ್ಯ, ನೀರಸತೆ, ಏಕಧ್ವನಿ",,,,,,,,,
,Monsoon,"ಮಳೆಗಾಲ, ಹಿಂಗಾರು, ಮುಂಗಾರು",,,,,,,,,
,Monstrous,ಘೋರಾಕಾರದ,,,,,,,,,
,Month,"ತಿಂಗಳು, ಮಾಸ",,,,,,,,,
,Monthly progress report,ಮಾಸಿಕ ಪ್ರಗತಿ ವರದಿ,,,,,,,,,
,Monthly pension,ಮಾಸಿಕ ಪಿಂಚಣಿ,,,,,,,,,
,Monument,ಸ್ಮಾರಕ,,,,,,,,,
,Moot,"ಚರ್ಚಾಸ್ಪದ, ಚರ್ಚೆ ಆರಂಭಿಸು",,,,,,,,,
,Mopping up,"ತೊಡೆದು ಹಾಕು, ಬಳಿದುಕೊ, ಬಾಚಿಕೊ",,,,,,,,,
,Moral,"ಒಳ್ಳೆಯ ನಡತೆ, ನೈತಿಕ ಗುಣ",,,,,,,,,
,Moral code,ನೀತಿ ಸಂಹಿತೆ,,,,,,,,,
,Morale,"ನೈತಿಕ ಉತ್ಸಾಹ, ಮನೋಬಲ",,,,,,,,,
,Moral turpitude,"ನೈತಿಕ ಪತನ, ನೀತಿಗೆಡುವುದು",,,,,,,,,
,Moratorium,ಅಧಿಕೃತ ಮುಂದೂಡಿಕೆ/ನಿಲುಗಡೆ/ತಡೆ/ಸ್ಥಗಿತತೆ,,,,,,,,,
,Morgue,ಶವಾಗಾರ,,,,,,,,,
,Morphia (morphine),"ನಿದ್ರೌಷಧಿ, ಅಫೀಮು, ಮಾರ್ಫಿನ್, ಮಾರ್ಫಿಯಾ",,,,,,,,,
,Mortality,"ಮರಣ, ಸಾವು, ನಶ್ವರತೆ",,,,,,,,,
,Mortgage,"ಅಡವು, ಅಡಮಾನ, ಗಿರವಿ, ಆಧಾರ, ಒತ್ತೆ, ಈಡು",,,,,,,,,
,Mosquito curtain net,ಸೊಳ್ಳೆ ಪರದೆ,,,,,,,,,
,Mother,"ತಾಯಿ, ಜನನಿ, ಮಾತೆ, ಉತ್ಪತ್ತಿಯ ಮೂಲ",,,,,,,,,
,Mother land,"ತಾಯ್ನಾಡು, ಮಾತೃಭೂಮಿ",,,,,,,,,
,Mother tongue,"ಮಾತೃ ಭಾಷೆ, ತಾಯ್ನುಡಿ",,,,,,,,,
,Motif,"ಆಶಯ, ಮುಖ್ಯೋದ್ದೇಶ",,,,,,,,,
,Motion,"ಸೂಚನೆ, ಪ್ರಸ್ತಾಪ, ಚಲನೆ, ಗೊತ್ತುವಳಿ",,,,,,,,,
,Motion of adjournment,ನಿಲುವಳಿ ಸೂಚನೆ,,,,,,,,,
,Motion of no confidence,"ಅವಿಶ್ವಾಸ, ಸೂಚನೆ",,,,,,,,,
,Motivating power,ಪ್ರೇರಕಶಕ್ತಿ,,,,,,,,,
,Motor vehicle,ಮೋಟಾರು ವಾಹನ,,,,,,,,,
,Motto,"ಧ್ಯೇಯೋಕ್ತಿ, ಧ್ಯೇಯವಾಕ್ಯ",,,,,,,,,
,Mould,"ರೂಪ ಕೊಡು, ರೂಪಿಸು, ಅಚ್ಚೊತ್ತು",,,,,,,,,
,Mound,"ದಿಬ್ಬ, ದಿಣ್ಣೆ, ದಿನ್ನೆ",,,,,,,,,
,Mount,"ಪರ್ವತ, ಚೌಕಟ್ಟು",,,,,,,,,
,Mounting,"ಆರೋಹಣ, ಏರುವುದು, ಚೌಕಟ್ಟು ಹಾಕುವುದು",,,,,,,,,
,Mourn,"ದುಃಖಿಸು, ಶೋಕಿಸು",,,,,,,,,
,Movable,"ಚರ, ಚಲನೀಯ",,,,,,,,,
,Movable and immovable property,ಚರ ಹಾಗೂ ಸ್ಥಿರ ಸ್ವತ್ತು,,,,,,,,,
,Move,"ಸಂಚರಿಸು, ಚಲಿಸು, ವಿನಂತಿ ಮಾಡಿಕೊ, ಕೇಳಿಕೊ, ಬೇಡಿಕೊ, ಮಂಡಿಸು",,,,,,,,,
,Movement,"ಚಲನವಲನ, ಚಲನೆ, ಆಂದೋಲನ, ಸಾಗಣೆ",,,,,,,,,
,Movies,ಚಲನ ಚಿತ್ರಗಳು,,,,,,,,,
,Muddle,"ಅವ್ಯವಸ್ಥೆ, ಗಲಿಬಿಲಿ",,,,,,,,,
,Mug,"ಚೆಂಬು, ಮಗ್ಗು",,,,,,,,,
,Multi clothing,ಸಾದಾ ಉಡುಪು,,,,,,,,,
,Mulberry,"ಉಪ್ಪುನೇರಿಳೆ, ಮಲ್ಬರಿ",,,,,,,,,
,Multi,"ಅನೇಕ, ಬಹು",,,,,,,,,
,Multifarious duties,ಬಹುಮುಖ ಕರ್ತವ್ಯಗಳು,,,,,,,,,
,Multimedia,"ಮಲ್ಟಿಮೀಡಿಯ, ಬಹುಮುಖ ಮಾಧ್ಯಮ",,,,,,,,,
,Multiple choice question,ಬಹು ಆಯ್ಕೆ ಪ್ರಶ್ನೆ,,,,,,,,,
,Multipurpose,ವಿವಿಧೋದ್ದೇಶ,,,,,,,,,
,Multistoried building,ಬಹು ಮಹಡಿ ಕಟ್ಟಡ,,,,,,,,,
,Munificent contribution,"ಮಹತ್ತರ ಕೊಡುಗೆ, ಬಹು ಶ್ಲಾಘ್ಯವಾದ ಔದಾರ್ಯದ ದಾರಾಳವಾದ ಕೊಡುಗೆ",,,,,,,,,
,Municipal,"ಪೌರಸಭೆಯ, ದೇಶಿಯ, ಸ್ಥಳೀಯ",,,,,,,,,
,Murder,"ಕೊಲೆ, ಹತ್ಯೆ",,,,,,,,,
,Museum,ವಸ್ತುಸಂಗ್ರಹಾಲಯ,,,,,,,,,
,Music,ಸಂಗೀತ,,,,,,,,,
,Muster,"ಒಟ್ಟು ಸೇರಿಸು, ಸಂಗ್ರಹಿಸು",,,,,,,,,
,Muster book,ಹಾಜರಿ ಪುಸ್ತಕ,,,,,,,,,
,Muster roll,ಹಾಜರಿ ಪಟ್ಟಿ,,,,,,,,,
,Mutation,"ಪರಿವರ್ತನೆ, ಬದಲಾವಣೆ",,,,,,,,,
,Mutation register,ಹಕ್ಕು ಬದಲಾವಣೆ ರಿಜಿಸ್ಟರು,,,,,,,,,
,Mutatis mutandis,"ಉಚಿತ ವ್ಯತ್ಯಾಸಗಳೊಂದಿಗೆ, ಯಥೋಚಿತ ವ್ಯತ್ಯಾಸಗಳೊಂದಿಗೆ, ಸೂಕ್ತ ಬದಲಾವಣೆಗಳೊಂದಿಗೆ",,,,,,,,,
,Mutilate,"ವಿರೂಪಗೊಳಿಸು, ತುಂಡು ತುಂಡು ಮಾಡು",,,,,,,,,
,Mutiny,"ದಂಗೆ, ಬಂಡಾಯ",,,,,,,,,
,Mutual,"ಪರಸ್ಪರ, ಅನ್ಯೋನ್ಯ ಸಂಬಂಧವುಳ್ಳ",,,,,,,,,
,Mutual consent,ಸಮನ್ವಯ,,,,,,,,,
,Mystery,"ರಹಸ್ಯ, ಗುಟ್ಟು ಕೌತುಕ",,,,,,,,,
,Mysticism,ರಹಸ್ಯವಾದ,,,,,,,,,
,Naive,"ನಿಷ್ಕಪಟ, ಮುಗ್ಧ",,,,,,,,,
,Naked,ನಗ್ನ,,,,,,,,,
,Name and address,ಹೆಸರು ಮತ್ತು ವಿಳಾಸ,,,,,,,,,
,Namely,"ಎಂದರೆ, ಏನೆಂದರೆ",,,,,,,,,
,Name plate,ನಾಮ ಫಲಕ,,,,,,,,,
,Narcotic,"ನಿದ್ರಾ ಜನಕ, ಮಂಪರು ಬರಿಸುವ",,,,,,,,,
,Narration,"ಕಥನ, ವಿವರಣೆ, ನಿರೂಪಣೆ, ಆಖ್ಯಾನ",,,,,,,,,
,Narrow majority,ಅಲ್ಪಬಹುಮತ,,,,,,,,,
,Nasty,"ಗಲೀಜಾದ, ನೀತಿಗೆಟ್ಟ, ದುಃಸ್ವಭಾವದ, ಅಶ್ಲೀಲ, ರುಚಿಯಿಲ್ಲದ",,,,,,,,,
,Natal,ಜನ್ಮಸಂಬಂಧಿ,,,,,,,,,
,Nation,"ರಾಷ್ಟ್ರ, ಜನಾಂಗ",,,,,,,,,
,National,ರಾಷ್ಟ್ರೀಯ,,,,,,,,,
,National anthem,ರಾಷ್ಟ್ರಗೀತೆ,,,,,,,,,
,National bird,ರಾಷ್ಟ್ರ ಪಕ್ಷಿ,,,,,,,,,
,National defence academy,ರಾಷ್ಟ್ರೀಯ ರಕ್ಷಣಾ ಅಕಾಡೆಮಿ,,,,,,,,,
,National emblem,ರಾಷ್ಟ್ರ ಲಾಂಛನ,,,,,,,,,
,National flag,ರಾಷ್ಟ್ರ ಧ್ವಜ,,,,,,,,,
,National highway,ರಾಷ್ಟ್ರೀಯ ಹೆದ್ದಾರಿ,,,,,,,,,
,National income,ರಾಷ್ಟ್ರಾದಾಯ,,,,,,,,,
,National integration camp,ರಾಷ್ಟ್ರೀಯ ಭಾವ್ಯೆಕ್ಯತಾ ಶಿಬಿರ,,,,,,,,,
,National irrigation development project fund,ರಾಷ್ಟ್ರೀಯ ಜಲಾಯನ ಅಭಿವೃದ್ಧಿ ಯೋಜನಾ ನಿಧಿ,,,,,,,,,
,Nationalised bank,ರಾಷ್ಟ್ರೀಕೃತ ಬ್ಯಾಂಕುಗಳು,,,,,,,,,
,Nationality,ರಾಷ್ಟ್ರೀಯತೆ,,,,,,,,,
,Nationalize,ರಾಷ್ಟ್ರೀಕರಿಸು,,,,,,,,,
,National savings certificate,ರಾಷ್ಟ್ರೀಯ ಉಳಿತಾಯ ಪತ್ರ,,,,,,,,,
,National seminar,ರಾಷ್ಟ್ರೀಯ ವಿಚಾರ ಸಂಕಿರಣ,,,,,,,,,
,National service scheme,ರಾಷ್ಟ್ರೀಯ ಸೇವಾ ಯೋಜನೆ,,,,,,,,,
,Nationalistic movements,"ರಾಷ್ಟ್ರೀಯ ಚಳುವಳಿಗಳು, ರಾಷ್ಟ್ರೀಯವಾದಿ ಚಳುವಳಿಗಳು",,,,,,,,,
,National wealth,ರಾಷ್ಟ್ರ ಸಂಪತ್ತು,,,,,,,,,
,Native,"ದೇಶೀಯ, ಸ್ಥಳೀಯ",,,,,,,,,
,Native place,"ಹುಟ್ಟೂರು, ಜನ್ಮಸ್ಥಳ",,,,,,,,,
,Natural,"ಸಹಜ, ನೈಸರ್ಗಿಕ, ನೈಜ, ಸ್ವಾಭಾವಿಕ, ಪ್ರಾಕೃತಿಕ",,,,,,,,,
,Natural calamities,ನೈಸರ್ಗಿಕ ವಿಪತ್ತುಗಳು,,,,,,,,,
,Naturalization,"ದೇಶೀಕರಣ, ಸುಗಮ ಹೊಂದಾಣಿಕೆ, ಸ್ವಾಭಾವೀಕರಣ, ನೈಸರ್ಗೀಕರಣ",,,,,,,,,
,Natural justice,ಸ್ವಾಭಾವಿಕ/ನೈಸರ್ಗಿಕ ನ್ಯಾಯ,,,,,,,,,
,Natural resources,ನೈಸರ್ಗಿಕ ಸಂಪನ್ಮೂಲ,,,,,,,,,
,Nature,"ಪ್ರಕೃತಿ, ಸ್ವಭಾವ, ಸಹಜ ಗುಣ, ಹುಟ್ಟುಗುಣ, ಸ್ವರೂಪ",,,,,,,,,
,Nature of disposal,ಇತ್ಯರ್ಥದ ವಿಧಾನ,,,,,,,,,
,Nature of work,ಕಾರ್ಯ ಸ್ವರೂಪ,,,,,,,,,
,Navigation,"ಸಮುದ್ರಯಾನ, ಹಡಗು ಸಂಚಾರ",,,,,,,,,
,Navy,"ನೌಕಾಪಡೆ, ನೌಕಾದಳ",,,,,,,,,
,Nazir,"ಕೋರ್ಟಿನ ಶಿರಸ್ತೇದಾರ, ನಾಜರ",,,,,,,,,
,N.B. (nota bene),ವಿ.ಸೂ(ವಿಶೇಷ ಸೂಚನೆ),,,,,,,,,
,Neat,"ಅಚ್ಚುಕಟ್ಟಾದ, ಒಪ್ಪವಾದ, ಓರಣವಾದ",,,,,,,,,
,Nebulous,"ಅಸ್ಪಷ್ಟ, ಮಸುಕಾದ, ಮಬ್ಬಾದ",,,,,,,,,
,Necessary,"ಅವಶ್ಯ, ಅವಶ್ಯಕ",,,,,,,,,
,Need,"ಅಗತ್ಯತೆ, ಅಗತ್ಯ, ಬೇಕು",,,,,,,,,
,Needy,ಅಗತ್ಯವುಳ್ಳ,,,,,,,,,
,Negative,"ನಿಷೇಧಾತ್ಮಕ, ನಿರಾಕರಣಾರ್ಥಕ, ನಿಷೇಧಾರ್ಥಕ",,,,,,,,,
,Neglect,"ನಿರ್ಲಕ್ಷ, ಉಪೇಕ್ಷೆ, ಅಲಕ್ಷ್ಯ, ಅಜಾಗರೂಕತೆ",,,,,,,,,
,Negligence,"ಅಲಕ್ಷ್ಯ, ಅಜಾಗರೂಕತೆ",,,,,,,,,
,Negotiable,"ವರ್ಗಾವಣೆ ಮಾಡಬಹುದಾದ, ಕ್ಷಮಿಸಲರ್ಹವಾದ",,,,,,,,,
,Negotiation,ವ್ಯವಹಾರ,,,,,,,,,
,Neighbour,ನೆರೆಹೊರೆ,,,,,,,,,
,Nephew,"ಸೋದರನ/ಸೋದರಿಯ ಮಗ, ಸೋದರಳಿಯ, ಭ್ರಾತ್ರೀಯ",,,,,,,,,
,Nepotism,ಸ್ವಜನ ಪಕ್ಷಪಾತ,,,,,,,,,
,Nervous,"ಪುಕ್ಕಲಾದ, ದುರ್ಬಲ",,,,,,,,,
,Net,"ಬಲೆ, ನಿವ್ವಳ",,,,,,,,,
,Net pay,ನಿವ್ವಳ ವೇತನ,,,,,,,,,
,Network,ಜಾಲ,,,,,,,,,
,Neutral,"ತಟಸ್ಥ, ನಿಷ್ಪಕ್ಷಪಾತದ",,,,,,,,,
,Nevertheless,"ಆದರೂ, ಅಷ್ಟಾದರೂ, ಹಾಗಿದ್ದರೂ",,,,,,,,,
,New,"ಹೊಸ, ನವೀನ, ನೂತನ",,,,,,,,,
,News,"ಸುದ್ದಿ, ವಾರ್ತೆ, ಸಮಾಚಾರ, ವೃತ್ತಾಂತ",,,,,,,,,
,News paper,ದಿನ ಪತ್ರಿಕೆ,,,,,,,,,
,News reel,ವಾರ್ತಾ ಚಿತ್ರ,,,,,,,,,
,News service,ವಾರ್ತಾ ಸೇವೆ,,,,,,,,,
,New scheme,ಹೊಸ ಕ್ರಮ (ವಿಧಾನ),,,,,,,,,
,New syllabus,ಹೊಸ ಪಠ್ಯಕ್ರಮ,,,,,,,,,
,Next below rule,ನಿಕಟಾನಂತರ ನಿಯಮ,,,,,,,,,
,Nexus,"ಜೋಡಣೆ, ಸಂಬಂಧ",,,,,,,,,
,Niece,"ಸೋದರ ಸೊಸೆ, ಸೋದರ ಪುತ್ರಿ",,,,,,,,,
,Night shift,"ರಾತ್ರಿ ಪಾಳಿ, ಇರುಳು ಸರದಿ",,,,,,,,,
,Night watchman,ರಾತ್ರಿ ಕಾವಲುಗಾರ,,,,,,,,,
,No admission,ಪ್ರವೇಶವಿಲ್ಲ,,,,,,,,,
,No objection certificate,ನಿರಾಕ್ಷೇಪಣ ಪತ್ರ,,,,,,,,,
,No confidence,ಅವಿಶ್ವಾಸ,,,,,,,,,
,No confidence motion,ಅವಿಶ್ವಾಸ ಗೊತ್ತುವಳಿ/ಸೂಚನೆ,,,,,,,,,
,No due certificate,ಬೇಬಾಕಿ ಪತ್ರ,,,,,,,,,
,Nomadic,ಅಲೆಮಾರಿ,,,,,,,,,
,No man's land,"ಪಾಳು ನೆಲ, ಯಾರಿಗೂ ಸೇರಿಲ್ಲದ ಭೂಮಿ",,,,,,,,,
,Nomenclature,"ಅಭಿದಾನ, ಕೊಟ್ಟಹೆಸರು",,,,,,,,,
,Nominal,"ಹೆಸರಿಗೆ ಮಾತ್ರದ, ಅತ್ಯಲ್ಪ",,,,,,,,,
,Nominate,"ನಾಮಕರಣ ಮಾಡು, ನಾಮನಿರ್ದೇಶಿಸು",,,,,,,,,
,Nominated by alation,ಸರದಿಯ ಮೂಲಕ ನಾಮಕರಣಗೊಂಡ,,,,,,,,,
,Nomination,ನಾಮಕರಣ,,,,,,,,,
,Nominee,ನಾಮಕರಣಗೊಂಡವ,,,,,,,,,
,Non,"ಇತರ, ಅ-ವಿ-ಅನ್ -",,,,,,,,,
,Non acceptance,"ಅನಂಗೀಕಾರ, ಅಸ್ವೀಕಾರ",,,,,,,,,
,Non agricultural,ಕೃಷಿಯೇತರ,,,,,,,,,
,Non committal,"ಕಟ್ಟು ಬೀಳದ, ಹೊಣೆ ಹೊರದ",,,,,,,,,
,Non compliance,"ಅಪಾಲನೆ, ನಡೆಸದಿರುವುದು",,,,,,,,,
,Non cooperation,ಅಸಹಕಾರ,,,,,,,,,
,Non credit,ಉದ್ದರಿ ನೀಡದ,,,,,,,,,
,Non declaration,ಅ-ಘೋಷಣೆ,,,,,,,,,
,Non existence,ಅಸ್ತಿತ್ವವಿಲ್ಲದ,,,,,,,,,
,Non formal,ಅನೌಪಚಾರಿಕ,,,,,,,,,
,Non gazetted,"ಪತ್ರಾಂಕಿತವಲ್ಲದ, ನಾನ್ ಗೆಜೆಟೆಡ್",,,,,,,,,
,Non government,ಸರ್ಕಾರೇತರ,,,,,,,,,
,Non governmental organisation,ಸರ್ಕಾರೇತರ ಸಂಸ್ಥೆ,,,,,,,,,
,Non informal,"ಔಪಚಾರಿಕೇತರ, ಅನೌಪಚಾರಿಕ",,,,,,,,,
,Non kannadigas,ಕನ್ನಡೇತರರು,,,,,,,,,
,Non member,ಸದಸ್ಯೇತರ,,,,,,,,,
,Non ministerial staff,ಲಿಪಿಕೇತರ ಸಿಬ್ಬಂದಿ,,,,,,,,,
,Non official,ಅಧಿಕಾರೇತರ,,,,,,,,,
,No parking,ನಿಲ್ದಾಣವಲ್ಲ,,,,,,,,,
,Non plan,ಯೋಜನೇತರ,,,,,,,,,
,Non promotional,ಪದೋನ್ನತಿರಹಿತ,,,,,,,,,
,Non recurring,ಅನಾವರ್ತಕ,,,,,,,,,
,Non selection,ಆಯ್ಕೇತರ,,,,,,,,,
,Non semester,ಚತುರ್ಮಾಸೇತರ,,,,,,,,,
,Non teaching,ಅಧ್ಯಾಪಕೇತರ,,,,,,,,,
,Non teaching staff,ಬೋಧನೇತರ ಸಿಬ್ಬಂದಿ,,,,,,,,,
,Non teaching staff association fee,"ಬೋಧಕೇತರ ಸಿಬ್ಬಂದಿ ಸಂಘದ ಶುಲ್ಕ, ಅಧ್ಯಾಪಕೇತರ ಸಿಬ್ಬಂದಿ ಸಂಘದ ಶುಲ್ಕ",,,,,,,,,
,Norm,"ಪ್ರಮಾಣ, ಸೂತ್ರ, ಮಾದರಿ",,,,,,,,,
,Normal,"ಸಾಮಾನ್ಯ, ಯಥಾಪ್ರಕಾರದ",,,,,,,,,
,Notable,"ಗಮನಾರ್ಹ, ಪ್ರಸಿದ್ಧ",,,,,,,,,
,Not accepted,ಅಮಾನ್ಯ,,,,,,,,,
,Notary,"ದಸ್ತಾವೇಜು, ಪ್ರಮಾಣಾಧಿಕಾರಿ, ನೋಟರಿ",,,,,,,,,
,No tax campaign,ಕರ ನಿರಾಕರಣ ಆಂದೋಲನ,,,,,,,,,
,Note,"ಟೀಕೆ, ಟಿಪ್ಪಣಿ, ಟಿಪ್ಪಣಿಸು, ಲಕ್ಷ್ಯಕೊಡು",,,,,,,,,
,Notice,"ಸೂಚನೆ, ಸೂಚನಾ ಪತ್ರ",,,,,,,,,
,Notice board,"ಸೂಚನಾ ಫಲಕ, ನೋಟೀಸು ಬೋರ್ಡ್",,,,,,,,,
,Notice of discharge,ಬಿಡುಗಡೆ/ವಿಮೋಚನಾನೋಟಿಸು,,,,,,,,,
,Noting and drafting,ಟಿಪ್ಪಣಿಸುವುದು ಮತ್ತು ಕರಡು ತಯಾರಿಸುವುದು,,,,,,,,,
,Notification,ಅಧಿಸೂಚನೆ,,,,,,,,,
,Notify,ಅಧಿಸೂಚಿಸು,,,,,,,,,
,Notional increment,ಕಾಲ್ಪನಿಕ ವೇತನ ಬಡ್ತಿ,,,,,,,,,
,Notional promotion,ಕಾಲ್ಪನಿಕ ಬಡ್ತಿ,,,,,,,,,
,Notorious,"ಕುಪ್ರಸಿದ್ಧ, ಕುಖ್ಯಾತ",,,,,,,,,
,Not cleared lower examinations (ncl),ಹಿಂದಿನ ಪರೀಕ್ಷೆ ಮುಗಿಸಿಲ್ಲ,,,,,,,,,
,Not traceable,"ಸುಳಿವು ಸಿಗದ, ಪತ್ತೆಹತ್ತದ",,,,,,,,,
,Not withstanding,"ಹಾಗಿದ್ದರೂ, ಆದರೂ, ಹೇಗಾದರೂ, ಆದಾಗ್ಯೂ ಕೂಡ",,,,,,,,,
,Nourishment,ಪೋಷಣೆ,,,,,,,,,
,Novel,"ಕಾದಂಬರಿ, ಹೊಸತು",,,,,,,,,
,Novice,"ಹೊಸಬ, ಆರಂಭಿಕ, ಅನನುಭವಿ",,,,,,,,,
,Noxious,ಅನಿಷ್ಟ ಹಾನಿಕಾರಿ,,,,,,,,,
,Nuisance,"ಉಪದ್ರವ, ಪೀಡೆ, ಹೇಸಿಕೆ",,,,,,,,,
,Null and void,ಅನೂರ್ಜಿತ ಮತ್ತು ಪರಿಣಾಮ ಶೂನ್ಯ,,,,,,,,,
,Number,"ಸಂಖ್ಯೆ, ಅಂಕಿ, ಕ್ರಮಾಂಕ, ಕ್ರಮಾಂಕಿಸು",,,,,,,,,
,Numerical,"ಸಂಖ್ಯಾತ್ಮಕ, ನಂಬರಿನ",,,,,,,,,
,Numerical methods,ಸಂಖ್ಯಾತ್ಮಕ ವಿಧಾನಗಳು,,,,,,,,,
,Numerous,"ಅನೇಕ, ಬಹುಸಂಖ್ಯಾತ",,,,,,,,,
,Nurse,"ದಾದಿ, ನರ್ಸು",,,,,,,,,
,Nursing,"ಆರೈಕೆ, ಶುಶ್ರೂಷೆ",,,,,,,,,
,Nursery,"ಶಿಶುವಿಹಾರ, ಸಸ್ಯವಾಟಿಕೆ",,,,,,,,,
,Nursing home,ಶುಶ್ರೂಷಾಲಯ,,,,,,,,,
,Nutritious,ಪೌಷ್ಟಿಕ,,,,,,,,,
,Neutralize,"ತಟಸ್ಥಗೊಳಿಸು, ನಿಷ್ಪರಿಣಾಮಗೊಳಿಸು",,,,,,,,,
,Oath,"ಪ್ರಮಾಣ ವಚನ, ಪ್ರತಿಜ್ಞೆ, ಶಪಥ",,,,,,,,,
,Obedience,"ವಿಧೇಯತೆ, ಆಜ್ಞಾಪಾಲನೆ",,,,,,,,,
,Obituary,ಮರಣ ವಾರ್ತೆ,,,,,,,,,
,Objection,ಆಕ್ಷೇಪ,,,,,,,,,
,Objective,ಧ್ಯೇಯೋದ್ದೇಶ,,,,,,,,,
,Obligation,"ಉಪಕಾರ, ಋಣ, ಆಭಾರ, ಅನಿವಾರ್ಯತೆ",,,,,,,,,
,Oblige,ಉಪಕರಿಸು,,,,,,,,,
,Obliterate,"ತೊಡೆದು ಹಾಕು, ಅಳಿಸಿಬಿಡು",,,,,,,,,
,Oblivion,ಮರವೆ,,,,,,,,,
