ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Saddleback,,ತಡಿಬೆನ್ನಿನ ಹಂದಿ,,,,,,,
,,Saddle bag,,(ಕುದುರೆ) ಹಸುಬೆಚೀಲ,,,,,,,
,,Sailenders,,(ಕುದುರೆ ಹಿಂಗಾಲಿನ ) ಒಣಗುಳ್ಳೆ,,,,,,,
,,Salve,,ಮುಲಾಮು,,,,,,,
,,Sample survey,,ಮಾದರಿ ಸರ್ವೆ,,,,,,,
,,Sarcelle,,ಸಣ್ಣಬಾತು,,,,,,,
,,Sausage,,"ಸಾಸೇಜ್, ಮಾಂಸ ಭಕ್ಷ್ಯ",,,,,,,
,,Scalding,,ಸುಡುವುದು,,,,,,,
,,Scour,,ಅತಿಸಾರ,,,,,,,
,,Scrag,,ತೆಳುಮಾಂಸ,,,,,,,
,,Sebaceous,,ಕೊಬ್ಬಿನ,,,,,,,
,,Semen,,ವೀರ್ಯ,,,,,,,
,,Semen collection centre,,ವೀರ್ಯಶೇಖರಣ ಕೇಂದ್ರ,,,,,,,
,,Serradilla,,ಮೇವುಸಸ್ಯ,,,,,,,
,,Serum,,"ಸೀರಂ, ರಸಿಕೆ, ರಕ್ತಸಾರ",,,,,,,
,,Serum Institute,,ಸೀರಂ ಸಂಶೋಧನಾಲಯ,,,,,,,
,,Shambles,,"ಕಸಾಯಿಖಾನೆ, ಕಟುಕರಂಗಡಿ",,,,,,,
,,Shear grass,,ಷೇರ್ ಹುಲ್ಲು,,,,,,,
,,Shearing of wool,,ಉಣ್ಣೆ ಕತ್ತರಿಸುವ ಯಂತ್ರ,,,,,,,
,,Shearing Seasons,,ಉಣ್ಣೆ ಕತ್ತರಿಸುವ ಋತು,,,,,,,
,,Shearling,,ಉಣ್ಣೆ ಕತ್ತರಿಸಿದ ಕುರಿ,,,,,,,
,,Shears,,ಹೆಗ್ಗತ್ತರಿ,,,,,,,
,,She - buffalo,,ಎಮ್ಮೆ,,,,,,,
,,Shed,,ಕೊಟ್ಟಿಗೆ,,,,,,,
,,Sheep,,ಕುರಿ,,,,,,,
,,Sheep - bot,,ಕುರಿಪೀಡಕ ನೊಣ,,,,,,,
,,Sheep Breeding,,ಕುರಿ ತಳಿ ವರ್ಧನೆ,,,,,,,
,,Sheep - dip,,"ಕುರಿಸ್ನಾನ, ಕುರಿಸ್ನಾನದ ಔಷಧಿ",,,,,,,
,,Sheep - dog,,ಕುರುಬರ ನಾಯಿ,,,,,,,
,,Sheep - farmer/master,,ಕುರುಬ,,,,,,,
,,Sheep - fold - pen,,"ಕುರಿಯ ದೊಡ್ಡಿ, ರೊಪ್ಪ",,,,,,,
,,Sheep - louse / tick,,ಕುರಿ ಹೇನು / ಉಣ್ಣೆ ಹುಳು,,,,,,,
,,Sheep - pox,,ಕುರಿ ಸಿಡುಬು,,,,,,,
,,Sheep - shearing,,ಕುರಿಯ ಉಣ್ಣೆ ಕತ್ತರಿಸುವುದು,,,,,,,
,,Sheepskin,,ಕುರಿ ಚರ್ಮ,,,,,,,
,,Sheeps fescue,,(ಕುರಿ) ಮೇವು ಹುಲ್ಲು,,,,,,,
,,Sheep -walk,,ಕುರಿ (ಮೇಯುವ) ಕಾವಲು,,,,,,,
,,Shell grit,,ಕಪ್ಪೆ ಚಿಪ್ಪಿನ ಪುಡಿ,,,,,,,
,,Sheel meal,,ಕಪ್ಪೆ ಚಿಪ್ಪಿನ ಹಿಟ್ಟು,,,,,,,
,,Shepherd,,ಕುರುಬ,,,,,,,
,,Sheppy,,ಕುರಿದೊಡ್ಡಿ / ರೊಪ್ಪ,,,,,,,
,,Shin of beef,,ದನದ ಮೊಣಕಾಲು ಮಾಂಸ,,,,,,,
,,Short Horn Cattle,,ಸಣ್ಣ ಕೊಂಬಿನ ದನ,,,,,,,
,,Silage - Ensilage,,ಹಗೇವು ಮೇವು,,,,,,,
,,Silent Heat,,ಒಳಬೆದೆ,,,,,,,
,,Silo - pit,,ಮೇವುಗುಂಡಿ,,,,,,,
,,Sirloin,,ಕಟಿಮಾಂಸ,,,,,,,
,,Skeleton,,ಅಸ್ಥಿ ಪಂಜರ,,,,,,,
,,Skimmed milk,,ಕೆನೆ ತೆಗೆದ ಹಾಲು,,,,,,,
,,Slaughter House,,"ಕಟುಕರ ಅಂಗಡಿ, ಕಸಾಯಿಖಾನೆ",,,,,,,
,,Sorghum,,ಸೋರ್ಗಂ ಹುಲ್ಲು,,,,,,,
,,Southdown Sheep,,ಸೌತ್ ಡೌನ್ ಕುರಿ,,,,,,,
,,Sow,,ಹೆಣ್ಣುಹಂದಿ,,,,,,,
,,Spavin,,ಕುದುರೆ ರೋಗ,,,,,,,
,,Species,,ಜಾತಿ,,,,,,,
,,Speck,,ಹೇದಿ ಮಾಂಸ,,,,,,,
,,Sperm,,ವೀರ್ಯಾಣು,,,,,,,
,,Spot,,ಮನೆ ಪಾರಿವಾಳ,,,,,,,
,,Stable,,ಲಾಯ,,,,,,,
,,Stable boy man,,ಕುದುರೆ ಚಾಕರ,,,,,,,
,,Stabling,,ಲಾಯದ ಅವಕಾಶ,,,,,,,
,,Stack,,ಮೆದೆ ಬಣಬೆ,,,,,,,
,,Stack - funnel,,ಮೆದೆ ಲಾಳಿಕೆ,,,,,,,
,,Stack - Stand,,ಬಣಬೆಯಟ್ಟಣೆ,,,,,,,
,,Stale,,ಗಂಜಲ,,,,,,,
,,Stall,,ಲಾಯ ಮಳಿಗೆ,,,,,,,
,,Stalled ox,,ಕೊಟ್ಟಿಗೆ ಎತ್ತು,,,,,,,
,,Stall feeding,,ಕಟ್ಟಿ ಮೇಯಿಸುವುದು ಕೊಟ್ಟಿಗೆಯಲ್ಲಿ ಮೇಯಿಸುವುದು,,,,,,,
,,Stallion,,ಬೀಜದ ಕುದುರೆ,,,,,,,
,,Starvation,,ಉಪವಾಸ,,,,,,,
,,Stationary,,ಸ್ಥಿರ,,,,,,,
,,Steer,,ಸಣ್ಣ ಎತ್ತು,,,,,,,
,,Sterile,,ಗೊಡ್ಡಾದ,,,,,,,
,,Sterile cow,,ಗೊಡ್ಡು ದನ,,,,,,,
,,Sterility,,ಬಂಜೆತನ,,,,,,,
,,Stifle,,ಮಂಡಿ ಮೂಳೆ ರೋಗ,,,,,,,
,,Stifle -bone,,ಮಂಡಿ ಚಿಪ್ಪು,,,,,,,
,,Stifle shoe,,ಮಂಡಿ ರೋಗದ ಲಾಳ,,,,,,,
,,Still Birth,,ಮೃತಜನಕ,,,,,,,
,,Stimulant,,ಉತ್ತೇಜಕ,,,,,,,
,,Stockman,,ಸ್ಟಾಕ್ ಮನ್,,,,,,,
,,Stock reider,,ರಾವುತ ಗೋವಳ,,,,,,,
,,Stomach tube,,ಹೊಟ್ಟೆನಳಿಕೆ,,,,,,,
,,Stramineous,,ಒಣಹುಲ್ಲಿನ,,,,,,,
,,Strangle,,ಸಾಂಕ್ರಾಮಿಕ ನೆಗಡಿ,,,,,,,
,,Straw,,ಒಣಹುಲ್ಲು,,,,,,,
,,Strip cow,,ಒಂದು ತೊಟ್ಟೂ ಬಿಡದೆ ಹಾಲನ್ನು ಪೂರ್ತಿಯಾಗಿ ಹಿಂಡು,,,,,,,
,,Stripping,,ಮೊದಲ ಸೊನೆ ಹಾಲು,,,,,,,
,,Stud,,ಕುದುರೆ ಹಟ್ಟಿ,,,,,,,
,,Stud - Farm,,"ಕುದುರೆತಳಿ ಕ್ಷೇತ್ರ, ಕುದುರೆ ವರ್ಧನ ಕ್ಷೇತ್ರ",,,,,,,
,,Stud - Horse,,ಬೀಜದ ಕುದುರೆ,,,,,,,
,,Sturdy,,ಗಿರಕಿ ರೋಗ,,,,,,,
,,Sty,,ಹಂದಿ ರೊಪ್ಪ,,,,,,,
,,Sub - Breed,,ಒಳತಳಿ,,,,,,,
,,Substratum,,ಅಡಿಸ್ತರ,,,,,,,
,,Suck,,ಕೆಚ್ಚಲು ಉಣ್ಣುವುದು,,,,,,,
,,Sucker - Sucking,,ಕೆಚ್ಚಲು (ಉಣ್ಣುವ) ಕರು ಕೆಚ್ಚಲು ಕರು / ಮರಿ,,,,,,,
,,Sudan Grass,,ಸುಡಾನ್ ಹುಲ್ಲು,,,,,,,
,,Suede,,ಹದಮಾಡಿಲ್ಲದ ಕುರಿಯ ಚರ್ಮ,,,,,,,
,,Suet,,ಗಟ್ಟಿಕೊಬ್ಬು,,,,,,,
,,Sultan,,ಸುಲ್ತಾನ್ (ತುರ್ಕಿಕೋಳಿ),,,,,,,
,,Supervisor,,ಮೇಲ್ವಿಚಾರಕ,,,,,,,
,,Surgery,,ಶಸ್ತ್ರಚಿಕಿತ್ಸೆ,,,,,,,
,,Surgical Instrument,,ಶಸ್ತ್ರಚಿಕಿತ್ಸೆಯ ಉಪಕರಣ,,,,,,,
,,Sward,,ಹುಲ್ಲು ಮೈದಾನ,,,,,,,
,,Swill,,ಹಂದಿ ಕಲಗಚ್ಚು,,,,,,,
,,Swine,,ಹಂದಿ,,,,,,,
,,Swine Fever,,ಹಂದಿ ಜ್ವರ,,,,,,,
,,Swine Herd,,ಹಂದಿ ಕುರುಬ,,,,,,,
,,Swine plague,,ಹಂದಿ ಪ್ಲೇಗು,,,,,,,
,,Swinery,,ಹಂದಿದೊಡ್ಡಿ,,,,,,,
,,Syringe,,ಪಿಚಕಾರಿ,,,,,,,
,,Tablet,,"ಗುಳಿಗೆ, ಮಾತ್ರೆ",,,,,,,
,,Tapeworm,,ಲಾಡಿಹುಳು,,,,,,,
,,Tattooing,,ಹಚ್ಚೆ,,,,,,,
,,Taurine,,ಗೂಳಿಯ,,,,,,,
,,Teat,,ಕೆಚ್ಚಲು,,,,,,,
,,Teg,,ಎರಡು ವರ್ಷದ ಕುರಿ,,,,,,,
,,Tegument,,ಪ್ರಾಣಿಯ ತೊಗಲು,,,,,,,
,,Temperature,,ಉಷ್ಣಾಂಶ,,,,,,,
,,Tender - Grass,,ಎಳೆಹುಲ್ಲು,,,,,,,
,,Testing - of Milk,,ಹಾಲು ಪರೀಕ್ಷೆ,,,,,,,
,,Tetanus,,ಧನುರ್ವಾಯು,,,,,,,
,,Tharparkar Breed,,ಥಾರ್ಪಾರ್ಕರ್ ತಳಿ,,,,,,,
,,Thatched Roof,,ಹುಲ್ಲು ಹೊದಿಕೆ / ಛಾವಣಿ,,,,,,,
,,Thermometer,,ಥರ್ಮಾಮೀಟರ್,,,,,,,
,,Therology,,ಸಸ್ತನಿ ಪ್ರಾಣಿಶಾಸ್ತ್ರ,,,,,,,
,,Thermatology,,ತಳಿವರ್ಧನ ಶಾಸ್ತ್ರ,,,,,,,
,,Thrush,,(ಕುದುರೆ) ಅಂಗಾಲು ರೋಗ,,,,,,,
,,Tick,,ಉಣ್ಣೆ,,,,,,,
,,Tick Fever,,ಉಣ್ಣೆ ಜ್ವರ,,,,,,,
,,Tonic,,ಜಲವರ್ಧಕ,,,,,,,
,,Training,,ತರಬೇತಿ,,,,,,,
,,Trap -Nest,,ಕೋಳಿ ಬೋನು,,,,,,,
,,Trapper,,ಬೋನಿಗ,,,,,,,
,,Treatment,,ಚಿಕಿತ್ಸೆ,,,,,,,
,,Trellis,,ಕಟಗಟೆ,,,,,,,
,,Tropical Disease,,ಉಷ್ಣವಲಯ ಕಾಯಿಲೆ,,,,,,,
,,Trotter,,ಕುಕ್ಕುಲೋಟದ ಕುದುರೆ,,,,,,,
,,Tuberculin,,ಕ್ಷಯ ಕ್ರಿಮಿಸಾರ,,,,,,,
,,Tuberculin Test,,ಕ್ಷಯ ಕ್ರಿಮಿಸಾರ ಪರೀಕ್ಷೆ,,,,,,,
,,Tuberculosis,,ಕ್ಷಯ,,,,,,,
,,Tulchan,,ಗೊಂಬೆಕರು,,,,,,,
,,Tup,,ಟಗರು,,,,,,,
,,Turkey Cock,,ತುರ್ಕಿಹುಂಜ,,,,,,,
,,Turkey - Poult,,ತುರ್ಕಿಕೋಳಿ ಮರಿ,,,,,,,
,,Turtle,,ಆಮೆ,,,,,,,
,,Tush,,ಕುದುರೆ ಕೋರೆಹಲ್ಲು,,,,,,,
,,Tympanites,,ಒಡಲುಬ್ಬರ,,,,,,,
,,Udder,,ಕೆಚ್ಚಲು,,,,,,,
,,Unblooded,,ಹೀನತಳಿಯ,,,,,,,
,,Undercut,,ಪಕ್ಕೆ ಮಾಂಸದ ತಳಭಾಗ,,,,,,,
,,Unfold,,ರೊಪ್ಪದಿಂದ ಹೊರಕ್ಕೆ ಬಿಡು,,,,,,,
,,Urea,,ಮೂತ್ರಧಾತು,,,,,,,
,,Uterus,,ಗರ್ಭಕೋಶ,,,,,,,
,,Vaccination,,ದೇವಿಹಾಕುವುದು,,,,,,,
,,Vaccine,,ಸಿಡುಬು ಲಸಿಕೆ,,,,,,,
,,Vaquero,,ದನಗಾಹಿ,,,,,,,
,,Vasectomy,,ಸಂತಾನ ಶಕ್ತಿಹಕಣ,,,,,,,
,,Veal,,ಕರು ಮಾಂಸ,,,,,,,
,,Ventilation,,ಗಾಳಿ ಬೆಳಕಿನ ವ್ಯವಸ್ಥೆ,,,,,,,
,,Vetch,,ಪ್ರಾಣಿ ಮೇವು ಸಸ್ಯ,,,,,,,
,,Veterinary,,ಪಶುವೈದ್ಯ,,,,,,,
,,Victoria,,ಸಾಕು ಪಾರಿವಾಳ,,,,,,,
,,Virus,,"ವಿಷ, ನಂಜು, ರಸಿಕೆ",,,,,,,
,,Vitamin,,ಅನ್ನಾಂಗ,,,,,,,
,,Vitellin,,ಕೋಳಿಮೊಟ್ಟೆಯ ಸತ್ವ,,,,,,,
,,Vives,,(ಕುದುರೆ ಮರಿಗಳ) ಕಿವಿರೋಗ,,,,,,,
,,Vomiting,,ವಾಂತಿ,,,,,,,
,,Ward,,"(ಆಸ್ಪತ್ರೆಯ)ವಿಭಾಗ, ವಾರ್ಡು",,,,,,,
,,Wart,,ನರೂಲಿ,,,,,,,
,,Wattles,,ಮಾಂಸತಂತು,,,,,,,
,,Weaning,,ಮೊಲೆ ಬಿಡಿಸುವುದು,,,,,,,
,,Weanling,,ಮೊಲೆ ಬಿಡಿಸಿದ ಕರು,,,,,,,
,,Weather,,ಹಿಂಡಿಮಾಡಿದ ಟಗರು,,,,,,,
,,Wheat Bran,,ಗೋಧಿ ತವುಡು,,,,,,,
,,Whey,,"ಹಾಲೊಡಕು (ನೀರು), ಮಸ್ತು",,,,,,,
,,White Leghorn,,ಬಿಳಿಲೆಗ್ ಹಾರ್ನ್ (ಕೋಳಿ),,,,,,,
,,White meat,,ಬಿಳಿಮಾಂಸ,,,,,,,
,,White Scour,,ಬಿಳಿ ಅತಿಸಾರ,,,,,,,
,,Wind - egg,,ಬಂಜೆ ಮೊಟ್ಟೆ,,,,,,,
,,Wind - Sucker,,ಗಾಳಿ ಹೀರುವ ಕುದುರೆ,,,,,,,
,,Wire - Heel,,ತಂತಿ ಹಿಮ್ಮಡಿ,,,,,,,
,,Wool,,ಉಣ್ಣೆ,,,,,,,
,,Wool - ball,,ಉಣ್ಣೆ ಗಂತಿ,,,,,,,
,,Wool - Fell,,ತುಪ್ಪಟ ಚರ್ಮ,,,,,,,
,,Worms,,ಜಂತುಗಳು,,,,,,,
,,Wound,,"ಗಾಯ, ವ್ರಣ",,,,,,,
,,X - ray,,ಕ್ಷ-ಕಿರಣ,,,,,,,
,,"Yard, Stock",,ದನದ ಅಂಗಳ / ಹಟ್ಟಿ,,,,,,,
,,Yean,,ಈನು,,,,,,,
,,Yeanling,,ಕುರಿಮರಿ,,,,,,,
,,Yellow Maize,,ಹಳದಿ ಜೋಳ,,,,,,,
,,Yield,,ಇಳುವರಿ,,,,,,,
,,Yoke Gall,,ಹೆಗಲುಬಾವು,,,,,,,
,,Yolk,,ಹೆಗಲು ಲೋಳ,,,,,,,
,,Zinc poisoning,,ಸತುವು ವಿಷ,,,,,,,
