ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Peremptory,"ಅನುಲ್ಲಂಘನೀಯ, ನಿರ್ಣಾಯಕ, ನಿರ್ಧಾರಕ, ಅಂತಿಮ, ನಿರ್ಬಂಧಕಾರಿ, ಬದಲಾಯಿಸಲಾಗದ (ತೀರ್ಮಾನ), ನಿರಾಕರಿಸಲಾಗದ",,,adjective,,,,,,
,Perennial,"ನಿತ್ಯವಾದ, ಎಲ್ಲ ಕಾಲದಲ್ಲಿ ಇರುವ, ಸಾರ್ವಕಾಲಿಕ, ಬತ್ತಿಹೋಗದ (ಜಲಸ್ರೋತ)",,,adjective,,,,,,
,Perfect,"ಸಂಪೂರ್ಣವಾದ, ಪೂರ್ತಿ, ನಿರ್ದುಷ್ಟ, ಪರಿಪೂರ್ಣ, ಸಮಗ್ರ, ದೋಷ ರಹಿತ, ಪಾರಂಗತ, ಉತ್ತಮ, ಅಖಂಡ",,,adjective,,,,,,
,Perfection,"ಪರಿಪೂರ್ಣತೆ, ನಿಪುಣತೆ. ಸಮಗ್ರತೆ",,,noun,,,,,,
,Perfectionist,"ಪರಿಪೂರ್ಣತಾವಾದಿ, ಪರಿಪೂರ್ಣವಾಗಿ ಸಾಧಿಸಬಲ್ಲ, ಪರಿಪೂರ್ಣತಾ ಸಿದ್ಧಿವಾದಿ",,,noun,,,,,,
,Perfidious,"ಮೋಸ ಮಾಡುವ, ಕಪಟಿಯಾದ, ವಿಶ್ವಾಸ ಘಾತುಕ, ನಂಬಿಕೆ ದ್ರೋಹಿ",,,adjective,,,,,,
,Perforation,"ಚುಚ್ಚಿ ರಂಧ್ರ ಮಾಡಿರುವುದು, ಸಾಲು ರಂಧ್ರ ಮಾಡುವುದು",,,noun,,,,,,
,Perform,"ಮಾಡು, ಕಾರ್ಯಗೊಳಿಸು, ನೆರವೇರಿಸು, ನಿರ್ವಹಿಸು, ಕೆಲಸ ಮಾಡು, ಪೂರೈಸು",,,verb,,,,,,
,Performance,"ಪ್ರದರ್ಶನ, ಅಭಿನಯ, ನಿರ್ವಹಣೆ, ಸಾಧನೆ, ನರ್ತನ, ಹಾಡುಗಾರಿಕೆ ಇತ್ಯಾದಿ",,,noun,,,,,,
,Perfume,"ಸುವಾಸನೆಗೊಳಿಸು, ಪರಿಮಳಿಸು",,,verb,,,,,,
,Perfume,"ಪರಿಮಳ, ಸುವಾಸನೆ, ಪರಿಮಳದ್ರವ್ಯ",,,noun,,,,,,
,Perfumer,"ಪರಿಮಳಗಳ ವ್ಯಾಪಾರಿ, ಸುಗಂಧ ದ್ರವ್ಯಗಳ ತಯಾರಕ",,,noun,,,,,,
,Perfumery,1. ಸುಗಂಧ ದ್ರವ್ಯಗಳನ್ನು ತಯಾರು ಮಾಡುವ ಸ್ಥಳ 2. ಪರಿಮಳ ದ್ರವ್ಯಗಳು,,,noun,,,,,,
,Perfunctory,"ಯಾಂತ್ರಿಕ, ಅಜಾಗರೂಕ, ಮೇಲುಮೇಲಿನ",,,adjective,,,,,,
,Perhaps,"ಬಹುಶಃ, ಪ್ರಾಯಶಃ",,,adverb,,,,,,
,Peril,"ಅಪಾಯ, ಗಂಡಾಂತರ, ಆಪತ್ತು",,,noun,,,,,,
,Perilous,"ಅಪಾಯಕರ, ಭಯಾನಕ",,,adjective,,,,,,
,Perimeter,"1. ಪರಿಧಿ, ಸುತ್ತಳತೆ 2. ದೃಷ್ಟಿಕ್ಷೇತ್ರಮಾಪಕ",,,noun,,,,,,
,Period,"ಅವಧಿ, ಕಾಲಾವಧಿ, ಗಡು",,,noun,,,,,,
,Periodical,"ನಿಯತಕಾಲಿಕ, ನಿಯತಕಾಲಿಕ ಪತ್ರಿಕೆ",,,noun,,,,,,
,Periodically,ನಿಯತಕಾಲಿಕವಾಗಿ,,,adverb,,,,,,
,Peripatetic,"ಪರ್ಯಟನಶೀಲನಾದ, ಸಂಚರಿಸುವ, ಯಾತ್ರಾರ್ಥಿಯಾದ",,,adjective,,,,,,
,Periphery,"ಪರಿಧಿ, ಹದ್ದು, ಸುತ್ತುಗೆರೆ, ಹೊರಎಲ್ಲೆ",,,noun,,,,,,
,Periscope,"ಎದುರಿಗೆ ಕಾಣದ ಚಿತ್ರಗಳನ್ನು ಕಾಣುವಂತೆ ಮಾಡುವ ಒಂದು ಯಂತ್ರ, ವರ್ಣಚಿತ್ರ ದರ್ಶಿನಿ, ಪರಿದರ್ಶಕ",,,noun,,,,,,
,Perish,"1. ಕ್ಷಯಿಸು, ನಾಶವಾಗು, ಹಾಳಾಗು 2. ಸಾಯಿ, ಸತ್ತು ಹೋಗು, ನಿರ್ನಾಮವಾಗು",,,verb,,,,,,
,Perishable,"ನಾಶವಾಗುವ, ನಶ್ವರ, ಕೊಳೆಯುವ, ಕೆಟ್ಟು ಹೋಗುವ, ಕ್ಷಯಿಸುವ",,,adjective,,,,,,
,Perjure,"ಅಸತ್ಯ ಪ್ರಮಾಣ ಮಾಡು, ಸುಳ್ಳು ಪ್ರಮಾಣ ಮಾಡು",,,verb,,,,,,
,Perjury,"ಕೂಟಸಾಕ್ಷಿ, ಸುಳ್ಳುಪ್ರಮಾಣ, ಭಾಷೆಗೆ ತಪ್ಪುವುದು, ಪ್ರಮಾಣ ಭಂಗ",,,noun,,,,,,
,Permanent,"ಶಾಶ್ವತ, ಸ್ಥಿರ, ಕಾಯಂ",,,adjective,,,,,,
,Permanent court of international,"ಅಂತರರಾಷ್ಟ್ರೀಯ ಕಾಯಂ ನ್ಯಾಯಾಲಯ, ಅಂತರರಾಷ್ಟ್ರೀಯ ಶಾಶ್ವತ ನ್ಯಾಯಾಲಯ",,,,,,,,,
,Permeability,"ಪ್ರವೇಶ್ಯತೆ, ವ್ಯಾಪ್ಯತೆ",,,noun,,,,,,
,Permeable,"ಪ್ರವೇಶಯೋಗ್ಯ, ವ್ಯಾಪ್ಯ, ಜಿನುಗಬಲ್ಲ",,,adjective,,,,,,
,Permeate,"ವ್ಯಾಪಿಸು, ಹರಡು",,,verb,,,,,,
,Permissible,ಅನುಮತಿ ಕೊಡಬಹುದಾದ,,,adjective,,,,,,
,Permission,"ಅನುಮತಿ, ಅಪ್ಪಣೆ, ಪರವಾನಗಿ",,,noun,,,,,,
,Permissive,"ಅನುಮತಿಸುವ, ಅವಕಾಶ ನೀಡುವ",,,adjective,,,,,,
,Permissive legislation,"ಅನುಜ್ಞೆಯನ್ನೀಯುವ ಶಾಸನ, ಅವಕಾಶ ನೀಡುವ ಶಾಸನ",,,,,,,,,
,Permit,"ಅನುಮತಿ ಕೊಡು, ಅಪ್ಪಣೆ ಕೊಡು, ಅವಕಾಶ ಕೊಡು",,,verb,,,,,,
,Permit,"1. ಅನುಜ್ಞಾಪತ್ರ, ಪರ್ಮಿಟ್ಟು, ಅನುಮತಿ ಪತ್ರ, ಅಪ್ಪಣೆ ಚೀಟಿ, ಪರವಾನಗಿ",,,noun,,,,,,
,Permutation,"ಕ್ರಮವಿಶೇಷ, ಕ್ರಮಭೇದ, ಪರಿವರ್ತನೆ, ಕ್ರಮಬದಲಾವಣೆ",,,noun,,,,,,
,Pernicious,"ವಿನಾಶಕಾರಕ, ಹಾನಿಕಾರಕ, ಮಾರಕ, ಕೆಡುಕಿನ",,,adjective,,,,,,
,Peroration,ಉಪನ್ಯಾಸದ ಉಪಸಂಹಾರ,,,noun,,,,,,
,Perpendicular,ಲಂಬರೇಖೆ,,,adjective,,,,,,
,Perpetrate,"1. ಅಪರಾಧ ಮಾಡು, ದುಷ್ಕಾರ್ಯ ಮಾಡು 2. ದುಷ್ಕಾರ್ಯವನ್ನು ಮುಂದುವರಿಸು",,,verb,,,,,,
,Perpetual,"ನಿತ್ಯವಾದ, ಶಾಶ್ವತ, ಸತತ, ನಿರಂತರ, ಸಾರ್ವಕಾಲಿಕ",,,adjective,,,,,,
,Perpetuate,"ಶಾಶ್ವತವಾಗಿರುವಂತೆ ಮಾಡು, ಚಿರಸ್ಮರಣೀಯಗೊಳಿಸು",,,verb,,,,,,
,Perpetuity,"ಶಾಶ್ವತತೆ, ನಿರಂತರತೆ",,,noun,,,,,,
,Perplex,"ಗಾಬರಿಯುಂಟು ಮಾಡು, ದಿಕ್ಕು ತೋರದಂತೆ ಮಾಡು, ಕಂಗೆಡಿಸು, ವಿಭ್ರಾಂತಿ ತರು",,,verb,,,,,,
,Perplexity,"ಗಾಬರಿ, ದಿಗ್ಭ್ರಾಂತಿ, ಹೈರಾಣ, ತಬ್ಬಿಬ್ಬು, ದಿಗ್ಭ್ರಮೆ, ಜಟಿಲಸ್ಥಿತಿ",,,noun,,,,,,
,Perquisite,"ಪರಿಲಬ್ಧಿ, ಬಾಟಾ, ಅನುಷಂಗಿಕ ಲಾಭ, ಪದಪ್ರಾಪ್ತ ಸೌಲಭ್ಯಗಳು, ಮೇಲು ಆನುಕೂಲ್ಯ",,,noun,,,,,,
,Persaltum,"ಒಂದು ಸಾರಿ, ಒಟ್ಟಿಗೇ, ಒಮ್ಮೆಲೇ, ಒಂದೇ ಸಲಕ್ಕೆ",,,,,,,,,
,Persecute,"ಕಿರುಕುಳ ಕೊಡು, ಪೀಡಿಸು, ಉಪದ್ರವ ಕೊಡು, ಹಿಂಸಿಸು",,,verb,,,,,,
,Persecution,"ಕಿರುಕುಳ, ಪೀಡೆ, ಉಪದ್ರವ, ಹಿಂಸೆ",,,noun,,,,,,
,Perseverance,"ಧೈರ್ಯ, ನಿರಂತರ ಪರಿಶ್ರಮ, ಸಾತತ್ಯ, ಹಿಡಿದದ್ದನ್ನು ಬಿಡದಿರುವಿಕೆ",,,noun,,,,,,
,Persiflage,"ಪರಿಹಾಸ, ಕುಚೋದ್ಯ, ಗೇಲಿ",,,noun,,,,,,
,Persist,"ಪ್ರಯತ್ನ ಮಾಡುತ್ತಿರು, ಪಟ್ಟುಹಿಡಿ, ಹಿಡಿದ ಪಟ್ಟು ಬಿಡದಿರು, ಬೆನ್ನುಹತ್ತು, ನಿರಂತರ ಪ್ರಯತ್ನಿಸು",,,verb,,,,,,
,Persistence,"ನಿರಂತರ ಪ್ರಯತ್ನ, ದೃಢ ಪ್ರಯತ್ನ, ಬಿಡದಿರುವಿಕೆ",,,noun,,,,,,
,Persistent,"ನಿರಂತರವಾದ, ವಿರಾಮವಿರದ, ಎಂದೂ ಬಿಡದ",,,adjective,,,,,,
,Person,"1. ವ್ಯಕ್ತಿ, ಪುರುಷ, ದೇಹ, ಮೈ 2. ಸ್ತ್ರೀ 3. ನಾಟಕದ ಪಾತ್ರ 4. ರೂಪ, ಆಕಾರ",,,noun,,,,,,
,Persona grata,"ಬೇಕಾದ ವ್ಯಕ್ತಿ, ಕೃಪಾಪಾತ್ರ, ಇಷ್ಟವ್ಯಕ್ತಿ, ಮೆಚ್ಚುಗೆಗೆ ಯೋಗ್ಯನಾದವನು",,,noun,,,,,,
,Persona non-grata,"ಬೇಡದ ವ್ಯಕ್ತಿ, ಅಮಾನ್ಯ ವ್ಯಕ್ತಿ, ಅನಿಷ್ಟ ವ್ಯಕ್ತಿ",,,noun,,,,,,
,Personage,"ಪ್ರಸಿದ್ಧ ವ್ಯಕ್ತಿ, ದೊಡ್ಡಮನುಷ್ಯ, ಮಹಾನುಭಾವ",,,noun,,,,,,
,Personal,"ವೈಯಕ್ತಿಕ, ವ್ಯಕ್ತಿಗತ, ಖಾಸಗಿ",,,adjective,,,,,,
,Personal effects,"ವ್ಯಕ್ತಿಗೆ ಸೇರಿದ ಸಂಪತ್ತು, ಸಿರಿ",,,,,,,,,
,Personal security,"ವ್ಯಕ್ತಿಗತ ಹೊಣೆ, ಸ್ವಂತ ಜಾಮೀನು",,,,,,,,,
,Personal wealth,"ವೈಯಕ್ತಿಕ ಸಿರಿ, ವೈಯಕ್ತಿಕ ಸಂಪತ್ತು",,,,,,,,,
,Personality,"ವ್ಯಕ್ತಿತ್ವ, ಶರೀರದಾರ್ಢ್ಯ, ವ್ಯಕ್ತಿಗತ, ಗುಣಗಣ",,,noun,,,,,,
,Personally,"ವೈಯಕ್ತಿಕವಾಗಿ, ತಾನೇ, ಸ್ವತಃ, ಖುದ್ದಾಗಿ",,,adverb,,,,,,
,Personate,"ಪಾತ್ರಧರಿಸು, ಅಭಿನಯಿಸು, ವೇಷಹಾಕು, ನಟಿಸು, ಅನುಕರಿಸು",,,verb,,,,,,
,Personation,"ಅನುಕರಣ, ಅಭಿನಯ, ವ್ಯವಹರಿಸು, ಪರರೂಪಧಾರಣೆ, ಮಾರುವೇಷ ಧಾರಣೆ",,,noun,,,,,,
,Personification,"ಚೈತನ್ಯಾರೋಪಣೆ, ವ್ಯಕ್ತೀಕರಣ, ಮೂರ್ತೀಭವಿಸುವುದು, ಮಾನವರೂಪಾರೋಪಣ",,,noun,,,,,,
,Personify,"ಮಾನವ ರೂಪಗುಣಗಳನ್ನು ನೀಡು, ಚೈತನ್ಯವನ್ನು ಆರೋಪಿಸು",,,verb,,,,,,
,Personnel,"ಸಿಬ್ಬಂದಿ, ಉದ್ಯೋಗಿಗಳು",,,noun,,,,,,
,Perspective,"ದೃಷ್ಟಿಕೋನ, ಕಣ್ನೆಲೆ, ಮುನ್ನೋಟ",,,noun,,,,,,
,Perspicacious,"ಸೂಕ್ಷ್ಮದರ್ಶಿಯಾದ, ಸೂಕ್ಷ್ಮಬುದ್ಧಿಯುಳ್ಳ, ಸ್ಪಷ್ಟ ದೃಷ್ಟಿಯ, ಚುರುಕು ಬುದ್ಧಿಯ, ತೀಕ್ಷ್ಣ ವಿವೇಚನೆಯ",,,adjective,,,,,,
,Perspicuous,"ಸ್ಪಷ್ಟ, ಸರಳವಾದ, ಸುಲಭವಾಗಿ ತಿಳಿಯಬಲ್ಲ, ಸುಲಭವಾದ, ಸುಬೋಧಕ",,,adjective,,,,,,
,Perspiration,"ಬೆವರುವಿಕೆ, ಸ್ವೇದ",,,noun,,,,,,
,Perspire,ಬೆವರು,,,verb,,,,,,
,Persuade,"ಅಂಗೀಕರಿಸುವಂತೆ ಮಾಡು, ಒಡಂಬಡಿಸು, ಒಲಿಸು, ಪ್ರೇರಿಸು, ಅನುನಯ ಮಾಡು",,,verb,,,,,,
,Persuasion,"ಪ್ರೇರಣೆ, ಅನುನಯ, ಮನಗಾಣಿಕೆ, ಅಭಿಪ್ರಾಯ, ಒಪ್ಪಿಸುವ ಪ್ರಯತ್ನ, ಒಲವು, ಮತೀಯ ನಂಬಿಕೆ",,,noun,,,,,,
,Persuasive,"ಪ್ರೇರಕ, ಪ್ರೋತ್ಸಾಹಕ",,,noun,,,,,,
,Persuasive,"ವಿಶ್ವಾಸಜನಕ, ಪ್ರೇರಕ, ಒಲಿಸುವ, ನಂಬಿಕೆ ತರುವ",,,adjective,,,,,,
,Pert,"ಚುರುಕಾದ, ಧೀರನಾದ, ಉದ್ಧಟ, ಸಾಹಸಿಯಾದ, ದಿಟ್ಟ",,,adjective,,,,,,
,Pertain,"ಸಂಬಂಧ ಹೊಂದಿರು, ಅನ್ವಯಿಸು, ಸೇರಿರು",,,verb,,,,,,
,Pertinacious,"ಮೊಂಡುತನದ, ಹಟದ, ಪಟ್ಟು ಹಿಡಿಯುವ, ಬಿಡದೆ ಸಾಧಿಸುವ",,,adjective,,,,,,
,Pertinent,"ಸಂಗತಿ, ಸಮಂಜಸ, ಉಚಿತ, ಯುಕ್ತಿ, ತಕ್ಕ",,,adjective,,,,,,
,Perturb,"ಕದಡು, ಕಲಕು, ಕ್ಷೋಭೆಗೊಳಿಸು, ಗೊಂದಲವುಂಟು ಮಾಡು, ಕೆರಳಿಸು",,,verb,,,,,,
,Perusal,"ಅವಲೋಕನ, ಅವಗಾಹನ, ಪರಿಶೀಲನಾತ್ಮಕ ಓದು",,,noun,,,,,,
,Peruse,"ಸೂಕ್ಷ್ಮವಾಗಿ ಪರೀಕ್ಷಿಸು, ಗಮನವಿಟ್ಟು ಓದು",,,verb,,,,,,
,Perverse,"ವ್ಯತಿರಿಕ್ತವಾದ, ವಕ್ರ, ಅಡ್ಡ ಮಾರ್ಗದ, ಮೂರ್ಖ, ದುಷ್ಟ",,,adjective,,,,,,
,Pervert,"ಋಜುಮಾರ್ಗತಪ್ಪಿಸು, ಅಡ್ಡಮಾರ್ಗ ಹಿಡಿಸು, ಅಪಾರ್ಥಮಾಡು, ತಪ್ಪುದಾರಿಗೆ ಸೆಳೆ, ತಪ್ಪಾಗಿ ಬಳಸು",,,verb,,,,,,
,Pervert,"1. ಋಜುಮಾರ್ಗ ತಪ್ಪಿಸುವವನು, ವಕ್ರಬುದ್ಧಿಯವನು 2. ಮತಭ್ರಷ್ಟ",,,noun,,,,,,
,Pervert,"ತಪ್ಪು ದಾರಿ ಹಿಡಿಸುವ, ವಕ್ರನಾದ, ಅಪಾರ್ಥ ಮಾಡುವ",,,adjective,,,,,,
,Pessimism,"ನಿರಾಶಾವಾದ, ನೈರಾಶ್ಯ, ಎಲ್ಲವೂ ಕೊನೆಗೆ ಕೆಟ್ಟದಾಗುವುದೆಂಬ ಸಿದ್ಧಾಂತ, ವಿಷಯಗಳ ಅಶುಭ ಪ್ರತೀಕ್ಷೆ",,,noun,,,,,,
,Pessimist,ನಿರಾಶಾವಾದಿ,,,noun,,,,,,
,Pessimistic,ನಿರಾಶಾವಾದದ,,,adjective,,,,,,
,Pest,"ರೋಗಕೀಟ, ಸಸ್ಯಕೀಟ, ಪೀಡೆ, ಹಾನಿಕಾರಕ ಕೀಟ, ಉಪದ್ರವಕಾರಿ",,,noun,,,,,,
,Pester,"ಪೀಡಿಸು, ತೊಂದರೆ ಕೊಡು, ಉಪದ್ರವ ಕೊಡು, ಕಾಡು, ಪೀಡಿಸು",,,verb,,,,,,
,Pestiferous,"ವಿನಾಶಕಾರಿ, ಹಾನಿಕಾರಕ, ಮಾರಕ, ದುಃಖದಾಯಕ",,,adjective,,,,,,
,Pestilence,"ವಿಪತ್ತು, ಕಷ್ಟ, ಮಹಾಮಾರಿ, ಸಾವು ತರುವ ಅಂಟುರೋಗ",,,noun,,,,,,
,Pet,"ಪ್ರಿಯಜಂತು, ಸಾಕು ಪ್ರಾಣಿ, ಮುದ್ದಿನ ಪ್ರಾಣಿ",,,noun,,,,,,
,Petal,"ಪುಷ್ಪದಳ ರೇಕು, ಹೂವಿನ ಎಸಳು, ದಳ",,,noun,,,,,,
,Peter out,"ಮುಗಿ, ಕ್ರಮವಾಗಿ ತಗ್ಗು, ಅಳಿಸಿಹೋಗು, ಹರಿದು ಬತ್ತಿಹೋಗು",,,,,,,,,
,Petition,"ಅರ್ಜಿಹಾಕು, ವಿನಂತಿಸು, ಮನವಿ ಸಲ್ಲಿಸು, ದರಖಾಸ್ತು ಹಾಕು",,,verb,,,,,,
,Petition,"ವಿಜ್ಞಾಪನಪತ್ರ, ಅರ್ಜಿ, ಮನವಿ, ದರಖಾಸ್ತು, ವಿನಂತಿ ಪತ್ರ",,,noun,,,,,,
,Petitioner,"ದರಖಾಸ್ತುದಾರ, ಪ್ರಾರ್ಥಿ, ಅರ್ಜಿದಾರ, ವಾದಿ",,,noun,,,,,,
,Petrify,"ಕಲ್ಲಾಗು, ಗಟ್ಟಿಯಾಗು, ಸ್ತಬ್ಧಗೊಳಿಸು, ನಿಶ್ಚೇಷ್ಟಮಾಡು, ಘನವಾಗು, ಸ್ತಂಭೀಭೂತಗೊಳಿಸು",,,verb,,,,,,
,Petroleum,"ಪೆಟ್ರೋಲಿಯಂ, ಖನಿಜತೈಲ, ಕಲ್ಲೆಣ್ಣೆ",,,noun,,,,,,
,Petroleum products,"ಪೆಟ್ರೋಲಿಯಂ ಉತ್ಪನ್ನಗಳು, ಖನಿಜ ತೈಲೋತ್ಪನ್ನಗಳು",,,,,,,,,
,Pettifogger,"ಮೋಸಗಾರ, ತರಲೆ ಲಾಯರು, ತರಲೆ ವಕೀಲ, ಕಾನೂನುಗಳಲ್ಲಿ ಕುಯುಕ್ತಿ ಮಾಡುವ ವಾದಿ, ಅಲ್ಪ ವಿವಾದ",,,noun,,,,,,
,Pettifogging,"ಧೂರ್ತತೆ, ಮೋಸ, ತರಲೆ ವಾದ ಮಾಡುವುದು, ಚಿಲ್ಲರೆ ಕೆಲಸ, ಕೀಳುಕಾರ್ಯ",,,noun,,,,,,
,Petty,"ಚಿಲ್ಲರೆ, ಕ್ಷುದ್ರ, ಅಲ್ಪ, ಹೀನ, ತುಚ್ಛ ಸಣ್ಣತನದ",,,adjective,,,,,,
,Petulant,"ಮುಂಗೋಪದ, ಸಿಡುಕಿನ, ರೇಗುವ ಗುಣದ",,,adjective,,,,,,
,Phalanx,"ಸೇನಾವ್ಯೂಹ, ಜನಸಮೂಹ, ಯಾವುದಾದರೂ ಉದ್ದೇಶಕ್ಕಾಗಿ ಸೇರಿದ ಜನತಂಡ, ಸಮಾನೋದ್ದೇಶೀ ಸಮೂಹ",,,noun,,,,,,
,Phantasm,"ಆಭಾಸ, ಮೋಸ, ಕಲ್ಪಿತ ರೂಪ, ಭ್ರಾಂತಿ, ದೆವ್ವ",,,noun,,,,,,
,Phantom,"ಪ್ರೇತ, ಭೂತ, ದೆವ್ವ, ಅವಾಸ್ತವಿಕ ರೂಪ, ಚಿತ್ತಭ್ರಾಂತಿ, ಮನೋಕಲ್ಪನೆ",,,noun,,,,,,
,Pharmaceutical,"ಔಷಧೀಯ, ಔಷಧ ವಸ್ತುಗಳ",,,adjective,,,,,,
,Pharmacology,ಔಷಧ ವಿಜ್ಞಾನ,,,noun,,,,,,
,Pharmacopoeia,"ವೈದ್ಯಸಂಹಿತೆ, ಔಷಧಪ್ರಯೋಗ ಪದ್ಧತಿ, ವಸ್ತುಗುಣ ಪ್ರಕಾಶಕ ಗ್ರಂಥ ನೋಡು",,,noun,,,,,,
,Pharmacy,"ಔಷಧಾಲಯ, ಔಷಧಗಳ ಅಂಗಡಿ, ಔಷಧ ವಸ್ತುಗಳ ತಯಾರಿಕೆ ಮತ್ತು ವಿನಿಯೋಗ",,,noun,,,,,,
,Phase,"ಹಂತ, ಮಜಲು, ಅವಸ್ಥೆ, ಸ್ಥಿತಿ, ಚಂದ್ರ ಅಥವಾ ಗ್ರಹದ ದೃಶ್ಯಭಾಗ",,,noun,,,,,,
,Phased,"ಕ್ರಮಬದ್ಧವಾದ, ಹಂತಗಳಿಂದ ಕೂಡಿದ, ಸಿದ್ಧಪಡಿಸಿದಂತಿರುವ",,,adjective,,,,,,
,Phased programme,"ಕ್ರಮಬದ್ಧ ಕಾರ್ಯಕ್ರಮ, ಹಂತಗಳಿಂದೊಡಗೂಡಿದ",,,,,,,,,
,Phenomenal,"1. ಇಂದ್ರಿಯ ಗೋಚರದ, ಲೋಕೋತ್ತರವಾದ, ಪ್ರಕೃತಿ ಗೋಚರವಾದ 2. ಅತಿಶಯ, ಅದ್ಭುತ",,,adjective,,,,,,
,Phenomenon,"ಅಸಾಮಾನ್ಯ ಘಟನೆ, ವಸ್ತು, ಲೋಕೋತ್ತರ ಘಟನೆ, ದೃಶ್ಯಗಳ ಅದ್ಭುತ",,,noun,,,,,,
,Philanthropic,"ದಾನಶೀಲ, ಉದಾರ, ದಯಾಪರ",,,adjective,,,,,,
,Philanthropist,"ಲೋಕೋಪಕಾರಿ, ಪರೋಪಕಾರಿ, ಮಹಾದಾನಿ, ಲೋಕಹಿತೈಷಿ",,,noun,,,,,,
,Philanthropy,"ದಾನಗುಣ, ಮಾನವಪ್ರೇಮ, ದಾನಶೀಲತೆ, ಪರೋಪಕಾರ ಬುದ್ಧಿ",,,noun,,,,,,
,Philatelic-bureau,ಅಂಚೆಚೀಟಿ ಸಂಗ್ರಹಣ ಕಛೇರಿ,,,noun,,,,,,
,Philately,ಅಂಚೆ ಚೀಟಿ ಸಂಗ್ರಹಣ,,,noun,,,,,,
,Philology,"ಭಾಷಾಶಾಸ್ತ್ರ, ಭಾಷಾವಿಜ್ಞಾನ, ವಿದ್ಯಾಪ್ರೇಮ, ಸಾಹಿತ್ಯ ಪ್ರೇಮ",,,noun,,,,,,
,Philosopher,"ತತ್ವಜ್ಞ, ವೇದಾಂತಿ, ತತ್ವಜ್ಞಾನಿ, ಜಿಜ್ಞಾಸು, ದಾರ್ಶನಿಕ",,,noun,,,,,,
,Philosophical,"ದಾರ್ಶನಿಕ, ತತ್ವಶಾಸ್ತ್ರದ, ಜ್ಞಾನಿಯಾದ, ಸಮಚಿತ್ತವಾದ, ಸಿದ್ಧಾಂತೀಕರಿಸು, ದಾರ್ಶನಿಕನಂತೆ ವರ್ತಿಸು, ತತ್ವಬೋಧೆ ಮಾಡು, ತಾತ್ವಿಕ ದೃಷ್ಟಿಯಿಂದ ನೋಡು",,,adjective,,,,,,
,Philosophy,"ತತ್ವಶಾಸ್ತ್ರ, ವೇದಾಂತ, ದರ್ಶನಶಾಸ್ತ್ರ",,,noun,,,,,,
,Philosopher’s stone,"ಸ್ಪರ್ಶವೇದಿ, ಸ್ಪರ್ಶಮಣಿ, ಪರುಸಮಣಿ",,,,,,,,,
,Phlegm,"ಕಫ, ಶ್ಲೇಷ್ಮ",,,noun,,,,,,
,Phlegmatic,"ಕಫ ತುಂಬಿರುವ, ಕಫಕ್ಕೆ ಸಂಬಂಧಿಸಿದ",,,adjective,,,,,,
,Phobia,"ಅತಿ ಭಯ, ಬಹು ಹೆದರಿಕೆ, ಮಹಾಭಯ",,,noun,,,,,,
,Phoneme,ಧ್ವನಿಮಾ,,,noun,,,,,,
,Phonetic,"ಧ್ವನಿ ಸಂಬಂಧಿ, ಭಾಷಾಧ್ವನಿ ಶಾಸ್ತ್ರ",,,adjective,,,,,,
,Phonetics,"ಧ್ವನಿಶಾಸ್ತ್ರ, ಧ್ವನಿಮಾಶಾಸ್ತ್ರ",,,noun,,,,,,
,Phosphorescent,"ರಂಜಕದಿಂದೊಡಗೂಡಿದ ಗಟ್ಟಿ, ಮಿಶ್ರಲೋಹದ",,,,,,,,,
,Photo,"1. ಬೆಳಕು, ಪ್ರಕಾಶ, ಹೊಳೆ, ಮಿನುಗು 2. ಭಾವಚಿತ್ರ",,,noun,,,,,,
,Phrase,"ವಾಕ್ಯಾಂಶ, ಪದಪುಂಜ, ಹೇಳುವ ರೀತಿ, ವಾಕ್ಸರಣಿ",,,noun,,,,,,
,Phrase-monger,"ಶಬ್ದಾಡಂಬರಪ್ರಿಯ, ರಂಜನ ಪದ ಪ್ರಯೋಗಿ",,,,,,,,,
,Phraseology,"ಶಬ್ದವಿನ್ಯಾಸ, ವಾಕ್ಸರಣಿ, ಪದವಿನ್ಯಾಸ, ಶೈಲಿ ನಿರ್ಮಾಣ",,,noun,,,,,,
,Phrenology,"ಕಪಾಲ ವಿಜ್ಞಾನ, ಕಪಾಲ ಸಾಮುದ್ರಿಕ ಶಾಸ್ತ್ರ (ತಲೆ ಬುರುಡೆಯ ಹೊರರೂಪ ವಿನ್ಯಾಸವನ್ನು ಪರೀಕ್ಷಿಸುವ ವಿದ್ಯೆ)",,,noun,,,,,,
,Phthisis,"ಕ್ಷಯರೋಗ, ರಾಜಯಕ್ಷ",,,noun,,,,,,
